Session,Date,Left,Centre,Right
ParlaMint-ES-PV-en_2015-10-29-meta.tsv,2015-10-29,12,6,3
ParlaMint-ES-PV-en_2015-10-30-meta.tsv,2015-10-30,11,9,4
ParlaMint-ES-PV-en_2015-11-12-meta.tsv,2015-11-12,13,7,5
ParlaMint-ES-PV-en_2015-11-13-meta.tsv,2015-11-13,9,8,3
ParlaMint-ES-PV-en_2015-11-19-meta.tsv,2015-11-19,10,4,5
ParlaMint-ES-PV-en_2015-11-26-meta.tsv,2015-11-26,12,5,5
ParlaMint-ES-PV-en_2015-11-27-meta.tsv,2015-11-27,11,8,2
ParlaMint-ES-PV-en_2015-12-03-meta.tsv,2015-12-03,3,4,1
ParlaMint-ES-PV-en_2015-12-23-meta.tsv,2015-12-23,6,5,3
ParlaMint-ES-PV-en_2016-02-04-meta.tsv,2016-02-04,13,7,6
ParlaMint-ES-PV-en_2016-02-05-meta.tsv,2016-02-05,11,9,4
ParlaMint-ES-PV-en_2016-02-11-meta.tsv,2016-02-11,11,6,4
ParlaMint-ES-PV-en_2016-02-18-meta.tsv,2016-02-18,12,6,5
ParlaMint-ES-PV-en_2016-02-19-meta.tsv,2016-02-19,12,9,4
ParlaMint-ES-PV-en_2016-02-25-meta.tsv,2016-02-25,10,4,3
ParlaMint-ES-PV-en_2016-03-03-meta.tsv,2016-03-03,11,5,3
ParlaMint-ES-PV-en_2016-03-04-meta.tsv,2016-03-04,11,10,4
ParlaMint-ES-PV-en_2016-03-10-meta.tsv,2016-03-10,10,5,3
ParlaMint-ES-PV-en_2016-03-17-meta.tsv,2016-03-17,11,7,4
ParlaMint-ES-PV-en_2016-03-18-meta.tsv,2016-03-18,11,9,5
ParlaMint-ES-PV-en_2016-04-07-meta.tsv,2016-04-07,10,8,4
ParlaMint-ES-PV-en_2016-04-08-meta.tsv,2016-04-08,11,9,3
ParlaMint-ES-PV-en_2016-04-14-meta.tsv,2016-04-14,12,5,4
ParlaMint-ES-PV-en_2016-04-21-meta.tsv,2016-04-21,9,9,4
ParlaMint-ES-PV-en_2016-04-22-meta.tsv,2016-04-22,9,10,5
ParlaMint-ES-PV-en_2016-05-05-meta.tsv,2016-05-05,10,7,5
ParlaMint-ES-PV-en_2016-05-06-meta.tsv,2016-05-06,10,9,2
ParlaMint-ES-PV-en_2016-05-12-meta.tsv,2016-05-12,13,9,6
ParlaMint-ES-PV-en_2016-05-19-meta.tsv,2016-05-19,13,7,4
ParlaMint-ES-PV-en_2016-05-20-meta.tsv,2016-05-20,10,9,4
ParlaMint-ES-PV-en_2016-05-26-meta.tsv,2016-05-26,9,5,3
ParlaMint-ES-PV-en_2016-06-02-meta.tsv,2016-06-02,12,7,6
ParlaMint-ES-PV-en_2016-06-03-meta.tsv,2016-06-03,12,10,4
ParlaMint-ES-PV-en_2016-06-09-meta.tsv,2016-06-09,10,5,4
ParlaMint-ES-PV-en_2016-06-30-meta.tsv,2016-06-30,9,4,4
ParlaMint-ES-PV-en_2016-07-08-meta.tsv,2016-07-08,5,4,1
ParlaMint-ES-PV-en_2016-07-28-meta.tsv,2016-07-28,5,4,2
ParlaMint-ES-PV-en_2016-10-21-meta.tsv,2016-10-21,1,1,2
ParlaMint-ES-PV-en_2016-10-27-meta.tsv,2016-10-27,0,1,0
ParlaMint-ES-PV-en_2016-11-10-meta.tsv,2016-11-10,0,1,0
ParlaMint-ES-PV-en_2016-11-23-meta.tsv,2016-11-23,6,4,1
ParlaMint-ES-PV-en_2016-11-26-meta.tsv,2016-11-26,0,3,0
ParlaMint-ES-PV-en_2016-12-15-meta.tsv,2016-12-15,12,7,4
ParlaMint-ES-PV-en_2016-12-22-meta.tsv,2016-12-22,12,6,4
ParlaMint-ES-PV-en_2017-01-26-meta.tsv,2017-01-26,16,6,5
ParlaMint-ES-PV-en_2017-02-02-meta.tsv,2017-02-02,17,6,6
ParlaMint-ES-PV-en_2017-02-03-meta.tsv,2017-02-03,13,8,5
ParlaMint-ES-PV-en_2017-02-09-meta.tsv,2017-02-09,15,7,5
ParlaMint-ES-PV-en_2017-02-16-meta.tsv,2017-02-16,16,6,5
ParlaMint-ES-PV-en_2017-02-17-meta.tsv,2017-02-17,11,10,5
ParlaMint-ES-PV-en_2017-02-23-meta.tsv,2017-02-23,12,5,4
ParlaMint-ES-PV-en_2017-03-03-meta.tsv,2017-03-03,14,7,5
ParlaMint-ES-PV-en_2017-03-09-meta.tsv,2017-03-09,15,7,4
ParlaMint-ES-PV-en_2017-03-16-meta.tsv,2017-03-16,15,7,4
ParlaMint-ES-PV-en_2017-03-17-meta.tsv,2017-03-17,15,7,4
ParlaMint-ES-PV-en_2017-03-23-meta.tsv,2017-03-23,11,5,4
ParlaMint-ES-PV-en_2017-03-30-meta.tsv,2017-03-30,4,4,1
ParlaMint-ES-PV-en_2017-04-06-meta.tsv,2017-04-06,18,7,4
ParlaMint-ES-PV-en_2017-04-07-meta.tsv,2017-04-07,13,10,5
ParlaMint-ES-PV-en_2017-04-11-meta.tsv,2017-04-11,4,2,1
ParlaMint-ES-PV-en_2017-04-27-meta.tsv,2017-04-27,15,7,4
ParlaMint-ES-PV-en_2017-05-04-meta.tsv,2017-05-04,14,5,5
ParlaMint-ES-PV-en_2017-05-05-meta.tsv,2017-05-05,10,10,5
ParlaMint-ES-PV-en_2017-05-11-meta.tsv,2017-05-11,14,5,5
ParlaMint-ES-PV-en_2017-05-18-meta.tsv,2017-05-18,12,5,4
ParlaMint-ES-PV-en_2017-05-19-meta.tsv,2017-05-19,11,10,5
ParlaMint-ES-PV-en_2017-05-25-meta.tsv,2017-05-25,10,5,4
ParlaMint-ES-PV-en_2017-06-01-meta.tsv,2017-06-01,12,5,3
ParlaMint-ES-PV-en_2017-06-02-meta.tsv,2017-06-02,13,8,4
ParlaMint-ES-PV-en_2017-06-08-meta.tsv,2017-06-08,11,5,3
ParlaMint-ES-PV-en_2017-06-15-meta.tsv,2017-06-15,13,6,4
ParlaMint-ES-PV-en_2017-06-16-meta.tsv,2017-06-16,12,8,5
ParlaMint-ES-PV-en_2017-06-22-meta.tsv,2017-06-22,12,5,3
ParlaMint-ES-PV-en_2017-06-23-meta.tsv,2017-06-23,14,7,5
ParlaMint-ES-PV-en_2017-06-29-meta.tsv,2017-06-29,17,5,5
ParlaMint-ES-PV-en_2017-09-21-meta.tsv,2017-09-21,5,3,1
ParlaMint-ES-PV-en_2017-09-28-meta.tsv,2017-09-28,16,6,4
ParlaMint-ES-PV-en_2017-10-05-meta.tsv,2017-10-05,14,6,5
ParlaMint-ES-PV-en_2017-10-06-meta.tsv,2017-10-06,13,8,6
ParlaMint-ES-PV-en_2017-10-19-meta.tsv,2017-10-19,13,6,6
ParlaMint-ES-PV-en_2017-10-20-meta.tsv,2017-10-20,13,10,4
ParlaMint-ES-PV-en_2017-10-26-meta.tsv,2017-10-26,15,6,5
ParlaMint-ES-PV-en_2017-11-02-meta.tsv,2017-11-02,18,10,7
ParlaMint-ES-PV-en_2017-11-03-meta.tsv,2017-11-03,12,8,5
ParlaMint-ES-PV-en_2017-11-09-meta.tsv,2017-11-09,10,4,3
ParlaMint-ES-PV-en_2017-11-16-meta.tsv,2017-11-16,15,6,5
ParlaMint-ES-PV-en_2017-11-17-meta.tsv,2017-11-17,12,7,6
ParlaMint-ES-PV-en_2017-11-23-meta.tsv,2017-11-23,9,4,3
ParlaMint-ES-PV-en_2017-11-30-meta.tsv,2017-11-30,13,7,4
ParlaMint-ES-PV-en_2017-12-01-meta.tsv,2017-12-01,14,9,4
ParlaMint-ES-PV-en_2017-12-11-meta.tsv,2017-12-11,4,4,1
ParlaMint-ES-PV-en_2017-12-14-meta.tsv,2017-12-14,11,5,3
ParlaMint-ES-PV-en_2017-12-15-meta.tsv,2017-12-15,11,9,3
ParlaMint-ES-PV-en_2017-12-21-meta.tsv,2017-12-21,13,6,4
ParlaMint-ES-PV-en_2017-12-22-meta.tsv,2017-12-22,3,2,1
ParlaMint-ES-PV-en_2018-02-01-meta.tsv,2018-02-01,12,5,4
ParlaMint-ES-PV-en_2018-02-02-meta.tsv,2018-02-02,15,8,5
ParlaMint-ES-PV-en_2018-02-08-meta.tsv,2018-02-08,11,5,4
ParlaMint-ES-PV-en_2018-02-14-meta.tsv,2018-02-14,3,3,1
ParlaMint-ES-PV-en_2018-02-15-meta.tsv,2018-02-15,16,7,5
ParlaMint-ES-PV-en_2018-02-16-meta.tsv,2018-02-16,12,8,5
ParlaMint-ES-PV-en_2018-02-22-meta.tsv,2018-02-22,10,5,4
ParlaMint-ES-PV-en_2018-03-01-meta.tsv,2018-03-01,10,6,2
ParlaMint-ES-PV-en_2018-03-02-meta.tsv,2018-03-02,13,8,4
ParlaMint-ES-PV-en_2018-03-08-meta.tsv,2018-03-08,9,3,2
ParlaMint-ES-PV-en_2018-03-16-meta.tsv,2018-03-16,13,6,4
ParlaMint-ES-PV-en_2018-03-21-meta.tsv,2018-03-21,3,3,1
ParlaMint-ES-PV-en_2018-03-22-meta.tsv,2018-03-22,12,6,4
ParlaMint-ES-PV-en_2018-03-23-meta.tsv,2018-03-23,14,7,4
ParlaMint-ES-PV-en_2018-04-12-meta.tsv,2018-04-12,16,6,4
ParlaMint-ES-PV-en_2018-04-13-meta.tsv,2018-04-13,12,8,3
ParlaMint-ES-PV-en_2018-04-19-meta.tsv,2018-04-19,16,7,4
ParlaMint-ES-PV-en_2018-04-26-meta.tsv,2018-04-26,8,4,2
ParlaMint-ES-PV-en_2018-04-27-meta.tsv,2018-04-27,15,8,3
ParlaMint-ES-PV-en_2018-05-03-meta.tsv,2018-05-03,9,5,4
ParlaMint-ES-PV-en_2018-05-10-meta.tsv,2018-05-10,9,4,3
ParlaMint-ES-PV-en_2018-05-11-meta.tsv,2018-05-11,12,8,3
ParlaMint-ES-PV-en_2018-05-17-meta.tsv,2018-05-17,11,5,3
ParlaMint-ES-PV-en_2018-05-24-meta.tsv,2018-05-24,9,3,2
ParlaMint-ES-PV-en_2018-05-25-meta.tsv,2018-05-25,12,10,5
ParlaMint-ES-PV-en_2018-05-31-meta.tsv,2018-05-31,10,5,2
ParlaMint-ES-PV-en_2018-06-07-meta.tsv,2018-06-07,17,7,5
ParlaMint-ES-PV-en_2018-06-08-meta.tsv,2018-06-08,11,9,4
ParlaMint-ES-PV-en_2018-06-14-meta.tsv,2018-06-14,9,3,3
ParlaMint-ES-PV-en_2018-06-21-meta.tsv,2018-06-21,14,6,4
ParlaMint-ES-PV-en_2018-06-22-meta.tsv,2018-06-22,14,7,3
ParlaMint-ES-PV-en_2018-06-28-meta.tsv,2018-06-28,15,8,6
ParlaMint-ES-PV-en_2018-09-20-meta.tsv,2018-09-20,4,3,1
ParlaMint-ES-PV-en_2018-09-27-meta.tsv,2018-09-27,10,5,3
ParlaMint-ES-PV-en_2018-10-04-meta.tsv,2018-10-04,16,6,5
ParlaMint-ES-PV-en_2018-10-05-meta.tsv,2018-10-05,14,9,5
ParlaMint-ES-PV-en_2018-10-11-meta.tsv,2018-10-11,11,5,4
ParlaMint-ES-PV-en_2018-10-18-meta.tsv,2018-10-18,9,5,3
ParlaMint-ES-PV-en_2018-10-19-meta.tsv,2018-10-19,15,8,4
ParlaMint-ES-PV-en_2018-10-25-meta.tsv,2018-10-25,15,6,4
ParlaMint-ES-PV-en_2018-11-09-meta.tsv,2018-11-09,16,9,6
ParlaMint-ES-PV-en_2018-11-15-meta.tsv,2018-11-15,17,6,5
ParlaMint-ES-PV-en_2018-11-22-meta.tsv,2018-11-22,14,5,5
ParlaMint-ES-PV-en_2018-11-23-meta.tsv,2018-11-23,16,8,5
ParlaMint-ES-PV-en_2018-11-29-meta.tsv,2018-11-29,17,9,6
ParlaMint-ES-PV-en_2018-12-12-meta.tsv,2018-12-12,11,5,3
ParlaMint-ES-PV-en_2018-12-14-meta.tsv,2018-12-14,13,10,6
ParlaMint-ES-PV-en_2018-12-20-meta.tsv,2018-12-20,12,6,5
ParlaMint-ES-PV-en_2019-02-07-meta.tsv,2019-02-07,16,6,5
ParlaMint-ES-PV-en_2019-02-08-meta.tsv,2019-02-08,13,9,5
ParlaMint-ES-PV-en_2019-02-14-meta.tsv,2019-02-14,13,8,4
ParlaMint-ES-PV-en_2019-02-21-meta.tsv,2019-02-21,16,6,5
ParlaMint-ES-PV-en_2019-02-22-meta.tsv,2019-02-22,13,9,5
ParlaMint-ES-PV-en_2019-02-28-meta.tsv,2019-02-28,11,6,4
ParlaMint-ES-PV-en_2019-03-07-meta.tsv,2019-03-07,13,5,4
ParlaMint-ES-PV-en_2019-03-08-meta.tsv,2019-03-08,1,0,0
ParlaMint-ES-PV-en_2019-03-13-meta.tsv,2019-03-13,4,2,1
ParlaMint-ES-PV-en_2019-03-14-meta.tsv,2019-03-14,8,5,3
ParlaMint-ES-PV-en_2019-03-21-meta.tsv,2019-03-21,9,4,2
ParlaMint-ES-PV-en_2019-03-22-meta.tsv,2019-03-22,13,8,5
ParlaMint-ES-PV-en_2019-03-28-meta.tsv,2019-03-28,11,5,4
ParlaMint-ES-PV-en_2019-04-04-meta.tsv,2019-04-04,19,6,4
ParlaMint-ES-PV-en_2019-04-05-meta.tsv,2019-04-05,15,9,5
ParlaMint-ES-PV-en_2019-04-11-meta.tsv,2019-04-11,12,7,4
ParlaMint-ES-PV-en_2019-05-02-meta.tsv,2019-05-02,11,4,3
ParlaMint-ES-PV-en_2019-05-03-meta.tsv,2019-05-03,13,7,4
ParlaMint-ES-PV-en_2019-05-09-meta.tsv,2019-05-09,11,6,3
ParlaMint-ES-PV-en_2019-05-30-meta.tsv,2019-05-30,13,5,3
ParlaMint-ES-PV-en_2019-05-31-meta.tsv,2019-05-31,11,9,5
ParlaMint-ES-PV-en_2019-06-06-meta.tsv,2019-06-06,15,7,4
ParlaMint-ES-PV-en_2019-06-13-meta.tsv,2019-06-13,15,7,4
ParlaMint-ES-PV-en_2019-06-14-meta.tsv,2019-06-14,16,10,4
ParlaMint-ES-PV-en_2019-06-20-meta.tsv,2019-06-20,14,6,4
ParlaMint-ES-PV-en_2019-06-27-meta.tsv,2019-06-27,18,9,5
ParlaMint-ES-PV-en_2019-06-28-meta.tsv,2019-06-28,16,7,5
ParlaMint-ES-PV-en_2019-09-20-meta.tsv,2019-09-20,4,3,1
ParlaMint-ES-PV-en_2019-09-26-meta.tsv,2019-09-26,9,5,4
ParlaMint-ES-PV-en_2019-10-03-meta.tsv,2019-10-03,7,4,3
ParlaMint-ES-PV-en_2019-10-10-meta.tsv,2019-10-10,12,5,4
ParlaMint-ES-PV-en_2019-10-11-meta.tsv,2019-10-11,13,10,5
ParlaMint-ES-PV-en_2019-10-17-meta.tsv,2019-10-17,10,5,3
ParlaMint-ES-PV-en_2019-10-24-meta.tsv,2019-10-24,14,7,4
ParlaMint-ES-PV-en_2019-10-25-meta.tsv,2019-10-25,13,9,6
ParlaMint-ES-PV-en_2019-10-28-meta.tsv,2019-10-28,4,2,1
ParlaMint-ES-PV-en_2019-10-31-meta.tsv,2019-10-31,14,6,4
ParlaMint-ES-PV-en_2019-11-14-meta.tsv,2019-11-14,12,5,5
ParlaMint-ES-PV-en_2019-11-15-meta.tsv,2019-11-15,12,8,4
ParlaMint-ES-PV-en_2019-11-21-meta.tsv,2019-11-21,10,5,4
ParlaMint-ES-PV-en_2019-11-28-meta.tsv,2019-11-28,16,6,4
ParlaMint-ES-PV-en_2019-11-29-meta.tsv,2019-11-29,15,9,5
ParlaMint-ES-PV-en_2019-12-05-meta.tsv,2019-12-05,12,6,3
ParlaMint-ES-PV-en_2019-12-12-meta.tsv,2019-12-12,10,5,3
ParlaMint-ES-PV-en_2019-12-13-meta.tsv,2019-12-13,12,8,4
ParlaMint-ES-PV-en_2019-12-16-meta.tsv,2019-12-16,4,3,1
ParlaMint-ES-PV-en_2019-12-20-meta.tsv,2019-12-20,10,5,4
ParlaMint-ES-PV-en_2019-12-27-meta.tsv,2019-12-27,4,2,1
ParlaMint-ES-PV-en_2020-02-06-meta.tsv,2020-02-06,14,7,5
ParlaMint-ES-PV-en_2020-02-07-meta.tsv,2020-02-07,12,7,5
ParlaMint-ES-PV-en_2020-08-03-meta.tsv,2020-08-03,0,4,0
ParlaMint-ES-PV-en_2020-08-06-meta.tsv,2020-08-06,0,1,0
ParlaMint-ES-PV-en_2020-08-13-meta.tsv,2020-08-13,0,1,0
ParlaMint-ES-PV-en_2020-09-03-meta.tsv,2020-09-03,6,4,2
ParlaMint-ES-PV-en_2020-09-05-meta.tsv,2020-09-05,0,3,0
ParlaMint-ES-PV-en_2020-09-24-meta.tsv,2020-09-24,10,6,4
ParlaMint-ES-PV-en_2020-10-01-meta.tsv,2020-10-01,12,6,5
ParlaMint-ES-PV-en_2020-10-02-meta.tsv,2020-10-02,13,10,6
ParlaMint-ES-PV-en_2020-10-08-meta.tsv,2020-10-08,11,5,3
ParlaMint-ES-PV-en_2020-10-15-meta.tsv,2020-10-15,14,5,6
ParlaMint-ES-PV-en_2020-10-16-meta.tsv,2020-10-16,12,8,6
ParlaMint-ES-PV-en_2020-10-22-meta.tsv,2020-10-22,12,5,4
ParlaMint-ES-PV-en_2020-10-29-meta.tsv,2020-10-29,14,7,5
ParlaMint-ES-PV-en_2020-10-30-meta.tsv,2020-10-30,14,7,6
ParlaMint-ES-PV-en_2020-11-05-meta.tsv,2020-11-05,8,5,4
ParlaMint-ES-PV-en_2020-11-12-meta.tsv,2020-11-12,10,4,5
ParlaMint-ES-PV-en_2020-11-13-meta.tsv,2020-11-13,12,10,6
ParlaMint-ES-PV-en_2020-11-19-meta.tsv,2020-11-19,10,5,3
ParlaMint-ES-PV-en_2020-11-26-meta.tsv,2020-11-26,11,4,4
ParlaMint-ES-PV-en_2020-11-27-meta.tsv,2020-11-27,11,9,6
ParlaMint-ES-PV-en_2020-12-03-meta.tsv,2020-12-03,8,4,4
ParlaMint-ES-PV-en_2020-12-10-meta.tsv,2020-12-10,12,5,5
ParlaMint-ES-PV-en_2020-12-11-meta.tsv,2020-12-11,12,9,5
ParlaMint-ES-PV-en_2020-12-16-meta.tsv,2020-12-16,6,3,2
ParlaMint-ES-PV-en_2020-12-17-meta.tsv,2020-12-17,11,5,4
ParlaMint-ES-PV-en_2021-01-29-meta.tsv,2021-01-29,5,4,2
ParlaMint-ES-PV-en_2021-02-04-meta.tsv,2021-02-04,13,6,4
ParlaMint-ES-PV-en_2021-02-05-meta.tsv,2021-02-05,11,10,6
ParlaMint-ES-PV-en_2021-02-11-meta.tsv,2021-02-11,4,2,2
ParlaMint-ES-PV-en_2021-02-18-meta.tsv,2021-02-18,12,6,6
ParlaMint-ES-PV-en_2021-02-19-meta.tsv,2021-02-19,11,9,5
ParlaMint-ES-PV-en_2021-02-25-meta.tsv,2021-02-25,13,5,4
ParlaMint-ES-PV-en_2021-03-05-meta.tsv,2021-03-05,10,9,6
ParlaMint-ES-PV-en_2021-03-11-meta.tsv,2021-03-11,14,6,4
ParlaMint-ES-PV-en_2021-03-18-meta.tsv,2021-03-18,7,3,3
ParlaMint-ES-PV-en_2021-03-25-meta.tsv,2021-03-25,14,5,5
ParlaMint-ES-PV-en_2021-03-26-meta.tsv,2021-03-26,12,8,5
ParlaMint-ES-PV-en_2021-04-15-meta.tsv,2021-04-15,12,6,5
ParlaMint-ES-PV-en_2021-04-16-meta.tsv,2021-04-16,11,9,6
ParlaMint-ES-PV-en_2021-04-22-meta.tsv,2021-04-22,12,5,4
ParlaMint-ES-PV-en_2021-04-29-meta.tsv,2021-04-29,14,6,4
ParlaMint-ES-PV-en_2021-04-30-meta.tsv,2021-04-30,13,10,6
ParlaMint-ES-PV-en_2021-05-06-meta.tsv,2021-05-06,13,6,4
ParlaMint-ES-PV-en_2021-05-13-meta.tsv,2021-05-13,13,6,4
ParlaMint-ES-PV-en_2021-05-14-meta.tsv,2021-05-14,10,8,5
ParlaMint-ES-PV-en_2021-05-20-meta.tsv,2021-05-20,14,6,4
ParlaMint-ES-PV-en_2021-05-27-meta.tsv,2021-05-27,12,4,4
ParlaMint-ES-PV-en_2021-05-28-meta.tsv,2021-05-28,11,8,6
ParlaMint-ES-PV-en_2021-06-03-meta.tsv,2021-06-03,7,4,3
ParlaMint-ES-PV-en_2021-06-10-meta.tsv,2021-06-10,11,7,6
ParlaMint-ES-PV-en_2021-06-11-meta.tsv,2021-06-11,11,8,6
ParlaMint-ES-PV-en_2021-06-17-meta.tsv,2021-06-17,9,4,4
ParlaMint-ES-PV-en_2021-06-24-meta.tsv,2021-06-24,14,6,5
ParlaMint-ES-PV-en_2021-06-25-meta.tsv,2021-06-25,13,10,6
ParlaMint-ES-PV-en_2021-09-16-meta.tsv,2021-09-16,4,3,2
ParlaMint-ES-PV-en_2021-09-23-meta.tsv,2021-09-23,13,7,6
ParlaMint-ES-PV-en_2021-09-30-meta.tsv,2021-09-30,13,6,5
ParlaMint-ES-PV-en_2021-10-01-meta.tsv,2021-10-01,12,8,6
ParlaMint-ES-PV-en_2021-10-07-meta.tsv,2021-10-07,18,9,4
ParlaMint-ES-PV-en_2021-10-14-meta.tsv,2021-10-14,13,6,5
ParlaMint-ES-PV-en_2021-10-15-meta.tsv,2021-10-15,10,9,6
ParlaMint-ES-PV-en_2021-10-21-meta.tsv,2021-10-21,8,4,3
ParlaMint-ES-PV-en_2021-10-28-meta.tsv,2021-10-28,8,4,4
ParlaMint-ES-PV-en_2021-10-29-meta.tsv,2021-10-29,13,10,7
ParlaMint-ES-PV-en_2021-11-11-meta.tsv,2021-11-11,11,6,5
ParlaMint-ES-PV-en_2021-11-12-meta.tsv,2021-11-12,10,9,6
ParlaMint-ES-PV-en_2021-11-18-meta.tsv,2021-11-18,9,4,5
ParlaMint-ES-PV-en_2021-11-25-meta.tsv,2021-11-25,14,7,5
ParlaMint-ES-PV-en_2021-11-26-meta.tsv,2021-11-26,10,6,5
ParlaMint-ES-PV-en_2021-12-02-meta.tsv,2021-12-02,12,5,4
ParlaMint-ES-PV-en_2021-12-09-meta.tsv,2021-12-09,15,7,4
ParlaMint-ES-PV-en_2021-12-14-meta.tsv,2021-12-14,4,3,2
ParlaMint-ES-PV-en_2021-12-17-meta.tsv,2021-12-17,11,9,6
ParlaMint-ES-PV-en_2021-12-23-meta.tsv,2021-12-23,4,2,2
ParlaMint-ES-PV-en_2022-02-10-meta.tsv,2022-02-10,16,7,6
ParlaMint-ES-PV-en_2022-02-11-meta.tsv,2022-02-11,10,11,6
ParlaMint-ES-PV-en_2022-02-17-meta.tsv,2022-02-17,9,5,4
ParlaMint-ES-PV-en_2022-02-18-meta.tsv,2022-02-18,14,8,3
ParlaMint-ES-PV-en_2022-02-24-meta.tsv,2022-02-24,8,4,5
ParlaMint-ES-PV-en_2022-03-03-meta.tsv,2022-03-03,10,6,3
ParlaMint-ES-PV-en_2022-03-04-meta.tsv,2022-03-04,13,9,4
ParlaMint-ES-PV-en_2022-03-10-meta.tsv,2022-03-10,15,6,5
ParlaMint-ES-PV-en_2022-03-17-meta.tsv,2022-03-17,8,5,4
ParlaMint-ES-PV-en_2022-03-18-meta.tsv,2022-03-18,11,7,4
ParlaMint-ES-PV-en_2022-03-24-meta.tsv,2022-03-24,10,4,4
ParlaMint-ES-PV-en_2022-03-31-meta.tsv,2022-03-31,10,5,4
ParlaMint-ES-PV-en_2022-04-01-meta.tsv,2022-04-01,13,9,3
ParlaMint-ES-PV-en_2022-04-07-meta.tsv,2022-04-07,10,4,4
ParlaMint-ES-PV-en_2022-04-08-meta.tsv,2022-04-08,7,5,3
ParlaMint-ES-PV-en_2022-04-27-meta.tsv,2022-04-27,11,5,4
ParlaMint-ES-PV-en_2022-05-05-meta.tsv,2022-05-05,9,4,5
ParlaMint-ES-PV-en_2022-05-06-meta.tsv,2022-05-06,12,8,4
ParlaMint-ES-PV-en_2022-05-12-meta.tsv,2022-05-12,13,6,4
ParlaMint-ES-PV-en_2022-05-18-meta.tsv,2022-05-18,5,3,2
ParlaMint-ES-PV-en_2022-05-19-meta.tsv,2022-05-19,11,6,5
ParlaMint-ES-PV-en_2022-05-20-meta.tsv,2022-05-20,13,10,7
ParlaMint-ES-PV-en_2022-05-26-meta.tsv,2022-05-26,12,5,4
ParlaMint-ES-PV-en_2022-06-02-meta.tsv,2022-06-02,8,4,3
ParlaMint-ES-PV-en_2022-06-03-meta.tsv,2022-06-03,12,7,5
ParlaMint-ES-PV-en_2022-06-09-meta.tsv,2022-06-09,12,5,5
ParlaMint-ES-PV-en_2022-06-16-meta.tsv,2022-06-16,11,5,5
ParlaMint-ES-PV-en_2022-06-17-meta.tsv,2022-06-17,13,8,6
ParlaMint-ES-PV-en_2022-06-23-meta.tsv,2022-06-23,16,7,5
ParlaMint-ES-PV-en_2022-06-30-meta.tsv,2022-06-30,13,8,5
ParlaMint-ES-PV-en_2022-09-29-meta.tsv,2022-09-29,11,5,4
