Session,Date,Coalition,Opposition
ParlaMint-ES-PV-en_2020-10-15-meta.tsv,2020-10-15,10,14
ParlaMint-ES-PV-en_2020-10-16-meta.tsv,2020-10-16,12,13
ParlaMint-ES-PV-en_2020-10-22-meta.tsv,2020-10-22,9,10
ParlaMint-ES-PV-en_2020-10-29-meta.tsv,2020-10-29,11,13
ParlaMint-ES-PV-en_2020-10-30-meta.tsv,2020-10-30,11,14
ParlaMint-ES-PV-en_2020-11-05-meta.tsv,2020-11-05,7,8
ParlaMint-ES-PV-en_2020-11-12-meta.tsv,2020-11-12,7,10
ParlaMint-ES-PV-en_2020-11-13-meta.tsv,2020-11-13,14,13
ParlaMint-ES-PV-en_2020-11-19-meta.tsv,2020-11-19,8,8
ParlaMint-ES-PV-en_2020-11-26-meta.tsv,2020-11-26,9,8
ParlaMint-ES-PV-en_2020-11-27-meta.tsv,2020-11-27,12,13
ParlaMint-ES-PV-en_2020-12-03-meta.tsv,2020-12-03,7,7
ParlaMint-ES-PV-en_2020-12-10-meta.tsv,2020-12-10,9,11
ParlaMint-ES-PV-en_2020-12-11-meta.tsv,2020-12-11,12,12
ParlaMint-ES-PV-en_2020-12-16-meta.tsv,2020-12-16,6,5
ParlaMint-ES-PV-en_2020-12-17-meta.tsv,2020-12-17,9,9
ParlaMint-ES-PV-en_2021-01-29-meta.tsv,2021-01-29,5,5
ParlaMint-ES-PV-en_2021-02-04-meta.tsv,2021-02-04,10,12
ParlaMint-ES-PV-en_2021-02-05-meta.tsv,2021-02-05,14,11
ParlaMint-ES-PV-en_2021-02-11-meta.tsv,2021-02-11,3,4
ParlaMint-ES-PV-en_2021-02-18-meta.tsv,2021-02-18,10,13
ParlaMint-ES-PV-en_2021-02-19-meta.tsv,2021-02-19,12,12
ParlaMint-ES-PV-en_2021-02-25-meta.tsv,2021-02-25,9,13
ParlaMint-ES-PV-en_2021-03-05-meta.tsv,2021-03-05,11,12
ParlaMint-ES-PV-en_2021-03-11-meta.tsv,2021-03-11,10,12
ParlaMint-ES-PV-en_2021-03-18-meta.tsv,2021-03-18,5,7
ParlaMint-ES-PV-en_2021-03-25-meta.tsv,2021-03-25,10,12
ParlaMint-ES-PV-en_2021-03-26-meta.tsv,2021-03-26,12,11
ParlaMint-ES-PV-en_2021-04-15-meta.tsv,2021-04-15,10,11
ParlaMint-ES-PV-en_2021-04-16-meta.tsv,2021-04-16,11,14
ParlaMint-ES-PV-en_2021-04-22-meta.tsv,2021-04-22,9,11
ParlaMint-ES-PV-en_2021-04-29-meta.tsv,2021-04-29,11,11
ParlaMint-ES-PV-en_2021-04-30-meta.tsv,2021-04-30,13,14
ParlaMint-ES-PV-en_2021-05-06-meta.tsv,2021-05-06,10,12
ParlaMint-ES-PV-en_2021-05-13-meta.tsv,2021-05-13,11,10
ParlaMint-ES-PV-en_2021-05-14-meta.tsv,2021-05-14,11,10
ParlaMint-ES-PV-en_2021-05-20-meta.tsv,2021-05-20,11,11
ParlaMint-ES-PV-en_2021-05-27-meta.tsv,2021-05-27,8,10
ParlaMint-ES-PV-en_2021-05-28-meta.tsv,2021-05-28,10,13
ParlaMint-ES-PV-en_2021-06-03-meta.tsv,2021-06-03,6,8
ParlaMint-ES-PV-en_2021-06-10-meta.tsv,2021-06-10,10,12
ParlaMint-ES-PV-en_2021-06-11-meta.tsv,2021-06-11,11,13
ParlaMint-ES-PV-en_2021-06-17-meta.tsv,2021-06-17,7,9
ParlaMint-ES-PV-en_2021-06-24-meta.tsv,2021-06-24,10,13
ParlaMint-ES-PV-en_2021-06-25-meta.tsv,2021-06-25,14,13
ParlaMint-ES-PV-en_2021-09-16-meta.tsv,2021-09-16,4,4
ParlaMint-ES-PV-en_2021-09-23-meta.tsv,2021-09-23,11,13
ParlaMint-ES-PV-en_2021-09-30-meta.tsv,2021-09-30,10,12
ParlaMint-ES-PV-en_2021-10-01-meta.tsv,2021-10-01,10,14
ParlaMint-ES-PV-en_2021-10-07-meta.tsv,2021-10-07,16,13
ParlaMint-ES-PV-en_2021-10-14-meta.tsv,2021-10-14,10,14
ParlaMint-ES-PV-en_2021-10-15-meta.tsv,2021-10-15,9,14
ParlaMint-ES-PV-en_2021-10-21-meta.tsv,2021-10-21,7,7
ParlaMint-ES-PV-en_2021-10-28-meta.tsv,2021-10-28,6,8
ParlaMint-ES-PV-en_2021-10-29-meta.tsv,2021-10-29,13,15
ParlaMint-ES-PV-en_2021-11-11-meta.tsv,2021-11-11,10,10
ParlaMint-ES-PV-en_2021-11-12-meta.tsv,2021-11-12,11,12
ParlaMint-ES-PV-en_2021-11-18-meta.tsv,2021-11-18,7,9
ParlaMint-ES-PV-en_2021-11-25-meta.tsv,2021-11-25,12,13
ParlaMint-ES-PV-en_2021-11-26-meta.tsv,2021-11-26,8,13
ParlaMint-ES-PV-en_2021-12-02-meta.tsv,2021-12-02,9,10
ParlaMint-ES-PV-en_2021-12-09-meta.tsv,2021-12-09,13,12
ParlaMint-ES-PV-en_2021-12-14-meta.tsv,2021-12-14,4,4
ParlaMint-ES-PV-en_2021-12-17-meta.tsv,2021-12-17,12,13
ParlaMint-ES-PV-en_2021-12-23-meta.tsv,2021-12-23,3,5
ParlaMint-ES-PV-en_2022-02-10-meta.tsv,2022-02-10,13,14
ParlaMint-ES-PV-en_2022-02-11-meta.tsv,2022-02-11,13,14
ParlaMint-ES-PV-en_2022-02-17-meta.tsv,2022-02-17,8,9
ParlaMint-ES-PV-en_2022-02-18-meta.tsv,2022-02-18,12,12
ParlaMint-ES-PV-en_2022-02-24-meta.tsv,2022-02-24,7,8
ParlaMint-ES-PV-en_2022-03-03-meta.tsv,2022-03-03,9,8
ParlaMint-ES-PV-en_2022-03-04-meta.tsv,2022-03-04,13,11
ParlaMint-ES-PV-en_2022-03-10-meta.tsv,2022-03-10,11,13
ParlaMint-ES-PV-en_2022-03-17-meta.tsv,2022-03-17,8,7
ParlaMint-ES-PV-en_2022-03-18-meta.tsv,2022-03-18,9,12
ParlaMint-ES-PV-en_2022-03-24-meta.tsv,2022-03-24,6,10
ParlaMint-ES-PV-en_2022-03-31-meta.tsv,2022-03-31,8,10
ParlaMint-ES-PV-en_2022-04-01-meta.tsv,2022-04-01,12,12
ParlaMint-ES-PV-en_2022-04-07-meta.tsv,2022-04-07,7,9
ParlaMint-ES-PV-en_2022-04-08-meta.tsv,2022-04-08,6,8
ParlaMint-ES-PV-en_2022-04-27-meta.tsv,2022-04-27,8,10
ParlaMint-ES-PV-en_2022-05-05-meta.tsv,2022-05-05,7,11
ParlaMint-ES-PV-en_2022-05-06-meta.tsv,2022-05-06,11,11
ParlaMint-ES-PV-en_2022-05-12-meta.tsv,2022-05-12,10,11
ParlaMint-ES-PV-en_2022-05-18-meta.tsv,2022-05-18,4,6
ParlaMint-ES-PV-en_2022-05-19-meta.tsv,2022-05-19,10,10
ParlaMint-ES-PV-en_2022-05-20-meta.tsv,2022-05-20,13,15
ParlaMint-ES-PV-en_2022-05-26-meta.tsv,2022-05-26,9,12
ParlaMint-ES-PV-en_2022-06-02-meta.tsv,2022-06-02,7,7
ParlaMint-ES-PV-en_2022-06-03-meta.tsv,2022-06-03,9,14
ParlaMint-ES-PV-en_2022-06-09-meta.tsv,2022-06-09,9,11
ParlaMint-ES-PV-en_2022-06-16-meta.tsv,2022-06-16,8,11
ParlaMint-ES-PV-en_2022-06-17-meta.tsv,2022-06-17,11,15
ParlaMint-ES-PV-en_2022-06-23-meta.tsv,2022-06-23,12,14
ParlaMint-ES-PV-en_2022-06-30-meta.tsv,2022-06-30,13,11
ParlaMint-ES-PV-en_2022-09-29-meta.tsv,2022-09-29,0,0
ParlaMint-ES-PV-en_2022-09-30-meta.tsv,2022-09-30,0,0
ParlaMint-ES-PV-en_2022-10-06-meta.tsv,2022-10-06,0,0
ParlaMint-ES-PV-en_2022-10-13-meta.tsv,2022-10-13,0,0
ParlaMint-ES-PV-en_2022-10-14-meta.tsv,2022-10-14,0,0
ParlaMint-ES-PV-en_2022-10-20-meta.tsv,2022-10-20,0,0
ParlaMint-ES-PV-en_2022-10-28-meta.tsv,2022-10-28,0,0
