Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Regular	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	FerreroRoberta	Ferrero, Roberta	F	1971	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Regular	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	FerreroRoberta	Ferrero, Roberta	F	1971	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Regular	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	CorradoMargherita	Corrado, Margherita	F	1969	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Regular	MP	notMinister	M5S.2	MoVimento 5 Stelle	Coalition	Big tent	CorradoMargherita	Corrado, Margherita	F	1969	
ParlaMint-IT-en_2021-02-02-LEG18-Senato-sed-297	ParlaMint-IT_2021-02-02-LEG18-Senato-sed-297.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 297, Day (2021-02-02)	2021-02-02	Upper house	18 Legislatura	-	-	297 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
