Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	ParriniDario	Parrini, Dario	M	1973	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
ParlaMint-IT-en_2021-09-14-LEG18-Senato-sed-358	ParlaMint-IT_2021-09-14-LEG18-Senato-sed-358.ana.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 358, Day (2021-09-14)	2021-09-14	Upper house	18 Legislatura	-	-	358 Seduta	-	COVID	English	Chairperson	MP	notMinister	FI-BP	Forza Italia-Berlusconi Presidente	Coalition	Centre-right	AlbertiCasellatiMariaElisabetta	Alberti Casellati, Maria Elisabetta	F	1946	
