Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	TariccoMino	Taricco, Mino	M	1959	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	TariccoMino	Taricco, Mino	M	1959	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
ParlaMint-IT-en_2021-03-16-LEG18-Senato-sed-306	ParlaMint-IT_2021-03-16-LEG18-Senato-sed-306.ana.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 306, Day (2021-03-16)	2021-03-16	Upper house	18 Legislatura	-	-	306 Seduta	-	COVID	English	Chairperson	MP	notMinister	L-SP	Lega-Salvini Premier	-	Right to far-right	CalderoliRoberto	Calderoli, Roberto	M	1956	
