Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u1	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u2	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JuanManuelLafuenteMir	Lafuente Mir, Juan Manuel	M	1963	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u3	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u4	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	VicençThomàsiMulet	Thomàs i Mulet, Vicenç	M	1958	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u5	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u6	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	JoanManelMartíiLlufriu	Martí i Llufriu, Joan Manel	M	1967	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u7	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u8	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u9	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u10	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	CDC	Convergècia Democràtica de Catalunya	Opposition	Centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u11	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u12	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	FernandoNavarroFernándezRodríguez	Navarro Fernández-Rodríguez, Fernando	M	1962	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u13	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u14	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	UPM	Unión por un Movimiento Popular	Opposition	Centre-right	JuanPedroYllanesSuárez	Yllanes Suárez, Juan Pedro	M	1960	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u15	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u16	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	UPM	Unión por un Movimiento Popular	Opposition	Centre-right	JuanPedroYllanesSuárez	Yllanes Suárez, Juan Pedro	M	1960	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u17	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u18	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	SofíaHernanzCosta	Hernanz Costa, Sofía	F	1970	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u19	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u20	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JoséVicenteMaríBosó	Marí Bosó, José Vicente	M	1970	
ParlaMint-ES-en_2019-02-19-CD190219	ParlaMint-ES_2019-02-19-CD190219.u21	Plenary session 171 (2019-02-19)	2019-02-19	Lower house	Legislatura XII	Sesión plenaria núm. 171	-	2019-02-19	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
