Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u1	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u2	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JoséIgnacioRomaníCantera	Romaní Cantera, José Ignacio	M	1971	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u3	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u4	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u5	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	GregorioCámaraVillar	Cámara Villar, Gregorio	M	1953	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u6	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u7	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	GregorioCámaraVillar	Cámara Villar, Gregorio	M	1953	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u8	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u9	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Coalition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u10	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u11	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	MarianBeitialarrangoitiaLizarralde	Beitialarrangoitia Lizarralde, Marian	F	1968	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u12	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u13	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	EnricBatalleriRuiz	Bataller i Ruiz, Enric	M	1965	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u14	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u15	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	CDC	Convergècia Democràtica de Catalunya	Opposition	Centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u16	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u17	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u18	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u19	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	ERC-CATSÍ	Esquerra Republicana de Catalunya - Catalunya Sí	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u20	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u21	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u22	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u23	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u24	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u25	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	JoséIgnacioPrendesPrendes	Prendes Prendes, José Ignacio	M	1965	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u26	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u27	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	TxemaGuijarroGarcía	Guijarro García, Txema	M	1975	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u28	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u29	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JoséAntonioBermúdezDeCastroFernández	Bermúdez De Castro Fernández, José Antonio	M	1959	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u30	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u31	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u32	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	IreneMaríaMonteroGil	Montero Gil, Irene María	F	1988	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u33	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u34	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	MarianBeitialarrangoitiaLizarralde	Beitialarrangoitia Lizarralde, Marian	F	1968	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u35	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u36	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	C-P-EUPV	Compromís - Podemos - Esquerra Unida del País Valencià	Opposition	-	MartaSorlíFresquet	Sorlí Fresquet, Marta	F	1986	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u37	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u38	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	ÍñigoBarandiaranBenito	Barandiaran Benito, Íñigo	M	1959	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u39	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u40	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	CarolinaTelecheaiLozano	Telechea i Lozano, Carolina	F	1981	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u41	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u42	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	PatriciaReyesRivera	Reyes Rivera, Patricia	F	1973	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u43	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u44	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	PatriciaReyesRivera	Reyes Rivera, Patricia	F	1973	
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u45	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u46	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2019-02-26-CD190226	ParlaMint-ES_2019-02-26-CD190226.u47	Plenary session 174 (2019-02-26)	2019-02-26	Lower house	Legislatura XII	Sesión plenaria núm. 174	-	2019-02-26	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaDelCarmenDueñasMartínez	Dueñas Martínez, María Del Carmen	F	1964	
