Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-002-002	ParlaMint-CZ_2023-05-30-ps2021-065-04-002-002.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/002	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-002-002	ParlaMint-CZ_2023-05-30-ps2021-065-04-002-002.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/002	COVID,War	English	Guest	MP	Minister	TOP09	Political group TOP 09	Coalition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-002-002	ParlaMint-CZ_2023-05-30-ps2021-065-04-002-002.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/002	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-002-002	ParlaMint-CZ_2023-05-30-ps2021-065-04-002-002.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/002	COVID,War	English	Guest	MP	notMinister	-	-	-	-	RomanKraus	Kraus, Roman	M	-	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-002-002	ParlaMint-CZ_2023-05-30-ps2021-065-04-002-002.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/002	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
