Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Regular	notMP	Minister	-	-	-	-	MichalSalomoun.1974	Šalomoun, Michal	M	1974	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	JosefCogan.1973	Cogan, Josef	M	1973	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MilanFeranec.1964	Feranec, Milan	M	1964	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Regular	notMP	Minister	-	-	-	-	MichalSalomoun.1974	Šalomoun, Michal	M	1974	
ParlaMint-CZ-en_2023-05-30-ps2021-065-04-004-015	ParlaMint-CZ_2023-05-30-ps2021-065-04-004-015.u9	Parliament of the Czech Republic, Chamber of Deputies, 2023-05-30	2023-05-30	Lower house	ps2021	-	ps2021/065	ps2021/065/04	ps2021/065/015	COVID,War	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
