Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	OndrejBabka.1994	Babka, Ondřej	M	1994	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u9	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	OndrejBabka.1994	Babka, Ondřej	M	1994	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u10	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-001-127	ParlaMint-CZ_2023-02-23-ps2021-053-03-001-127.u11	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/127	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	OndrejBabka.1994	Babka, Ondřej	M	1994	
