Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	MiladaVoborska.1972	Voborská, Milada	F	1972	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2023-01-25-ps2021-050-06-022-116	ParlaMint-CZ_2023-01-25-ps2021-050-06-022-116.u9	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-25	2023-01-25	Lower house	ps2021	-	ps2021/050	ps2021/050/06	ps2021/050/116	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
