Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-06-16-ps2021-066-03-000-000	ParlaMint-CZ_2023-06-16-ps2021-066-03-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/066	ps2021/066/03	ps2021/066/000	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2023-06-16-ps2021-066-03-000-000	ParlaMint-CZ_2023-06-16-ps2021-066-03-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/066	ps2021/066/03	ps2021/066/000	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2023-06-16-ps2021-066-03-000-000	ParlaMint-CZ_2023-06-16-ps2021-066-03-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/066	ps2021/066/03	ps2021/066/000	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
