Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-01-11-ps2021-050-02-007-099	ParlaMint-CZ_2023-01-11-ps2021-050-02-007-099.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-11	2023-01-11	Lower house	ps2021	-	ps2021/050	ps2021/050/02	ps2021/050/099	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-01-11-ps2021-050-02-007-099	ParlaMint-CZ_2023-01-11-ps2021-050-02-007-099.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-11	2023-01-11	Lower house	ps2021	-	ps2021/050	ps2021/050/02	ps2021/050/099	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2023-01-11-ps2021-050-02-007-099	ParlaMint-CZ_2023-01-11-ps2021-050-02-007-099.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-11	2023-01-11	Lower house	ps2021	-	ps2021/050	ps2021/050/02	ps2021/050/099	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
