Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-04-19-ps2021-063-04-001-113	ParlaMint-CZ_2023-04-19-ps2021-063-04-001-113.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-19	2023-04-19	Lower house	ps2021	-	ps2021/063	ps2021/063/04	ps2021/063/113	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-04-19-ps2021-063-04-001-113	ParlaMint-CZ_2023-04-19-ps2021-063-04-001-113.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-19	2023-04-19	Lower house	ps2021	-	ps2021/063	ps2021/063/04	ps2021/063/113	COVID,War	English	Regular	notMP	Minister	-	-	-	-	ZdenekNekula.1970	Nekula, Zdeněk	M	1970	
ParlaMint-CZ-en_2023-04-19-ps2021-063-04-001-113	ParlaMint-CZ_2023-04-19-ps2021-063-04-001-113.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-19	2023-04-19	Lower house	ps2021	-	ps2021/063	ps2021/063/04	ps2021/063/113	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
