Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2023-06-16-ps2021-069-01-000-000	ParlaMint-CZ_2023-06-16-ps2021-069-01-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-16	2023-06-16	Lower house	ps2021	-	ps2021/069	ps2021/069/01	ps2021/069/000	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
