Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-04-20-ps2021-063-05-012-125	ParlaMint-CZ_2023-04-20-ps2021-063-05-012-125.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-20	2023-04-20	Lower house	ps2021	-	ps2021/063	ps2021/063/05	ps2021/063/125	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2023-04-20-ps2021-063-05-012-125	ParlaMint-CZ_2023-04-20-ps2021-063-05-012-125.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-20	2023-04-20	Lower house	ps2021	-	ps2021/063	ps2021/063/05	ps2021/063/125	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2023-04-20-ps2021-063-05-012-125	ParlaMint-CZ_2023-04-20-ps2021-063-05-012-125.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-04-20	2023-04-20	Lower house	ps2021	-	ps2021/063	ps2021/063/05	ps2021/063/125	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
