Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-01-13-ps2021-050-04-004-097	ParlaMint-CZ_2023-01-13-ps2021-050-04-004-097.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-13	2023-01-13	Lower house	ps2021	-	ps2021/050	ps2021/050/04	ps2021/050/097	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2023-01-13-ps2021-050-04-004-097	ParlaMint-CZ_2023-01-13-ps2021-050-04-004-097.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-13	2023-01-13	Lower house	ps2021	-	ps2021/050	ps2021/050/04	ps2021/050/097	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	PetrLetocha.1984	Letocha, Petr	M	1984	
ParlaMint-CZ-en_2023-01-13-ps2021-050-04-004-097	ParlaMint-CZ_2023-01-13-ps2021-050-04-004-097.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-01-13	2023-01-13	Lower house	ps2021	-	ps2021/050	ps2021/050/04	ps2021/050/097	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
