Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Guest	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaHanzlikova.1966	Hanzlíková, Jana	F	1966	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaHanzlikova.1966	Hanzlíková, Jana	F	1966	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriNavratil.1977	Navrátil, Jiří	M	1977	
ParlaMint-CZ-en_2023-02-23-ps2021-053-03-004-001	ParlaMint-CZ_2023-02-23-ps2021-053-03-004-001.u9	Parliament of the Czech Republic, Chamber of Deputies, 2023-02-23	2023-02-23	Lower house	ps2021	-	ps2021/053	ps2021/053/03	ps2021/053/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
