Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2023-06-28-ps2021-070-02-000-000	ParlaMint-CZ_2023-06-28-ps2021-070-02-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2023-06-28	2023-06-28	Lower house	ps2021	-	ps2021/070	ps2021/070/02	ps2021/070/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
