Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2013-12-04-ps2013-002-01-001-999	ParlaMint-CZ_2013-12-04-ps2013-002-01-001-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-04	2013-12-04	Lower house	ps2013	-	ps2013/002	ps2013/002/01	ps2013/002/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2013-12-04-ps2013-002-01-001-999	ParlaMint-CZ_2013-12-04-ps2013-002-01-001-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-04	2013-12-04	Lower house	ps2013	-	ps2013/002	ps2013/002/01	ps2013/002/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2013-12-04-ps2013-002-01-001-999	ParlaMint-CZ_2013-12-04-ps2013-002-01-001-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-04	2013-12-04	Lower house	ps2013	-	ps2013/002	ps2013/002/01	ps2013/002/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2013-12-04-ps2013-002-01-001-999	ParlaMint-CZ_2013-12-04-ps2013-002-01-001-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-04	2013-12-04	Lower house	ps2013	-	ps2013/002	ps2013/002/01	ps2013/002/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2013-12-04-ps2013-002-01-001-999	ParlaMint-CZ_2013-12-04-ps2013-002-01-001-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-04	2013-12-04	Lower house	ps2013	-	ps2013/002	ps2013/002/01	ps2013/002/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
