Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u1	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u2	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Regular	notMP	Minister	-	-	-	-	VlastimilPicek.1956	Picek, Vlastimil	M	1956	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u3	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u4	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	-	Far-right	DavidKadner.1976	Kádner, David	M	1976	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u5	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u6	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	-	Far-right	DavidKadner.1976	Kádner, David	M	1976	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u7	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u8	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	VaclavKlucka.1953	Klučka, Václav	M	1953	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u9	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u10	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	AntoninSeda.1960	Seďa, Antonín	M	1960	
ParlaMint-CZ-en_2013-12-10-ps2013-004-01-013-028	ParlaMint-CZ_2013-12-10-ps2013-004-01-013-028.u11	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-10	2013-12-10	Lower house	ps2013	-	ps2013/004	ps2013/004/01	ps2013/004/028	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
