Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2013-12-16-ps2013-004-03-002-046	ParlaMint-CZ_2013-12-16-ps2013-004-03-002-046.u1	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-16	2013-12-16	Lower house	ps2013	-	ps2013/004	ps2013/004/03	ps2013/004/046	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2013-12-16-ps2013-004-03-002-046	ParlaMint-CZ_2013-12-16-ps2013-004-03-002-046.u2	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-16	2013-12-16	Lower house	ps2013	-	ps2013/004	ps2013/004/03	ps2013/004/046	Reference	English	Guest	notMP	Minister	-	-	-	-	JanFischer.1951	Fischer, Jan	M	1951	
ParlaMint-CZ-en_2013-12-16-ps2013-004-03-002-046	ParlaMint-CZ_2013-12-16-ps2013-004-03-002-046.u3	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-16	2013-12-16	Lower house	ps2013	-	ps2013/004	ps2013/004/03	ps2013/004/046	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2013-12-16-ps2013-004-03-002-046	ParlaMint-CZ_2013-12-16-ps2013-004-03-002-046.u4	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-16	2013-12-16	Lower house	ps2013	-	ps2013/004	ps2013/004/03	ps2013/004/046	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanaFischerova.1955	Fischerová, Jana	F	1955	
ParlaMint-CZ-en_2013-12-16-ps2013-004-03-002-046	ParlaMint-CZ_2013-12-16-ps2013-004-03-002-046.u5	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-16	2013-12-16	Lower house	ps2013	-	ps2013/004	ps2013/004/03	ps2013/004/046	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2013-12-16-ps2013-004-03-002-046	ParlaMint-CZ_2013-12-16-ps2013-004-03-002-046.u6	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-16	2013-12-16	Lower house	ps2013	-	ps2013/004	ps2013/004/03	ps2013/004/046	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2013-12-16-ps2013-004-03-002-046	ParlaMint-CZ_2013-12-16-ps2013-004-03-002-046.u7	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-16	2013-12-16	Lower house	ps2013	-	ps2013/004	ps2013/004/03	ps2013/004/046	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
