Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u1	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u2	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u3	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u4	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	-	Far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u5	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u6	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u7	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u8	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u9	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	-	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u10	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u11	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	-	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-001-033	ParlaMint-CZ_2013-12-12-ps2013-004-02-001-033.u12	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/033	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
