Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2013-12-19-ps2013-004-04-000-999	ParlaMint-CZ_2013-12-19-ps2013-004-04-000-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-19	2013-12-19	Lower house	ps2013	-	ps2013/004	ps2013/004/04	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2013-12-19-ps2013-004-04-000-999	ParlaMint-CZ_2013-12-19-ps2013-004-04-000-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-19	2013-12-19	Lower house	ps2013	-	ps2013/004	ps2013/004/04	ps2013/004/999	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	-	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2013-12-19-ps2013-004-04-000-999	ParlaMint-CZ_2013-12-19-ps2013-004-04-000-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-19	2013-12-19	Lower house	ps2013	-	ps2013/004	ps2013/004/04	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
