Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	-	Far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	RobinBohnisch.1976	Böhnisch, Robin	M	1976	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u6	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u7	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	-	Centre to centre-right	DanielHerman.1963	Herman, Daniel	M	1963	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u8	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u9	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u10	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2013-12-12-ps2013-004-02-000-999	ParlaMint-CZ_2013-12-12-ps2013-004-02-000-999.u11	Parliament of the Czech Republic, Chamber of Deputies, 2013-12-12	2013-12-12	Lower house	ps2013	-	ps2013/004	ps2013/004/02	ps2013/004/999	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	-	Centre-left	RobinBohnisch.1976	Böhnisch, Robin	M	1976	
