Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u1	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u2	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaDelCarmenNavarroCruz	Navarro Cruz, María Del Carmen	F	1960	
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u3	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u4	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RaquelAlonsoHernández	Alonso Hernández, Raquel	F	1991	
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u5	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u6	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	IsabelCabezasRegaño	Cabezas Regaño, Isabel	F	1968	
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u7	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u8	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JavierRuanoGarcía	Ruano García, Javier	M	1970	
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u9	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u10	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u11	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u12	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	AlbertRiveraDíaz	Rivera Díaz, Albert	M	1979	
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u13	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-11-29-CD161129	ParlaMint-ES_2016-11-29-CD161129.u14	Plenary session 17 (2016-11-29)	2016-11-29	Lower house	Legislatura XII	Sesión plenaria núm. 17	-	2016-11-29	-	Reference	English	Regular	MP	notMinister	CCa-PNC-NC	Coalición Canaria - Partido Nacionalista Canario - Nueva Canarias	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
