Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u1	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u2	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	CarolinaBescansaHernández	Bescansa Hernández, Carolina	F	1971	
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u3	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u4	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaSorayaSáenzDeSantamaríaAntón	Sáenz De Santamaría Antón, María Soraya	F	1971	
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u5	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u6	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Regular	MP	notMinister	UP	Unidas Podemos	Opposition	Left	CarolinaBescansaHernández	Bescansa Hernández, Carolina	F	1971	
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u7	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u8	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaSorayaSáenzDeSantamaríaAntón	Sáenz De Santamaría Antón, María Soraya	F	1971	
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u9	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2016-12-21-CD161221	ParlaMint-ES_2016-12-21-CD161221.u10	Plenary session 23 (2016-12-21)	2016-12-21	Lower house	Legislatura XII	Sesión plenaria núm. 23	-	2016-12-21	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
