Session,Date,Male,Female
ParlaMint-GR-en_2016-11-30-S1-commons-meta.tsv,2016-11-30,37,8
ParlaMint-GR-en_2016-12-01-S1-commons-meta.tsv,2016-12-01,48,10
ParlaMint-GR-en_2016-12-02-S1-commons-meta.tsv,2016-12-02,16,6
ParlaMint-GR-en_2016-12-05-S1-commons-meta.tsv,2016-12-05,2,1
ParlaMint-GR-en_2016-12-06-S1-commons-meta.tsv,2016-12-06,24,2
ParlaMint-GR-en_2016-12-07-S1-commons-meta.tsv,2016-12-07,81,17
ParlaMint-GR-en_2016-12-08-S1-commons-meta.tsv,2016-12-08,84,25
ParlaMint-GR-en_2016-12-09-S1-commons-meta.tsv,2016-12-09,69,17
ParlaMint-GR-en_2016-12-10-S1-commons-meta.tsv,2016-12-10,44,3
ParlaMint-GR-en_2016-12-12-S1-commons-meta.tsv,2016-12-12,5,1
ParlaMint-GR-en_2016-12-14-S1-commons-meta.tsv,2016-12-14,46,7
ParlaMint-GR-en_2016-12-15-S1-commons-meta.tsv,2016-12-15,60,9
ParlaMint-GR-en_2016-12-16-S1-commons-meta.tsv,2016-12-16,36,7
ParlaMint-GR-en_2016-12-19-S1-commons-meta.tsv,2016-12-19,58,10
ParlaMint-GR-en_2016-12-20-S1-commons-meta.tsv,2016-12-20,28,5
ParlaMint-GR-en_2016-12-21-S1-commons-meta.tsv,2016-12-21,35,9
ParlaMint-GR-en_2017-01-09-S1-commons-meta.tsv,2017-01-09,7,2
ParlaMint-GR-en_2017-01-12-S1-commons-meta.tsv,2017-01-12,25,8
ParlaMint-GR-en_2017-01-13-S1-commons-meta.tsv,2017-01-13,3,0
ParlaMint-GR-en_2017-01-16-S1-commons-meta.tsv,2017-01-16,9,3
ParlaMint-GR-en_2017-01-18-S1-commons-meta.tsv,2017-01-18,21,4
ParlaMint-GR-en_2017-01-19-S1-commons-meta.tsv,2017-01-19,28,5
ParlaMint-GR-en_2017-01-20-S1-commons-meta.tsv,2017-01-20,6,1
ParlaMint-GR-en_2017-01-23-S1-commons-meta.tsv,2017-01-23,6,0
ParlaMint-GR-en_2017-01-25-S1-commons-meta.tsv,2017-01-25,5,1
ParlaMint-GR-en_2017-01-26-S1-commons-meta.tsv,2017-01-26,10,2
ParlaMint-GR-en_2017-01-27-S1-commons-meta.tsv,2017-01-27,5,1
ParlaMint-GR-en_2017-01-30-S1-commons-meta.tsv,2017-01-30,19,8
ParlaMint-GR-en_2017-01-31-S1-commons-meta.tsv,2017-01-31,9,1
ParlaMint-GR-en_2017-02-01-S1-commons-meta.tsv,2017-02-01,70,6
ParlaMint-GR-en_2017-02-02-S1-commons-meta.tsv,2017-02-02,4,3
ParlaMint-GR-en_2017-02-03-S1-commons-meta.tsv,2017-02-03,11,0
ParlaMint-GR-en_2017-02-06-S1-commons-meta.tsv,2017-02-06,15,1
ParlaMint-GR-en_2017-02-07-S1-commons-meta.tsv,2017-02-07,28,4
ParlaMint-GR-en_2017-02-09-S1-commons-meta.tsv,2017-02-09,59,11
ParlaMint-GR-en_2017-02-10-S1-commons-meta.tsv,2017-02-10,16,3
ParlaMint-GR-en_2017-02-13-S1-commons-meta.tsv,2017-02-13,8,2
ParlaMint-GR-en_2017-02-14-S1-commons-meta.tsv,2017-02-14,18,1
ParlaMint-GR-en_2017-02-16-S1-commons-meta.tsv,2017-02-16,36,9
ParlaMint-GR-en_2017-02-17-S1-commons-meta.tsv,2017-02-17,20,2
ParlaMint-GR-en_2017-02-20-S1-commons-meta.tsv,2017-02-20,3,1
ParlaMint-GR-en_2017-02-22-S1-commons-meta.tsv,2017-02-22,10,1
ParlaMint-GR-en_2017-02-23-S1-commons-meta.tsv,2017-02-23,52,7
ParlaMint-GR-en_2017-02-24-S1-commons-meta.tsv,2017-02-24,30,4
ParlaMint-GR-en_2017-03-01-S1-commons-meta.tsv,2017-03-01,11,0
ParlaMint-GR-en_2017-03-02-S1-commons-meta.tsv,2017-03-02,13,1
ParlaMint-GR-en_2017-03-03-S1-commons-meta.tsv,2017-03-03,7,2
ParlaMint-GR-en_2017-03-06-S1-commons-meta.tsv,2017-03-06,22,4
ParlaMint-GR-en_2017-03-08-S1-commons-meta.tsv,2017-03-08,20,11
ParlaMint-GR-en_2017-03-09-S1-commons-meta.tsv,2017-03-09,5,1
ParlaMint-GR-en_2017-03-10-S1-commons-meta.tsv,2017-03-10,22,2
ParlaMint-GR-en_2017-03-13-S1-commons-meta.tsv,2017-03-13,10,0
ParlaMint-GR-en_2017-03-14-S1-commons-meta.tsv,2017-03-14,15,1
ParlaMint-GR-en_2017-03-15-S1-commons-meta.tsv,2017-03-15,48,10
ParlaMint-GR-en_2017-03-16-S1-commons-meta.tsv,2017-03-16,19,2
ParlaMint-GR-en_2017-03-17-S1-commons-meta.tsv,2017-03-17,22,2
ParlaMint-GR-en_2017-03-20-S1-commons-meta.tsv,2017-03-20,20,5
ParlaMint-GR-en_2017-03-22-S1-commons-meta.tsv,2017-03-22,18,2
ParlaMint-GR-en_2017-03-23-S1-commons-meta.tsv,2017-03-23,34,9
ParlaMint-GR-en_2017-03-24-S1-commons-meta.tsv,2017-03-24,3,3
ParlaMint-GR-en_2017-03-27-S1-commons-meta.tsv,2017-03-27,7,0
ParlaMint-GR-en_2017-03-28-S1-commons-meta.tsv,2017-03-28,65,6
ParlaMint-GR-en_2017-03-29-S1-commons-meta.tsv,2017-03-29,38,3
ParlaMint-GR-en_2017-03-30-S1-commons-meta.tsv,2017-03-30,24,5
ParlaMint-GR-en_2017-03-31-S1-commons-meta.tsv,2017-03-31,4,1
ParlaMint-GR-en_2017-04-03-S1-commons-meta.tsv,2017-04-03,10,2
ParlaMint-GR-en_2017-04-06-S1-commons-meta.tsv,2017-04-06,20,4
ParlaMint-GR-en_2017-04-07-S1-commons-meta.tsv,2017-04-07,8,1
ParlaMint-GR-en_2017-04-10-S1-commons-meta.tsv,2017-04-10,26,7
ParlaMint-GR-en_2017-04-11-S1-commons-meta.tsv,2017-04-11,31,12
ParlaMint-GR-en_2017-04-12-S1-commons-meta.tsv,2017-04-12,57,9
ParlaMint-GR-en_2017-04-20-S1-commons-meta.tsv,2017-04-20,7,1
ParlaMint-GR-en_2017-04-21-S1-commons-meta.tsv,2017-04-21,8,1
ParlaMint-GR-en_2017-04-24-S1-commons-meta.tsv,2017-04-24,5,2
ParlaMint-GR-en_2017-04-25-S1-commons-meta.tsv,2017-04-25,28,5
ParlaMint-GR-en_2017-04-27-S1-commons-meta.tsv,2017-04-27,56,13
ParlaMint-GR-en_2017-04-28-S1-commons-meta.tsv,2017-04-28,22,5
ParlaMint-GR-en_2017-05-03-S1-commons-meta.tsv,2017-05-03,18,0
ParlaMint-GR-en_2017-05-04-S1-commons-meta.tsv,2017-05-04,7,2
ParlaMint-GR-en_2017-05-05-S1-commons-meta.tsv,2017-05-05,22,7
ParlaMint-GR-en_2017-05-08-S1-commons-meta.tsv,2017-05-08,21,5
ParlaMint-GR-en_2017-05-10-S1-commons-meta.tsv,2017-05-10,13,1
ParlaMint-GR-en_2017-05-11-S1-commons-meta.tsv,2017-05-11,16,0
ParlaMint-GR-en_2017-05-12-S1-commons-meta.tsv,2017-05-12,5,0
ParlaMint-GR-en_2017-05-17-S1-commons-meta.tsv,2017-05-17,75,20
ParlaMint-GR-en_2017-05-18-S1-commons-meta.tsv,2017-05-18,76,14
ParlaMint-GR-en_2017-05-19-S1-commons-meta.tsv,2017-05-19,20,3
ParlaMint-GR-en_2017-05-22-S1-commons-meta.tsv,2017-05-22,5,0
ParlaMint-GR-en_2017-05-25-S1-commons-meta.tsv,2017-05-25,46,12
ParlaMint-GR-en_2017-05-26-S1-commons-meta.tsv,2017-05-26,10,3
ParlaMint-GR-en_2017-05-29-S1-commons-meta.tsv,2017-05-29,3,2
ParlaMint-GR-en_2017-06-02-S1-commons-meta.tsv,2017-06-02,9,1
ParlaMint-GR-en_2017-06-06-S1-commons-meta.tsv,2017-06-06,33,3
ParlaMint-GR-en_2017-06-07-S1-commons-meta.tsv,2017-06-07,16,4
ParlaMint-GR-en_2017-06-08-S1-commons-meta.tsv,2017-06-08,31,7
ParlaMint-GR-en_2017-06-09-S1-commons-meta.tsv,2017-06-09,60,6
ParlaMint-GR-en_2017-06-12-S1-commons-meta.tsv,2017-06-12,17,1
ParlaMint-GR-en_2017-06-15-S1-commons-meta.tsv,2017-06-15,16,1
ParlaMint-GR-en_2017-06-16-S1-commons-meta.tsv,2017-06-16,6,0
ParlaMint-GR-en_2017-06-19-S1-commons-meta.tsv,2017-06-19,9,2
ParlaMint-GR-en_2017-06-21-S1-commons-meta.tsv,2017-06-21,25,4
ParlaMint-GR-en_2017-06-22-S1-commons-meta.tsv,2017-06-22,21,3
ParlaMint-GR-en_2017-06-23-S1-commons-meta.tsv,2017-06-23,17,2
ParlaMint-GR-en_2017-06-26-S1-commons-meta.tsv,2017-06-26,32,2
ParlaMint-GR-en_2017-06-27-S1-commons-meta.tsv,2017-06-27,35,8
ParlaMint-GR-en_2017-06-29-S1-commons-meta.tsv,2017-06-29,11,1
ParlaMint-GR-en_2017-06-30-S1-commons-meta.tsv,2017-06-30,3,2
ParlaMint-GR-en_2017-07-03-S1-commons-meta.tsv,2017-07-03,31,4
ParlaMint-GR-en_2017-07-04-S1-commons-meta.tsv,2017-07-04,18,4
ParlaMint-GR-en_2017-07-05-S1-commons-meta.tsv,2017-07-05,52,3
ParlaMint-GR-en_2017-07-06-S1-commons-meta.tsv,2017-07-06,12,5
ParlaMint-GR-en_2017-07-07-S1-commons-meta.tsv,2017-07-07,21,2
ParlaMint-GR-en_2017-07-10-S1-commons-meta.tsv,2017-07-10,5,1
ParlaMint-GR-en_2017-07-11-S1-commons-meta.tsv,2017-07-11,15,4
ParlaMint-GR-en_2017-07-13-S1-commons-meta.tsv,2017-07-13,43,14
ParlaMint-GR-en_2017-07-14-S1-commons-meta.tsv,2017-07-14,1,0
ParlaMint-GR-en_2017-07-17-S1-commons-meta.tsv,2017-07-17,14,1
ParlaMint-GR-en_2017-07-19-S1-commons-meta.tsv,2017-07-19,34,2
ParlaMint-GR-en_2017-07-20-S1-commons-meta.tsv,2017-07-20,9,0
ParlaMint-GR-en_2017-07-24-S1-commons-meta.tsv,2017-07-24,4,1
ParlaMint-GR-en_2017-07-25-S1-commons-meta.tsv,2017-07-25,10,1
ParlaMint-GR-en_2017-07-26-S1-commons-meta.tsv,2017-07-26,40,10
ParlaMint-GR-en_2017-07-27-S1-commons-meta.tsv,2017-07-27,31,5
ParlaMint-GR-en_2017-07-28-S1-commons-meta.tsv,2017-07-28,17,2
ParlaMint-GR-en_2017-07-31-S1-commons-meta.tsv,2017-07-31,6,4
ParlaMint-GR-en_2017-07-31-S2-commons-meta.tsv,2017-07-31,51,11
ParlaMint-GR-en_2017-08-01-S1-commons-meta.tsv,2017-08-01,67,15
ParlaMint-GR-en_2017-08-02-S1-commons-meta.tsv,2017-08-02,65,13
ParlaMint-GR-en_2017-08-03-S1-commons-meta.tsv,2017-08-03,55,8
ParlaMint-GR-en_2017-08-03-S2-commons-meta.tsv,2017-08-03,24,7
ParlaMint-GR-en_2017-08-04-S1-commons-meta.tsv,2017-08-04,34,6
ParlaMint-GR-en_2017-08-28-S1-commons-meta.tsv,2017-08-28,3,1
ParlaMint-GR-en_2017-08-31-S1-commons-meta.tsv,2017-08-31,9,5
ParlaMint-GR-en_2017-09-01-S1-commons-meta.tsv,2017-09-01,7,1
ParlaMint-GR-en_2017-09-04-S1-commons-meta.tsv,2017-09-04,10,0
ParlaMint-GR-en_2017-09-06-S1-commons-meta.tsv,2017-09-06,52,16
ParlaMint-GR-en_2017-09-07-S1-commons-meta.tsv,2017-09-07,44,8
ParlaMint-GR-en_2017-09-08-S1-commons-meta.tsv,2017-09-08,1,0
ParlaMint-GR-en_2017-09-11-S1-commons-meta.tsv,2017-09-11,8,1
ParlaMint-GR-en_2017-09-14-S1-commons-meta.tsv,2017-09-14,5,1
ParlaMint-GR-en_2017-09-15-S1-commons-meta.tsv,2017-09-15,20,1
ParlaMint-GR-en_2017-09-18-S1-commons-meta.tsv,2017-09-18,22,5
ParlaMint-GR-en_2017-09-19-S1-commons-meta.tsv,2017-09-19,32,3
ParlaMint-GR-en_2017-09-20-S1-commons-meta.tsv,2017-09-20,17,0
ParlaMint-GR-en_2017-09-21-S1-commons-meta.tsv,2017-09-21,6,2
ParlaMint-GR-en_2017-09-22-S1-commons-meta.tsv,2017-09-22,22,3
ParlaMint-GR-en_2017-09-25-S1-commons-meta.tsv,2017-09-25,50,5
ParlaMint-GR-en_2017-09-28-S1-commons-meta.tsv,2017-09-28,8,0
ParlaMint-GR-en_2017-09-29-S1-commons-meta.tsv,2017-09-29,24,1
ParlaMint-GR-en_2017-10-02-S1-commons-meta.tsv,2017-10-02,1,0
ParlaMint-GR-en_2017-10-02-S2-commons-meta.tsv,2017-10-02,1,0
ParlaMint-GR-en_2017-10-04-S1-commons-meta.tsv,2017-10-04,13,2
ParlaMint-GR-en_2017-10-05-S1-commons-meta.tsv,2017-10-05,8,1
ParlaMint-GR-en_2017-10-06-S1-commons-meta.tsv,2017-10-06,2,0
ParlaMint-GR-en_2017-10-09-S1-commons-meta.tsv,2017-10-09,56,12
ParlaMint-GR-en_2017-10-10-S1-commons-meta.tsv,2017-10-10,41,6
ParlaMint-GR-en_2017-10-12-S1-commons-meta.tsv,2017-10-12,43,7
ParlaMint-GR-en_2017-10-13-S1-commons-meta.tsv,2017-10-13,1,0
ParlaMint-GR-en_2017-10-16-S1-commons-meta.tsv,2017-10-16,5,1
ParlaMint-GR-en_2017-10-17-S1-commons-meta.tsv,2017-10-17,23,9
ParlaMint-GR-en_2017-10-18-S1-commons-meta.tsv,2017-10-18,29,8
ParlaMint-GR-en_2017-10-19-S1-commons-meta.tsv,2017-10-19,15,7
ParlaMint-GR-en_2017-10-20-S1-commons-meta.tsv,2017-10-20,6,0
ParlaMint-GR-en_2017-10-23-S1-commons-meta.tsv,2017-10-23,5,0
ParlaMint-GR-en_2017-10-25-S1-commons-meta.tsv,2017-10-25,32,4
ParlaMint-GR-en_2017-10-26-S1-commons-meta.tsv,2017-10-26,18,1
ParlaMint-GR-en_2017-10-27-S1-commons-meta.tsv,2017-10-27,3,0
ParlaMint-GR-en_2017-10-30-S1-commons-meta.tsv,2017-10-30,13,1
ParlaMint-GR-en_2017-11-01-S1-commons-meta.tsv,2017-11-01,30,8
ParlaMint-GR-en_2017-11-02-S1-commons-meta.tsv,2017-11-02,9,2
ParlaMint-GR-en_2017-11-03-S1-commons-meta.tsv,2017-11-03,14,3
ParlaMint-GR-en_2017-11-06-S1-commons-meta.tsv,2017-11-06,10,1
ParlaMint-GR-en_2017-11-08-S1-commons-meta.tsv,2017-11-08,11,1
ParlaMint-GR-en_2017-11-08-S2-commons-meta.tsv,2017-11-08,39,6
ParlaMint-GR-en_2017-11-09-S1-commons-meta.tsv,2017-11-09,54,6
ParlaMint-GR-en_2017-11-10-S1-commons-meta.tsv,2017-11-10,8,0
ParlaMint-GR-en_2017-11-13-S1-commons-meta.tsv,2017-11-13,28,5
ParlaMint-GR-en_2017-11-14-S1-commons-meta.tsv,2017-11-14,20,3
ParlaMint-GR-en_2017-11-17-S1-commons-meta.tsv,2017-11-17,20,1
ParlaMint-GR-en_2017-11-20-S1-commons-meta.tsv,2017-11-20,52,10
ParlaMint-GR-en_2017-11-21-S1-commons-meta.tsv,2017-11-21,20,0
ParlaMint-GR-en_2017-11-23-S1-commons-meta.tsv,2017-11-23,51,6
ParlaMint-GR-en_2017-11-24-S1-commons-meta.tsv,2017-11-24,3,2
ParlaMint-GR-en_2017-11-27-S1-commons-meta.tsv,2017-11-27,40,4
ParlaMint-GR-en_2017-11-29-S1-commons-meta.tsv,2017-11-29,36,10
ParlaMint-GR-en_2017-11-30-S1-commons-meta.tsv,2017-11-30,8,3
ParlaMint-GR-en_2017-12-01-S1-commons-meta.tsv,2017-12-01,5,0
ParlaMint-GR-en_2017-12-04-S1-commons-meta.tsv,2017-12-04,20,1
ParlaMint-GR-en_2017-12-05-S1-commons-meta.tsv,2017-12-05,27,6
ParlaMint-GR-en_2017-12-06-S1-commons-meta.tsv,2017-12-06,3,1
ParlaMint-GR-en_2017-12-07-S1-commons-meta.tsv,2017-12-07,7,1
ParlaMint-GR-en_2017-12-08-S1-commons-meta.tsv,2017-12-08,4,0
ParlaMint-GR-en_2017-12-11-S1-commons-meta.tsv,2017-12-11,29,1
ParlaMint-GR-en_2017-12-12-S1-commons-meta.tsv,2017-12-12,83,18
ParlaMint-GR-en_2017-12-13-S1-commons-meta.tsv,2017-12-13,79,20
ParlaMint-GR-en_2017-12-18-S1-commons-meta.tsv,2017-12-18,65,16
ParlaMint-GR-en_2017-12-19-S1-commons-meta.tsv,2017-12-19,48,4
ParlaMint-GR-en_2017-12-20-S1-commons-meta.tsv,2017-12-20,51,11
ParlaMint-GR-en_2017-12-21-S1-commons-meta.tsv,2017-12-21,51,8
ParlaMint-GR-en_2017-12-22-S1-commons-meta.tsv,2017-12-22,4,1
ParlaMint-GR-en_2018-01-08-S1-commons-meta.tsv,2018-01-08,5,1
ParlaMint-GR-en_2018-01-09-S1-commons-meta.tsv,2018-01-09,33,5
ParlaMint-GR-en_2018-01-11-S1-commons-meta.tsv,2018-01-11,5,2
ParlaMint-GR-en_2018-01-12-S1-commons-meta.tsv,2018-01-12,60,11
ParlaMint-GR-en_2018-01-15-S1-commons-meta.tsv,2018-01-15,54,10
ParlaMint-GR-en_2018-01-17-S1-commons-meta.tsv,2018-01-17,34,15
ParlaMint-GR-en_2018-01-18-S1-commons-meta.tsv,2018-01-18,5,1
ParlaMint-GR-en_2018-01-19-S1-commons-meta.tsv,2018-01-19,4,0
ParlaMint-GR-en_2018-01-22-S1-commons-meta.tsv,2018-01-22,7,2
ParlaMint-GR-en_2018-01-24-S1-commons-meta.tsv,2018-01-24,16,1
ParlaMint-GR-en_2018-01-25-S1-commons-meta.tsv,2018-01-25,35,6
ParlaMint-GR-en_2018-01-26-S1-commons-meta.tsv,2018-01-26,25,5
ParlaMint-GR-en_2018-01-29-S1-commons-meta.tsv,2018-01-29,4,1
ParlaMint-GR-en_2018-01-31-S1-commons-meta.tsv,2018-01-31,9,2
ParlaMint-GR-en_2018-02-01-S1-commons-meta.tsv,2018-02-01,25,5
ParlaMint-GR-en_2018-02-02-S1-commons-meta.tsv,2018-02-02,5,0
ParlaMint-GR-en_2018-02-05-S1-commons-meta.tsv,2018-02-05,3,2
ParlaMint-GR-en_2018-02-06-S1-commons-meta.tsv,2018-02-06,0,1
ParlaMint-GR-en_2018-02-08-S1-commons-meta.tsv,2018-02-08,45,15
ParlaMint-GR-en_2018-02-09-S1-commons-meta.tsv,2018-02-09,13,0
ParlaMint-GR-en_2018-02-12-S1-commons-meta.tsv,2018-02-12,9,2
ParlaMint-GR-en_2018-02-15-S1-commons-meta.tsv,2018-02-15,33,12
ParlaMint-GR-en_2018-02-16-S1-commons-meta.tsv,2018-02-16,4,1
ParlaMint-GR-en_2018-02-21-S1-commons-meta.tsv,2018-02-21,81,8
ParlaMint-GR-en_2018-02-22-S1-commons-meta.tsv,2018-02-22,33,1
ParlaMint-GR-en_2018-02-23-S1-commons-meta.tsv,2018-02-23,9,0
ParlaMint-GR-en_2018-02-26-S1-commons-meta.tsv,2018-02-26,56,9
ParlaMint-GR-en_2018-02-28-S1-commons-meta.tsv,2018-02-28,20,2
ParlaMint-GR-en_2018-03-01-S1-commons-meta.tsv,2018-03-01,48,8
ParlaMint-GR-en_2018-03-02-S1-commons-meta.tsv,2018-03-02,3,0
ParlaMint-GR-en_2018-03-05-S1-commons-meta.tsv,2018-03-05,16,1
ParlaMint-GR-en_2018-03-07-S1-commons-meta.tsv,2018-03-07,17,3
ParlaMint-GR-en_2018-03-08-S1-commons-meta.tsv,2018-03-08,48,4
ParlaMint-GR-en_2018-03-09-S1-commons-meta.tsv,2018-03-09,6,1
ParlaMint-GR-en_2018-03-12-S1-commons-meta.tsv,2018-03-12,19,3
ParlaMint-GR-en_2018-03-14-S1-commons-meta.tsv,2018-03-14,23,2
ParlaMint-GR-en_2018-03-15-S1-commons-meta.tsv,2018-03-15,13,2
ParlaMint-GR-en_2018-03-16-S1-commons-meta.tsv,2018-03-16,5,0
ParlaMint-GR-en_2018-03-19-S1-commons-meta.tsv,2018-03-19,24,5
ParlaMint-GR-en_2018-03-22-S1-commons-meta.tsv,2018-03-22,54,6
ParlaMint-GR-en_2018-03-23-S1-commons-meta.tsv,2018-03-23,6,0
ParlaMint-GR-en_2018-03-26-S1-commons-meta.tsv,2018-03-26,6,0
ParlaMint-GR-en_2018-03-29-S1-commons-meta.tsv,2018-03-29,39,19
ParlaMint-GR-en_2018-03-30-S1-commons-meta.tsv,2018-03-30,3,0
ParlaMint-GR-en_2018-04-02-S1-commons-meta.tsv,2018-04-02,24,6
ParlaMint-GR-en_2018-04-16-S1-commons-meta.tsv,2018-04-16,8,1
ParlaMint-GR-en_2018-04-18-S1-commons-meta.tsv,2018-04-18,16,3
ParlaMint-GR-en_2018-04-19-S1-commons-meta.tsv,2018-04-19,26,3
ParlaMint-GR-en_2018-04-20-S1-commons-meta.tsv,2018-04-20,20,1
ParlaMint-GR-en_2018-04-23-S1-commons-meta.tsv,2018-04-23,2,1
ParlaMint-GR-en_2018-04-24-S1-commons-meta.tsv,2018-04-24,24,4
ParlaMint-GR-en_2018-04-25-S1-commons-meta.tsv,2018-04-25,40,5
ParlaMint-GR-en_2018-04-26-S1-commons-meta.tsv,2018-04-26,14,2
ParlaMint-GR-en_2018-04-26-S2-commons-meta.tsv,2018-04-26,3,0
ParlaMint-GR-en_2018-04-27-S1-commons-meta.tsv,2018-04-27,8,1
ParlaMint-GR-en_2018-04-30-S1-commons-meta.tsv,2018-04-30,2,1
ParlaMint-GR-en_2018-05-02-S1-commons-meta.tsv,2018-05-02,16,1
ParlaMint-GR-en_2018-05-03-S1-commons-meta.tsv,2018-05-03,1,2
ParlaMint-GR-en_2018-05-04-S1-commons-meta.tsv,2018-05-04,6,1
ParlaMint-GR-en_2018-05-07-S1-commons-meta.tsv,2018-05-07,9,1
ParlaMint-GR-en_2018-05-08-S1-commons-meta.tsv,2018-05-08,53,19
ParlaMint-GR-en_2018-05-09-S1-commons-meta.tsv,2018-05-09,33,13
ParlaMint-GR-en_2018-05-09-S2-commons-meta.tsv,2018-05-09,23,4
ParlaMint-GR-en_2018-05-10-S1-commons-meta.tsv,2018-05-10,5,2
ParlaMint-GR-en_2018-05-11-S1-commons-meta.tsv,2018-05-11,8,0
ParlaMint-GR-en_2018-05-14-S1-commons-meta.tsv,2018-05-14,10,2
ParlaMint-GR-en_2018-05-15-S1-commons-meta.tsv,2018-05-15,44,11
ParlaMint-GR-en_2018-05-16-S1-commons-meta.tsv,2018-05-16,15,3
ParlaMint-GR-en_2018-05-17-S1-commons-meta.tsv,2018-05-17,12,0
ParlaMint-GR-en_2018-05-18-S1-commons-meta.tsv,2018-05-18,62,7
ParlaMint-GR-en_2018-05-21-S1-commons-meta.tsv,2018-05-21,3,1
ParlaMint-GR-en_2018-05-23-S1-commons-meta.tsv,2018-05-23,19,2
ParlaMint-GR-en_2018-05-24-S1-commons-meta.tsv,2018-05-24,20,2
ParlaMint-GR-en_2018-05-25-S1-commons-meta.tsv,2018-05-25,7,0
ParlaMint-GR-en_2018-05-29-S1-commons-meta.tsv,2018-05-29,24,4
ParlaMint-GR-en_2018-05-30-S1-commons-meta.tsv,2018-05-30,14,1
ParlaMint-GR-en_2018-05-31-S1-commons-meta.tsv,2018-05-31,11,2
ParlaMint-GR-en_2018-06-01-S1-commons-meta.tsv,2018-06-01,24,3
ParlaMint-GR-en_2018-06-04-S1-commons-meta.tsv,2018-06-04,8,0
ParlaMint-GR-en_2018-06-05-S1-commons-meta.tsv,2018-06-05,26,7
ParlaMint-GR-en_2018-06-07-S1-commons-meta.tsv,2018-06-07,50,12
ParlaMint-GR-en_2018-06-08-S1-commons-meta.tsv,2018-06-08,18,2
ParlaMint-GR-en_2018-06-11-S1-commons-meta.tsv,2018-06-11,19,3
ParlaMint-GR-en_2018-06-13-S1-commons-meta.tsv,2018-06-13,93,14
ParlaMint-GR-en_2018-06-14-S1-commons-meta.tsv,2018-06-14,60,6
ParlaMint-GR-en_2018-06-14-S2-commons-meta.tsv,2018-06-14,32,7
ParlaMint-GR-en_2018-06-15-S1-commons-meta.tsv,2018-06-15,107,24
ParlaMint-GR-en_2018-06-16-S1-commons-meta.tsv,2018-06-16,77,18
ParlaMint-GR-en_2018-06-18-S1-commons-meta.tsv,2018-06-18,7,1
ParlaMint-GR-en_2018-06-20-S1-commons-meta.tsv,2018-06-20,13,1
ParlaMint-GR-en_2018-06-21-S1-commons-meta.tsv,2018-06-21,14,2
ParlaMint-GR-en_2018-06-22-S1-commons-meta.tsv,2018-06-22,7,1
ParlaMint-GR-en_2018-06-25-S1-commons-meta.tsv,2018-06-25,19,2
ParlaMint-GR-en_2018-06-27-S1-commons-meta.tsv,2018-06-27,46,8
ParlaMint-GR-en_2018-06-28-S1-commons-meta.tsv,2018-06-28,14,3
ParlaMint-GR-en_2018-06-29-S1-commons-meta.tsv,2018-06-29,17,5
ParlaMint-GR-en_2018-07-02-S1-commons-meta.tsv,2018-07-02,8,1
ParlaMint-GR-en_2018-07-04-S1-commons-meta.tsv,2018-07-04,17,1
ParlaMint-GR-en_2018-07-05-S1-commons-meta.tsv,2018-07-05,7,0
ParlaMint-GR-en_2018-07-05-S2-commons-meta.tsv,2018-07-05,26,6
ParlaMint-GR-en_2018-07-09-S1-commons-meta.tsv,2018-07-09,3,1
ParlaMint-GR-en_2018-07-10-S1-commons-meta.tsv,2018-07-10,49,14
ParlaMint-GR-en_2018-07-11-S1-commons-meta.tsv,2018-07-11,0,1
ParlaMint-GR-en_2018-07-11-S2-commons-meta.tsv,2018-07-11,57,12
ParlaMint-GR-en_2018-07-12-S1-commons-meta.tsv,2018-07-12,85,13
ParlaMint-GR-en_2018-07-13-S1-commons-meta.tsv,2018-07-13,9,1
ParlaMint-GR-en_2018-07-17-S1-commons-meta.tsv,2018-07-17,4,0
ParlaMint-GR-en_2018-07-19-S1-commons-meta.tsv,2018-07-19,10,1
ParlaMint-GR-en_2018-07-20-S1-commons-meta.tsv,2018-07-20,11,2
ParlaMint-GR-en_2018-07-24-S1-commons-meta.tsv,2018-07-24,5,0
ParlaMint-GR-en_2018-07-26-S1-commons-meta.tsv,2018-07-26,35,8
ParlaMint-GR-en_2018-07-31-S1-commons-meta.tsv,2018-07-31,3,0
ParlaMint-GR-en_2018-08-01-S1-commons-meta.tsv,2018-08-01,34,7
ParlaMint-GR-en_2018-08-02-S1-commons-meta.tsv,2018-08-02,6,0
ParlaMint-GR-en_2018-08-30-S1-commons-meta.tsv,2018-08-30,9,1
ParlaMint-GR-en_2018-09-06-S1-commons-meta.tsv,2018-09-06,10,0
ParlaMint-GR-en_2018-09-11-S1-commons-meta.tsv,2018-09-11,21,2
ParlaMint-GR-en_2018-09-11-S2-commons-meta.tsv,2018-09-11,4,1
ParlaMint-GR-en_2018-09-13-S1-commons-meta.tsv,2018-09-13,3,0
ParlaMint-GR-en_2018-09-18-S1-commons-meta.tsv,2018-09-18,3,1
ParlaMint-GR-en_2018-09-20-S1-commons-meta.tsv,2018-09-20,34,3
ParlaMint-GR-en_2018-09-25-S1-commons-meta.tsv,2018-09-25,5,0
ParlaMint-GR-en_2018-09-27-S1-commons-meta.tsv,2018-09-27,29,1
ParlaMint-GR-en_2018-09-28-S1-commons-meta.tsv,2018-09-28,15,2
ParlaMint-GR-en_2018-10-01-S1-commons-meta.tsv,2018-10-01,1,0
