Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-GR-en_2015-02-05-S1-commons-meta.tsv,2015-02-05,0,0,0,0,0
ParlaMint-GR-en_2015-02-06-S1-commons-meta.tsv,2015-02-06,0,0,0,0,0
ParlaMint-GR-en_2015-02-06-S2-commons-meta.tsv,2015-02-06,0,0,0,0,0
ParlaMint-GR-en_2015-02-08-S1-commons-meta.tsv,2015-02-08,0,0,0,0,0
ParlaMint-GR-en_2015-02-09-S1-commons-meta.tsv,2015-02-09,0,0,0,0,0
ParlaMint-GR-en_2015-02-10-S1-commons-meta.tsv,2015-02-10,0,0,0,0,0
ParlaMint-GR-en_2015-02-18-S1-commons-meta.tsv,2015-02-18,0,0,0,0,0
ParlaMint-GR-en_2015-02-24-S1-commons-meta.tsv,2015-02-24,0,0,0,0,0
ParlaMint-GR-en_2015-03-10-S1-commons-meta.tsv,2015-03-10,0,0,0,0,0
ParlaMint-GR-en_2015-03-13-S1-commons-meta.tsv,2015-03-13,0,0,0,0,0
ParlaMint-GR-en_2015-03-17-S1-commons-meta.tsv,2015-03-17,0,0,0,0,0
ParlaMint-GR-en_2015-03-18-S1-commons-meta.tsv,2015-03-18,0,0,0,0,0
ParlaMint-GR-en_2015-03-18-S2-commons-meta.tsv,2015-03-18,0,0,0,0,0
ParlaMint-GR-en_2015-03-19-S1-commons-meta.tsv,2015-03-19,0,0,0,0,0
ParlaMint-GR-en_2015-03-20-S1-commons-meta.tsv,2015-03-20,0,0,0,0,0
ParlaMint-GR-en_2015-03-26-S1-commons-meta.tsv,2015-03-26,0,0,0,0,0
ParlaMint-GR-en_2015-03-27-S1-commons-meta.tsv,2015-03-27,0,0,0,0,0
ParlaMint-GR-en_2015-03-30-S1-commons-meta.tsv,2015-03-30,0,0,0,0,0
ParlaMint-GR-en_2015-04-02-S1-commons-meta.tsv,2015-04-02,0,0,0,0,0
ParlaMint-GR-en_2015-04-03-S1-commons-meta.tsv,2015-04-03,0,0,0,0,0
ParlaMint-GR-en_2015-04-06-S1-commons-meta.tsv,2015-04-06,0,0,0,0,0
ParlaMint-GR-en_2015-04-16-S1-commons-meta.tsv,2015-04-16,0,0,0,0,0
ParlaMint-GR-en_2015-04-16-S2-commons-meta.tsv,2015-04-16,0,0,0,0,0
ParlaMint-GR-en_2015-04-17-S1-commons-meta.tsv,2015-04-17,0,0,0,0,0
ParlaMint-GR-en_2015-04-20-S1-commons-meta.tsv,2015-04-20,0,0,0,0,0
ParlaMint-GR-en_2015-04-23-S1-commons-meta.tsv,2015-04-23,0,0,0,0,0
