Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e125	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.ELSK	Skarbøvik, Elsa	F	1948	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e137	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.ELSK	Skarbøvik, Elsa	F	1948	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e151	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Regular	MP	notMinister	A	Arbeiderpartiet	-	Centre-left	person.ED	Dalheim, Erik	M	1940	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e201	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.ELSK	Skarbøvik, Elsa	F	1948	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e204	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Regular	MP	notMinister	FrP	Fremskrittspartiet	-	Right	person.PEM	Monsen, Per Erik	M	1946	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e258	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.ELSK	Skarbøvik, Elsa	F	1948	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e261	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Regular	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.ABS	Stråtveit, Anne Brit	F	1947	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e337	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.ELSK	Skarbøvik, Elsa	F	1948	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e340	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Regular	MP	notMinister	H	Høyre	-	Centre-right	person.SONS	Sjøli, Sonja Irene	F	1949	
ParlaMint-NO-en_2000-06-16-upper-2	ParlaMint-NO_2000-06-16-upper-2.ana.ud1787e369	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 1999-2000, Sitting day 2000-06-16	2000-06-16	Upper house	Term 1997-2001	Session 1999-2000	-	Sitting day 2000-06-16	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	-	Centre to centre-right	person.ELSK	Skarbøvik, Elsa	F	1948	
