Session,Date,Left,Centre,Right
ParlaMint-NO-en_1998-12-07-lower-meta.tsv,1998-12-07,0,0,0
ParlaMint-NO-en_1998-12-07-meta.tsv,1998-12-07,10,3,7
ParlaMint-NO-en_1998-12-08-2-meta.tsv,1998-12-08,11,4,10
ParlaMint-NO-en_1998-12-08-meta.tsv,1998-12-08,14,4,6
ParlaMint-NO-en_1998-12-09-meta.tsv,1998-12-09,19,4,14
ParlaMint-NO-en_1998-12-10-meta.tsv,1998-12-10,14,3,11
ParlaMint-NO-en_1998-12-10-upper-meta.tsv,1998-12-10,2,0,3
ParlaMint-NO-en_1998-12-14-2-meta.tsv,1998-12-14,14,1,17
ParlaMint-NO-en_1998-12-14-lower-meta.tsv,1998-12-14,14,2,11
ParlaMint-NO-en_1998-12-14-meta.tsv,1998-12-14,11,2,8
ParlaMint-NO-en_1998-12-15-2-meta.tsv,1998-12-15,14,2,8
ParlaMint-NO-en_1998-12-15-meta.tsv,1998-12-15,13,2,12
ParlaMint-NO-en_1998-12-16-meta.tsv,1998-12-16,26,9,22
ParlaMint-NO-en_1998-12-17-2-meta.tsv,1998-12-17,12,10,19
ParlaMint-NO-en_1998-12-17-meta.tsv,1998-12-17,11,5,10
ParlaMint-NO-en_1998-12-17-upper-meta.tsv,1998-12-17,1,0,5
ParlaMint-NO-en_1998-12-18-meta.tsv,1998-12-18,5,3,10
ParlaMint-NO-en_1999-01-12-lower-meta.tsv,1999-01-12,3,1,5
ParlaMint-NO-en_1999-01-19-meta.tsv,1999-01-19,9,2,14
ParlaMint-NO-en_1999-01-20-meta.tsv,1999-01-20,13,7,24
ParlaMint-NO-en_1999-01-21-lower-meta.tsv,1999-01-21,8,8,8
ParlaMint-NO-en_1999-01-21-meta.tsv,1999-01-21,1,1,2
ParlaMint-NO-en_1999-01-26-meta.tsv,1999-01-26,10,3,12
ParlaMint-NO-en_1999-01-27-meta.tsv,1999-01-27,24,9,25
ParlaMint-NO-en_1999-01-28-2-meta.tsv,1999-01-28,15,6,9
ParlaMint-NO-en_1999-01-28-meta.tsv,1999-01-28,11,3,17
ParlaMint-NO-en_1999-02-02-meta.tsv,1999-02-02,11,2,11
ParlaMint-NO-en_1999-02-02-upper-meta.tsv,1999-02-02,0,0,1
ParlaMint-NO-en_1999-02-03-meta.tsv,1999-02-03,18,8,22
ParlaMint-NO-en_1999-02-04-meta.tsv,1999-02-04,8,2,14
ParlaMint-NO-en_1999-02-10-meta.tsv,1999-02-10,23,9,18
ParlaMint-NO-en_1999-02-11-lower-meta.tsv,1999-02-11,1,0,2
ParlaMint-NO-en_1999-02-11-meta.tsv,1999-02-11,3,2,5
ParlaMint-NO-en_1999-02-16-meta.tsv,1999-02-16,12,4,7
ParlaMint-NO-en_1999-02-17-meta.tsv,1999-02-17,28,11,22
ParlaMint-NO-en_1999-02-18-lower-meta.tsv,1999-02-18,5,2,6
ParlaMint-NO-en_1999-02-18-meta.tsv,1999-02-18,7,3,11
ParlaMint-NO-en_1999-02-18-upper-meta.tsv,1999-02-18,0,0,2
ParlaMint-NO-en_1999-02-23-lower-meta.tsv,1999-02-23,5,3,3
ParlaMint-NO-en_1999-02-23-meta.tsv,1999-02-23,12,3,10
ParlaMint-NO-en_1999-02-24-meta.tsv,1999-02-24,20,6,15
ParlaMint-NO-en_1999-02-25-2-meta.tsv,1999-02-25,12,4,14
ParlaMint-NO-en_1999-02-25-meta.tsv,1999-02-25,15,7,9
ParlaMint-NO-en_1999-03-02-lower-meta.tsv,1999-03-02,3,4,6
ParlaMint-NO-en_1999-03-02-meta.tsv,1999-03-02,6,3,10
ParlaMint-NO-en_1999-03-03-meta.tsv,1999-03-03,24,8,26
ParlaMint-NO-en_1999-03-04-lower-meta.tsv,1999-03-04,8,6,10
ParlaMint-NO-en_1999-03-04-meta.tsv,1999-03-04,15,6,21
ParlaMint-NO-en_1999-03-04-upper-meta.tsv,1999-03-04,0,0,2
ParlaMint-NO-en_1999-03-10-meta.tsv,1999-03-10,17,5,28
ParlaMint-NO-en_1999-03-11-lower-meta.tsv,1999-03-11,5,4,7
ParlaMint-NO-en_1999-03-11-meta.tsv,1999-03-11,2,3,7
ParlaMint-NO-en_1999-03-16-lower-meta.tsv,1999-03-16,2,3,2
ParlaMint-NO-en_1999-03-16-meta.tsv,1999-03-16,7,2,11
ParlaMint-NO-en_1999-03-16-upper-meta.tsv,1999-03-16,1,0,4
ParlaMint-NO-en_1999-03-17-meta.tsv,1999-03-17,15,6,20
ParlaMint-NO-en_1999-03-18-meta.tsv,1999-03-18,0,0,4
ParlaMint-NO-en_1999-03-19-meta.tsv,1999-03-19,6,4,12
ParlaMint-NO-en_1999-03-22-meta.tsv,1999-03-22,6,2,10
ParlaMint-NO-en_1999-03-23-2-meta.tsv,1999-03-23,4,2,10
ParlaMint-NO-en_1999-03-23-lower-meta.tsv,1999-03-23,6,3,11
ParlaMint-NO-en_1999-03-23-meta.tsv,1999-03-23,14,4,15
ParlaMint-NO-en_1999-03-24-meta.tsv,1999-03-24,20,7,28
ParlaMint-NO-en_1999-03-25-2-meta.tsv,1999-03-25,8,3,8
ParlaMint-NO-en_1999-03-25-lower-meta.tsv,1999-03-25,4,5,8
ParlaMint-NO-en_1999-03-25-meta.tsv,1999-03-25,8,4,14
ParlaMint-NO-en_1999-03-25-upper-meta.tsv,1999-03-25,0,0,2
ParlaMint-NO-en_1999-03-26-meta.tsv,1999-03-26,11,6,14
ParlaMint-NO-en_1999-04-12-meta.tsv,1999-04-12,6,3,9
ParlaMint-NO-en_1999-04-13-lower-meta.tsv,1999-04-13,8,2,4
ParlaMint-NO-en_1999-04-13-meta.tsv,1999-04-13,9,4,15
ParlaMint-NO-en_1999-04-13-upper-meta.tsv,1999-04-13,0,1,3
ParlaMint-NO-en_1999-04-14-meta.tsv,1999-04-14,18,7,20
ParlaMint-NO-en_1999-04-15-meta.tsv,1999-04-15,12,4,14
ParlaMint-NO-en_1999-04-20-2-meta.tsv,1999-04-20,5,2,7
ParlaMint-NO-en_1999-04-20-meta.tsv,1999-04-20,11,6,12
ParlaMint-NO-en_1999-04-21-meta.tsv,1999-04-21,17,4,17
ParlaMint-NO-en_1999-04-22-lower-meta.tsv,1999-04-22,4,2,7
ParlaMint-NO-en_1999-04-22-meta.tsv,1999-04-22,3,1,3
ParlaMint-NO-en_1999-04-26-2-meta.tsv,1999-04-26,9,3,10
ParlaMint-NO-en_1999-04-26-meta.tsv,1999-04-26,7,2,5
ParlaMint-NO-en_1999-04-27-2-meta.tsv,1999-04-27,21,7,18
ParlaMint-NO-en_1999-04-27-lower-meta.tsv,1999-04-27,2,1,1
ParlaMint-NO-en_1999-04-27-meta.tsv,1999-04-27,13,4,12
ParlaMint-NO-en_1999-04-27-upper-meta.tsv,1999-04-27,0,0,3
ParlaMint-NO-en_1999-04-28-meta.tsv,1999-04-28,17,6,25
ParlaMint-NO-en_1999-05-04-lower-meta.tsv,1999-05-04,3,4,7
ParlaMint-NO-en_1999-05-04-meta.tsv,1999-05-04,11,6,23
ParlaMint-NO-en_1999-05-04-upper-meta.tsv,1999-05-04,0,0,1
ParlaMint-NO-en_1999-05-05-meta.tsv,1999-05-05,17,8,16
ParlaMint-NO-en_1999-05-06-2-meta.tsv,1999-05-06,7,4,11
ParlaMint-NO-en_1999-05-06-lower-meta.tsv,1999-05-06,0,2,2
ParlaMint-NO-en_1999-05-06-meta.tsv,1999-05-06,8,5,19
ParlaMint-NO-en_1999-05-10-2-meta.tsv,1999-05-10,1,1,3
ParlaMint-NO-en_1999-05-10-meta.tsv,1999-05-10,5,3,12
ParlaMint-NO-en_1999-05-11-2-meta.tsv,1999-05-11,15,5,16
ParlaMint-NO-en_1999-05-11-lower-meta.tsv,1999-05-11,0,0,0
ParlaMint-NO-en_1999-05-11-meta.tsv,1999-05-11,10,4,14
ParlaMint-NO-en_1999-05-11-upper-meta.tsv,1999-05-11,0,0,1
ParlaMint-NO-en_1999-05-12-meta.tsv,1999-05-12,16,3,24
ParlaMint-NO-en_1999-05-18-2-meta.tsv,1999-05-18,8,6,9
ParlaMint-NO-en_1999-05-18-meta.tsv,1999-05-18,4,2,16
ParlaMint-NO-en_1999-05-19-meta.tsv,1999-05-19,12,5,15
ParlaMint-NO-en_1999-05-20-meta.tsv,1999-05-20,8,4,11
ParlaMint-NO-en_1999-05-25-2-meta.tsv,1999-05-25,2,3,7
ParlaMint-NO-en_1999-05-25-lower-meta.tsv,1999-05-25,0,1,0
ParlaMint-NO-en_1999-05-25-meta.tsv,1999-05-25,8,3,15
ParlaMint-NO-en_1999-05-26-meta.tsv,1999-05-26,19,5,21
ParlaMint-NO-en_1999-05-27-lower-meta.tsv,1999-05-27,3,2,6
ParlaMint-NO-en_1999-05-27-meta.tsv,1999-05-27,7,2,14
ParlaMint-NO-en_1999-05-28-meta.tsv,1999-05-28,8,5,11
ParlaMint-NO-en_1999-05-31-2-meta.tsv,1999-05-31,8,3,11
ParlaMint-NO-en_1999-05-31-lower-meta.tsv,1999-05-31,4,4,8
ParlaMint-NO-en_1999-05-31-meta.tsv,1999-05-31,7,2,14
ParlaMint-NO-en_1999-06-01-meta.tsv,1999-06-01,11,4,14
ParlaMint-NO-en_1999-06-02-meta.tsv,1999-06-02,22,8,30
ParlaMint-NO-en_1999-06-03-2-meta.tsv,1999-06-03,3,3,3
ParlaMint-NO-en_1999-06-03-lower-meta.tsv,1999-06-03,2,2,2
ParlaMint-NO-en_1999-06-03-meta.tsv,1999-06-03,14,2,8
ParlaMint-NO-en_1999-06-03-upper-meta.tsv,1999-06-03,0,0,3
ParlaMint-NO-en_1999-06-04-meta.tsv,1999-06-04,7,3,6
ParlaMint-NO-en_1999-06-07-2-meta.tsv,1999-06-07,15,7,14
ParlaMint-NO-en_1999-06-07-meta.tsv,1999-06-07,18,5,19
ParlaMint-NO-en_1999-06-08-lower-2-meta.tsv,1999-06-08,6,3,8
ParlaMint-NO-en_1999-06-08-lower-meta.tsv,1999-06-08,10,4,10
ParlaMint-NO-en_1999-06-08-meta.tsv,1999-06-08,2,1,1
ParlaMint-NO-en_1999-06-09-meta.tsv,1999-06-09,19,7,17
ParlaMint-NO-en_1999-06-10-2-meta.tsv,1999-06-10,3,1,5
ParlaMint-NO-en_1999-06-10-lower-2-meta.tsv,1999-06-10,6,0,11
ParlaMint-NO-en_1999-06-10-lower-meta.tsv,1999-06-10,6,1,7
ParlaMint-NO-en_1999-06-10-meta.tsv,1999-06-10,10,2,6
ParlaMint-NO-en_1999-06-10-upper-meta.tsv,1999-06-10,1,0,3
ParlaMint-NO-en_1999-06-11-meta.tsv,1999-06-11,6,3,10
ParlaMint-NO-en_1999-06-14-2-meta.tsv,1999-06-14,10,3,8
ParlaMint-NO-en_1999-06-14-meta.tsv,1999-06-14,16,3,13
ParlaMint-NO-en_1999-06-15-2-meta.tsv,1999-06-15,13,3,15
ParlaMint-NO-en_1999-06-15-lower-2-meta.tsv,1999-06-15,9,4,10
ParlaMint-NO-en_1999-06-15-meta.tsv,1999-06-15,12,3,15
ParlaMint-NO-en_1999-06-15-upper-meta.tsv,1999-06-15,1,0,3
ParlaMint-NO-en_1999-06-16-2-meta.tsv,1999-06-16,19,6,20
ParlaMint-NO-en_1999-06-16-meta.tsv,1999-06-16,20,2,18
ParlaMint-NO-en_1999-06-17-2-meta.tsv,1999-06-17,17,5,18
ParlaMint-NO-en_1999-06-17-meta.tsv,1999-06-17,14,3,16
ParlaMint-NO-en_1999-06-18-meta.tsv,1999-06-18,23,7,21
ParlaMint-NO-en_1999-06-18-upper-meta.tsv,1999-06-18,0,0,2
ParlaMint-NO-en_1999-10-01-lower-meta.tsv,1999-10-01,3,1,1
ParlaMint-NO-en_1999-10-01-meta.tsv,1999-10-01,2,1,2
ParlaMint-NO-en_1999-10-01-upper-meta.tsv,1999-10-01,1,0,5
ParlaMint-NO-en_1999-10-04-meta.tsv,1999-10-04,1,1,3
ParlaMint-NO-en_1999-10-06-lower-meta.tsv,1999-10-06,0,0,0
ParlaMint-NO-en_1999-10-06-meta.tsv,1999-10-06,10,3,10
ParlaMint-NO-en_1999-10-12-2-meta.tsv,1999-10-12,19,3,24
ParlaMint-NO-en_1999-10-12-meta.tsv,1999-10-12,17,4,18
ParlaMint-NO-en_1999-10-13-2-meta.tsv,1999-10-13,10,0,15
ParlaMint-NO-en_1999-10-13-meta.tsv,1999-10-13,19,4,25
ParlaMint-NO-en_1999-10-19-lower-meta.tsv,1999-10-19,1,1,1
ParlaMint-NO-en_1999-10-19-meta.tsv,1999-10-19,1,0,0
ParlaMint-NO-en_1999-10-19-upper-meta.tsv,1999-10-19,0,0,2
ParlaMint-NO-en_1999-10-20-meta.tsv,1999-10-20,22,6,18
ParlaMint-NO-en_1999-10-21-lower-meta.tsv,1999-10-21,4,1,4
ParlaMint-NO-en_1999-10-21-meta.tsv,1999-10-21,1,0,0
ParlaMint-NO-en_1999-10-26-lower-meta.tsv,1999-10-26,7,2,6
ParlaMint-NO-en_1999-10-26-meta.tsv,1999-10-26,3,2,2
ParlaMint-NO-en_1999-10-27-meta.tsv,1999-10-27,18,6,24
ParlaMint-NO-en_1999-10-28-meta.tsv,1999-10-28,4,1,5
ParlaMint-NO-en_1999-11-02-meta.tsv,1999-11-02,7,3,15
ParlaMint-NO-en_1999-11-03-meta.tsv,1999-11-03,16,6,23
ParlaMint-NO-en_1999-11-04-meta.tsv,1999-11-04,9,3,11
ParlaMint-NO-en_1999-11-04-upper-meta.tsv,1999-11-04,0,0,3
ParlaMint-NO-en_1999-11-16-lower-2-meta.tsv,1999-11-16,5,4,4
ParlaMint-NO-en_1999-11-16-lower-meta.tsv,1999-11-16,5,3,4
ParlaMint-NO-en_1999-11-16-meta.tsv,1999-11-16,7,5,13
ParlaMint-NO-en_1999-11-17-meta.tsv,1999-11-17,22,9,26
ParlaMint-NO-en_1999-11-18-lower-meta.tsv,1999-11-18,0,1,0
ParlaMint-NO-en_1999-11-18-meta.tsv,1999-11-18,1,0,1
ParlaMint-NO-en_1999-11-23-2-meta.tsv,1999-11-23,10,5,13
ParlaMint-NO-en_1999-11-23-meta.tsv,1999-11-23,6,3,7
ParlaMint-NO-en_1999-11-24-meta.tsv,1999-11-24,15,6,25
ParlaMint-NO-en_1999-11-25-2-meta.tsv,1999-11-25,17,2,26
ParlaMint-NO-en_1999-11-25-meta.tsv,1999-11-25,15,3,20
ParlaMint-NO-en_1999-11-26-meta.tsv,1999-11-26,26,4,28
ParlaMint-NO-en_1999-11-30-lower-2-meta.tsv,1999-11-30,3,6,7
ParlaMint-NO-en_1999-11-30-lower-meta.tsv,1999-11-30,8,4,9
ParlaMint-NO-en_1999-11-30-meta.tsv,1999-11-30,6,1,7
ParlaMint-NO-en_1999-12-01-meta.tsv,1999-12-01,21,4,26
ParlaMint-NO-en_1999-12-02-meta.tsv,1999-12-02,9,4,13
ParlaMint-NO-en_1999-12-02-upper-meta.tsv,1999-12-02,0,0,2
ParlaMint-NO-en_1999-12-03-meta.tsv,1999-12-03,9,3,12
ParlaMint-NO-en_1999-12-06-meta.tsv,1999-12-06,10,3,8
ParlaMint-NO-en_1999-12-07-2-meta.tsv,1999-12-07,8,3,6
ParlaMint-NO-en_1999-12-07-lower-2-meta.tsv,1999-12-07,2,0,3
ParlaMint-NO-en_1999-12-07-meta.tsv,1999-12-07,15,5,9
ParlaMint-NO-en_1999-12-08-lower-meta.tsv,1999-12-08,2,0,2
ParlaMint-NO-en_1999-12-08-meta.tsv,1999-12-08,14,5,9
ParlaMint-NO-en_1999-12-09-2-meta.tsv,1999-12-09,18,3,14
ParlaMint-NO-en_1999-12-09-meta.tsv,1999-12-09,13,4,10
ParlaMint-NO-en_1999-12-09-upper-meta.tsv,1999-12-09,1,0,3
ParlaMint-NO-en_1999-12-10-meta.tsv,1999-12-10,8,1,7
ParlaMint-NO-en_1999-12-13-2-meta.tsv,1999-12-13,13,2,8
ParlaMint-NO-en_1999-12-13-meta.tsv,1999-12-13,8,2,6
ParlaMint-NO-en_1999-12-14-2-meta.tsv,1999-12-14,10,4,13
ParlaMint-NO-en_1999-12-14-lower-meta.tsv,1999-12-14,2,1,5
ParlaMint-NO-en_1999-12-14-meta.tsv,1999-12-14,13,2,8
ParlaMint-NO-en_1999-12-14-upper-meta.tsv,1999-12-14,0,0,1
ParlaMint-NO-en_1999-12-15-meta.tsv,1999-12-15,18,3,12
ParlaMint-NO-en_1999-12-16-lower-2-meta.tsv,1999-12-16,7,6,12
ParlaMint-NO-en_1999-12-16-lower-meta.tsv,1999-12-16,10,4,7
ParlaMint-NO-en_1999-12-16-meta.tsv,1999-12-16,9,4,15
ParlaMint-NO-en_1999-12-17-lower-meta.tsv,1999-12-17,7,3,7
ParlaMint-NO-en_1999-12-17-meta.tsv,1999-12-17,1,0,1
ParlaMint-NO-en_1999-12-20-2-meta.tsv,1999-12-20,6,1,13
ParlaMint-NO-en_1999-12-20-meta.tsv,1999-12-20,7,3,8
ParlaMint-NO-en_1999-12-20-upper-meta.tsv,1999-12-20,2,0,4
ParlaMint-NO-en_1999-12-21-lower-meta.tsv,1999-12-21,1,0,1
ParlaMint-NO-en_1999-12-21-meta.tsv,1999-12-21,8,5,13
ParlaMint-NO-en_2000-01-11-meta.tsv,2000-01-11,2,3,6
ParlaMint-NO-en_2000-01-12-meta.tsv,2000-01-12,12,5,21
ParlaMint-NO-en_2000-01-19-meta.tsv,2000-01-19,15,6,24
ParlaMint-NO-en_2000-01-20-lower-meta.tsv,2000-01-20,0,0,0
ParlaMint-NO-en_2000-01-20-meta.tsv,2000-01-20,7,3,13
ParlaMint-NO-en_2000-01-26-meta.tsv,2000-01-26,10,9,20
ParlaMint-NO-en_2000-01-27-2-meta.tsv,2000-01-27,8,0,11
ParlaMint-NO-en_2000-01-27-meta.tsv,2000-01-27,7,2,14
ParlaMint-NO-en_2000-01-28-meta.tsv,2000-01-28,6,3,10
ParlaMint-NO-en_2000-02-01-lower-meta.tsv,2000-02-01,5,3,5
ParlaMint-NO-en_2000-02-01-meta.tsv,2000-02-01,7,3,12
ParlaMint-NO-en_2000-02-02-meta.tsv,2000-02-02,18,6,22
ParlaMint-NO-en_2000-02-03-meta.tsv,2000-02-03,13,6,20
ParlaMint-NO-en_2000-02-08-lower-meta.tsv,2000-02-08,2,0,2
ParlaMint-NO-en_2000-02-08-meta.tsv,2000-02-08,10,5,13
ParlaMint-NO-en_2000-02-09-meta.tsv,2000-02-09,20,10,18
ParlaMint-NO-en_2000-02-10-meta.tsv,2000-02-10,5,2,9
ParlaMint-NO-en_2000-02-15-lower-meta.tsv,2000-02-15,7,2,3
ParlaMint-NO-en_2000-02-15-meta.tsv,2000-02-15,10,2,10
ParlaMint-NO-en_2000-02-16-meta.tsv,2000-02-16,25,10,22
ParlaMint-NO-en_2000-02-17-meta.tsv,2000-02-17,12,6,17
ParlaMint-NO-en_2000-02-17-upper-meta.tsv,2000-02-17,1,0,2
ParlaMint-NO-en_2000-02-22-meta.tsv,2000-02-22,10,3,9
ParlaMint-NO-en_2000-02-23-2-meta.tsv,2000-02-23,3,2,4
ParlaMint-NO-en_2000-02-23-meta.tsv,2000-02-23,16,8,21
ParlaMint-NO-en_2000-02-24-lower-meta.tsv,2000-02-24,10,3,8
ParlaMint-NO-en_2000-02-24-meta.tsv,2000-02-24,7,2,9
ParlaMint-NO-en_2000-02-24-upper-meta.tsv,2000-02-24,1,0,2
ParlaMint-NO-en_2000-02-29-meta.tsv,2000-02-29,5,3,8
ParlaMint-NO-en_2000-03-01-meta.tsv,2000-03-01,18,10,28
ParlaMint-NO-en_2000-03-02-2-meta.tsv,2000-03-02,3,3,10
ParlaMint-NO-en_2000-03-02-meta.tsv,2000-03-02,9,2,12
ParlaMint-NO-en_2000-03-07-2-meta.tsv,2000-03-07,11,3,15
ParlaMint-NO-en_2000-03-07-lower-meta.tsv,2000-03-07,2,2,5
ParlaMint-NO-en_2000-03-07-meta.tsv,2000-03-07,11,4,21
ParlaMint-NO-en_2000-03-07-upper-2-meta.tsv,2000-03-07,1,0,3
ParlaMint-NO-en_2000-03-08-meta.tsv,2000-03-08,15,10,29
ParlaMint-NO-en_2000-03-09-2-meta.tsv,2000-03-09,6,1,8
ParlaMint-NO-en_2000-03-09-meta.tsv,2000-03-09,11,5,14
ParlaMint-NO-en_2000-03-22-meta.tsv,2000-03-22,1,0,1
ParlaMint-NO-en_2000-03-23-2-meta.tsv,2000-03-23,26,7,23
ParlaMint-NO-en_2000-03-23-lower-2-meta.tsv,2000-03-23,3,1,2
ParlaMint-NO-en_2000-03-23-meta.tsv,2000-03-23,13,6,21
ParlaMint-NO-en_2000-03-28-lower-meta.tsv,2000-03-28,6,6,9
ParlaMint-NO-en_2000-03-28-meta.tsv,2000-03-28,3,1,8
ParlaMint-NO-en_2000-03-28-upper-meta.tsv,2000-03-28,0,0,3
ParlaMint-NO-en_2000-03-29-meta.tsv,2000-03-29,18,6,23
ParlaMint-NO-en_2000-03-30-meta.tsv,2000-03-30,6,2,10
ParlaMint-NO-en_2000-04-04-2-meta.tsv,2000-04-04,8,0,4
ParlaMint-NO-en_2000-04-04-lower-meta.tsv,2000-04-04,1,0,1
ParlaMint-NO-en_2000-04-04-meta.tsv,2000-04-04,11,1,8
ParlaMint-NO-en_2000-04-05-meta.tsv,2000-04-05,22,6,23
ParlaMint-NO-en_2000-04-10-meta.tsv,2000-04-10,1,0,0
ParlaMint-NO-en_2000-04-11-lower-meta.tsv,2000-04-11,2,0,3
ParlaMint-NO-en_2000-04-11-meta.tsv,2000-04-11,10,1,9
ParlaMint-NO-en_2000-04-11-upper-meta.tsv,2000-04-11,0,0,3
ParlaMint-NO-en_2000-04-12-meta.tsv,2000-04-12,22,8,24
ParlaMint-NO-en_2000-04-13-2-meta.tsv,2000-04-13,5,1,8
ParlaMint-NO-en_2000-04-13-meta.tsv,2000-04-13,17,5,14
ParlaMint-NO-en_2000-04-14-meta.tsv,2000-04-14,8,2,10
ParlaMint-NO-en_2000-04-14-upper-meta.tsv,2000-04-14,0,0,2
ParlaMint-NO-en_2000-05-02-2-meta.tsv,2000-05-02,3,2,7
ParlaMint-NO-en_2000-05-02-lower-2-meta.tsv,2000-05-02,0,0,0
ParlaMint-NO-en_2000-05-02-meta.tsv,2000-05-02,9,3,13
ParlaMint-NO-en_2000-05-03-meta.tsv,2000-05-03,16,7,28
ParlaMint-NO-en_2000-05-04-meta.tsv,2000-05-04,6,2,7
ParlaMint-NO-en_2000-05-09-2-meta.tsv,2000-05-09,9,1,9
ParlaMint-NO-en_2000-05-09-lower-2-meta.tsv,2000-05-09,2,1,2
ParlaMint-NO-en_2000-05-09-meta.tsv,2000-05-09,8,3,13
ParlaMint-NO-en_2000-05-10-meta.tsv,2000-05-10,16,7,22
ParlaMint-NO-en_2000-05-11-2-meta.tsv,2000-05-11,7,3,7
ParlaMint-NO-en_2000-05-11-lower-2-meta.tsv,2000-05-11,3,1,3
ParlaMint-NO-en_2000-05-11-meta.tsv,2000-05-11,13,5,11
ParlaMint-NO-en_2000-05-16-lower-meta.tsv,2000-05-16,2,2,3
ParlaMint-NO-en_2000-05-16-meta.tsv,2000-05-16,8,3,10
ParlaMint-NO-en_2000-05-18-2-meta.tsv,2000-05-18,12,3,16
ParlaMint-NO-en_2000-05-18-lower-2-meta.tsv,2000-05-18,0,1,2
ParlaMint-NO-en_2000-05-18-meta.tsv,2000-05-18,8,2,10
ParlaMint-NO-en_2000-05-19-meta.tsv,2000-05-19,12,3,14
ParlaMint-NO-en_2000-05-24-meta.tsv,2000-05-24,15,6,27
ParlaMint-NO-en_2000-05-25-lower-meta.tsv,2000-05-25,3,2,5
ParlaMint-NO-en_2000-05-25-meta.tsv,2000-05-25,11,3,13
ParlaMint-NO-en_2000-05-25-upper-meta.tsv,2000-05-25,0,0,1
ParlaMint-NO-en_2000-05-26-lower-meta.tsv,2000-05-26,2,2,4
ParlaMint-NO-en_2000-05-26-meta.tsv,2000-05-26,5,2,8
ParlaMint-NO-en_2000-05-30-lower-meta.tsv,2000-05-30,0,0,0
ParlaMint-NO-en_2000-05-30-meta.tsv,2000-05-30,15,4,16
ParlaMint-NO-en_2000-05-31-meta.tsv,2000-05-31,11,8,17
ParlaMint-NO-en_2000-06-05-lower-2-meta.tsv,2000-06-05,3,1,1
ParlaMint-NO-en_2000-06-05-lower-meta.tsv,2000-06-05,7,1,5
ParlaMint-NO-en_2000-06-05-meta.tsv,2000-06-05,6,1,4
