Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u1	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Chairperson	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	TillieuxEliane	Tillieux, Eliane	F	1966	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u2	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Chairperson	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	TillieuxEliane	Tillieux, Eliane	F	1966	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u3	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Chairperson	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	TillieuxEliane	Tillieux, Eliane	F	1966	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u4	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	VanPeelValerie	Van Peel, Valerie	F	1979	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u5	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Coalition	Centre-left to left	deLaveleyeSéverine	de Laveleye, Séverine	F	1976	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u6	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	ZanchettaLaurence	Zanchetta, Laurence	F	1972	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u7	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	VB	Vlaams Belang	Opposition	Right to far-right	DewulfNathalie	Dewulf, Nathalie	F	1974	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u8	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	VB	Vlaams Belang	Opposition	Right to far-right	BuryKatleen	Bury, Katleen	F	1983	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u9	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	MR	Mouvement Réformateur	Coalition	Centre-right	TaquinCaroline	Taquin, Caroline	F	1977	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u10	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	VanHoofEls	Van Hoof, Els	F	1969	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u11	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	PVDA-PTB	Partij van de Arbeid van België - Parti du Travail de Belgique	Opposition	Left to far-left	VindevoghelMaria	Vindevoghel, Maria	F	1957	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u12	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	VerhaertMarianne	Verhaert, Marianne	F	1984	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u13	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Coalition	Centre-left	JirofléeKarin	Jiroflée, Karin	F	1962	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u14	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	cdH	Centre démocrate humaniste	Opposition	Centre to centre-right	MatzVanessa	Matz, Vanessa	F	1973	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u15	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Regular	MP	notMinister	DéFi	Démocrate Fédéraliste Indépendant	Opposition	Centre to centre-right	RohonyiSophie	Rohonyi, Sophie	F	1987	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u16	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Chairperson	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	TillieuxEliane	Tillieux, Eliane	F	1966	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u17	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Chairperson	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	TillieuxEliane	Tillieux, Eliane	F	1966	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u18	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Chairperson	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	TillieuxEliane	Tillieux, Eliane	F	1966	
ParlaMint-BE-en_2021-04-21-definitief-55-plenair-ip098x	ParlaMint-BE_2021-04-21-definitief-55-plenair-ip098x.u19	Belgian parliamentary corpus ParlaMint-BE-en, plenary session of 21-04-2021	2021-04-21	Lower house	Zittingperiode 55	-	Plenaire zitting 098 van 21-04-2021	-	-	COVID	English	Chairperson	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	TillieuxEliane	Tillieux, Eliane	F	1966	
