Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	WittoeckPeter	Wittoeck, Peter	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	GryffroyAndries	Gryffroy, Andries	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	RobertiTristan	Roberti, Tristan	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	HermantAntoine	Hermant, Antoine	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	GryffroyAndries	Gryffroy, Andries	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u12	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	FlorentJeanPhilippe	Florent, Jean-Philippe	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u13	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	HanusMélissa	Hanus, Mélissa	F	1992	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u14	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	CzekalskiAurélie	Czekalski, Aurélie	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u15	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	BothuyneRobrecht	Bothuyne, Robrecht	U	-	
ParlaMint-BE-en_2021-12-14-definitief-55-commissie-ic638x	ParlaMint-BE_2021-12-14-definitief-55-commissie-ic638x.u16	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 14-12-2021	2021-12-14	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	LeysenChristian	Leysen, Christian	M	1954	
