Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	notMP	notMinister	-	-	-	-	MuytersPhilippe	Muyters, Philippe	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	GryffroyAndries	Gryffroy, Andries	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	Groen	Groen	Coalition	Centre-left to left	BuystKim	Buyst, Kim	F	1976	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	FlorentJeanPhilippe	Florent, Jean-Philippe	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	PS	Parti Socialiste	Coalition	Centre-left to left	HanusMélissa	Hanus, Mélissa	F	1992	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	notMP	notMinister	-	-	-	-	MuytersPhilippe	Muyters, Philippe	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	-	-	-	-	-	-	-	-	-	-
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	DewaelPatrick	Dewael, Patrick	M	1955	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	VB	Vlaams Belang	Opposition	Right to far-right	RavytsKurt	Ravyts, Kurt	M	1968	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	MuytersPhilippe	Muyters, Philippe	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	CzekalskiAurélie	Czekalski, Aurélie	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u12	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	BothuyneRobrecht	Bothuyne, Robrecht	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u13	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	notMP	notMinister	-	-	-	-	MuytersPhilippe	Muyters, Philippe	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u14	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	PTB	Parti du Travail de Belgique	-	Left to far-left	WarmoesThierry	Warmoes, Thierry	M	1964	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u15	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	Open Vld	Open Vlaamse Liberalen en Democraten	Coalition	Centre-right	DewaelPatrick	Dewael, Patrick	M	1955	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u16	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	notMP	notMinister	-	-	-	-	MuytersPhilippe	Muyters, Philippe	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u17	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	LambertzKarlHeinz	Lambertz, Karl-Heinz	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u18	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	notMP	notMinister	-	-	-	-	MuytersPhilippe	Muyters, Philippe	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u19	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	RobertiTristan	Roberti, Tristan	U	-	
ParlaMint-BE-en_2021-06-23-definitief-55-commissie-ic527x	ParlaMint-BE_2021-06-23-definitief-55-commissie-ic527x.u20	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 23-06-2021	2021-06-23	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	notMP	notMinister	-	-	-	-	MuytersPhilippe	Muyters, Philippe	U	-	
