Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-FR-en_2017-09-27-E2005-meta.tsv,2017-09-27,2,21,36,13,0
ParlaMint-FR-en_2017-09-27-E2006-meta.tsv,2017-09-27,1,17,24,12,0
ParlaMint-FR-en_2017-09-28-E2007-meta.tsv,2017-09-28,1,24,28,14,0
ParlaMint-FR-en_2017-09-28-E2008-meta.tsv,2017-09-28,1,21,23,12,0
ParlaMint-FR-en_2017-10-03-O1001-meta.tsv,2017-10-03,2,32,39,13,0
ParlaMint-FR-en_2017-10-03-O1002-meta.tsv,2017-10-03,0,18,22,11,0
ParlaMint-FR-en_2017-10-04-O1003-meta.tsv,2017-10-04,1,35,37,14,0
ParlaMint-FR-en_2017-10-04-O1004-meta.tsv,2017-10-04,0,9,17,6,0
ParlaMint-FR-en_2017-10-10-O1005-meta.tsv,2017-10-10,4,29,34,18,0
ParlaMint-FR-en_2017-10-10-O1006-meta.tsv,2017-10-10,1,10,28,6,0
ParlaMint-FR-en_2017-10-11-O1007-meta.tsv,2017-10-11,3,31,44,9,0
ParlaMint-FR-en_2017-10-12-O1008-meta.tsv,2017-10-12,0,11,21,8,0
ParlaMint-FR-en_2017-10-12-O1009-meta.tsv,2017-10-12,0,13,19,4,0
ParlaMint-FR-en_2017-10-17-O1010-meta.tsv,2017-10-17,2,41,35,14,0
ParlaMint-FR-en_2017-10-17-O1011-meta.tsv,2017-10-17,0,24,21,10,0
ParlaMint-FR-en_2017-10-18-O1012-meta.tsv,2017-10-18,3,49,40,16,0
ParlaMint-FR-en_2017-10-18-O1013-meta.tsv,2017-10-18,1,20,15,7,0
ParlaMint-FR-en_2017-10-19-O1014-meta.tsv,2017-10-19,0,25,21,12,0
ParlaMint-FR-en_2017-10-19-O1015-meta.tsv,2017-10-19,0,32,23,12,0
ParlaMint-FR-en_2017-10-19-O1016-meta.tsv,2017-10-19,0,22,17,9,0
ParlaMint-FR-en_2017-10-20-O1017-meta.tsv,2017-10-20,0,23,20,9,0
ParlaMint-FR-en_2017-10-20-O1018-meta.tsv,2017-10-20,0,21,23,7,0
ParlaMint-FR-en_2017-10-20-O1019-meta.tsv,2017-10-20,1,16,19,11,0
ParlaMint-FR-en_2017-10-21-O1020-meta.tsv,2017-10-21,0,17,18,8,0
ParlaMint-FR-en_2017-10-21-O1021-meta.tsv,2017-10-21,1,22,18,7,0
ParlaMint-FR-en_2017-10-21-O1022-meta.tsv,2017-10-21,1,16,21,6,0
ParlaMint-FR-en_2017-10-23-O1023-meta.tsv,2017-10-23,0,19,10,10,0
ParlaMint-FR-en_2017-10-24-O1024-meta.tsv,2017-10-24,1,40,32,10,0
ParlaMint-FR-en_2017-10-24-O1025-meta.tsv,2017-10-24,1,15,25,10,0
ParlaMint-FR-en_2017-10-25-O1026-meta.tsv,2017-10-25,3,46,54,10,0
ParlaMint-FR-en_2017-10-25-O1027-meta.tsv,2017-10-25,1,27,31,11,0
ParlaMint-FR-en_2017-10-26-O1028-meta.tsv,2017-10-26,1,22,33,7,0
ParlaMint-FR-en_2017-10-26-O1029-meta.tsv,2017-10-26,1,24,27,11,0
ParlaMint-FR-en_2017-10-26-O1030-meta.tsv,2017-10-26,2,25,16,7,0
ParlaMint-FR-en_2017-10-27-O1031-meta.tsv,2017-10-27,1,17,20,6,0
ParlaMint-FR-en_2017-10-27-O1032-meta.tsv,2017-10-27,1,19,27,9,0
ParlaMint-FR-en_2017-10-27-O1033-meta.tsv,2017-10-27,1,18,23,5,0
ParlaMint-FR-en_2017-10-31-O1034-meta.tsv,2017-10-31,1,32,39,11,0
ParlaMint-FR-en_2017-10-31-O1035-meta.tsv,2017-10-31,1,8,11,3,0
ParlaMint-FR-en_2017-11-02-O1036-meta.tsv,2017-11-02,0,17,18,4,0
ParlaMint-FR-en_2017-11-02-O1037-meta.tsv,2017-11-02,0,13,19,10,0
ParlaMint-FR-en_2017-11-02-O1038-meta.tsv,2017-11-02,1,17,23,13,0
ParlaMint-FR-en_2017-11-03-O1039-meta.tsv,2017-11-03,1,12,14,9,0
ParlaMint-FR-en_2017-11-03-O1040-meta.tsv,2017-11-03,1,8,17,6,0
ParlaMint-FR-en_2017-11-06-O1041-meta.tsv,2017-11-06,0,10,17,7,0
ParlaMint-FR-en_2017-11-07-O1042-meta.tsv,2017-11-07,3,30,29,13,0
ParlaMint-FR-en_2017-11-07-O1043-meta.tsv,2017-11-07,0,14,25,5,0
ParlaMint-FR-en_2017-11-08-O1044-meta.tsv,2017-11-08,1,22,35,16,0
ParlaMint-FR-en_2017-11-08-O1045-meta.tsv,2017-11-08,2,27,24,9,0
ParlaMint-FR-en_2017-11-09-O1046-meta.tsv,2017-11-09,0,14,17,0,0
ParlaMint-FR-en_2017-11-09-O1047-meta.tsv,2017-11-09,0,16,25,9,0
ParlaMint-FR-en_2017-11-09-O1048-meta.tsv,2017-11-09,0,12,12,7,0
ParlaMint-FR-en_2017-11-10-O1049-meta.tsv,2017-11-10,0,11,12,6,0
ParlaMint-FR-en_2017-11-10-O1050-meta.tsv,2017-11-10,0,12,9,6,0
ParlaMint-FR-en_2017-11-13-O1051-meta.tsv,2017-11-13,0,24,17,8,0
ParlaMint-FR-en_2017-11-13-O1052-meta.tsv,2017-11-13,1,18,16,3,0
ParlaMint-FR-en_2017-11-14-O1053-meta.tsv,2017-11-14,0,35,34,10,0
ParlaMint-FR-en_2017-11-14-O1054-meta.tsv,2017-11-14,1,25,26,7,0
ParlaMint-FR-en_2017-11-15-O1055-meta.tsv,2017-11-15,2,42,44,13,0
ParlaMint-FR-en_2017-11-15-O1056-meta.tsv,2017-11-15,1,18,23,7,0
ParlaMint-FR-en_2017-11-16-O1057-meta.tsv,2017-11-16,0,16,23,8,0
ParlaMint-FR-en_2017-11-16-O1058-meta.tsv,2017-11-16,1,19,24,11,0
ParlaMint-FR-en_2017-11-16-O1059-meta.tsv,2017-11-16,0,17,15,8,0
ParlaMint-FR-en_2017-11-17-O1060-meta.tsv,2017-11-17,1,10,15,5,0
ParlaMint-FR-en_2017-11-17-O1061-meta.tsv,2017-11-17,1,14,17,6,0
ParlaMint-FR-en_2017-11-17-O1062-meta.tsv,2017-11-17,1,8,10,6,0
ParlaMint-FR-en_2017-11-20-O1063-meta.tsv,2017-11-20,1,19,21,6,0
ParlaMint-FR-en_2017-11-21-O1064-meta.tsv,2017-11-21,1,28,27,16,0
ParlaMint-FR-en_2017-11-21-O1065-meta.tsv,2017-11-21,1,17,23,8,0
ParlaMint-FR-en_2017-11-22-O1066-meta.tsv,2017-11-22,1,30,41,10,0
ParlaMint-FR-en_2017-11-22-O1067-meta.tsv,2017-11-22,1,7,18,5,0
ParlaMint-FR-en_2017-11-23-O1068-meta.tsv,2017-11-23,1,14,19,3,0
ParlaMint-FR-en_2017-11-23-O1069-meta.tsv,2017-11-23,1,9,14,3,0
ParlaMint-FR-en_2017-11-23-O1070-meta.tsv,2017-11-23,1,5,12,4,0
ParlaMint-FR-en_2017-11-27-O1071-meta.tsv,2017-11-27,0,8,8,2,0
ParlaMint-FR-en_2017-11-27-O1072-meta.tsv,2017-11-27,0,10,9,3,0
ParlaMint-FR-en_2017-11-28-O1073-meta.tsv,2017-11-28,1,25,37,14,0
ParlaMint-FR-en_2017-11-28-O1074-meta.tsv,2017-11-28,1,22,20,9,0
ParlaMint-FR-en_2017-11-29-O1075-meta.tsv,2017-11-29,3,29,34,17,0
ParlaMint-FR-en_2017-11-29-O1076-meta.tsv,2017-11-29,1,15,18,5,0
ParlaMint-FR-en_2017-11-30-O1077-meta.tsv,2017-11-30,0,20,12,5,0
ParlaMint-FR-en_2017-11-30-O1078-meta.tsv,2017-11-30,0,15,20,6,0
ParlaMint-FR-en_2017-11-30-O1079-meta.tsv,2017-11-30,0,15,10,6,0
ParlaMint-FR-en_2017-12-01-O1080-meta.tsv,2017-12-01,0,6,12,3,0
ParlaMint-FR-en_2017-12-04-O1081-meta.tsv,2017-12-04,0,14,14,3,0
ParlaMint-FR-en_2017-12-04-O1082-meta.tsv,2017-12-04,0,18,12,6,0
ParlaMint-FR-en_2017-12-05-O1083-meta.tsv,2017-12-05,2,40,23,9,0
ParlaMint-FR-en_2017-12-05-O1084-meta.tsv,2017-12-05,0,14,16,11,0
ParlaMint-FR-en_2017-12-06-O1085-meta.tsv,2017-12-06,0,36,32,13,0
ParlaMint-FR-en_2017-12-06-O1086-meta.tsv,2017-12-06,1,16,16,9,0
ParlaMint-FR-en_2017-12-07-O1087-meta.tsv,2017-12-07,1,17,19,5,0
ParlaMint-FR-en_2017-12-07-O1088-meta.tsv,2017-12-07,2,17,30,5,0
ParlaMint-FR-en_2017-12-07-O1089-meta.tsv,2017-12-07,0,7,20,5,0
ParlaMint-FR-en_2017-12-08-O1090-meta.tsv,2017-12-08,0,8,9,4,0
ParlaMint-FR-en_2017-12-08-O1091-meta.tsv,2017-12-08,0,8,4,1,0
ParlaMint-FR-en_2017-12-11-O1092-meta.tsv,2017-12-11,0,2,10,1,0
ParlaMint-FR-en_2017-12-12-O1093-meta.tsv,2017-12-12,0,18,17,3,0
ParlaMint-FR-en_2017-12-12-O1094-meta.tsv,2017-12-12,1,43,27,12,0
ParlaMint-FR-en_2017-12-12-O1095-meta.tsv,2017-12-12,1,23,20,11,0
ParlaMint-FR-en_2017-12-13-O1096-meta.tsv,2017-12-13,2,33,37,10,0
ParlaMint-FR-en_2017-12-13-O1097-meta.tsv,2017-12-13,0,17,29,8,0
ParlaMint-FR-en_2017-12-14-O1098-meta.tsv,2017-12-14,1,12,19,3,0
ParlaMint-FR-en_2017-12-15-O1099-meta.tsv,2017-12-15,0,7,13,5,0
ParlaMint-FR-en_2017-12-15-O1100-meta.tsv,2017-12-15,0,12,10,5,0
ParlaMint-FR-en_2017-12-15-O1101-meta.tsv,2017-12-15,0,9,14,5,0
ParlaMint-FR-en_2017-12-18-O1102-meta.tsv,2017-12-18,0,11,8,2,0
ParlaMint-FR-en_2017-12-18-O1103-meta.tsv,2017-12-18,0,15,10,2,0
ParlaMint-FR-en_2017-12-19-O1104-meta.tsv,2017-12-19,0,14,22,3,0
ParlaMint-FR-en_2017-12-19-O1105-meta.tsv,2017-12-19,1,38,38,12,0
ParlaMint-FR-en_2017-12-19-O1106-meta.tsv,2017-12-19,0,17,22,9,0
ParlaMint-FR-en_2017-12-20-O1107-meta.tsv,2017-12-20,2,25,43,7,0
ParlaMint-FR-en_2017-12-20-O1108-meta.tsv,2017-12-20,1,10,24,8,0
ParlaMint-FR-en_2017-12-21-O1109-meta.tsv,2017-12-21,0,17,15,9,0
ParlaMint-FR-en_2017-12-21-O1110-meta.tsv,2017-12-21,0,3,10,2,0
ParlaMint-FR-en_2018-01-16-O1111-meta.tsv,2018-01-16,2,38,37,9,0
ParlaMint-FR-en_2018-01-16-O1112-meta.tsv,2018-01-16,0,16,23,9,0
ParlaMint-FR-en_2018-01-17-O1113-meta.tsv,2018-01-17,1,27,30,9,0
ParlaMint-FR-en_2018-01-17-O1114-meta.tsv,2018-01-17,0,23,24,6,0
ParlaMint-FR-en_2018-01-18-O1115-meta.tsv,2018-01-18,0,27,18,4,0
ParlaMint-FR-en_2018-01-18-O1116-meta.tsv,2018-01-18,0,18,19,3,0
ParlaMint-FR-en_2018-01-18-O1117-meta.tsv,2018-01-18,0,7,9,0,0
ParlaMint-FR-en_2018-01-22-O1118-meta.tsv,2018-01-22,3,14,13,1,0
ParlaMint-FR-en_2018-01-23-O1119-meta.tsv,2018-01-23,0,13,19,6,0
ParlaMint-FR-en_2018-01-23-O1120-meta.tsv,2018-01-23,3,28,38,15,0
ParlaMint-FR-en_2018-01-23-O1121-meta.tsv,2018-01-23,1,15,22,10,0
ParlaMint-FR-en_2018-01-24-O1122-meta.tsv,2018-01-24,3,29,38,14,0
ParlaMint-FR-en_2018-01-24-O1123-meta.tsv,2018-01-24,2,13,25,13,0
ParlaMint-FR-en_2018-01-25-O1124-meta.tsv,2018-01-25,2,16,23,13,0
ParlaMint-FR-en_2018-01-25-O1125-meta.tsv,2018-01-25,0,12,22,13,0
ParlaMint-FR-en_2018-01-30-O1126-meta.tsv,2018-01-30,0,14,16,3,0
ParlaMint-FR-en_2018-01-30-O1127-meta.tsv,2018-01-30,2,19,23,9,0
ParlaMint-FR-en_2018-01-30-O1128-meta.tsv,2018-01-30,0,25,37,8,0
ParlaMint-FR-en_2018-01-31-O1129-meta.tsv,2018-01-31,1,28,42,13,0
ParlaMint-FR-en_2018-01-31-O1130-meta.tsv,2018-01-31,1,11,17,7,0
ParlaMint-FR-en_2018-02-01-O1131-meta.tsv,2018-02-01,0,14,25,8,0
ParlaMint-FR-en_2018-02-01-O1132-meta.tsv,2018-02-01,1,20,24,8,0
ParlaMint-FR-en_2018-02-01-O1133-meta.tsv,2018-02-01,1,12,19,4,0
ParlaMint-FR-en_2018-02-06-O1134-meta.tsv,2018-02-06,1,32,42,13,0
ParlaMint-FR-en_2018-02-06-O1135-meta.tsv,2018-02-06,0,9,16,7,0
ParlaMint-FR-en_2018-02-07-O1136-meta.tsv,2018-02-07,2,31,41,15,0
ParlaMint-FR-en_2018-02-07-O1137-meta.tsv,2018-02-07,0,7,21,8,0
ParlaMint-FR-en_2018-02-08-O1138-meta.tsv,2018-02-08,0,9,7,4,0
ParlaMint-FR-en_2018-02-13-O1139-meta.tsv,2018-02-13,1,35,30,12,0
ParlaMint-FR-en_2018-02-13-O1140-meta.tsv,2018-02-13,1,24,27,9,0
ParlaMint-FR-en_2018-02-14-O1141-meta.tsv,2018-02-14,2,37,33,16,0
ParlaMint-FR-en_2018-02-15-O1142-meta.tsv,2018-02-15,1,19,15,5,0
ParlaMint-FR-en_2018-02-15-O1143-meta.tsv,2018-02-15,0,17,23,5,0
ParlaMint-FR-en_2018-02-15-O1144-meta.tsv,2018-02-15,0,9,19,6,0
ParlaMint-FR-en_2018-02-20-O1145-meta.tsv,2018-02-20,1,15,20,5,0
ParlaMint-FR-en_2018-02-20-O1146-meta.tsv,2018-02-20,1,41,28,14,0
ParlaMint-FR-en_2018-02-20-O1147-meta.tsv,2018-02-20,2,6,16,3,0
ParlaMint-FR-en_2018-02-21-O1148-meta.tsv,2018-02-21,1,43,37,9,0
ParlaMint-FR-en_2018-02-21-O1149-meta.tsv,2018-02-21,0,5,8,5,0
ParlaMint-FR-en_2018-02-22-O1150-meta.tsv,2018-02-22,0,19,13,3,0
ParlaMint-FR-en_2018-02-22-O1151-meta.tsv,2018-02-22,0,13,17,5,0
ParlaMint-FR-en_2018-03-06-O1152-meta.tsv,2018-03-06,2,35,35,13,0
ParlaMint-FR-en_2018-03-06-O1153-meta.tsv,2018-03-06,1,13,12,6,0
ParlaMint-FR-en_2018-03-07-O1154-meta.tsv,2018-03-07,1,37,28,14,0
ParlaMint-FR-en_2018-03-08-O1155-meta.tsv,2018-03-08,0,19,20,4,0
ParlaMint-FR-en_2018-03-08-O1156-meta.tsv,2018-03-08,1,20,23,10,0
ParlaMint-FR-en_2018-03-08-O1157-meta.tsv,2018-03-08,0,14,14,4,0
ParlaMint-FR-en_2018-03-13-O1158-meta.tsv,2018-03-13,1,18,23,8,0
ParlaMint-FR-en_2018-03-14-O1159-meta.tsv,2018-03-14,1,30,30,9,0
ParlaMint-FR-en_2018-03-20-O1160-meta.tsv,2018-03-20,1,41,37,7,0
ParlaMint-FR-en_2018-03-20-O1161-meta.tsv,2018-03-20,0,21,21,7,0
ParlaMint-FR-en_2018-03-21-O1162-meta.tsv,2018-03-21,0,40,33,4,0
ParlaMint-FR-en_2018-03-21-O1163-meta.tsv,2018-03-21,0,16,21,6,0
ParlaMint-FR-en_2018-03-22-O1164-meta.tsv,2018-03-22,0,9,18,7,0
ParlaMint-FR-en_2018-03-22-O1165-meta.tsv,2018-03-22,0,19,24,10,0
ParlaMint-FR-en_2018-03-22-O1166-meta.tsv,2018-03-22,0,14,18,6,0
ParlaMint-FR-en_2018-03-27-O1167-meta.tsv,2018-03-27,0,15,19,6,0
ParlaMint-FR-en_2018-03-27-O1168-meta.tsv,2018-03-27,1,31,27,6,0
ParlaMint-FR-en_2018-03-27-O1169-meta.tsv,2018-03-27,0,13,15,7,0
ParlaMint-FR-en_2018-03-28-O1170-meta.tsv,2018-03-28,3,22,26,6,0
ParlaMint-FR-en_2018-03-28-O1171-meta.tsv,2018-03-28,0,16,12,5,0
ParlaMint-FR-en_2018-03-29-O1172-meta.tsv,2018-03-29,0,18,16,3,0
ParlaMint-FR-en_2018-04-03-O1173-meta.tsv,2018-04-03,1,20,13,6,0
ParlaMint-FR-en_2018-04-03-O1174-meta.tsv,2018-04-03,1,29,32,8,0
ParlaMint-FR-en_2018-04-03-O1175-meta.tsv,2018-04-03,2,20,22,6,0
ParlaMint-FR-en_2018-04-04-O1176-meta.tsv,2018-04-04,2,37,47,10,0
ParlaMint-FR-en_2018-04-04-O1177-meta.tsv,2018-04-04,0,15,20,7,0
ParlaMint-FR-en_2018-04-05-O1178-meta.tsv,2018-04-05,0,23,17,7,0
ParlaMint-FR-en_2018-04-05-O1179-meta.tsv,2018-04-05,0,24,29,6,0
ParlaMint-FR-en_2018-04-05-O1180-meta.tsv,2018-04-05,0,8,14,3,0
ParlaMint-FR-en_2018-04-09-O1181-meta.tsv,2018-04-09,1,12,20,10,0
ParlaMint-FR-en_2018-04-09-O1182-meta.tsv,2018-04-09,1,23,16,4,0
ParlaMint-FR-en_2018-04-10-O1183-meta.tsv,2018-04-10,0,38,33,13,0
ParlaMint-FR-en_2018-04-10-O1184-meta.tsv,2018-04-10,1,23,26,9,0
ParlaMint-FR-en_2018-04-11-O1185-meta.tsv,2018-04-11,2,43,26,13,0
ParlaMint-FR-en_2018-04-11-O1186-meta.tsv,2018-04-11,2,19,19,9,0
ParlaMint-FR-en_2018-04-12-O1187-meta.tsv,2018-04-12,1,9,15,7,0
ParlaMint-FR-en_2018-04-12-O1188-meta.tsv,2018-04-12,1,13,9,6,0
ParlaMint-FR-en_2018-04-16-O1189-meta.tsv,2018-04-16,2,15,14,6,0
ParlaMint-FR-en_2018-04-16-O1190-meta.tsv,2018-04-16,0,21,32,10,0
ParlaMint-FR-en_2018-04-17-O1191-meta.tsv,2018-04-17,1,18,14,6,0
ParlaMint-FR-en_2018-04-17-O1192-meta.tsv,2018-04-17,3,27,30,13,0
ParlaMint-FR-en_2018-04-17-O1193-meta.tsv,2018-04-17,0,24,32,13,0
ParlaMint-FR-en_2018-04-18-O1194-meta.tsv,2018-04-18,2,35,33,12,0
ParlaMint-FR-en_2018-04-18-O1195-meta.tsv,2018-04-18,1,24,38,15,0
ParlaMint-FR-en_2018-04-19-O1196-meta.tsv,2018-04-19,0,25,29,14,0
ParlaMint-FR-en_2018-04-19-O1197-meta.tsv,2018-04-19,2,30,41,12,0
ParlaMint-FR-en_2018-04-19-O1198-meta.tsv,2018-04-19,0,20,30,10,0
ParlaMint-FR-en_2018-04-20-O1199-meta.tsv,2018-04-20,0,18,30,11,0
ParlaMint-FR-en_2018-04-20-O1200-meta.tsv,2018-04-20,1,24,39,19,0
ParlaMint-FR-en_2018-04-20-O1201-meta.tsv,2018-04-20,0,26,31,9,0
ParlaMint-FR-en_2018-04-21-O1202-meta.tsv,2018-04-21,1,21,30,13,0
ParlaMint-FR-en_2018-04-21-O1203-meta.tsv,2018-04-21,1,25,29,13,0
ParlaMint-FR-en_2018-04-21-O1204-meta.tsv,2018-04-21,0,24,28,14,0
ParlaMint-FR-en_2018-04-22-O1205-meta.tsv,2018-04-22,1,29,31,6,0
ParlaMint-FR-en_2018-04-22-O1206-meta.tsv,2018-04-22,1,44,48,15,0
ParlaMint-FR-en_2018-05-09-O1207-meta.tsv,2018-05-09,0,33,31,8,0
ParlaMint-FR-en_2018-05-14-O1208-meta.tsv,2018-05-14,0,14,11,5,0
ParlaMint-FR-en_2018-05-14-O1209-meta.tsv,2018-05-14,1,16,16,9,0
ParlaMint-FR-en_2018-05-15-O1210-meta.tsv,2018-05-15,0,13,21,4,0
ParlaMint-FR-en_2018-05-15-O1211-meta.tsv,2018-05-15,1,34,47,10,0
ParlaMint-FR-en_2018-05-15-O1212-meta.tsv,2018-05-15,0,20,35,11,0
ParlaMint-FR-en_2018-05-16-O1213-meta.tsv,2018-05-16,1,30,35,14,0
ParlaMint-FR-en_2018-05-16-O1214-meta.tsv,2018-05-16,1,13,31,10,0
ParlaMint-FR-en_2018-05-17-O1215-meta.tsv,2018-05-17,0,12,10,5,0
ParlaMint-FR-en_2018-05-17-O1216-meta.tsv,2018-05-17,0,14,16,7,0
ParlaMint-FR-en_2018-05-22-O1217-meta.tsv,2018-05-22,0,34,37,8,0
ParlaMint-FR-en_2018-05-22-O1218-meta.tsv,2018-05-22,1,33,30,7,0
ParlaMint-FR-en_2018-05-23-O1219-meta.tsv,2018-05-23,1,48,43,15,0
ParlaMint-FR-en_2018-05-23-O1220-meta.tsv,2018-05-23,1,29,32,9,0
ParlaMint-FR-en_2018-05-24-O1221-meta.tsv,2018-05-24,1,9,20,2,0
ParlaMint-FR-en_2018-05-24-O1222-meta.tsv,2018-05-24,1,25,30,6,0
ParlaMint-FR-en_2018-05-24-O1223-meta.tsv,2018-05-24,0,21,22,3,0
ParlaMint-FR-en_2018-05-25-O1224-meta.tsv,2018-05-25,0,18,22,2,0
ParlaMint-FR-en_2018-05-25-O1225-meta.tsv,2018-05-25,0,22,19,6,0
ParlaMint-FR-en_2018-05-25-O1226-meta.tsv,2018-05-25,0,22,20,5,0
ParlaMint-FR-en_2018-05-26-O1227-meta.tsv,2018-05-26,0,17,18,9,0
ParlaMint-FR-en_2018-05-26-O1228-meta.tsv,2018-05-26,0,17,33,12,0
ParlaMint-FR-en_2018-05-26-O1229-meta.tsv,2018-05-26,0,11,21,6,0
ParlaMint-FR-en_2018-05-27-O1230-meta.tsv,2018-05-27,0,14,29,5,0
ParlaMint-FR-en_2018-05-27-O1231-meta.tsv,2018-05-27,0,16,26,8,0
ParlaMint-FR-en_2018-05-27-O1232-meta.tsv,2018-05-27,0,13,21,6,0
ParlaMint-FR-en_2018-05-28-O1233-meta.tsv,2018-05-28,0,21,24,5,0
ParlaMint-FR-en_2018-05-28-O1234-meta.tsv,2018-05-28,1,24,30,8,0
ParlaMint-FR-en_2018-05-29-O1235-meta.tsv,2018-05-29,1,48,41,13,0
ParlaMint-FR-en_2018-05-29-O1236-meta.tsv,2018-05-29,0,41,41,12,0
ParlaMint-FR-en_2018-05-30-O1237-meta.tsv,2018-05-30,2,38,34,8,0
ParlaMint-FR-en_2018-05-30-O1238-meta.tsv,2018-05-30,0,11,14,7,0
ParlaMint-FR-en_2018-05-31-O1239-meta.tsv,2018-05-31,1,16,16,8,0
ParlaMint-FR-en_2018-05-31-O1240-meta.tsv,2018-05-31,1,21,20,6,0
ParlaMint-FR-en_2018-05-31-O1241-meta.tsv,2018-05-31,0,15,24,7,0
ParlaMint-FR-en_2018-06-01-O1242-meta.tsv,2018-06-01,1,14,22,4,0
ParlaMint-FR-en_2018-06-01-O1243-meta.tsv,2018-06-01,0,16,25,8,0
ParlaMint-FR-en_2018-06-01-O1244-meta.tsv,2018-06-01,0,15,22,7,0
ParlaMint-FR-en_2018-06-02-O1245-meta.tsv,2018-06-02,0,14,14,2,0
ParlaMint-FR-en_2018-06-02-O1246-meta.tsv,2018-06-02,0,16,16,4,0
ParlaMint-FR-en_2018-06-02-O1247-meta.tsv,2018-06-02,0,14,15,4,0
ParlaMint-FR-en_2018-06-03-O1248-meta.tsv,2018-06-03,0,12,17,4,0
ParlaMint-FR-en_2018-06-03-O1249-meta.tsv,2018-06-03,0,12,23,8,0
ParlaMint-FR-en_2018-06-03-O1250-meta.tsv,2018-06-03,0,12,22,9,0
ParlaMint-FR-en_2018-06-04-O1251-meta.tsv,2018-06-04,0,20,24,9,0
