Session,Date,Left,Centre,Right
ParlaMint-FR-en_2017-12-21-O1110-meta.tsv,2017-12-21,4,4,6
ParlaMint-FR-en_2018-01-16-O1111-meta.tsv,2018-01-16,17,19,37
ParlaMint-FR-en_2018-01-16-O1112-meta.tsv,2018-01-16,12,11,18
ParlaMint-FR-en_2018-01-17-O1113-meta.tsv,2018-01-17,12,17,28
ParlaMint-FR-en_2018-01-17-O1114-meta.tsv,2018-01-17,16,12,18
ParlaMint-FR-en_2018-01-18-O1115-meta.tsv,2018-01-18,24,10,11
ParlaMint-FR-en_2018-01-18-O1116-meta.tsv,2018-01-18,17,12,7
ParlaMint-FR-en_2018-01-18-O1117-meta.tsv,2018-01-18,7,3,1
ParlaMint-FR-en_2018-01-22-O1118-meta.tsv,2018-01-22,6,7,14
ParlaMint-FR-en_2018-01-23-O1119-meta.tsv,2018-01-23,6,13,11
ParlaMint-FR-en_2018-01-23-O1120-meta.tsv,2018-01-23,19,21,32
ParlaMint-FR-en_2018-01-23-O1121-meta.tsv,2018-01-23,8,11,22
ParlaMint-FR-en_2018-01-24-O1122-meta.tsv,2018-01-24,16,19,33
ParlaMint-FR-en_2018-01-24-O1123-meta.tsv,2018-01-24,8,14,25
ParlaMint-FR-en_2018-01-25-O1124-meta.tsv,2018-01-25,10,19,21
ParlaMint-FR-en_2018-01-25-O1125-meta.tsv,2018-01-25,7,17,19
ParlaMint-FR-en_2018-01-30-O1126-meta.tsv,2018-01-30,5,14,11
ParlaMint-FR-en_2018-01-30-O1127-meta.tsv,2018-01-30,15,7,22
ParlaMint-FR-en_2018-01-30-O1128-meta.tsv,2018-01-30,10,18,36
ParlaMint-FR-en_2018-01-31-O1129-meta.tsv,2018-01-31,17,23,27
ParlaMint-FR-en_2018-01-31-O1130-meta.tsv,2018-01-31,5,11,13
ParlaMint-FR-en_2018-02-01-O1131-meta.tsv,2018-02-01,21,13,10
ParlaMint-FR-en_2018-02-01-O1132-meta.tsv,2018-02-01,23,13,12
ParlaMint-FR-en_2018-02-01-O1133-meta.tsv,2018-02-01,12,11,9
ParlaMint-FR-en_2018-02-06-O1134-meta.tsv,2018-02-06,25,20,29
ParlaMint-FR-en_2018-02-06-O1135-meta.tsv,2018-02-06,7,9,13
ParlaMint-FR-en_2018-02-07-O1136-meta.tsv,2018-02-07,21,22,33
ParlaMint-FR-en_2018-02-07-O1137-meta.tsv,2018-02-07,7,11,15
ParlaMint-FR-en_2018-02-08-O1138-meta.tsv,2018-02-08,5,7,7
ParlaMint-FR-en_2018-02-13-O1139-meta.tsv,2018-02-13,15,19,31
ParlaMint-FR-en_2018-02-13-O1140-meta.tsv,2018-02-13,11,10,29
ParlaMint-FR-en_2018-02-14-O1141-meta.tsv,2018-02-14,19,21,30
ParlaMint-FR-en_2018-02-15-O1142-meta.tsv,2018-02-15,8,14,13
ParlaMint-FR-en_2018-02-15-O1143-meta.tsv,2018-02-15,8,18,15
ParlaMint-FR-en_2018-02-15-O1144-meta.tsv,2018-02-15,5,18,9
ParlaMint-FR-en_2018-02-20-O1145-meta.tsv,2018-02-20,7,13,15
ParlaMint-FR-en_2018-02-20-O1146-meta.tsv,2018-02-20,22,16,33
ParlaMint-FR-en_2018-02-20-O1147-meta.tsv,2018-02-20,8,5,12
ParlaMint-FR-en_2018-02-21-O1148-meta.tsv,2018-02-21,21,17,34
ParlaMint-FR-en_2018-02-21-O1149-meta.tsv,2018-02-21,5,4,6
ParlaMint-FR-en_2018-02-22-O1150-meta.tsv,2018-02-22,5,13,12
ParlaMint-FR-en_2018-02-22-O1151-meta.tsv,2018-02-22,8,11,11
ParlaMint-FR-en_2018-03-06-O1152-meta.tsv,2018-03-06,17,18,30
ParlaMint-FR-en_2018-03-06-O1153-meta.tsv,2018-03-06,5,12,9
ParlaMint-FR-en_2018-03-07-O1154-meta.tsv,2018-03-07,17,21,25
ParlaMint-FR-en_2018-03-08-O1155-meta.tsv,2018-03-08,20,9,10
ParlaMint-FR-en_2018-03-08-O1156-meta.tsv,2018-03-08,24,16,9
ParlaMint-FR-en_2018-03-08-O1157-meta.tsv,2018-03-08,13,10,6
ParlaMint-FR-en_2018-03-13-O1158-meta.tsv,2018-03-13,11,12,17
ParlaMint-FR-en_2018-03-14-O1159-meta.tsv,2018-03-14,14,16,27
ParlaMint-FR-en_2018-03-20-O1160-meta.tsv,2018-03-20,16,22,31
ParlaMint-FR-en_2018-03-20-O1161-meta.tsv,2018-03-20,9,14,19
ParlaMint-FR-en_2018-03-21-O1162-meta.tsv,2018-03-21,16,21,27
ParlaMint-FR-en_2018-03-21-O1163-meta.tsv,2018-03-21,7,16,15
ParlaMint-FR-en_2018-03-22-O1164-meta.tsv,2018-03-22,4,15,12
ParlaMint-FR-en_2018-03-22-O1165-meta.tsv,2018-03-22,5,28,15
ParlaMint-FR-en_2018-03-22-O1166-meta.tsv,2018-03-22,5,19,11
ParlaMint-FR-en_2018-03-27-O1167-meta.tsv,2018-03-27,7,13,13
ParlaMint-FR-en_2018-03-27-O1168-meta.tsv,2018-03-27,18,15,26
ParlaMint-FR-en_2018-03-27-O1169-meta.tsv,2018-03-27,14,11,8
ParlaMint-FR-en_2018-03-28-O1170-meta.tsv,2018-03-28,18,12,17
ParlaMint-FR-en_2018-03-28-O1171-meta.tsv,2018-03-28,7,11,12
ParlaMint-FR-en_2018-03-29-O1172-meta.tsv,2018-03-29,9,14,13
ParlaMint-FR-en_2018-04-03-O1173-meta.tsv,2018-04-03,6,14,12
ParlaMint-FR-en_2018-04-03-O1174-meta.tsv,2018-04-03,19,16,26
ParlaMint-FR-en_2018-04-03-O1175-meta.tsv,2018-04-03,14,10,22
ParlaMint-FR-en_2018-04-04-O1176-meta.tsv,2018-04-04,19,22,38
ParlaMint-FR-en_2018-04-04-O1177-meta.tsv,2018-04-04,10,10,15
ParlaMint-FR-en_2018-04-05-O1178-meta.tsv,2018-04-05,5,10,27
ParlaMint-FR-en_2018-04-05-O1179-meta.tsv,2018-04-05,8,13,32
ParlaMint-FR-en_2018-04-05-O1180-meta.tsv,2018-04-05,3,8,12
ParlaMint-FR-en_2018-04-09-O1181-meta.tsv,2018-04-09,13,17,10
ParlaMint-FR-en_2018-04-09-O1182-meta.tsv,2018-04-09,14,10,16
ParlaMint-FR-en_2018-04-10-O1183-meta.tsv,2018-04-10,26,15,32
ParlaMint-FR-en_2018-04-10-O1184-meta.tsv,2018-04-10,14,15,26
ParlaMint-FR-en_2018-04-11-O1185-meta.tsv,2018-04-11,20,17,33
ParlaMint-FR-en_2018-04-11-O1186-meta.tsv,2018-04-11,10,12,21
ParlaMint-FR-en_2018-04-12-O1187-meta.tsv,2018-04-12,7,13,8
ParlaMint-FR-en_2018-04-12-O1188-meta.tsv,2018-04-12,8,12,7
ParlaMint-FR-en_2018-04-16-O1189-meta.tsv,2018-04-16,9,7,17
ParlaMint-FR-en_2018-04-16-O1190-meta.tsv,2018-04-16,13,18,26
ParlaMint-FR-en_2018-04-17-O1191-meta.tsv,2018-04-17,8,13,12
ParlaMint-FR-en_2018-04-17-O1192-meta.tsv,2018-04-17,17,20,26
ParlaMint-FR-en_2018-04-17-O1193-meta.tsv,2018-04-17,13,24,23
ParlaMint-FR-en_2018-04-18-O1194-meta.tsv,2018-04-18,15,21,28
ParlaMint-FR-en_2018-04-18-O1195-meta.tsv,2018-04-18,15,23,26
ParlaMint-FR-en_2018-04-19-O1196-meta.tsv,2018-04-19,15,23,23
ParlaMint-FR-en_2018-04-19-O1197-meta.tsv,2018-04-19,24,27,21
ParlaMint-FR-en_2018-04-19-O1198-meta.tsv,2018-04-19,17,18,15
ParlaMint-FR-en_2018-04-20-O1199-meta.tsv,2018-04-20,14,23,13
ParlaMint-FR-en_2018-04-20-O1200-meta.tsv,2018-04-20,17,35,20
ParlaMint-FR-en_2018-04-20-O1201-meta.tsv,2018-04-20,14,22,22
ParlaMint-FR-en_2018-04-21-O1202-meta.tsv,2018-04-21,15,19,23
ParlaMint-FR-en_2018-04-21-O1203-meta.tsv,2018-04-21,16,16,23
ParlaMint-FR-en_2018-04-21-O1204-meta.tsv,2018-04-21,15,19,25
ParlaMint-FR-en_2018-04-22-O1205-meta.tsv,2018-04-22,15,17,26
ParlaMint-FR-en_2018-04-22-O1206-meta.tsv,2018-04-22,26,21,47
ParlaMint-FR-en_2018-05-09-O1207-meta.tsv,2018-05-09,21,16,24
ParlaMint-FR-en_2018-05-14-O1208-meta.tsv,2018-05-14,9,8,7
ParlaMint-FR-en_2018-05-14-O1209-meta.tsv,2018-05-14,9,13,15
ParlaMint-FR-en_2018-05-15-O1210-meta.tsv,2018-05-15,7,14,10
ParlaMint-FR-en_2018-05-15-O1211-meta.tsv,2018-05-15,19,21,37
ParlaMint-FR-en_2018-05-15-O1212-meta.tsv,2018-05-15,15,18,29
ParlaMint-FR-en_2018-05-16-O1213-meta.tsv,2018-05-16,14,21,31
ParlaMint-FR-en_2018-05-16-O1214-meta.tsv,2018-05-16,21,15,15
ParlaMint-FR-en_2018-05-17-O1215-meta.tsv,2018-05-17,6,6,13
ParlaMint-FR-en_2018-05-17-O1216-meta.tsv,2018-05-17,8,14,12
ParlaMint-FR-en_2018-05-22-O1217-meta.tsv,2018-05-22,12,14,38
ParlaMint-FR-en_2018-05-22-O1218-meta.tsv,2018-05-22,12,14,34
ParlaMint-FR-en_2018-05-23-O1219-meta.tsv,2018-05-23,19,24,49
ParlaMint-FR-en_2018-05-23-O1220-meta.tsv,2018-05-23,11,21,31
ParlaMint-FR-en_2018-05-24-O1221-meta.tsv,2018-05-24,5,8,15
ParlaMint-FR-en_2018-05-24-O1222-meta.tsv,2018-05-24,12,16,30
ParlaMint-FR-en_2018-05-24-O1223-meta.tsv,2018-05-24,7,12,25
ParlaMint-FR-en_2018-05-25-O1224-meta.tsv,2018-05-25,9,10,20
ParlaMint-FR-en_2018-05-25-O1225-meta.tsv,2018-05-25,7,14,23
ParlaMint-FR-en_2018-05-25-O1226-meta.tsv,2018-05-25,4,18,22
ParlaMint-FR-en_2018-05-26-O1227-meta.tsv,2018-05-26,5,19,17
ParlaMint-FR-en_2018-05-26-O1228-meta.tsv,2018-05-26,6,30,23
ParlaMint-FR-en_2018-05-26-O1229-meta.tsv,2018-05-26,6,13,16
ParlaMint-FR-en_2018-05-27-O1230-meta.tsv,2018-05-27,8,22,15
ParlaMint-FR-en_2018-05-27-O1231-meta.tsv,2018-05-27,6,25,15
ParlaMint-FR-en_2018-05-27-O1232-meta.tsv,2018-05-27,5,18,13
ParlaMint-FR-en_2018-05-28-O1233-meta.tsv,2018-05-28,6,14,24
ParlaMint-FR-en_2018-05-28-O1234-meta.tsv,2018-05-28,6,25,28
ParlaMint-FR-en_2018-05-29-O1235-meta.tsv,2018-05-29,24,22,42
ParlaMint-FR-en_2018-05-29-O1236-meta.tsv,2018-05-29,13,32,44
ParlaMint-FR-en_2018-05-30-O1237-meta.tsv,2018-05-30,18,22,31
ParlaMint-FR-en_2018-05-30-O1238-meta.tsv,2018-05-30,8,7,11
ParlaMint-FR-en_2018-05-31-O1239-meta.tsv,2018-05-31,9,12,9
ParlaMint-FR-en_2018-05-31-O1240-meta.tsv,2018-05-31,9,16,15
ParlaMint-FR-en_2018-05-31-O1241-meta.tsv,2018-05-31,11,13,17
ParlaMint-FR-en_2018-06-01-O1242-meta.tsv,2018-06-01,9,13,11
ParlaMint-FR-en_2018-06-01-O1243-meta.tsv,2018-06-01,7,20,14
ParlaMint-FR-en_2018-06-01-O1244-meta.tsv,2018-06-01,7,19,11
ParlaMint-FR-en_2018-06-02-O1245-meta.tsv,2018-06-02,4,11,9
ParlaMint-FR-en_2018-06-02-O1246-meta.tsv,2018-06-02,3,13,12
ParlaMint-FR-en_2018-06-02-O1247-meta.tsv,2018-06-02,5,11,10
ParlaMint-FR-en_2018-06-03-O1248-meta.tsv,2018-06-03,7,13,9
ParlaMint-FR-en_2018-06-03-O1249-meta.tsv,2018-06-03,6,18,13
ParlaMint-FR-en_2018-06-03-O1250-meta.tsv,2018-06-03,6,18,13
ParlaMint-FR-en_2018-06-04-O1251-meta.tsv,2018-06-04,10,19,17
ParlaMint-FR-en_2018-06-04-O1252-meta.tsv,2018-06-04,11,14,22
ParlaMint-FR-en_2018-06-05-O1253-meta.tsv,2018-06-05,5,13,13
ParlaMint-FR-en_2018-06-05-O1254-meta.tsv,2018-06-05,15,20,40
ParlaMint-FR-en_2018-06-05-O1255-meta.tsv,2018-06-05,16,22,33
ParlaMint-FR-en_2018-06-06-O1256-meta.tsv,2018-06-06,25,30,42
ParlaMint-FR-en_2018-06-06-O1257-meta.tsv,2018-06-06,10,23,22
ParlaMint-FR-en_2018-06-07-O1258-meta.tsv,2018-06-07,9,12,16
ParlaMint-FR-en_2018-06-07-O1259-meta.tsv,2018-06-07,9,19,13
ParlaMint-FR-en_2018-06-07-O1260-meta.tsv,2018-06-07,6,19,7
ParlaMint-FR-en_2018-06-08-O1261-meta.tsv,2018-06-08,5,16,7
ParlaMint-FR-en_2018-06-08-O1262-meta.tsv,2018-06-08,4,20,9
ParlaMint-FR-en_2018-06-08-O1263-meta.tsv,2018-06-08,6,20,9
ParlaMint-FR-en_2018-06-11-O1264-meta.tsv,2018-06-11,7,12,9
ParlaMint-FR-en_2018-06-11-O1265-meta.tsv,2018-06-11,11,10,17
ParlaMint-FR-en_2018-06-12-O1266-meta.tsv,2018-06-12,5,13,14
ParlaMint-FR-en_2018-06-12-O1267-meta.tsv,2018-06-12,31,22,38
ParlaMint-FR-en_2018-06-12-O1268-meta.tsv,2018-06-12,13,8,28
ParlaMint-FR-en_2018-06-13-O1269-meta.tsv,2018-06-13,27,23,47
ParlaMint-FR-en_2018-06-13-O1270-meta.tsv,2018-06-13,15,18,19
ParlaMint-FR-en_2018-06-14-O1271-meta.tsv,2018-06-14,19,16,15
ParlaMint-FR-en_2018-06-14-O1272-meta.tsv,2018-06-14,12,22,18
ParlaMint-FR-en_2018-06-14-O1273-meta.tsv,2018-06-14,10,19,16
ParlaMint-FR-en_2018-06-15-O1274-meta.tsv,2018-06-15,11,16,8
ParlaMint-FR-en_2018-06-15-O1275-meta.tsv,2018-06-15,10,22,11
ParlaMint-FR-en_2018-06-15-O1276-meta.tsv,2018-06-15,10,28,8
ParlaMint-FR-en_2018-06-18-O1277-meta.tsv,2018-06-18,5,8,6
ParlaMint-FR-en_2018-06-18-O1278-meta.tsv,2018-06-18,8,10,11
ParlaMint-FR-en_2018-06-19-O1279-meta.tsv,2018-06-19,20,14,38
