Session,Date,Coalition,Opposition
ParlaMint-FR-en_2017-07-28-E1026-meta.tsv,2017-07-28,19,44
ParlaMint-FR-en_2017-07-28-E1027-meta.tsv,2017-07-28,34,55
ParlaMint-FR-en_2017-07-28-E1028-meta.tsv,2017-07-28,20,42
ParlaMint-FR-en_2017-08-01-E1029-meta.tsv,2017-08-01,9,31
ParlaMint-FR-en_2017-08-02-E1030-meta.tsv,2017-08-02,16,35
ParlaMint-FR-en_2017-08-03-E1031-meta.tsv,2017-08-03,17,37
ParlaMint-FR-en_2017-08-03-E1032-meta.tsv,2017-08-03,24,38
ParlaMint-FR-en_2017-08-09-E1033-meta.tsv,2017-08-09,17,53
ParlaMint-FR-en_2017-09-25-E2001-meta.tsv,2017-09-25,17,28
ParlaMint-FR-en_2017-09-25-E2002-meta.tsv,2017-09-25,12,32
ParlaMint-FR-en_2017-09-26-E2003-meta.tsv,2017-09-26,26,54
ParlaMint-FR-en_2017-09-26-E2004-meta.tsv,2017-09-26,19,37
ParlaMint-FR-en_2017-09-27-E2005-meta.tsv,2017-09-27,19,41
ParlaMint-FR-en_2017-09-27-E2006-meta.tsv,2017-09-27,12,33
ParlaMint-FR-en_2017-09-28-E2007-meta.tsv,2017-09-28,29,27
ParlaMint-FR-en_2017-09-28-E2008-meta.tsv,2017-09-28,23,24
ParlaMint-FR-en_2017-10-03-O1001-meta.tsv,2017-10-03,23,50
ParlaMint-FR-en_2017-10-03-O1002-meta.tsv,2017-10-03,18,28
ParlaMint-FR-en_2017-10-04-O1003-meta.tsv,2017-10-04,28,46
ParlaMint-FR-en_2017-10-04-O1004-meta.tsv,2017-10-04,13,16
ParlaMint-FR-en_2017-10-10-O1005-meta.tsv,2017-10-10,29,44
ParlaMint-FR-en_2017-10-10-O1006-meta.tsv,2017-10-10,16,22
ParlaMint-FR-en_2017-10-11-O1007-meta.tsv,2017-10-11,29,41
ParlaMint-FR-en_2017-10-12-O1008-meta.tsv,2017-10-12,10,28
ParlaMint-FR-en_2017-10-12-O1009-meta.tsv,2017-10-12,8,25
ParlaMint-FR-en_2017-10-17-O1010-meta.tsv,2017-10-17,24,52
ParlaMint-FR-en_2017-10-17-O1011-meta.tsv,2017-10-17,19,34
ParlaMint-FR-en_2017-10-18-O1012-meta.tsv,2017-10-18,36,56
ParlaMint-FR-en_2017-10-18-O1013-meta.tsv,2017-10-18,12,29
ParlaMint-FR-en_2017-10-19-O1014-meta.tsv,2017-10-19,19,36
ParlaMint-FR-en_2017-10-19-O1015-meta.tsv,2017-10-19,25,40
ParlaMint-FR-en_2017-10-19-O1016-meta.tsv,2017-10-19,16,29
ParlaMint-FR-en_2017-10-20-O1017-meta.tsv,2017-10-20,20,28
ParlaMint-FR-en_2017-10-20-O1018-meta.tsv,2017-10-20,18,29
ParlaMint-FR-en_2017-10-20-O1019-meta.tsv,2017-10-20,18,25
ParlaMint-FR-en_2017-10-21-O1020-meta.tsv,2017-10-21,22,19
ParlaMint-FR-en_2017-10-21-O1021-meta.tsv,2017-10-21,20,26
ParlaMint-FR-en_2017-10-21-O1022-meta.tsv,2017-10-21,21,18
ParlaMint-FR-en_2017-10-23-O1023-meta.tsv,2017-10-23,14,18
ParlaMint-FR-en_2017-10-24-O1024-meta.tsv,2017-10-24,21,50
ParlaMint-FR-en_2017-10-24-O1025-meta.tsv,2017-10-24,21,24
ParlaMint-FR-en_2017-10-25-O1026-meta.tsv,2017-10-25,25,69
ParlaMint-FR-en_2017-10-25-O1027-meta.tsv,2017-10-25,24,41
ParlaMint-FR-en_2017-10-26-O1028-meta.tsv,2017-10-26,22,30
ParlaMint-FR-en_2017-10-26-O1029-meta.tsv,2017-10-26,24,30
ParlaMint-FR-en_2017-10-26-O1030-meta.tsv,2017-10-26,18,23
ParlaMint-FR-en_2017-10-27-O1031-meta.tsv,2017-10-27,20,19
ParlaMint-FR-en_2017-10-27-O1032-meta.tsv,2017-10-27,34,18
ParlaMint-FR-en_2017-10-27-O1033-meta.tsv,2017-10-27,29,15
ParlaMint-FR-en_2017-10-31-O1034-meta.tsv,2017-10-31,20,50
ParlaMint-FR-en_2017-10-31-O1035-meta.tsv,2017-10-31,8,13
ParlaMint-FR-en_2017-11-02-O1036-meta.tsv,2017-11-02,13,21
ParlaMint-FR-en_2017-11-02-O1037-meta.tsv,2017-11-02,18,21
ParlaMint-FR-en_2017-11-02-O1038-meta.tsv,2017-11-02,20,25
ParlaMint-FR-en_2017-11-03-O1039-meta.tsv,2017-11-03,14,18
ParlaMint-FR-en_2017-11-03-O1040-meta.tsv,2017-11-03,11,17
ParlaMint-FR-en_2017-11-06-O1041-meta.tsv,2017-11-06,11,20
ParlaMint-FR-en_2017-11-07-O1042-meta.tsv,2017-11-07,19,41
ParlaMint-FR-en_2017-11-07-O1043-meta.tsv,2017-11-07,20,21
ParlaMint-FR-en_2017-11-08-O1044-meta.tsv,2017-11-08,26,32
ParlaMint-FR-en_2017-11-08-O1045-meta.tsv,2017-11-08,22,36
ParlaMint-FR-en_2017-11-09-O1046-meta.tsv,2017-11-09,6,19
ParlaMint-FR-en_2017-11-09-O1047-meta.tsv,2017-11-09,21,25
ParlaMint-FR-en_2017-11-09-O1048-meta.tsv,2017-11-09,17,12
ParlaMint-FR-en_2017-11-10-O1049-meta.tsv,2017-11-10,12,16
ParlaMint-FR-en_2017-11-10-O1050-meta.tsv,2017-11-10,14,11
ParlaMint-FR-en_2017-11-13-O1051-meta.tsv,2017-11-13,19,27
ParlaMint-FR-en_2017-11-13-O1052-meta.tsv,2017-11-13,13,22
ParlaMint-FR-en_2017-11-14-O1053-meta.tsv,2017-11-14,22,44
ParlaMint-FR-en_2017-11-14-O1054-meta.tsv,2017-11-14,17,36
ParlaMint-FR-en_2017-11-15-O1055-meta.tsv,2017-11-15,31,56
ParlaMint-FR-en_2017-11-15-O1056-meta.tsv,2017-11-15,16,27
ParlaMint-FR-en_2017-11-16-O1057-meta.tsv,2017-11-16,19,23
ParlaMint-FR-en_2017-11-16-O1058-meta.tsv,2017-11-16,24,26
ParlaMint-FR-en_2017-11-16-O1059-meta.tsv,2017-11-16,16,19
ParlaMint-FR-en_2017-11-17-O1060-meta.tsv,2017-11-17,15,13
ParlaMint-FR-en_2017-11-17-O1061-meta.tsv,2017-11-17,16,17
ParlaMint-FR-en_2017-11-17-O1062-meta.tsv,2017-11-17,9,14
ParlaMint-FR-en_2017-11-20-O1063-meta.tsv,2017-11-20,23,21
ParlaMint-FR-en_2017-11-21-O1064-meta.tsv,2017-11-21,17,46
ParlaMint-FR-en_2017-11-21-O1065-meta.tsv,2017-11-21,16,29
ParlaMint-FR-en_2017-11-22-O1066-meta.tsv,2017-11-22,17,52
ParlaMint-FR-en_2017-11-22-O1067-meta.tsv,2017-11-22,8,21
ParlaMint-FR-en_2017-11-23-O1068-meta.tsv,2017-11-23,13,21
ParlaMint-FR-en_2017-11-23-O1069-meta.tsv,2017-11-23,7,17
ParlaMint-FR-en_2017-11-23-O1070-meta.tsv,2017-11-23,8,13
ParlaMint-FR-en_2017-11-27-O1071-meta.tsv,2017-11-27,7,10
ParlaMint-FR-en_2017-11-27-O1072-meta.tsv,2017-11-27,5,9
ParlaMint-FR-en_2017-11-28-O1073-meta.tsv,2017-11-28,25,39
ParlaMint-FR-en_2017-11-28-O1074-meta.tsv,2017-11-28,14,33
ParlaMint-FR-en_2017-11-29-O1075-meta.tsv,2017-11-29,24,44
ParlaMint-FR-en_2017-11-29-O1076-meta.tsv,2017-11-29,13,25
ParlaMint-FR-en_2017-11-30-O1077-meta.tsv,2017-11-30,15,19
ParlaMint-FR-en_2017-11-30-O1078-meta.tsv,2017-11-30,20,18
ParlaMint-FR-en_2017-11-30-O1079-meta.tsv,2017-11-30,19,10
ParlaMint-FR-en_2017-12-01-O1080-meta.tsv,2017-12-01,11,9
ParlaMint-FR-en_2017-12-04-O1081-meta.tsv,2017-12-04,13,16
ParlaMint-FR-en_2017-12-04-O1082-meta.tsv,2017-12-04,15,20
ParlaMint-FR-en_2017-12-05-O1083-meta.tsv,2017-12-05,23,41
ParlaMint-FR-en_2017-12-05-O1084-meta.tsv,2017-12-05,16,19
ParlaMint-FR-en_2017-12-06-O1085-meta.tsv,2017-12-06,25,44
ParlaMint-FR-en_2017-12-06-O1086-meta.tsv,2017-12-06,16,23
ParlaMint-FR-en_2017-12-07-O1087-meta.tsv,2017-12-07,10,28
ParlaMint-FR-en_2017-12-07-O1088-meta.tsv,2017-12-07,26,23
ParlaMint-FR-en_2017-12-07-O1089-meta.tsv,2017-12-07,15,15
ParlaMint-FR-en_2017-12-08-O1090-meta.tsv,2017-12-08,9,9
ParlaMint-FR-en_2017-12-08-O1091-meta.tsv,2017-12-08,4,8
ParlaMint-FR-en_2017-12-11-O1092-meta.tsv,2017-12-11,6,6
ParlaMint-FR-en_2017-12-12-O1093-meta.tsv,2017-12-12,15,18
ParlaMint-FR-en_2017-12-12-O1094-meta.tsv,2017-12-12,22,47
ParlaMint-FR-en_2017-12-12-O1095-meta.tsv,2017-12-12,20,30
ParlaMint-FR-en_2017-12-13-O1096-meta.tsv,2017-12-13,25,44
ParlaMint-FR-en_2017-12-13-O1097-meta.tsv,2017-12-13,20,28
ParlaMint-FR-en_2017-12-14-O1098-meta.tsv,2017-12-14,15,17
ParlaMint-FR-en_2017-12-15-O1099-meta.tsv,2017-12-15,14,9
ParlaMint-FR-en_2017-12-15-O1100-meta.tsv,2017-12-15,12,11
ParlaMint-FR-en_2017-12-15-O1101-meta.tsv,2017-12-15,16,10
ParlaMint-FR-en_2017-12-18-O1102-meta.tsv,2017-12-18,10,8
ParlaMint-FR-en_2017-12-18-O1103-meta.tsv,2017-12-18,13,11
ParlaMint-FR-en_2017-12-19-O1104-meta.tsv,2017-12-19,17,16
ParlaMint-FR-en_2017-12-19-O1105-meta.tsv,2017-12-19,31,50
ParlaMint-FR-en_2017-12-19-O1106-meta.tsv,2017-12-19,23,22
ParlaMint-FR-en_2017-12-20-O1107-meta.tsv,2017-12-20,25,34
ParlaMint-FR-en_2017-12-20-O1108-meta.tsv,2017-12-20,24,16
ParlaMint-FR-en_2017-12-21-O1109-meta.tsv,2017-12-21,22,18
ParlaMint-FR-en_2017-12-21-O1110-meta.tsv,2017-12-21,7,7
ParlaMint-FR-en_2018-01-16-O1111-meta.tsv,2018-01-16,28,45
ParlaMint-FR-en_2018-01-16-O1112-meta.tsv,2018-01-16,15,26
ParlaMint-FR-en_2018-01-17-O1113-meta.tsv,2018-01-17,23,34
ParlaMint-FR-en_2018-01-17-O1114-meta.tsv,2018-01-17,16,30
ParlaMint-FR-en_2018-01-18-O1115-meta.tsv,2018-01-18,13,32
ParlaMint-FR-en_2018-01-18-O1116-meta.tsv,2018-01-18,13,23
ParlaMint-FR-en_2018-01-18-O1117-meta.tsv,2018-01-18,3,8
ParlaMint-FR-en_2018-01-22-O1118-meta.tsv,2018-01-22,10,17
ParlaMint-FR-en_2018-01-23-O1119-meta.tsv,2018-01-23,15,15
ParlaMint-FR-en_2018-01-23-O1120-meta.tsv,2018-01-23,26,46
ParlaMint-FR-en_2018-01-23-O1121-meta.tsv,2018-01-23,16,25
ParlaMint-FR-en_2018-01-24-O1122-meta.tsv,2018-01-24,25,43
ParlaMint-FR-en_2018-01-24-O1123-meta.tsv,2018-01-24,20,27
ParlaMint-FR-en_2018-01-25-O1124-meta.tsv,2018-01-25,24,26
ParlaMint-FR-en_2018-01-25-O1125-meta.tsv,2018-01-25,23,20
ParlaMint-FR-en_2018-01-30-O1126-meta.tsv,2018-01-30,17,13
ParlaMint-FR-en_2018-01-30-O1127-meta.tsv,2018-01-30,11,33
ParlaMint-FR-en_2018-01-30-O1128-meta.tsv,2018-01-30,21,43
ParlaMint-FR-en_2018-01-31-O1129-meta.tsv,2018-01-31,28,39
ParlaMint-FR-en_2018-01-31-O1130-meta.tsv,2018-01-31,14,15
ParlaMint-FR-en_2018-02-01-O1131-meta.tsv,2018-02-01,18,26
ParlaMint-FR-en_2018-02-01-O1132-meta.tsv,2018-02-01,17,31
ParlaMint-FR-en_2018-02-01-O1133-meta.tsv,2018-02-01,14,18
ParlaMint-FR-en_2018-02-06-O1134-meta.tsv,2018-02-06,25,49
ParlaMint-FR-en_2018-02-06-O1135-meta.tsv,2018-02-06,11,18
ParlaMint-FR-en_2018-02-07-O1136-meta.tsv,2018-02-07,27,49
ParlaMint-FR-en_2018-02-07-O1137-meta.tsv,2018-02-07,14,19
ParlaMint-FR-en_2018-02-08-O1138-meta.tsv,2018-02-08,8,11
ParlaMint-FR-en_2018-02-13-O1139-meta.tsv,2018-02-13,24,41
ParlaMint-FR-en_2018-02-13-O1140-meta.tsv,2018-02-13,11,39
ParlaMint-FR-en_2018-02-14-O1141-meta.tsv,2018-02-14,22,48
ParlaMint-FR-en_2018-02-15-O1142-meta.tsv,2018-02-15,18,17
ParlaMint-FR-en_2018-02-15-O1143-meta.tsv,2018-02-15,23,18
ParlaMint-FR-en_2018-02-15-O1144-meta.tsv,2018-02-15,22,10
ParlaMint-FR-en_2018-02-20-O1145-meta.tsv,2018-02-20,17,18
ParlaMint-FR-en_2018-02-20-O1146-meta.tsv,2018-02-20,21,50
ParlaMint-FR-en_2018-02-20-O1147-meta.tsv,2018-02-20,8,17
ParlaMint-FR-en_2018-02-21-O1148-meta.tsv,2018-02-21,24,48
ParlaMint-FR-en_2018-02-21-O1149-meta.tsv,2018-02-21,5,10
ParlaMint-FR-en_2018-02-22-O1150-meta.tsv,2018-02-22,15,15
ParlaMint-FR-en_2018-02-22-O1151-meta.tsv,2018-02-22,15,15
ParlaMint-FR-en_2018-03-06-O1152-meta.tsv,2018-03-06,22,43
ParlaMint-FR-en_2018-03-06-O1153-meta.tsv,2018-03-06,15,11
ParlaMint-FR-en_2018-03-07-O1154-meta.tsv,2018-03-07,26,37
ParlaMint-FR-en_2018-03-08-O1155-meta.tsv,2018-03-08,12,27
ParlaMint-FR-en_2018-03-08-O1156-meta.tsv,2018-03-08,19,30
ParlaMint-FR-en_2018-03-08-O1157-meta.tsv,2018-03-08,12,17
ParlaMint-FR-en_2018-03-13-O1158-meta.tsv,2018-03-13,14,26
ParlaMint-FR-en_2018-03-14-O1159-meta.tsv,2018-03-14,19,38
ParlaMint-FR-en_2018-03-20-O1160-meta.tsv,2018-03-20,28,41
ParlaMint-FR-en_2018-03-20-O1161-meta.tsv,2018-03-20,17,25
ParlaMint-FR-en_2018-03-21-O1162-meta.tsv,2018-03-21,29,35
ParlaMint-FR-en_2018-03-21-O1163-meta.tsv,2018-03-21,20,18
ParlaMint-FR-en_2018-03-22-O1164-meta.tsv,2018-03-22,19,12
ParlaMint-FR-en_2018-03-22-O1165-meta.tsv,2018-03-22,33,15
ParlaMint-FR-en_2018-03-22-O1166-meta.tsv,2018-03-22,22,13
ParlaMint-FR-en_2018-03-27-O1167-meta.tsv,2018-03-27,16,17
ParlaMint-FR-en_2018-03-27-O1168-meta.tsv,2018-03-27,20,39
ParlaMint-FR-en_2018-03-27-O1169-meta.tsv,2018-03-27,13,20
ParlaMint-FR-en_2018-03-28-O1170-meta.tsv,2018-03-28,15,32
ParlaMint-FR-en_2018-03-28-O1171-meta.tsv,2018-03-28,13,17
ParlaMint-FR-en_2018-03-29-O1172-meta.tsv,2018-03-29,17,19
ParlaMint-FR-en_2018-04-03-O1173-meta.tsv,2018-04-03,17,15
ParlaMint-FR-en_2018-04-03-O1174-meta.tsv,2018-04-03,19,42
ParlaMint-FR-en_2018-04-03-O1175-meta.tsv,2018-04-03,14,32
ParlaMint-FR-en_2018-04-04-O1176-meta.tsv,2018-04-04,32,47
ParlaMint-FR-en_2018-04-04-O1177-meta.tsv,2018-04-04,13,22
ParlaMint-FR-en_2018-04-05-O1178-meta.tsv,2018-04-05,13,29
ParlaMint-FR-en_2018-04-05-O1179-meta.tsv,2018-04-05,17,36
ParlaMint-FR-en_2018-04-05-O1180-meta.tsv,2018-04-05,8,15
ParlaMint-FR-en_2018-04-09-O1181-meta.tsv,2018-04-09,20,20
ParlaMint-FR-en_2018-04-09-O1182-meta.tsv,2018-04-09,11,29
ParlaMint-FR-en_2018-04-10-O1183-meta.tsv,2018-04-10,21,52
ParlaMint-FR-en_2018-04-10-O1184-meta.tsv,2018-04-10,21,34
ParlaMint-FR-en_2018-04-11-O1185-meta.tsv,2018-04-11,23,47
ParlaMint-FR-en_2018-04-11-O1186-meta.tsv,2018-04-11,17,26
ParlaMint-FR-en_2018-04-12-O1187-meta.tsv,2018-04-12,14,14
ParlaMint-FR-en_2018-04-12-O1188-meta.tsv,2018-04-12,14,13
ParlaMint-FR-en_2018-04-16-O1189-meta.tsv,2018-04-16,13,20
ParlaMint-FR-en_2018-04-16-O1190-meta.tsv,2018-04-16,22,35
ParlaMint-FR-en_2018-04-17-O1191-meta.tsv,2018-04-17,15,18
ParlaMint-FR-en_2018-04-17-O1192-meta.tsv,2018-04-17,22,41
ParlaMint-FR-en_2018-04-17-O1193-meta.tsv,2018-04-17,27,33
ParlaMint-FR-en_2018-04-18-O1194-meta.tsv,2018-04-18,26,38
ParlaMint-FR-en_2018-04-18-O1195-meta.tsv,2018-04-18,28,36
ParlaMint-FR-en_2018-04-19-O1196-meta.tsv,2018-04-19,25,36
ParlaMint-FR-en_2018-04-19-O1197-meta.tsv,2018-04-19,31,41
ParlaMint-FR-en_2018-04-19-O1198-meta.tsv,2018-04-19,23,27
ParlaMint-FR-en_2018-04-20-O1199-meta.tsv,2018-04-20,26,24
ParlaMint-FR-en_2018-04-20-O1200-meta.tsv,2018-04-20,39,33
ParlaMint-FR-en_2018-04-20-O1201-meta.tsv,2018-04-20,25,33
ParlaMint-FR-en_2018-04-21-O1202-meta.tsv,2018-04-21,23,34
ParlaMint-FR-en_2018-04-21-O1203-meta.tsv,2018-04-21,19,36
ParlaMint-FR-en_2018-04-21-O1204-meta.tsv,2018-04-21,21,38
ParlaMint-FR-en_2018-04-22-O1205-meta.tsv,2018-04-22,21,37
ParlaMint-FR-en_2018-04-22-O1206-meta.tsv,2018-04-22,30,64
ParlaMint-FR-en_2018-05-09-O1207-meta.tsv,2018-05-09,20,41
ParlaMint-FR-en_2018-05-14-O1208-meta.tsv,2018-05-14,10,14
ParlaMint-FR-en_2018-05-14-O1209-meta.tsv,2018-05-14,16,21
ParlaMint-FR-en_2018-05-15-O1210-meta.tsv,2018-05-15,16,15
ParlaMint-FR-en_2018-05-15-O1211-meta.tsv,2018-05-15,28,49
ParlaMint-FR-en_2018-05-15-O1212-meta.tsv,2018-05-15,24,38
ParlaMint-FR-en_2018-05-16-O1213-meta.tsv,2018-05-16,31,35
ParlaMint-FR-en_2018-05-16-O1214-meta.tsv,2018-05-16,19,32
ParlaMint-FR-en_2018-05-17-O1215-meta.tsv,2018-05-17,10,15
ParlaMint-FR-en_2018-05-17-O1216-meta.tsv,2018-05-17,18,16
ParlaMint-FR-en_2018-05-22-O1217-meta.tsv,2018-05-22,19,45
ParlaMint-FR-en_2018-05-22-O1218-meta.tsv,2018-05-22,16,44
ParlaMint-FR-en_2018-05-23-O1219-meta.tsv,2018-05-23,27,65
ParlaMint-FR-en_2018-05-23-O1220-meta.tsv,2018-05-23,23,40
ParlaMint-FR-en_2018-05-24-O1221-meta.tsv,2018-05-24,10,18
ParlaMint-FR-en_2018-05-24-O1222-meta.tsv,2018-05-24,19,39
ParlaMint-FR-en_2018-05-24-O1223-meta.tsv,2018-05-24,14,30
ParlaMint-FR-en_2018-05-25-O1224-meta.tsv,2018-05-25,13,26
ParlaMint-FR-en_2018-05-25-O1225-meta.tsv,2018-05-25,18,26
ParlaMint-FR-en_2018-05-25-O1226-meta.tsv,2018-05-25,22,22
ParlaMint-FR-en_2018-05-26-O1227-meta.tsv,2018-05-26,23,18
ParlaMint-FR-en_2018-05-26-O1228-meta.tsv,2018-05-26,37,22
ParlaMint-FR-en_2018-05-26-O1229-meta.tsv,2018-05-26,19,16
ParlaMint-FR-en_2018-05-27-O1230-meta.tsv,2018-05-27,27,18
ParlaMint-FR-en_2018-05-27-O1231-meta.tsv,2018-05-27,29,17
ParlaMint-FR-en_2018-05-27-O1232-meta.tsv,2018-05-27,21,15
ParlaMint-FR-en_2018-05-28-O1233-meta.tsv,2018-05-28,19,25
ParlaMint-FR-en_2018-05-28-O1234-meta.tsv,2018-05-28,29,30
ParlaMint-FR-en_2018-05-29-O1235-meta.tsv,2018-05-29,27,61
ParlaMint-FR-en_2018-05-29-O1236-meta.tsv,2018-05-29,36,53
ParlaMint-FR-en_2018-05-30-O1237-meta.tsv,2018-05-30,28,43
ParlaMint-FR-en_2018-05-30-O1238-meta.tsv,2018-05-30,10,16
ParlaMint-FR-en_2018-05-31-O1239-meta.tsv,2018-05-31,12,18
ParlaMint-FR-en_2018-05-31-O1240-meta.tsv,2018-05-31,19,21
ParlaMint-FR-en_2018-05-31-O1241-meta.tsv,2018-05-31,18,23
ParlaMint-FR-en_2018-06-01-O1242-meta.tsv,2018-06-01,16,17
ParlaMint-FR-en_2018-06-01-O1243-meta.tsv,2018-06-01,23,18
ParlaMint-FR-en_2018-06-01-O1244-meta.tsv,2018-06-01,23,14
ParlaMint-FR-en_2018-06-02-O1245-meta.tsv,2018-06-02,14,10
ParlaMint-FR-en_2018-06-02-O1246-meta.tsv,2018-06-02,17,11
ParlaMint-FR-en_2018-06-02-O1247-meta.tsv,2018-06-02,14,12
ParlaMint-FR-en_2018-06-03-O1248-meta.tsv,2018-06-03,15,14
ParlaMint-FR-en_2018-06-03-O1249-meta.tsv,2018-06-03,24,13
ParlaMint-FR-en_2018-06-03-O1250-meta.tsv,2018-06-03,21,16
ParlaMint-FR-en_2018-06-04-O1251-meta.tsv,2018-06-04,20,26
ParlaMint-FR-en_2018-06-04-O1252-meta.tsv,2018-06-04,17,30
ParlaMint-FR-en_2018-06-05-O1253-meta.tsv,2018-06-05,17,14
ParlaMint-FR-en_2018-06-05-O1254-meta.tsv,2018-06-05,25,50
ParlaMint-FR-en_2018-06-05-O1255-meta.tsv,2018-06-05,28,43
ParlaMint-FR-en_2018-06-06-O1256-meta.tsv,2018-06-06,38,59
ParlaMint-FR-en_2018-06-06-O1257-meta.tsv,2018-06-06,29,26
ParlaMint-FR-en_2018-06-07-O1258-meta.tsv,2018-06-07,15,22
ParlaMint-FR-en_2018-06-07-O1259-meta.tsv,2018-06-07,22,19
ParlaMint-FR-en_2018-06-07-O1260-meta.tsv,2018-06-07,22,10
ParlaMint-FR-en_2018-06-08-O1261-meta.tsv,2018-06-08,18,10
ParlaMint-FR-en_2018-06-08-O1262-meta.tsv,2018-06-08,24,9
ParlaMint-FR-en_2018-06-08-O1263-meta.tsv,2018-06-08,23,12
ParlaMint-FR-en_2018-06-11-O1264-meta.tsv,2018-06-11,15,13
ParlaMint-FR-en_2018-06-11-O1265-meta.tsv,2018-06-11,11,27
ParlaMint-FR-en_2018-06-12-O1266-meta.tsv,2018-06-12,17,15
ParlaMint-FR-en_2018-06-12-O1267-meta.tsv,2018-06-12,25,66
ParlaMint-FR-en_2018-06-12-O1268-meta.tsv,2018-06-12,13,36
ParlaMint-FR-en_2018-06-13-O1269-meta.tsv,2018-06-13,28,69
ParlaMint-FR-en_2018-06-13-O1270-meta.tsv,2018-06-13,19,33
ParlaMint-FR-en_2018-06-14-O1271-meta.tsv,2018-06-14,18,32
ParlaMint-FR-en_2018-06-14-O1272-meta.tsv,2018-06-14,27,25
ParlaMint-FR-en_2018-06-14-O1273-meta.tsv,2018-06-14,22,23
ParlaMint-FR-en_2018-06-15-O1274-meta.tsv,2018-06-15,17,18
ParlaMint-FR-en_2018-06-15-O1275-meta.tsv,2018-06-15,25,18
ParlaMint-FR-en_2018-06-15-O1276-meta.tsv,2018-06-15,31,15
ParlaMint-FR-en_2018-06-18-O1277-meta.tsv,2018-06-18,11,8
ParlaMint-FR-en_2018-06-18-O1278-meta.tsv,2018-06-18,14,15
ParlaMint-FR-en_2018-06-19-O1279-meta.tsv,2018-06-19,22,50
ParlaMint-FR-en_2018-06-19-O1280-meta.tsv,2018-06-19,13,26
ParlaMint-FR-en_2018-06-20-O1281-meta.tsv,2018-06-20,20,34
ParlaMint-FR-en_2018-06-20-O1282-meta.tsv,2018-06-20,18,18
ParlaMint-FR-en_2018-06-21-O1283-meta.tsv,2018-06-21,14,37
ParlaMint-FR-en_2018-06-21-O1284-meta.tsv,2018-06-21,16,31
ParlaMint-FR-en_2018-06-21-O1285-meta.tsv,2018-06-21,10,13
ParlaMint-FR-en_2018-06-26-O1286-meta.tsv,2018-06-26,27,44
ParlaMint-FR-en_2018-06-26-O1287-meta.tsv,2018-06-26,23,29
ParlaMint-FR-en_2018-06-27-O1288-meta.tsv,2018-06-27,18,40
ParlaMint-FR-en_2018-06-28-O1289-meta.tsv,2018-06-28,10,11
ParlaMint-FR-en_2018-07-03-E1001-meta.tsv,2018-07-03,24,46
ParlaMint-FR-en_2018-07-03-E1002-meta.tsv,2018-07-03,23,21
ParlaMint-FR-en_2018-07-04-E1003-meta.tsv,2018-07-04,22,25
ParlaMint-FR-en_2018-07-05-E1004-meta.tsv,2018-07-05,18,8
ParlaMint-FR-en_2018-07-05-E1005-meta.tsv,2018-07-05,18,9
ParlaMint-FR-en_2018-07-05-E1006-meta.tsv,2018-07-05,9,9
