Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT-en_2017-11-27-LEG17-Senato-sed-910	ParlaMint-IT_2017-11-27-LEG17-Senato-sed-910.ana.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 910, Day (2017-11-27)	2017-11-27	Upper house	17 Legislatura	-	-	910 Seduta	-	Reference	English	Chairperson	MP	notMinister	Misto	Misto	-	-	GrassoPietro	Grasso, Pietro	M	1945	
ParlaMint-IT-en_2017-11-27-LEG17-Senato-sed-910	ParlaMint-IT_2017-11-27-LEG17-Senato-sed-910.ana.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 910, Day (2017-11-27)	2017-11-27	Upper house	17 Legislatura	-	-	910 Seduta	-	Reference	English	Chairperson	MP	notMinister	Misto	Misto	-	-	GrassoPietro	Grasso, Pietro	M	1945	
ParlaMint-IT-en_2017-11-27-LEG17-Senato-sed-910	ParlaMint-IT_2017-11-27-LEG17-Senato-sed-910.ana.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 910, Day (2017-11-27)	2017-11-27	Upper house	17 Legislatura	-	-	910 Seduta	-	Reference	English	Chairperson	MP	notMinister	Misto	Misto	-	-	GrassoPietro	Grasso, Pietro	M	1945	
ParlaMint-IT-en_2017-11-27-LEG17-Senato-sed-910	ParlaMint-IT_2017-11-27-LEG17-Senato-sed-910.ana.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 910, Day (2017-11-27)	2017-11-27	Upper house	17 Legislatura	-	-	910 Seduta	-	Reference	English	Regular	MP	notMinister	PD	Partito Democratico	Coalition	Centre-left	ToniniGiorgio	Tonini, Giorgio	M	1959	
ParlaMint-IT-en_2017-11-27-LEG17-Senato-sed-910	ParlaMint-IT_2017-11-27-LEG17-Senato-sed-910.ana.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 910, Day (2017-11-27)	2017-11-27	Upper house	17 Legislatura	-	-	910 Seduta	-	Reference	English	Chairperson	MP	notMinister	Misto	Misto	-	-	GrassoPietro	Grasso, Pietro	M	1945	
ParlaMint-IT-en_2017-11-27-LEG17-Senato-sed-910	ParlaMint-IT_2017-11-27-LEG17-Senato-sed-910.ana.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 910, Day (2017-11-27)	2017-11-27	Upper house	17 Legislatura	-	-	910 Seduta	-	Reference	English	Chairperson	MP	notMinister	Misto	Misto	-	-	GrassoPietro	Grasso, Pietro	M	1945	
ParlaMint-IT-en_2017-11-27-LEG17-Senato-sed-910	ParlaMint-IT_2017-11-27-LEG17-Senato-sed-910.ana.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 910, Day (2017-11-27)	2017-11-27	Upper house	17 Legislatura	-	-	910 Seduta	-	Reference	English	Chairperson	MP	notMinister	Misto	Misto	-	-	GrassoPietro	Grasso, Pietro	M	1945	
