Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2015-12-02-tweedekamer-4	ParlaMint-NL_2015-12-02-tweedekamer-4.u1	Report of the meeting of the Dutch Lower House, Meeting 32, Session 4 (2015-12-02)	2015-12-02	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 32	Sitting 2015-12-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-12-02-tweedekamer-4	ParlaMint-NL_2015-12-02-tweedekamer-4.u2	Report of the meeting of the Dutch Lower House, Meeting 32, Session 4 (2015-12-02)	2015-12-02	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 32	Sitting 2015-12-02	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HelmaNeppérus	Neppérus, Helma	F	1950	
ParlaMint-NL-en_2015-12-02-tweedekamer-4	ParlaMint-NL_2015-12-02-tweedekamer-4.u3	Report of the meeting of the Dutch Lower House, Meeting 32, Session 4 (2015-12-02)	2015-12-02	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 32	Sitting 2015-12-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-12-02-tweedekamer-4	ParlaMint-NL_2015-12-02-tweedekamer-4.u4	Report of the meeting of the Dutch Lower House, Meeting 32, Session 4 (2015-12-02)	2015-12-02	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 32	Sitting 2015-12-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-12-02-tweedekamer-4	ParlaMint-NL_2015-12-02-tweedekamer-4.u5	Report of the meeting of the Dutch Lower House, Meeting 32, Session 4 (2015-12-02)	2015-12-02	Lower house	Meeting of the 28th Tweede Kamer	Session 4	Meeting 32	Sitting 2015-12-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
