Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2015-07-02-tweedekamer-21	ParlaMint-NL_2015-07-02-tweedekamer-21.u1	Report of the meeting of the Dutch Lower House, Meeting 104, Session 21 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-21	ParlaMint-NL_2015-07-02-tweedekamer-21.u2	Report of the meeting of the Dutch Lower House, Meeting 104, Session 21 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	MichelRog	Rog, Michel	M	1973	
ParlaMint-NL-en_2015-07-02-tweedekamer-21	ParlaMint-NL_2015-07-02-tweedekamer-21.u3	Report of the meeting of the Dutch Lower House, Meeting 104, Session 21 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2015-07-02-tweedekamer-21	ParlaMint-NL_2015-07-02-tweedekamer-21.u4	Report of the meeting of the Dutch Lower House, Meeting 104, Session 21 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	MichelRog	Rog, Michel	M	1973	
ParlaMint-NL-en_2015-07-02-tweedekamer-21	ParlaMint-NL_2015-07-02-tweedekamer-21.u5	Report of the meeting of the Dutch Lower House, Meeting 104, Session 21 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 21	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
