Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u1	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u2	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u3	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	BartdeLiefde	de Liefde, Bart	M	1976	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u4	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	notMP	notMinister	Klein	Fractie Klein	Opposition	-	GerKlein	Klein, Ger	M	-	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u5	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	KeesVerhoeven	Verhoeven, Kees	M	1976	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u6	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	KeesVerhoeven	Verhoeven, Kees	M	1976	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u7	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u8	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	notMP	notMinister	Klein	Fractie Klein	Opposition	-	GerKlein	Klein, Ger	M	-	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u9	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-32	ParlaMint-NL_2015-07-02-tweedekamer-32.u10	Report of the meeting of the Dutch Lower House, Meeting 104, Session 32 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 32	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
