Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2015-03-04-tweedekamer-7	ParlaMint-NL_2015-03-04-tweedekamer-7.u1	Report of the meeting of the Dutch Lower House, Meeting 59, Session 7 (2015-03-04)	2015-03-04	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 59	Sitting 2015-03-04	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-03-04-tweedekamer-7	ParlaMint-NL_2015-03-04-tweedekamer-7.u2	Report of the meeting of the Dutch Lower House, Meeting 59, Session 7 (2015-03-04)	2015-03-04	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 59	Sitting 2015-03-04	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	EricSmaling	Smaling, Eric	M	1957	
ParlaMint-NL-en_2015-03-04-tweedekamer-7	ParlaMint-NL_2015-03-04-tweedekamer-7.u3	Report of the meeting of the Dutch Lower House, Meeting 59, Session 7 (2015-03-04)	2015-03-04	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 59	Sitting 2015-03-04	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	RemcoDijkstra	Dijkstra, Remco	M	1972	
ParlaMint-NL-en_2015-03-04-tweedekamer-7	ParlaMint-NL_2015-03-04-tweedekamer-7.u4	Report of the meeting of the Dutch Lower House, Meeting 59, Session 7 (2015-03-04)	2015-03-04	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 59	Sitting 2015-03-04	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-03-04-tweedekamer-7	ParlaMint-NL_2015-03-04-tweedekamer-7.u5	Report of the meeting of the Dutch Lower House, Meeting 59, Session 7 (2015-03-04)	2015-03-04	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 59	Sitting 2015-03-04	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	WilmaMansveld	Mansveld, Wilma	F	1962	
ParlaMint-NL-en_2015-03-04-tweedekamer-7	ParlaMint-NL_2015-03-04-tweedekamer-7.u6	Report of the meeting of the Dutch Lower House, Meeting 59, Session 7 (2015-03-04)	2015-03-04	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 59	Sitting 2015-03-04	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
