Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u1	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u2	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	notMP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	EstherOuwehand	Ouwehand, Esther	F	1976	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u3	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u4	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SharonGesthuizen	Gesthuizen, Sharon	F	1976	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u5	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u6	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	JohnKerstens	Kerstens, John	M	1965	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u7	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u8	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-07-02-tweedekamer-35	ParlaMint-NL_2015-07-02-tweedekamer-35.u9	Report of the meeting of the Dutch Lower House, Meeting 104, Session 35 (2015-07-02)	2015-07-02	Lower house	Meeting of the 28th Tweede Kamer	Session 35	Meeting 104	Sitting 2015-07-02	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
