Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2015-10-27-tweedekamer-9	ParlaMint-NL_2015-10-27-tweedekamer-9.u1	Report of the meeting of the Dutch Lower House, Meeting 16, Session 9 (2015-10-27)	2015-10-27	Lower house	Meeting of the 28th Tweede Kamer	Session 9	Meeting 16	Sitting 2015-10-27	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-10-27-tweedekamer-9	ParlaMint-NL_2015-10-27-tweedekamer-9.u2	Report of the meeting of the Dutch Lower House, Meeting 16, Session 9 (2015-10-27)	2015-10-27	Lower house	Meeting of the 28th Tweede Kamer	Session 9	Meeting 16	Sitting 2015-10-27	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-10-27-tweedekamer-9	ParlaMint-NL_2015-10-27-tweedekamer-9.u3	Report of the meeting of the Dutch Lower House, Meeting 16, Session 9 (2015-10-27)	2015-10-27	Lower house	Meeting of the 28th Tweede Kamer	Session 9	Meeting 16	Sitting 2015-10-27	-	Reference	English	Regular	MP	notMinister	CU	ChristenUnie	Opposition	Centre-right	CarolaSchouten	Schouten, Carola	F	1977	
ParlaMint-NL-en_2015-10-27-tweedekamer-9	ParlaMint-NL_2015-10-27-tweedekamer-9.u4	Report of the meeting of the Dutch Lower House, Meeting 16, Session 9 (2015-10-27)	2015-10-27	Lower house	Meeting of the 28th Tweede Kamer	Session 9	Meeting 16	Sitting 2015-10-27	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-10-27-tweedekamer-9	ParlaMint-NL_2015-10-27-tweedekamer-9.u5	Report of the meeting of the Dutch Lower House, Meeting 16, Session 9 (2015-10-27)	2015-10-27	Lower house	Meeting of the 28th Tweede Kamer	Session 9	Meeting 16	Sitting 2015-10-27	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
ParlaMint-NL-en_2015-10-27-tweedekamer-9	ParlaMint-NL_2015-10-27-tweedekamer-9.u6	Report of the meeting of the Dutch Lower House, Meeting 16, Session 9 (2015-10-27)	2015-10-27	Lower house	Meeting of the 28th Tweede Kamer	Session 9	Meeting 16	Sitting 2015-10-27	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	JanVos	Vos, Jan	M	1972	
ParlaMint-NL-en_2015-10-27-tweedekamer-9	ParlaMint-NL_2015-10-27-tweedekamer-9.u7	Report of the meeting of the Dutch Lower House, Meeting 16, Session 9 (2015-10-27)	2015-10-27	Lower house	Meeting of the 28th Tweede Kamer	Session 9	Meeting 16	Sitting 2015-10-27	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnouchkavanMiltenburg	van Miltenburg, Anouchka	F	1967	
