Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u1	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u20	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	JavierAlfonsoCendón	Alfonso Cendón, Javier	M	1983	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u21	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u22	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	Minister	-	-	-	-	JoséManuelAlbaresBueno	Albares Bueno, José Manuel	M	1972	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u23	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u24	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaCarmenMartínezGranados	Martínez Granados, María Carmen	F	1979	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u25	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u26	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	GerardoPisarelloPrados	Pisarello Prados, Gerardo	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u27	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u28	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	GerardoPisarelloPrados	Pisarello Prados, Gerardo	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u29	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u30	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MaríaValentinaMartínezFerro	Martínez Ferro, María Valentina	F	1976	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u31	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u32	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	PalomaGázquezCollado	Gázquez Collado, Paloma	F	1969	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u33	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u34	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	VíctorGonzálezCoelloDePortugal	González Coello De Portugal, Víctor	M	1975	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u35	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u36	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	VíctorGonzálezCoelloDePortugal	González Coello De Portugal, Víctor	M	1975	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u37	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u38	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SergioGutiérrezPrieto	Gutiérrez Prieto, Sergio	M	1982	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u39	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u40	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SergioGutiérrezPrieto	Gutiérrez Prieto, Sergio	M	1982	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u41	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u42	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	SergioGutiérrezPrieto	Gutiérrez Prieto, Sergio	M	1982	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u43	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u44	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	Minister	-	-	-	-	PilarLlopCuenca	Llop Cuenca, Pilar	F	1973	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u45	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u46	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	EdmundoBalFrancés	Bal Francés, Edmundo	M	1967	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u47	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u48	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LuisSantamaríaRuiz	Santamaría Ruiz, Luis	M	1969	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u49	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u50	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	LuisSantamaríaRuiz	Santamaría Ruiz, Luis	M	1969	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u51	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u52	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MartinaVelardeGómez	Velarde Gómez, Martina	F	1979	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u53	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u54	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MartinaVelardeGómez	Velarde Gómez, Martina	F	1979	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u55	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u56	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	FranciscoJavierOrtegaSmithMolina	Ortega Smith-Molina, Francisco Javier	M	1968	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u57	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u58	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	FranciscoJavierOrtegaSmithMolina	Ortega Smith-Molina, Francisco Javier	M	1968	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u59	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u60	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	FranciscoJavierOrtegaSmithMolina	Ortega Smith-Molina, Francisco Javier	M	1968	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u61	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u62	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PsdeG-PSOE	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	-	UxíaTizónVázquez	Tizón Vázquez, Uxía	F	1989	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u63	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u64	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	Minister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	MargaritaRoblesFernández	Robles Fernández, Margarita	F	1956	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u65	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u66	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MiguelÁngelGutiérrezVivas	Gutiérrez Vivas, Miguel Ángel	M	1964	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u67	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u68	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u69	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u70	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	FernandoAdolfoGutiérrezDíazDeOtazu	Gutiérrez Díaz De Otazu, Fernando Adolfo	M	1957	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u71	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u72	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	FernandoAdolfoGutiérrezDíazDeOtazu	Gutiérrez Díaz De Otazu, Fernando Adolfo	M	1957	
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u73	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-11-22-CD221122	ParlaMint-ES_2022-11-22-CD221122.u74	Plenary session 215 (2022-11-22)	2022-11-22	Lower house	Legislatura XIV	Sesión plenaria núm. 215	-	2022-11-22	-	COVID,War	English	Regular	MP	notMinister	CUP-PR	Candidatura d'Unitat Popular	Opposition	Left to far-left	AlbertBotranPahissa	Botran Pahissa, Albert	M	1984	
