Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u1	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u2	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u3	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u4	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u5	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u6	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u7	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u8	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u9	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u10	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u11	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	ConcepCañadellSalvia	Cañadell Salvia, Concep	F	1977	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u12	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u13	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	LauraLópezDomínguez	López Domínguez, Laura	F	1983	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u14	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u15	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	CristinaAliciaEstebanCalonje	Esteban Calonje, Cristina Alicia	F	1976	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u16	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u17	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	CarmenRiolobosRegadera	Riolobos Regadera, Carmen	U	-	
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u18	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-02-24-CD220224	ParlaMint-ES_2022-02-24-CD220224.u19	Plenary session 155 (2022-02-24)	2022-02-24	Lower house	Legislatura XIV	Sesión plenaria núm. 155	-	2022-02-24	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	CarmenRiolobosRegadera	Riolobos Regadera, Carmen	U	-	
