Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u1	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u46	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u47	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	GenísBoadellaEsteve	Boadella Esteve, Genís	M	1979	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u48	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u49	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JosepPagèsiMassó	Pagès i Massó, Josep	M	1972	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u50	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u51	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	CarolinaTelecheaiLozano	Telechea i Lozano, Carolina	F	1981	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u52	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u53	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	JuanAntonioDelgadoRamos	Delgado Ramos, Juan Antonio	M	1971	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u54	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u55	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	MaríaTeresaLópezÁlvarez	López Álvarez, María Teresa	F	1980	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u56	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u57	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaBelénVázquezBlanco	Vázquez Blanco, Ana Belén	F	1975	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u58	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u59	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u60	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	IgnacioLópezCano	López Cano, Ignacio	M	1976	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u61	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u62	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	OskarMatuteGarcíaDeJalón	Matute García De Jalón, Oskar	M	1972	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u63	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u64	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u65	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u66	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u67	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u68	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u69	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u70	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JosepPagèsiMassó	Pagès i Massó, Josep	M	1972	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u71	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2022-03-22-CD220322	ParlaMint-ES_2022-03-22-CD220322.u72	Plenary session 163 (2022-03-22)	2022-03-22	Lower house	Legislatura XIV	Sesión plenaria núm. 163	-	2022-03-22	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	MartinaVelardeGómez	Velarde Gómez, Martina	F	1979	
