Session,Date,Left,Centre,Right
ParlaMint-AT-en_1997-11-06-020-XX-NRSITZ-00094-meta.tsv,1997-11-06,26,7,42
ParlaMint-AT-en_1997-11-07-020-XX-NRSITZ-00095-meta.tsv,1997-11-07,31,4,40
ParlaMint-AT-en_1997-11-11-020-XX-NRSITZ-00096-meta.tsv,1997-11-11,25,5,27
ParlaMint-AT-en_1997-11-12-020-XX-NRSITZ-00097-meta.tsv,1997-11-12,33,6,42
ParlaMint-AT-en_1997-11-13-020-XX-NRSITZ-00098-meta.tsv,1997-11-13,37,7,43
ParlaMint-AT-en_1997-11-14-020-XX-NRSITZ-00099-meta.tsv,1997-11-14,30,5,45
ParlaMint-AT-en_1997-11-14-020-XX-NRSITZ-00100-meta.tsv,1997-11-14,0,0,1
ParlaMint-AT-en_1997-11-19-020-XX-NRSITZ-00101-meta.tsv,1997-11-19,10,2,12
ParlaMint-AT-en_1997-12-10-020-XX-NRSITZ-00102-meta.tsv,1997-12-10,28,4,31
ParlaMint-AT-en_1997-12-10-020-XX-NRSITZ-00103-meta.tsv,1997-12-10,0,0,1
ParlaMint-AT-en_1997-12-11-020-XX-NRSITZ-00104-meta.tsv,1997-12-11,35,3,39
ParlaMint-AT-en_1997-12-12-020-XX-NRSITZ-00105-meta.tsv,1997-12-12,40,8,52
ParlaMint-AT-en_1998-01-21-020-XX-NRSITZ-00106-meta.tsv,1998-01-21,35,7,49
ParlaMint-AT-en_1998-01-22-020-XX-NRSITZ-00107-meta.tsv,1998-01-22,40,7,51
ParlaMint-AT-en_1998-01-22-020-XX-NRSITZ-00108-meta.tsv,1998-01-22,1,0,0
ParlaMint-AT-en_1998-02-25-020-XX-NRSITZ-00109-meta.tsv,1998-02-25,34,7,41
ParlaMint-AT-en_1998-02-26-020-XX-NRSITZ-00110-meta.tsv,1998-02-26,33,6,45
ParlaMint-AT-en_1998-03-13-020-XX-NRSITZ-00111-meta.tsv,1998-03-13,11,3,8
ParlaMint-AT-en_1998-03-25-020-XX-NRSITZ-00112-meta.tsv,1998-03-25,23,4,26
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00113-meta.tsv,1998-03-26,36,8,37
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00114-meta.tsv,1998-03-26,6,1,4
ParlaMint-AT-en_1998-04-15-020-XX-NRSITZ-00115-meta.tsv,1998-04-15,24,7,35
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00116-meta.tsv,1998-04-16,32,6,37
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00117-meta.tsv,1998-04-16,0,0,1
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00118-meta.tsv,1998-05-12,16,5,16
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00119-meta.tsv,1998-05-12,25,5,22
ParlaMint-AT-en_1998-05-13-020-XX-NRSITZ-00120-meta.tsv,1998-05-13,27,5,40
ParlaMint-AT-en_1998-05-14-020-XX-NRSITZ-00121-meta.tsv,1998-05-14,23,6,28
ParlaMint-AT-en_1998-05-15-020-XX-NRSITZ-00122-meta.tsv,1998-05-15,33,6,35
ParlaMint-AT-en_1998-05-26-020-XX-NRSITZ-00123-meta.tsv,1998-05-26,37,6,47
ParlaMint-AT-en_1998-05-27-020-XX-NRSITZ-00124-meta.tsv,1998-05-27,21,4,34
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00125-meta.tsv,1998-05-28,25,5,30
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00126-meta.tsv,1998-05-28,1,0,0
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00127-meta.tsv,1998-06-16,16,5,20
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00128-meta.tsv,1998-06-16,26,5,27
ParlaMint-AT-en_1998-06-17-020-XX-NRSITZ-00129-meta.tsv,1998-06-17,40,8,47
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00130-meta.tsv,1998-06-18,29,4,32
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00131-meta.tsv,1998-06-18,0,0,1
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00132-meta.tsv,1998-06-18,0,0,1
ParlaMint-AT-en_1998-07-07-020-XX-NRSITZ-00133-meta.tsv,1998-07-07,44,8,55
ParlaMint-AT-en_1998-07-08-020-XX-NRSITZ-00134-meta.tsv,1998-07-08,36,7,42
ParlaMint-AT-en_1998-07-09-020-XX-NRSITZ-00135-meta.tsv,1998-07-09,33,5,45
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00136-meta.tsv,1998-07-17,11,4,22
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00137-meta.tsv,1998-07-17,13,5,20
ParlaMint-AT-en_1998-09-17-020-XX-NRSITZ-00138-meta.tsv,1998-09-17,29,8,31
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00139-meta.tsv,1998-09-18,34,7,43
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00140-meta.tsv,1998-09-18,0,0,1
ParlaMint-AT-en_1998-10-07-020-XX-NRSITZ-00141-meta.tsv,1998-10-07,28,5,35
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00142-meta.tsv,1998-10-08,32,9,46
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00143-meta.tsv,1998-10-08,1,0,0
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00144-meta.tsv,1998-10-08,1,0,0
ParlaMint-AT-en_1998-11-04-020-XX-NRSITZ-00145-meta.tsv,1998-11-04,32,7,40
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00146-meta.tsv,1998-11-05,33,7,45
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00147-meta.tsv,1998-11-05,0,0,1
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00148-meta.tsv,1998-11-05,0,0,1
ParlaMint-AT-en_1998-11-26-020-XX-NRSITZ-00149-meta.tsv,1998-11-26,36,6,42
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00150-meta.tsv,1998-11-27,25,6,32
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00151-meta.tsv,1998-11-27,4,0,6
ParlaMint-AT-en_1998-12-04-020-XX-NRSITZ-00152-meta.tsv,1998-12-04,39,8,50
ParlaMint-AT-en_1998-12-05-020-XX-NRSITZ-00153-meta.tsv,1998-12-05,0,0,1
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00154-meta.tsv,1998-12-16,32,7,52
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00155-meta.tsv,1998-12-16,1,0,0
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00156-meta.tsv,1999-01-20,42,8,49
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00157-meta.tsv,1999-01-20,0,0,1
ParlaMint-AT-en_1999-02-16-020-XX-NRSITZ-00158-meta.tsv,1999-02-16,12,4,18
ParlaMint-AT-en_1999-02-24-020-XX-NRSITZ-00159-meta.tsv,1999-02-24,38,7,46
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00160-meta.tsv,1999-02-25,12,5,16
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00161-meta.tsv,1999-02-25,36,8,37
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00162-meta.tsv,1999-03-24,34,7,46
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00163-meta.tsv,1999-03-24,0,0,1
ParlaMint-AT-en_1999-03-25-020-XX-NRSITZ-00164-meta.tsv,1999-03-25,33,5,40
ParlaMint-AT-en_1999-04-21-020-XX-NRSITZ-00165-meta.tsv,1999-04-21,35,5,50
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00166-meta.tsv,1999-04-22,35,6,54
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00167-meta.tsv,1999-04-22,1,0,0
ParlaMint-AT-en_1999-05-10-020-XX-NRSITZ-00168-meta.tsv,1999-05-10,12,4,15
ParlaMint-AT-en_1999-05-19-020-XX-NRSITZ-00169-meta.tsv,1999-05-19,41,5,50
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00170-meta.tsv,1999-05-20,0,0,1
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00171-meta.tsv,1999-05-20,40,4,50
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00172-meta.tsv,1999-05-20,0,0,1
ParlaMint-AT-en_1999-06-02-020-XX-NRSITZ-00173-meta.tsv,1999-06-02,12,3,14
ParlaMint-AT-en_1999-06-16-020-XX-NRSITZ-00174-meta.tsv,1999-06-16,44,6,48
ParlaMint-AT-en_1999-06-17-020-XX-NRSITZ-00175-meta.tsv,1999-06-17,38,5,53
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00176-meta.tsv,1999-06-18,46,6,54
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00177-meta.tsv,1999-06-18,0,0,1
ParlaMint-AT-en_1999-07-08-020-XX-NRSITZ-00178-meta.tsv,1999-07-08,15,5,18
ParlaMint-AT-en_1999-07-13-020-XX-NRSITZ-00179-meta.tsv,1999-07-13,39,7,44
ParlaMint-AT-en_1999-07-14-020-XX-NRSITZ-00180-meta.tsv,1999-07-14,37,7,42
ParlaMint-AT-en_1999-07-15-020-XX-NRSITZ-00181-meta.tsv,1999-07-15,36,4,50
ParlaMint-AT-en_1999-07-16-020-XX-NRSITZ-00182-meta.tsv,1999-07-16,28,6,38
ParlaMint-AT-en_1999-10-29-021-XXI-NRSITZ-00001-meta.tsv,1999-10-29,6,0,6
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00002-meta.tsv,1999-11-18,31,0,29
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00003-meta.tsv,1999-11-18,1,0,0
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00004-meta.tsv,1999-12-15,32,0,40
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00005-meta.tsv,1999-12-15,1,0,0
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00006-meta.tsv,2000-01-26,42,0,52
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00007-meta.tsv,2000-01-26,0,0,1
ParlaMint-AT-en_2000-02-08-021-XXI-NRSITZ-00008-meta.tsv,2000-02-08,15,0,15
ParlaMint-AT-en_2000-02-09-021-XXI-NRSITZ-00009-meta.tsv,2000-02-09,39,0,43
ParlaMint-AT-en_2000-02-10-021-XXI-NRSITZ-00010-meta.tsv,2000-02-10,0,0,1
ParlaMint-AT-en_2000-02-24-021-XXI-NRSITZ-00011-meta.tsv,2000-02-24,17,0,22
ParlaMint-AT-en_2000-03-01-021-XXI-NRSITZ-00012-meta.tsv,2000-03-01,35,0,44
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00013-meta.tsv,2000-03-02,37,0,39
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00014-meta.tsv,2000-03-02,0,0,1
ParlaMint-AT-en_2000-03-14-021-XXI-NRSITZ-00015-meta.tsv,2000-03-14,12,0,14
ParlaMint-AT-en_2000-03-21-021-XXI-NRSITZ-00016-meta.tsv,2000-03-21,37,0,36
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00017-meta.tsv,2000-03-22,41,0,51
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00018-meta.tsv,2000-03-22,0,0,1
ParlaMint-AT-en_2000-04-26-021-XXI-NRSITZ-00019-meta.tsv,2000-04-26,44,0,55
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00020-meta.tsv,2000-04-27,41,0,51
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00021-meta.tsv,2000-04-27,1,0,0
ParlaMint-AT-en_2000-05-10-021-XXI-NRSITZ-00022-meta.tsv,2000-05-10,32,0,37
ParlaMint-AT-en_2000-05-11-021-XXI-NRSITZ-00023-meta.tsv,2000-05-11,37,0,41
ParlaMint-AT-en_2000-05-12-021-XXI-NRSITZ-00024-meta.tsv,2000-05-12,33,0,31
ParlaMint-AT-en_2000-05-16-021-XXI-NRSITZ-00025-meta.tsv,2000-05-16,34,0,32
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00026-meta.tsv,2000-05-17,16,0,16
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00027-meta.tsv,2000-05-17,27,0,39
ParlaMint-AT-en_2000-05-18-021-XXI-NRSITZ-00028-meta.tsv,2000-05-18,34,0,43
ParlaMint-AT-en_2000-06-06-021-XXI-NRSITZ-00029-meta.tsv,2000-06-06,47,0,52
ParlaMint-AT-en_2000-06-07-021-XXI-NRSITZ-00030-meta.tsv,2000-06-07,44,0,54
ParlaMint-AT-en_2000-06-08-021-XXI-NRSITZ-00031-meta.tsv,2000-06-08,0,0,1
ParlaMint-AT-en_2000-07-05-021-XXI-NRSITZ-00032-meta.tsv,2000-07-05,42,0,55
ParlaMint-AT-en_2000-07-06-021-XXI-NRSITZ-00033-meta.tsv,2000-07-06,39,0,45
ParlaMint-AT-en_2000-07-07-021-XXI-NRSITZ-00034-meta.tsv,2000-07-07,28,0,42
ParlaMint-AT-en_2000-09-05-021-XXI-NRSITZ-00035-meta.tsv,2000-09-05,13,0,19
ParlaMint-AT-en_2000-09-20-021-XXI-NRSITZ-00036-meta.tsv,2000-09-20,36,0,53
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00037-meta.tsv,2000-09-21,39,0,49
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00038-meta.tsv,2000-09-21,1,0,0
ParlaMint-AT-en_2000-10-12-021-XXI-NRSITZ-00039-meta.tsv,2000-10-12,17,0,23
ParlaMint-AT-en_2000-10-18-021-XXI-NRSITZ-00040-meta.tsv,2000-10-18,49,0,47
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00041-meta.tsv,2000-10-19,40,0,50
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00042-meta.tsv,2000-10-19,1,0,0
ParlaMint-AT-en_2000-10-30-021-XXI-NRSITZ-00043-meta.tsv,2000-10-30,20,0,28
ParlaMint-AT-en_2000-11-22-021-XXI-NRSITZ-00044-meta.tsv,2000-11-22,42,0,55
ParlaMint-AT-en_2000-11-23-021-XXI-NRSITZ-00045-meta.tsv,2000-11-23,50,0,54
ParlaMint-AT-en_2000-11-24-021-XXI-NRSITZ-00046-meta.tsv,2000-11-24,32,0,43
ParlaMint-AT-en_2000-11-28-021-XXI-NRSITZ-00047-meta.tsv,2000-11-28,36,0,46
ParlaMint-AT-en_2000-11-29-021-XXI-NRSITZ-00048-meta.tsv,2000-11-29,41,0,41
ParlaMint-AT-en_2000-11-30-021-XXI-NRSITZ-00049-meta.tsv,2000-11-30,28,0,34
ParlaMint-AT-en_2000-12-05-021-XXI-NRSITZ-00050-meta.tsv,2000-12-05,42,0,56
ParlaMint-AT-en_2000-12-06-021-XXI-NRSITZ-00051-meta.tsv,2000-12-06,42,0,47
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00052-meta.tsv,2000-12-14,36,0,52
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00053-meta.tsv,2000-12-14,1,0,0
ParlaMint-AT-en_2001-01-18-021-XXI-NRSITZ-00054-meta.tsv,2001-01-18,12,0,15
ParlaMint-AT-en_2001-01-31-021-XXI-NRSITZ-00055-meta.tsv,2001-01-31,39,0,50
ParlaMint-AT-en_2001-02-01-021-XXI-NRSITZ-00056-meta.tsv,2001-02-01,45,0,58
ParlaMint-AT-en_2001-03-01-021-XXI-NRSITZ-00057-meta.tsv,2001-03-01,51,0,58
ParlaMint-AT-en_2001-03-02-021-XXI-NRSITZ-00058-meta.tsv,2001-03-02,38,0,48
ParlaMint-AT-en_2001-03-12-021-XXI-NRSITZ-00059-meta.tsv,2001-03-12,13,0,12
ParlaMint-AT-en_2001-03-20-021-XXI-NRSITZ-00060-meta.tsv,2001-03-20,17,0,18
ParlaMint-AT-en_2001-03-27-021-XXI-NRSITZ-00061-meta.tsv,2001-03-27,32,0,36
ParlaMint-AT-en_2001-03-28-021-XXI-NRSITZ-00062-meta.tsv,2001-03-28,41,0,58
ParlaMint-AT-en_2001-03-29-021-XXI-NRSITZ-00063-meta.tsv,2001-03-29,37,0,42
ParlaMint-AT-en_2001-03-30-021-XXI-NRSITZ-00064-meta.tsv,2001-03-30,34,0,45
ParlaMint-AT-en_2001-04-02-021-XXI-NRSITZ-00065-meta.tsv,2001-04-02,17,0,15
ParlaMint-AT-en_2001-04-02-021-XXI-NRSITZ-00066-meta.tsv,2001-04-02,32,0,27
ParlaMint-AT-en_2001-04-03-021-XXI-NRSITZ-00067-meta.tsv,2001-04-03,35,0,50
ParlaMint-AT-en_2001-04-04-021-XXI-NRSITZ-00068-meta.tsv,2001-04-04,38,0,41
ParlaMint-AT-en_2001-05-10-021-XXI-NRSITZ-00069-meta.tsv,2001-05-10,49,0,49
ParlaMint-AT-en_2001-05-11-021-XXI-NRSITZ-00070-meta.tsv,2001-05-11,31,0,42
ParlaMint-AT-en_2001-06-06-021-XXI-NRSITZ-00071-meta.tsv,2001-06-06,35,0,50
ParlaMint-AT-en_2001-06-07-021-XXI-NRSITZ-00072-meta.tsv,2001-06-07,40,0,47
ParlaMint-AT-en_2001-06-07-021-XXI-NRSITZ-00073-meta.tsv,2001-06-07,1,0,0
ParlaMint-AT-en_2001-07-04-021-XXI-NRSITZ-00074-meta.tsv,2001-07-04,35,0,52
ParlaMint-AT-en_2001-07-05-021-XXI-NRSITZ-00075-meta.tsv,2001-07-05,41,0,59
