Session,Date,Coalition,Opposition
ParlaMint-AT-en_1996-11-27-020-XX-NRSITZ-00047-meta.tsv,1996-11-27,18,8
ParlaMint-AT-en_1996-11-28-020-XX-NRSITZ-00048-meta.tsv,1996-11-28,23,8
ParlaMint-AT-en_1996-11-29-020-XX-NRSITZ-00049-meta.tsv,1996-11-29,19,10
ParlaMint-AT-en_1996-11-29-020-XX-NRSITZ-00050-meta.tsv,1996-11-29,1,0
ParlaMint-AT-en_1996-12-11-020-XX-NRSITZ-00051-meta.tsv,1996-12-11,20,8
ParlaMint-AT-en_1996-12-12-020-XX-NRSITZ-00052-meta.tsv,1996-12-12,28,9
ParlaMint-AT-en_1996-12-13-020-XX-NRSITZ-00053-meta.tsv,1996-12-13,26,13
ParlaMint-AT-en_1996-12-13-020-XX-NRSITZ-00054-meta.tsv,1996-12-13,1,0
ParlaMint-AT-en_1997-01-14-020-XX-NRSITZ-00055-meta.tsv,1997-01-14,10,5
ParlaMint-AT-en_1997-01-14-020-XX-NRSITZ-00056-meta.tsv,1997-01-14,0,0
ParlaMint-AT-en_1997-01-22-020-XX-NRSITZ-00057-meta.tsv,1997-01-22,22,8
ParlaMint-AT-en_1997-01-23-020-XX-NRSITZ-00058-meta.tsv,1997-01-23,25,8
ParlaMint-AT-en_1997-01-23-020-XX-NRSITZ-00059-meta.tsv,1997-01-23,1,0
ParlaMint-AT-en_1997-01-29-020-XX-NRSITZ-00060-meta.tsv,1997-01-29,14,8
ParlaMint-AT-en_1997-01-29-020-XX-NRSITZ-00061-meta.tsv,1997-01-29,1,0
ParlaMint-AT-en_1997-02-18-020-XX-NRSITZ-00062-meta.tsv,1997-02-18,15,6
ParlaMint-AT-en_1997-02-26-020-XX-NRSITZ-00063-meta.tsv,1997-02-26,17,9
ParlaMint-AT-en_1997-02-27-020-XX-NRSITZ-00064-meta.tsv,1997-02-27,21,10
ParlaMint-AT-en_1997-02-27-020-XX-NRSITZ-00065-meta.tsv,1997-02-27,0,0
ParlaMint-AT-en_1997-03-19-020-XX-NRSITZ-00066-meta.tsv,1997-03-19,22,8
ParlaMint-AT-en_1997-03-20-020-XX-NRSITZ-00067-meta.tsv,1997-03-20,17,10
ParlaMint-AT-en_1997-03-20-020-XX-NRSITZ-00068-meta.tsv,1997-03-20,1,0
ParlaMint-AT-en_1997-04-10-020-XX-NRSITZ-00069-meta.tsv,1997-04-10,8,5
ParlaMint-AT-en_1997-04-16-020-XX-NRSITZ-00070-meta.tsv,1997-04-16,14,10
ParlaMint-AT-en_1997-04-17-020-XX-NRSITZ-00071-meta.tsv,1997-04-17,16,9
ParlaMint-AT-en_1997-05-06-020-XX-NRSITZ-00072-meta.tsv,1997-05-06,8,6
ParlaMint-AT-en_1997-05-06-020-XX-NRSITZ-00073-meta.tsv,1997-05-06,1,0
ParlaMint-AT-en_1997-05-14-020-XX-NRSITZ-00074-meta.tsv,1997-05-14,21,11
ParlaMint-AT-en_1997-05-15-020-XX-NRSITZ-00075-meta.tsv,1997-05-15,19,11
ParlaMint-AT-en_1997-06-05-020-XX-NRSITZ-00076-meta.tsv,1997-06-05,8,9
ParlaMint-AT-en_1997-06-11-020-XX-NRSITZ-00077-meta.tsv,1997-06-11,29,12
ParlaMint-AT-en_1997-06-12-020-XX-NRSITZ-00078-meta.tsv,1997-06-12,19,8
ParlaMint-AT-en_1997-06-12-020-XX-NRSITZ-00079-meta.tsv,1997-06-12,1,0
ParlaMint-AT-en_1997-07-08-020-XX-NRSITZ-00080-meta.tsv,1997-07-08,17,7
ParlaMint-AT-en_1997-07-09-020-XX-NRSITZ-00081-meta.tsv,1997-07-09,28,12
ParlaMint-AT-en_1997-07-10-020-XX-NRSITZ-00082-meta.tsv,1997-07-10,29,13
ParlaMint-AT-en_1997-07-11-020-XX-NRSITZ-00083-meta.tsv,1997-07-11,24,14
ParlaMint-AT-en_1997-09-18-020-XX-NRSITZ-00084-meta.tsv,1997-09-18,21,9
ParlaMint-AT-en_1997-09-19-020-XX-NRSITZ-00085-meta.tsv,1997-09-19,18,10
ParlaMint-AT-en_1997-09-19-020-XX-NRSITZ-00086-meta.tsv,1997-09-19,0,0
ParlaMint-AT-en_1997-10-02-020-XX-NRSITZ-00087-meta.tsv,1997-10-02,7,4
ParlaMint-AT-en_1997-10-08-020-XX-NRSITZ-00088-meta.tsv,1997-10-08,17,7
ParlaMint-AT-en_1997-10-09-020-XX-NRSITZ-00089-meta.tsv,1997-10-09,11,5
ParlaMint-AT-en_1997-10-10-020-XX-NRSITZ-00090-meta.tsv,1997-10-10,15,7
ParlaMint-AT-en_1997-10-10-020-XX-NRSITZ-00091-meta.tsv,1997-10-10,1,0
ParlaMint-AT-en_1997-10-10-020-XX-NRSITZ-00092-meta.tsv,1997-10-10,1,0
ParlaMint-AT-en_1997-11-05-020-XX-NRSITZ-00093-meta.tsv,1997-11-05,13,7
ParlaMint-AT-en_1997-11-06-020-XX-NRSITZ-00094-meta.tsv,1997-11-06,16,11
ParlaMint-AT-en_1997-11-07-020-XX-NRSITZ-00095-meta.tsv,1997-11-07,25,10
ParlaMint-AT-en_1997-11-11-020-XX-NRSITZ-00096-meta.tsv,1997-11-11,16,6
ParlaMint-AT-en_1997-11-12-020-XX-NRSITZ-00097-meta.tsv,1997-11-12,20,7
ParlaMint-AT-en_1997-11-13-020-XX-NRSITZ-00098-meta.tsv,1997-11-13,24,7
ParlaMint-AT-en_1997-11-14-020-XX-NRSITZ-00099-meta.tsv,1997-11-14,21,9
ParlaMint-AT-en_1997-11-14-020-XX-NRSITZ-00100-meta.tsv,1997-11-14,0,0
ParlaMint-AT-en_1997-11-19-020-XX-NRSITZ-00101-meta.tsv,1997-11-19,6,5
ParlaMint-AT-en_1997-12-10-020-XX-NRSITZ-00102-meta.tsv,1997-12-10,20,5
ParlaMint-AT-en_1997-12-10-020-XX-NRSITZ-00103-meta.tsv,1997-12-10,0,0
ParlaMint-AT-en_1997-12-11-020-XX-NRSITZ-00104-meta.tsv,1997-12-11,30,7
ParlaMint-AT-en_1997-12-12-020-XX-NRSITZ-00105-meta.tsv,1997-12-12,26,12
ParlaMint-AT-en_1998-01-21-020-XX-NRSITZ-00106-meta.tsv,1998-01-21,29,10
ParlaMint-AT-en_1998-01-22-020-XX-NRSITZ-00107-meta.tsv,1998-01-22,27,11
ParlaMint-AT-en_1998-01-22-020-XX-NRSITZ-00108-meta.tsv,1998-01-22,1,0
ParlaMint-AT-en_1998-02-25-020-XX-NRSITZ-00109-meta.tsv,1998-02-25,22,11
ParlaMint-AT-en_1998-02-26-020-XX-NRSITZ-00110-meta.tsv,1998-02-26,27,11
ParlaMint-AT-en_1998-03-13-020-XX-NRSITZ-00111-meta.tsv,1998-03-13,7,2
ParlaMint-AT-en_1998-03-25-020-XX-NRSITZ-00112-meta.tsv,1998-03-25,17,7
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00113-meta.tsv,1998-03-26,20,9
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00114-meta.tsv,1998-03-26,3,2
ParlaMint-AT-en_1998-04-15-020-XX-NRSITZ-00115-meta.tsv,1998-04-15,14,10
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00116-meta.tsv,1998-04-16,22,8
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00117-meta.tsv,1998-04-16,0,0
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00118-meta.tsv,1998-05-12,8,6
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00119-meta.tsv,1998-05-12,19,4
ParlaMint-AT-en_1998-05-13-020-XX-NRSITZ-00120-meta.tsv,1998-05-13,23,7
ParlaMint-AT-en_1998-05-14-020-XX-NRSITZ-00121-meta.tsv,1998-05-14,17,8
ParlaMint-AT-en_1998-05-15-020-XX-NRSITZ-00122-meta.tsv,1998-05-15,24,5
ParlaMint-AT-en_1998-05-26-020-XX-NRSITZ-00123-meta.tsv,1998-05-26,24,8
ParlaMint-AT-en_1998-05-27-020-XX-NRSITZ-00124-meta.tsv,1998-05-27,17,9
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00125-meta.tsv,1998-05-28,14,8
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00126-meta.tsv,1998-05-28,1,0
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00127-meta.tsv,1998-06-16,10,8
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00128-meta.tsv,1998-06-16,17,4
ParlaMint-AT-en_1998-06-17-020-XX-NRSITZ-00129-meta.tsv,1998-06-17,25,10
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00130-meta.tsv,1998-06-18,14,7
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00131-meta.tsv,1998-06-18,0,0
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00132-meta.tsv,1998-06-18,0,0
ParlaMint-AT-en_1998-07-07-020-XX-NRSITZ-00133-meta.tsv,1998-07-07,33,8
ParlaMint-AT-en_1998-07-08-020-XX-NRSITZ-00134-meta.tsv,1998-07-08,25,10
ParlaMint-AT-en_1998-07-09-020-XX-NRSITZ-00135-meta.tsv,1998-07-09,22,8
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00136-meta.tsv,1998-07-17,9,6
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00137-meta.tsv,1998-07-17,7,9
ParlaMint-AT-en_1998-09-17-020-XX-NRSITZ-00138-meta.tsv,1998-09-17,20,8
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00139-meta.tsv,1998-09-18,22,10
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00140-meta.tsv,1998-09-18,1,0
ParlaMint-AT-en_1998-10-07-020-XX-NRSITZ-00141-meta.tsv,1998-10-07,18,8
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00142-meta.tsv,1998-10-08,24,10
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00143-meta.tsv,1998-10-08,1,0
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00144-meta.tsv,1998-10-08,1,0
ParlaMint-AT-en_1998-11-04-020-XX-NRSITZ-00145-meta.tsv,1998-11-04,13,8
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00146-meta.tsv,1998-11-05,28,12
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00147-meta.tsv,1998-11-05,1,0
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00148-meta.tsv,1998-11-05,1,0
ParlaMint-AT-en_1998-11-26-020-XX-NRSITZ-00149-meta.tsv,1998-11-26,28,10
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00150-meta.tsv,1998-11-27,12,6
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00151-meta.tsv,1998-11-27,3,1
ParlaMint-AT-en_1998-12-04-020-XX-NRSITZ-00152-meta.tsv,1998-12-04,26,9
ParlaMint-AT-en_1998-12-05-020-XX-NRSITZ-00153-meta.tsv,1998-12-05,1,0
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00154-meta.tsv,1998-12-16,28,11
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00155-meta.tsv,1998-12-16,1,0
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00156-meta.tsv,1999-01-20,28,9
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00157-meta.tsv,1999-01-20,1,0
ParlaMint-AT-en_1999-02-16-020-XX-NRSITZ-00158-meta.tsv,1999-02-16,8,4
ParlaMint-AT-en_1999-02-24-020-XX-NRSITZ-00159-meta.tsv,1999-02-24,24,7
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00160-meta.tsv,1999-02-25,8,6
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00161-meta.tsv,1999-02-25,25,8
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00162-meta.tsv,1999-03-24,22,10
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00163-meta.tsv,1999-03-24,1,0
ParlaMint-AT-en_1999-03-25-020-XX-NRSITZ-00164-meta.tsv,1999-03-25,21,8
ParlaMint-AT-en_1999-04-21-020-XX-NRSITZ-00165-meta.tsv,1999-04-21,26,8
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00166-meta.tsv,1999-04-22,26,9
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00167-meta.tsv,1999-04-22,1,0
ParlaMint-AT-en_1999-05-10-020-XX-NRSITZ-00168-meta.tsv,1999-05-10,8,7
ParlaMint-AT-en_1999-05-19-020-XX-NRSITZ-00169-meta.tsv,1999-05-19,25,10
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00170-meta.tsv,1999-05-20,0,0
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00171-meta.tsv,1999-05-20,32,8
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00172-meta.tsv,1999-05-20,1,0
ParlaMint-AT-en_1999-06-02-020-XX-NRSITZ-00173-meta.tsv,1999-06-02,9,3
ParlaMint-AT-en_1999-06-16-020-XX-NRSITZ-00174-meta.tsv,1999-06-16,30,9
ParlaMint-AT-en_1999-06-17-020-XX-NRSITZ-00175-meta.tsv,1999-06-17,22,7
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00176-meta.tsv,1999-06-18,28,11
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00177-meta.tsv,1999-06-18,0,0
ParlaMint-AT-en_1999-07-08-020-XX-NRSITZ-00178-meta.tsv,1999-07-08,12,5
ParlaMint-AT-en_1999-07-13-020-XX-NRSITZ-00179-meta.tsv,1999-07-13,24,10
ParlaMint-AT-en_1999-07-14-020-XX-NRSITZ-00180-meta.tsv,1999-07-14,19,9
ParlaMint-AT-en_1999-07-15-020-XX-NRSITZ-00181-meta.tsv,1999-07-15,24,9
ParlaMint-AT-en_1999-07-16-020-XX-NRSITZ-00182-meta.tsv,1999-07-16,23,7
ParlaMint-AT-en_1999-10-29-021-XXI-NRSITZ-00001-meta.tsv,1999-10-29,4,1
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00002-meta.tsv,1999-11-18,18,9
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00003-meta.tsv,1999-11-18,1,0
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00004-meta.tsv,1999-12-15,16,10
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00005-meta.tsv,1999-12-15,1,0
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00006-meta.tsv,2000-01-26,27,10
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00007-meta.tsv,2000-01-26,0,0
ParlaMint-AT-en_2000-02-08-021-XXI-NRSITZ-00008-meta.tsv,2000-02-08,6,8
ParlaMint-AT-en_2000-02-09-021-XXI-NRSITZ-00009-meta.tsv,2000-02-09,20,18
ParlaMint-AT-en_2000-02-10-021-XXI-NRSITZ-00010-meta.tsv,2000-02-10,1,0
ParlaMint-AT-en_2000-02-24-021-XXI-NRSITZ-00011-meta.tsv,2000-02-24,10,10
ParlaMint-AT-en_2000-03-01-021-XXI-NRSITZ-00012-meta.tsv,2000-03-01,17,16
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00013-meta.tsv,2000-03-02,17,18
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00014-meta.tsv,2000-03-02,1,0
ParlaMint-AT-en_2000-03-14-021-XXI-NRSITZ-00015-meta.tsv,2000-03-14,6,9
ParlaMint-AT-en_2000-03-21-021-XXI-NRSITZ-00016-meta.tsv,2000-03-21,15,15
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00017-meta.tsv,2000-03-22,19,19
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00018-meta.tsv,2000-03-22,1,0
ParlaMint-AT-en_2000-04-26-021-XXI-NRSITZ-00019-meta.tsv,2000-04-26,25,20
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00020-meta.tsv,2000-04-27,15,16
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00021-meta.tsv,2000-04-27,0,1
ParlaMint-AT-en_2000-05-10-021-XXI-NRSITZ-00022-meta.tsv,2000-05-10,16,17
ParlaMint-AT-en_2000-05-11-021-XXI-NRSITZ-00023-meta.tsv,2000-05-11,14,15
ParlaMint-AT-en_2000-05-12-021-XXI-NRSITZ-00024-meta.tsv,2000-05-12,9,9
ParlaMint-AT-en_2000-05-16-021-XXI-NRSITZ-00025-meta.tsv,2000-05-16,11,16
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00026-meta.tsv,2000-05-17,6,8
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00027-meta.tsv,2000-05-17,14,9
ParlaMint-AT-en_2000-05-18-021-XXI-NRSITZ-00028-meta.tsv,2000-05-18,14,20
ParlaMint-AT-en_2000-06-06-021-XXI-NRSITZ-00029-meta.tsv,2000-06-06,17,20
ParlaMint-AT-en_2000-06-07-021-XXI-NRSITZ-00030-meta.tsv,2000-06-07,14,22
ParlaMint-AT-en_2000-06-08-021-XXI-NRSITZ-00031-meta.tsv,2000-06-08,0,0
ParlaMint-AT-en_2000-07-05-021-XXI-NRSITZ-00032-meta.tsv,2000-07-05,22,17
ParlaMint-AT-en_2000-07-06-021-XXI-NRSITZ-00033-meta.tsv,2000-07-06,16,18
ParlaMint-AT-en_2000-07-07-021-XXI-NRSITZ-00034-meta.tsv,2000-07-07,15,13
ParlaMint-AT-en_2000-09-05-021-XXI-NRSITZ-00035-meta.tsv,2000-09-05,10,8
ParlaMint-AT-en_2000-09-20-021-XXI-NRSITZ-00036-meta.tsv,2000-09-20,22,18
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00037-meta.tsv,2000-09-21,17,19
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00038-meta.tsv,2000-09-21,0,1
ParlaMint-AT-en_2000-10-12-021-XXI-NRSITZ-00039-meta.tsv,2000-10-12,9,12
ParlaMint-AT-en_2000-10-18-021-XXI-NRSITZ-00040-meta.tsv,2000-10-18,18,20
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00041-meta.tsv,2000-10-19,19,20
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00042-meta.tsv,2000-10-19,0,1
ParlaMint-AT-en_2000-10-30-021-XXI-NRSITZ-00043-meta.tsv,2000-10-30,9,11
ParlaMint-AT-en_2000-11-22-021-XXI-NRSITZ-00044-meta.tsv,2000-11-22,21,23
ParlaMint-AT-en_2000-11-23-021-XXI-NRSITZ-00045-meta.tsv,2000-11-23,15,21
ParlaMint-AT-en_2000-11-24-021-XXI-NRSITZ-00046-meta.tsv,2000-11-24,18,17
ParlaMint-AT-en_2000-11-28-021-XXI-NRSITZ-00047-meta.tsv,2000-11-28,21,16
ParlaMint-AT-en_2000-11-29-021-XXI-NRSITZ-00048-meta.tsv,2000-11-29,14,21
ParlaMint-AT-en_2000-11-30-021-XXI-NRSITZ-00049-meta.tsv,2000-11-30,14,7
ParlaMint-AT-en_2000-12-05-021-XXI-NRSITZ-00050-meta.tsv,2000-12-05,24,20
ParlaMint-AT-en_2000-12-06-021-XXI-NRSITZ-00051-meta.tsv,2000-12-06,14,17
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00052-meta.tsv,2000-12-14,20,16
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00053-meta.tsv,2000-12-14,0,1
ParlaMint-AT-en_2001-01-18-021-XXI-NRSITZ-00054-meta.tsv,2001-01-18,7,8
ParlaMint-AT-en_2001-01-31-021-XXI-NRSITZ-00055-meta.tsv,2001-01-31,19,20
ParlaMint-AT-en_2001-02-01-021-XXI-NRSITZ-00056-meta.tsv,2001-02-01,21,20
ParlaMint-AT-en_2001-03-01-021-XXI-NRSITZ-00057-meta.tsv,2001-03-01,24,20
ParlaMint-AT-en_2001-03-02-021-XXI-NRSITZ-00058-meta.tsv,2001-03-02,15,15
ParlaMint-AT-en_2001-03-12-021-XXI-NRSITZ-00059-meta.tsv,2001-03-12,6,7
ParlaMint-AT-en_2001-03-20-021-XXI-NRSITZ-00060-meta.tsv,2001-03-20,6,11
ParlaMint-AT-en_2001-03-27-021-XXI-NRSITZ-00061-meta.tsv,2001-03-27,15,14
ParlaMint-AT-en_2001-03-28-021-XXI-NRSITZ-00062-meta.tsv,2001-03-28,20,17
ParlaMint-AT-en_2001-03-29-021-XXI-NRSITZ-00063-meta.tsv,2001-03-29,17,19
ParlaMint-AT-en_2001-03-30-021-XXI-NRSITZ-00064-meta.tsv,2001-03-30,17,12
ParlaMint-AT-en_2001-04-02-021-XXI-NRSITZ-00065-meta.tsv,2001-04-02,5,11
ParlaMint-AT-en_2001-04-02-021-XXI-NRSITZ-00066-meta.tsv,2001-04-02,8,11
ParlaMint-AT-en_2001-04-03-021-XXI-NRSITZ-00067-meta.tsv,2001-04-03,18,12
ParlaMint-AT-en_2001-04-04-021-XXI-NRSITZ-00068-meta.tsv,2001-04-04,10,21
ParlaMint-AT-en_2001-05-10-021-XXI-NRSITZ-00069-meta.tsv,2001-05-10,18,24
ParlaMint-AT-en_2001-05-11-021-XXI-NRSITZ-00070-meta.tsv,2001-05-11,21,16
ParlaMint-AT-en_2001-06-06-021-XXI-NRSITZ-00071-meta.tsv,2001-06-06,20,15
ParlaMint-AT-en_2001-06-07-021-XXI-NRSITZ-00072-meta.tsv,2001-06-07,19,16
ParlaMint-AT-en_2001-06-07-021-XXI-NRSITZ-00073-meta.tsv,2001-06-07,0,1
ParlaMint-AT-en_2001-07-04-021-XXI-NRSITZ-00074-meta.tsv,2001-07-04,16,15
ParlaMint-AT-en_2001-07-05-021-XXI-NRSITZ-00075-meta.tsv,2001-07-05,21,18
ParlaMint-AT-en_2001-07-06-021-XXI-NRSITZ-00076-meta.tsv,2001-07-06,13,15
ParlaMint-AT-en_2001-09-26-021-XXI-NRSITZ-00077-meta.tsv,2001-09-26,15,17
ParlaMint-AT-en_2001-09-26-021-XXI-NRSITZ-00078-meta.tsv,2001-09-26,0,0
ParlaMint-AT-en_2001-09-26-021-XXI-NRSITZ-00079-meta.tsv,2001-09-26,1,1
ParlaMint-AT-en_2001-10-23-021-XXI-NRSITZ-00080-meta.tsv,2001-10-23,23,18
ParlaMint-AT-en_2001-10-24-021-XXI-NRSITZ-00081-meta.tsv,2001-10-24,13,12
ParlaMint-AT-en_2001-10-24-021-XXI-NRSITZ-00082-meta.tsv,2001-10-24,0,0
ParlaMint-AT-en_2001-11-21-021-XXI-NRSITZ-00083-meta.tsv,2001-11-21,20,15
ParlaMint-AT-en_2001-11-22-021-XXI-NRSITZ-00084-meta.tsv,2001-11-22,21,21
