Session,Date,Left,Centre,Right
ParlaMint-BG-en_2015-07-08-meta.tsv,2015-07-08,10,10,20
ParlaMint-BG-en_2015-07-09-meta.tsv,2015-07-09,9,6,13
ParlaMint-BG-en_2015-07-10-meta.tsv,2015-07-10,13,3,11
ParlaMint-BG-en_2015-07-14-meta.tsv,2015-07-14,12,5,28
ParlaMint-BG-en_2015-07-15-meta.tsv,2015-07-15,6,4,10
ParlaMint-BG-en_2015-07-16-meta.tsv,2015-07-16,8,2,13
ParlaMint-BG-en_2015-07-17-meta.tsv,2015-07-17,18,0,17
ParlaMint-BG-en_2015-07-21-meta.tsv,2015-07-21,11,5,15
ParlaMint-BG-en_2015-07-22-meta.tsv,2015-07-22,8,1,12
ParlaMint-BG-en_2015-07-23-meta.tsv,2015-07-23,11,1,12
ParlaMint-BG-en_2015-07-24-meta.tsv,2015-07-24,17,1,15
ParlaMint-BG-en_2015-07-28-meta.tsv,2015-07-28,17,5,27
ParlaMint-BG-en_2015-07-29-meta.tsv,2015-07-29,14,4,30
ParlaMint-BG-en_2015-07-30-meta.tsv,2015-07-30,4,0,11
ParlaMint-BG-en_2015-07-31-meta.tsv,2015-07-31,14,3,22
ParlaMint-BG-en_2015-09-02-meta.tsv,2015-09-02,10,4,17
ParlaMint-BG-en_2015-09-03-meta.tsv,2015-09-03,12,5,27
ParlaMint-BG-en_2015-09-04-meta.tsv,2015-09-04,9,2,14
ParlaMint-BG-en_2015-09-09-meta.tsv,2015-09-09,9,3,13
ParlaMint-BG-en_2015-09-10-meta.tsv,2015-09-10,9,3,15
ParlaMint-BG-en_2015-09-11-meta.tsv,2015-09-11,14,1,11
ParlaMint-BG-en_2015-09-16-meta.tsv,2015-09-16,7,3,13
ParlaMint-BG-en_2015-09-17-meta.tsv,2015-09-17,13,2,19
ParlaMint-BG-en_2015-09-18-meta.tsv,2015-09-18,4,0,10
ParlaMint-BG-en_2015-09-23-meta.tsv,2015-09-23,10,3,25
ParlaMint-BG-en_2015-09-24-meta.tsv,2015-09-24,9,0,13
ParlaMint-BG-en_2015-09-25-meta.tsv,2015-09-25,14,0,14
ParlaMint-BG-en_2015-09-29-meta.tsv,2015-09-29,1,2,7
ParlaMint-BG-en_2015-09-30-meta.tsv,2015-09-30,7,2,20
ParlaMint-BG-en_2015-10-01-meta.tsv,2015-10-01,5,2,12
ParlaMint-BG-en_2015-10-02-meta.tsv,2015-10-02,4,1,18
ParlaMint-BG-en_2015-10-06-meta.tsv,2015-10-06,3,0,20
ParlaMint-BG-en_2015-10-07-meta.tsv,2015-10-07,15,1,31
ParlaMint-BG-en_2015-10-08-meta.tsv,2015-10-08,5,0,19
ParlaMint-BG-en_2015-10-09-meta.tsv,2015-10-09,12,0,14
ParlaMint-BG-en_2015-10-28-meta.tsv,2015-10-28,6,4,23
ParlaMint-BG-en_2015-10-29-meta.tsv,2015-10-29,6,2,6
ParlaMint-BG-en_2015-11-04-meta.tsv,2015-11-04,6,8,15
ParlaMint-BG-en_2015-11-05-meta.tsv,2015-11-05,10,2,21
ParlaMint-BG-en_2015-11-06-meta.tsv,2015-11-06,7,1,18
ParlaMint-BG-en_2015-11-11-meta.tsv,2015-11-11,13,3,17
ParlaMint-BG-en_2015-11-12-meta.tsv,2015-11-12,7,1,17
ParlaMint-BG-en_2015-11-13-meta.tsv,2015-11-13,10,1,8
ParlaMint-BG-en_2015-11-18-meta.tsv,2015-11-18,11,4,30
ParlaMint-BG-en_2015-11-19-meta.tsv,2015-11-19,12,3,19
ParlaMint-BG-en_2015-11-20-meta.tsv,2015-11-20,8,2,14
ParlaMint-BG-en_2015-11-24-meta.tsv,2015-11-24,6,0,18
ParlaMint-BG-en_2015-11-25-meta.tsv,2015-11-25,6,3,19
ParlaMint-BG-en_2015-11-26-meta.tsv,2015-11-26,8,2,22
ParlaMint-BG-en_2015-11-27-meta.tsv,2015-11-27,16,2,21
ParlaMint-BG-en_2015-12-01-meta.tsv,2015-12-01,27,5,17
ParlaMint-BG-en_2015-12-02-meta.tsv,2015-12-02,29,7,23
ParlaMint-BG-en_2015-12-03-meta.tsv,2015-12-03,11,3,20
ParlaMint-BG-en_2015-12-04-meta.tsv,2015-12-04,19,2,16
ParlaMint-BG-en_2015-12-09-meta.tsv,2015-12-09,11,3,15
ParlaMint-BG-en_2015-12-10-meta.tsv,2015-12-10,5,2,21
ParlaMint-BG-en_2015-12-11-meta.tsv,2015-12-11,10,2,13
ParlaMint-BG-en_2015-12-15-meta.tsv,2015-12-15,2,0,11
ParlaMint-BG-en_2015-12-16-meta.tsv,2015-12-16,8,4,12
ParlaMint-BG-en_2015-12-17-meta.tsv,2015-12-17,9,4,22
ParlaMint-BG-en_2015-12-18-meta.tsv,2015-12-18,16,3,17
ParlaMint-BG-en_2016-01-13-meta.tsv,2016-01-13,7,3,18
ParlaMint-BG-en_2016-01-14-meta.tsv,2016-01-14,10,1,27
ParlaMint-BG-en_2016-01-15-meta.tsv,2016-01-15,5,2,11
ParlaMint-BG-en_2016-01-20-meta.tsv,2016-01-20,3,0,13
ParlaMint-BG-en_2016-01-21-meta.tsv,2016-01-21,7,2,23
ParlaMint-BG-en_2016-01-22-meta.tsv,2016-01-22,14,2,13
ParlaMint-BG-en_2016-01-27-meta.tsv,2016-01-27,6,2,14
ParlaMint-BG-en_2016-01-28-meta.tsv,2016-01-28,3,0,10
ParlaMint-BG-en_2016-01-29-meta.tsv,2016-01-29,13,1,17
ParlaMint-BG-en_2016-02-02-meta.tsv,2016-02-02,6,3,12
ParlaMint-BG-en_2016-02-03-meta.tsv,2016-02-03,16,8,22
ParlaMint-BG-en_2016-02-04-meta.tsv,2016-02-04,7,2,22
ParlaMint-BG-en_2016-02-05-meta.tsv,2016-02-05,17,3,19
ParlaMint-BG-en_2016-02-10-meta.tsv,2016-02-10,7,1,20
ParlaMint-BG-en_2016-02-11-meta.tsv,2016-02-11,5,1,22
ParlaMint-BG-en_2016-02-12-meta.tsv,2016-02-12,13,1,19
ParlaMint-BG-en_2016-02-17-meta.tsv,2016-02-17,10,2,16
ParlaMint-BG-en_2016-02-18-meta.tsv,2016-02-18,8,0,14
ParlaMint-BG-en_2016-02-19-meta.tsv,2016-02-19,16,5,29
ParlaMint-BG-en_2016-02-24-meta.tsv,2016-02-24,9,1,25
ParlaMint-BG-en_2016-02-25-meta.tsv,2016-02-25,4,2,13
ParlaMint-BG-en_2016-02-26-meta.tsv,2016-02-26,11,0,16
ParlaMint-BG-en_2016-03-01-meta.tsv,2016-03-01,0,1,19
ParlaMint-BG-en_2016-03-02-meta.tsv,2016-03-02,8,2,25
ParlaMint-BG-en_2016-03-09-meta.tsv,2016-03-09,6,4,18
ParlaMint-BG-en_2016-03-10-meta.tsv,2016-03-10,6,4,21
ParlaMint-BG-en_2016-03-11-meta.tsv,2016-03-11,11,2,14
ParlaMint-BG-en_2016-03-16-meta.tsv,2016-03-16,7,0,17
ParlaMint-BG-en_2016-03-17-meta.tsv,2016-03-17,5,2,18
ParlaMint-BG-en_2016-03-18-meta.tsv,2016-03-18,11,1,12
ParlaMint-BG-en_2016-03-23-meta.tsv,2016-03-23,11,0,19
ParlaMint-BG-en_2016-03-24-meta.tsv,2016-03-24,7,0,13
ParlaMint-BG-en_2016-03-25-meta.tsv,2016-03-25,14,2,7
ParlaMint-BG-en_2016-03-30-meta.tsv,2016-03-30,16,2,32
ParlaMint-BG-en_2016-03-31-meta.tsv,2016-03-31,4,3,15
ParlaMint-BG-en_2016-04-01-meta.tsv,2016-04-01,11,1,16
ParlaMint-BG-en_2016-04-06-meta.tsv,2016-04-06,9,6,16
ParlaMint-BG-en_2016-04-07-meta.tsv,2016-04-07,7,2,14
ParlaMint-BG-en_2016-04-08-meta.tsv,2016-04-08,10,3,25
ParlaMint-BG-en_2016-04-13-meta.tsv,2016-04-13,3,1,8
ParlaMint-BG-en_2016-04-14-meta.tsv,2016-04-14,7,0,14
ParlaMint-BG-en_2016-04-15-meta.tsv,2016-04-15,20,1,20
ParlaMint-BG-en_2016-04-20-meta.tsv,2016-04-20,11,2,18
ParlaMint-BG-en_2016-04-21-meta.tsv,2016-04-21,6,9,25
ParlaMint-BG-en_2016-04-22-meta.tsv,2016-04-22,5,7,16
ParlaMint-BG-en_2016-04-26-meta.tsv,2016-04-26,9,11,31
ParlaMint-BG-en_2016-04-27-meta.tsv,2016-04-27,13,9,35
ParlaMint-BG-en_2016-04-28-meta.tsv,2016-04-28,6,9,24
ParlaMint-BG-en_2016-05-11-meta.tsv,2016-05-11,8,2,13
ParlaMint-BG-en_2016-05-12-meta.tsv,2016-05-12,11,1,19
ParlaMint-BG-en_2016-05-13-meta.tsv,2016-05-13,8,1,15
ParlaMint-BG-en_2016-05-18-meta.tsv,2016-05-18,15,4,20
ParlaMint-BG-en_2016-05-19-meta.tsv,2016-05-19,5,0,13
ParlaMint-BG-en_2016-05-20-meta.tsv,2016-05-20,14,0,18
ParlaMint-BG-en_2016-05-25-meta.tsv,2016-05-25,8,2,16
ParlaMint-BG-en_2016-05-26-meta.tsv,2016-05-26,8,2,14
ParlaMint-BG-en_2016-05-27-meta.tsv,2016-05-27,12,1,19
ParlaMint-BG-en_2016-06-01-meta.tsv,2016-06-01,11,3,16
ParlaMint-BG-en_2016-06-02-meta.tsv,2016-06-02,8,2,22
ParlaMint-BG-en_2016-06-03-meta.tsv,2016-06-03,10,2,20
ParlaMint-BG-en_2016-06-08-meta.tsv,2016-06-08,7,2,18
ParlaMint-BG-en_2016-06-09-meta.tsv,2016-06-09,9,1,17
ParlaMint-BG-en_2016-06-10-meta.tsv,2016-06-10,15,2,13
ParlaMint-BG-en_2016-06-15-meta.tsv,2016-06-15,12,2,21
ParlaMint-BG-en_2016-06-16-meta.tsv,2016-06-16,4,0,10
ParlaMint-BG-en_2016-06-17-meta.tsv,2016-06-17,6,6,17
ParlaMint-BG-en_2016-06-22-meta.tsv,2016-06-22,6,3,17
ParlaMint-BG-en_2016-06-23-meta.tsv,2016-06-23,8,6,25
ParlaMint-BG-en_2016-06-24-meta.tsv,2016-06-24,6,3,17
ParlaMint-BG-en_2016-06-29-meta.tsv,2016-06-29,8,3,14
ParlaMint-BG-en_2016-06-30-meta.tsv,2016-06-30,11,5,20
ParlaMint-BG-en_2016-07-01-meta.tsv,2016-07-01,11,3,17
ParlaMint-BG-en_2016-07-06-meta.tsv,2016-07-06,7,2,12
ParlaMint-BG-en_2016-07-07-meta.tsv,2016-07-07,7,0,12
ParlaMint-BG-en_2016-07-08-meta.tsv,2016-07-08,12,0,22
ParlaMint-BG-en_2016-07-13-meta.tsv,2016-07-13,4,6,14
ParlaMint-BG-en_2016-07-15-meta.tsv,2016-07-15,12,4,10
ParlaMint-BG-en_2016-07-20-meta.tsv,2016-07-20,4,1,14
ParlaMint-BG-en_2016-07-21-meta.tsv,2016-07-21,4,1,25
ParlaMint-BG-en_2016-07-22-meta.tsv,2016-07-22,12,2,12
ParlaMint-BG-en_2016-07-26-meta.tsv,2016-07-26,4,3,15
ParlaMint-BG-en_2016-07-27-meta.tsv,2016-07-27,8,3,17
ParlaMint-BG-en_2016-07-28-meta.tsv,2016-07-28,10,7,16
ParlaMint-BG-en_2016-07-29-meta.tsv,2016-07-29,4,2,15
ParlaMint-BG-en_2016-08-31-meta.tsv,2016-08-31,8,1,14
ParlaMint-BG-en_2016-09-01-meta.tsv,2016-09-01,6,1,21
ParlaMint-BG-en_2016-09-02-meta.tsv,2016-09-02,10,2,10
ParlaMint-BG-en_2016-09-07-meta.tsv,2016-09-07,9,2,17
ParlaMint-BG-en_2016-09-08-meta.tsv,2016-09-08,5,1,10
ParlaMint-BG-en_2016-09-09-meta.tsv,2016-09-09,10,1,18
ParlaMint-BG-en_2016-09-14-meta.tsv,2016-09-14,9,1,20
ParlaMint-BG-en_2016-09-15-meta.tsv,2016-09-15,3,0,14
ParlaMint-BG-en_2016-09-16-meta.tsv,2016-09-16,11,0,10
ParlaMint-BG-en_2016-09-21-meta.tsv,2016-09-21,13,1,21
ParlaMint-BG-en_2016-09-28-meta.tsv,2016-09-28,9,2,21
ParlaMint-BG-en_2016-09-29-meta.tsv,2016-09-29,0,0,1
ParlaMint-BG-en_2016-09-30-meta.tsv,2016-09-30,8,7,16
ParlaMint-BG-en_2016-10-05-meta.tsv,2016-10-05,7,1,18
ParlaMint-BG-en_2016-10-07-meta.tsv,2016-10-07,2,1,7
ParlaMint-BG-en_2016-10-12-meta.tsv,2016-10-12,4,0,8
ParlaMint-BG-en_2016-10-14-meta.tsv,2016-10-14,0,0,1
ParlaMint-BG-en_2016-10-18-meta.tsv,2016-10-18,10,7,21
ParlaMint-BG-en_2016-10-19-meta.tsv,2016-10-19,12,3,24
ParlaMint-BG-en_2016-10-20-meta.tsv,2016-10-20,10,3,25
ParlaMint-BG-en_2016-10-21-meta.tsv,2016-10-21,16,6,29
ParlaMint-BG-en_2016-10-26-meta.tsv,2016-10-26,8,3,17
ParlaMint-BG-en_2016-10-27-meta.tsv,2016-10-27,4,1,17
ParlaMint-BG-en_2016-10-28-meta.tsv,2016-10-28,13,0,18
ParlaMint-BG-en_2016-11-09-meta.tsv,2016-11-09,3,0,4
ParlaMint-BG-en_2016-11-15-meta.tsv,2016-11-15,5,2,18
ParlaMint-BG-en_2016-11-16-meta.tsv,2016-11-16,2,2,13
ParlaMint-BG-en_2016-11-17-meta.tsv,2016-11-17,6,4,34
ParlaMint-BG-en_2016-11-18-meta.tsv,2016-11-18,4,3,16
ParlaMint-BG-en_2016-11-23-meta.tsv,2016-11-23,8,0,12
ParlaMint-BG-en_2016-11-24-meta.tsv,2016-11-24,10,2,27
ParlaMint-BG-en_2016-11-25-meta.tsv,2016-11-25,14,1,15
ParlaMint-BG-en_2016-11-30-meta.tsv,2016-11-30,8,4,28
ParlaMint-BG-en_2016-12-01-meta.tsv,2016-12-01,9,2,24
ParlaMint-BG-en_2016-12-02-meta.tsv,2016-12-02,9,0,15
ParlaMint-BG-en_2016-12-07-meta.tsv,2016-12-07,6,4,16
ParlaMint-BG-en_2016-12-08-meta.tsv,2016-12-08,8,3,15
ParlaMint-BG-en_2016-12-09-meta.tsv,2016-12-09,9,3,18
ParlaMint-BG-en_2016-12-14-meta.tsv,2016-12-14,5,1,19
ParlaMint-BG-en_2016-12-15-meta.tsv,2016-12-15,6,1,16
ParlaMint-BG-en_2016-12-16-meta.tsv,2016-12-16,4,0,13
ParlaMint-BG-en_2016-12-20-meta.tsv,2016-12-20,5,2,19
ParlaMint-BG-en_2016-12-21-meta.tsv,2016-12-21,1,0,22
ParlaMint-BG-en_2016-12-22-meta.tsv,2016-12-22,1,0,14
ParlaMint-BG-en_2017-01-11-meta.tsv,2017-01-11,12,3,17
ParlaMint-BG-en_2017-01-12-meta.tsv,2017-01-12,1,1,16
ParlaMint-BG-en_2017-01-13-meta.tsv,2017-01-13,4,0,11
ParlaMint-BG-en_2017-01-18-meta.tsv,2017-01-18,4,1,25
ParlaMint-BG-en_2017-01-19-meta.tsv,2017-01-19,1,0,5
ParlaMint-BG-en_2017-01-20-meta.tsv,2017-01-20,0,0,11
ParlaMint-BG-en_2017-01-24-meta.tsv,2017-01-24,3,0,8
ParlaMint-BG-en_2017-01-25-meta.tsv,2017-01-25,1,0,14
ParlaMint-BG-en_2017-01-26-meta.tsv,2017-01-26,3,2,15
ParlaMint-BG-en_2017-04-19-meta.tsv,2017-04-19,2,2,6
ParlaMint-BG-en_2017-04-20-meta.tsv,2017-04-20,3,1,5
ParlaMint-BG-en_2017-04-21-meta.tsv,2017-04-21,11,4,17
ParlaMint-BG-en_2017-04-26-meta.tsv,2017-04-26,14,7,12
ParlaMint-BG-en_2017-04-27-meta.tsv,2017-04-27,14,3,17
ParlaMint-BG-en_2017-04-28-meta.tsv,2017-04-28,9,2,11
ParlaMint-BG-en_2017-05-03-meta.tsv,2017-05-03,13,0,17
ParlaMint-BG-en_2017-05-04-meta.tsv,2017-05-04,15,3,8
ParlaMint-BG-en_2017-05-05-meta.tsv,2017-05-05,2,1,7
ParlaMint-BG-en_2017-05-10-meta.tsv,2017-05-10,1,2,9
ParlaMint-BG-en_2017-05-11-meta.tsv,2017-05-11,1,3,7
ParlaMint-BG-en_2017-05-12-meta.tsv,2017-05-12,2,0,1
ParlaMint-BG-en_2017-05-17-meta.tsv,2017-05-17,2,0,4
ParlaMint-BG-en_2017-05-18-meta.tsv,2017-05-18,4,1,6
ParlaMint-BG-en_2017-05-19-meta.tsv,2017-05-19,15,0,10
ParlaMint-BG-en_2017-05-25-meta.tsv,2017-05-25,4,0,6
ParlaMint-BG-en_2017-05-26-meta.tsv,2017-05-26,9,1,5
ParlaMint-BG-en_2017-05-31-meta.tsv,2017-05-31,4,2,5
ParlaMint-BG-en_2017-06-01-meta.tsv,2017-06-01,12,4,24
ParlaMint-BG-en_2017-06-02-meta.tsv,2017-06-02,16,1,6
ParlaMint-BG-en_2017-06-07-meta.tsv,2017-06-07,11,3,19
ParlaMint-BG-en_2017-06-08-meta.tsv,2017-06-08,14,4,16
ParlaMint-BG-en_2017-06-09-meta.tsv,2017-06-09,17,6,16
ParlaMint-BG-en_2017-06-14-meta.tsv,2017-06-14,13,3,25
ParlaMint-BG-en_2017-06-15-meta.tsv,2017-06-15,10,4,26
ParlaMint-BG-en_2017-06-16-meta.tsv,2017-06-16,16,0,8
ParlaMint-BG-en_2017-06-21-meta.tsv,2017-06-21,14,3,20
ParlaMint-BG-en_2017-06-22-meta.tsv,2017-06-22,14,3,16
ParlaMint-BG-en_2017-06-23-meta.tsv,2017-06-23,20,0,7
ParlaMint-BG-en_2017-06-28-meta.tsv,2017-06-28,13,5,23
ParlaMint-BG-en_2017-06-29-meta.tsv,2017-06-29,6,1,15
ParlaMint-BG-en_2017-06-30-meta.tsv,2017-06-30,16,5,27
ParlaMint-BG-en_2017-07-05-meta.tsv,2017-07-05,13,7,21
ParlaMint-BG-en_2017-07-06-meta.tsv,2017-07-06,13,3,24
ParlaMint-BG-en_2017-07-07-meta.tsv,2017-07-07,18,3,12
ParlaMint-BG-en_2017-07-12-meta.tsv,2017-07-12,13,2,17
ParlaMint-BG-en_2017-07-13-meta.tsv,2017-07-13,6,2,20
ParlaMint-BG-en_2017-07-14-meta.tsv,2017-07-14,22,2,14
ParlaMint-BG-en_2017-07-19-meta.tsv,2017-07-19,12,0,27
ParlaMint-BG-en_2017-07-20-meta.tsv,2017-07-20,11,2,21
ParlaMint-BG-en_2017-07-21-meta.tsv,2017-07-21,22,1,16
ParlaMint-BG-en_2017-07-26-meta.tsv,2017-07-26,11,2,12
ParlaMint-BG-en_2017-07-27-meta.tsv,2017-07-27,17,4,20
ParlaMint-BG-en_2017-07-28-meta.tsv,2017-07-28,18,5,18
ParlaMint-BG-en_2017-09-01-meta.tsv,2017-09-01,15,3,13
ParlaMint-BG-en_2017-09-07-meta.tsv,2017-09-07,6,3,9
ParlaMint-BG-en_2017-09-08-meta.tsv,2017-09-08,16,2,8
ParlaMint-BG-en_2017-09-13-meta.tsv,2017-09-13,21,3,18
ParlaMint-BG-en_2017-09-14-meta.tsv,2017-09-14,13,4,18
ParlaMint-BG-en_2017-09-19-meta.tsv,2017-09-19,16,6,11
ParlaMint-BG-en_2017-09-20-meta.tsv,2017-09-20,6,3,11
ParlaMint-BG-en_2017-09-21-meta.tsv,2017-09-21,16,9,28
ParlaMint-BG-en_2017-09-27-meta.tsv,2017-09-27,11,3,8
ParlaMint-BG-en_2017-09-28-meta.tsv,2017-09-28,5,1,8
ParlaMint-BG-en_2017-09-29-meta.tsv,2017-09-29,13,0,9
ParlaMint-BG-en_2017-10-04-meta.tsv,2017-10-04,12,4,22
ParlaMint-BG-en_2017-10-05-meta.tsv,2017-10-05,16,4,29
ParlaMint-BG-en_2017-10-06-meta.tsv,2017-10-06,22,3,11
ParlaMint-BG-en_2017-10-11-meta.tsv,2017-10-11,8,2,12
ParlaMint-BG-en_2017-10-12-meta.tsv,2017-10-12,4,2,12
ParlaMint-BG-en_2017-10-13-meta.tsv,2017-10-13,18,1,9
ParlaMint-BG-en_2017-10-17-meta.tsv,2017-10-17,6,0,12
