Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-BG-en_2016-01-15-meta.tsv,2016-01-15,1,15,9,2,0
ParlaMint-BG-en_2016-01-20-meta.tsv,2016-01-20,0,4,10,2,0
ParlaMint-BG-en_2016-01-21-meta.tsv,2016-01-21,0,14,16,5,0
ParlaMint-BG-en_2016-01-22-meta.tsv,2016-01-22,0,19,15,4,0
ParlaMint-BG-en_2016-01-27-meta.tsv,2016-01-27,0,9,12,1,0
ParlaMint-BG-en_2016-01-28-meta.tsv,2016-01-28,0,6,8,1,0
ParlaMint-BG-en_2016-01-29-meta.tsv,2016-01-29,0,14,19,4,0
ParlaMint-BG-en_2016-02-02-meta.tsv,2016-02-02,0,11,10,2,0
ParlaMint-BG-en_2016-02-03-meta.tsv,2016-02-03,1,30,19,5,0
ParlaMint-BG-en_2016-02-04-meta.tsv,2016-02-04,0,20,13,1,0
ParlaMint-BG-en_2016-02-05-meta.tsv,2016-02-05,1,21,20,3,0
ParlaMint-BG-en_2016-02-10-meta.tsv,2016-02-10,0,17,14,0,0
ParlaMint-BG-en_2016-02-11-meta.tsv,2016-02-11,1,14,11,3,0
ParlaMint-BG-en_2016-02-12-meta.tsv,2016-02-12,0,19,19,4,0
ParlaMint-BG-en_2016-02-17-meta.tsv,2016-02-17,0,16,14,3,0
ParlaMint-BG-en_2016-02-18-meta.tsv,2016-02-18,1,13,12,0,0
ParlaMint-BG-en_2016-02-19-meta.tsv,2016-02-19,0,26,27,5,0
ParlaMint-BG-en_2016-02-24-meta.tsv,2016-02-24,1,15,21,1,0
ParlaMint-BG-en_2016-02-25-meta.tsv,2016-02-25,0,8,9,2,0
ParlaMint-BG-en_2016-02-26-meta.tsv,2016-02-26,0,16,15,2,0
ParlaMint-BG-en_2016-03-01-meta.tsv,2016-03-01,0,11,11,0,0
ParlaMint-BG-en_2016-03-02-meta.tsv,2016-03-02,1,19,16,4,0
ParlaMint-BG-en_2016-03-09-meta.tsv,2016-03-09,2,16,10,3,0
ParlaMint-BG-en_2016-03-10-meta.tsv,2016-03-10,0,17,15,4,0
ParlaMint-BG-en_2016-03-11-meta.tsv,2016-03-11,1,18,16,0,0
ParlaMint-BG-en_2016-03-16-meta.tsv,2016-03-16,1,12,13,2,0
ParlaMint-BG-en_2016-03-17-meta.tsv,2016-03-17,0,16,10,0,0
ParlaMint-BG-en_2016-03-18-meta.tsv,2016-03-18,1,13,18,3,0
ParlaMint-BG-en_2016-03-23-meta.tsv,2016-03-23,1,14,15,2,0
ParlaMint-BG-en_2016-03-24-meta.tsv,2016-03-24,0,14,6,1,0
ParlaMint-BG-en_2016-03-25-meta.tsv,2016-03-25,0,16,15,4,0
ParlaMint-BG-en_2016-03-30-meta.tsv,2016-03-30,1,27,21,6,0
ParlaMint-BG-en_2016-03-31-meta.tsv,2016-03-31,0,10,13,1,0
ParlaMint-BG-en_2016-04-01-meta.tsv,2016-04-01,0,18,19,2,0
ParlaMint-BG-en_2016-04-06-meta.tsv,2016-04-06,1,17,19,2,0
ParlaMint-BG-en_2016-04-07-meta.tsv,2016-04-07,0,13,9,2,0
ParlaMint-BG-en_2016-04-08-meta.tsv,2016-04-08,1,23,17,2,0
ParlaMint-BG-en_2016-04-13-meta.tsv,2016-04-13,0,6,7,1,0
ParlaMint-BG-en_2016-04-14-meta.tsv,2016-04-14,0,12,10,1,0
ParlaMint-BG-en_2016-04-15-meta.tsv,2016-04-15,1,22,18,4,0
ParlaMint-BG-en_2016-04-20-meta.tsv,2016-04-20,0,19,11,2,0
ParlaMint-BG-en_2016-04-21-meta.tsv,2016-04-21,0,15,24,3,0
ParlaMint-BG-en_2016-04-22-meta.tsv,2016-04-22,1,12,13,4,0
ParlaMint-BG-en_2016-04-26-meta.tsv,2016-04-26,1,19,28,6,0
ParlaMint-BG-en_2016-04-27-meta.tsv,2016-04-27,1,25,29,7,0
ParlaMint-BG-en_2016-04-28-meta.tsv,2016-04-28,1,18,19,4,0
ParlaMint-BG-en_2016-05-11-meta.tsv,2016-05-11,0,13,9,3,0
ParlaMint-BG-en_2016-05-12-meta.tsv,2016-05-12,0,12,21,2,0
ParlaMint-BG-en_2016-05-13-meta.tsv,2016-05-13,0,17,14,2,0
ParlaMint-BG-en_2016-05-18-meta.tsv,2016-05-18,0,19,22,2,0
ParlaMint-BG-en_2016-05-19-meta.tsv,2016-05-19,0,9,10,1,0
ParlaMint-BG-en_2016-05-20-meta.tsv,2016-05-20,1,18,17,3,0
ParlaMint-BG-en_2016-05-25-meta.tsv,2016-05-25,1,18,6,2,0
ParlaMint-BG-en_2016-05-26-meta.tsv,2016-05-26,0,12,11,1,0
ParlaMint-BG-en_2016-05-27-meta.tsv,2016-05-27,0,19,19,2,0
ParlaMint-BG-en_2016-06-01-meta.tsv,2016-06-01,0,19,12,3,0
ParlaMint-BG-en_2016-06-02-meta.tsv,2016-06-02,0,20,16,2,0
ParlaMint-BG-en_2016-06-03-meta.tsv,2016-06-03,1,19,22,2,0
ParlaMint-BG-en_2016-06-08-meta.tsv,2016-06-08,1,17,11,0,0
ParlaMint-BG-en_2016-06-09-meta.tsv,2016-06-09,0,13,13,3,0
ParlaMint-BG-en_2016-06-10-meta.tsv,2016-06-10,1,21,10,2,0
ParlaMint-BG-en_2016-06-15-meta.tsv,2016-06-15,1,13,23,3,0
ParlaMint-BG-en_2016-06-16-meta.tsv,2016-06-16,0,9,4,2,0
ParlaMint-BG-en_2016-06-17-meta.tsv,2016-06-17,0,11,19,3,0
ParlaMint-BG-en_2016-06-22-meta.tsv,2016-06-22,0,15,11,1,0
ParlaMint-BG-en_2016-06-23-meta.tsv,2016-06-23,1,21,18,0,0
ParlaMint-BG-en_2016-06-24-meta.tsv,2016-06-24,0,15,11,1,0
ParlaMint-BG-en_2016-06-29-meta.tsv,2016-06-29,0,15,11,3,0
ParlaMint-BG-en_2016-06-30-meta.tsv,2016-06-30,0,19,19,3,0
ParlaMint-BG-en_2016-07-01-meta.tsv,2016-07-01,1,23,12,2,0
ParlaMint-BG-en_2016-07-06-meta.tsv,2016-07-06,0,10,17,1,0
ParlaMint-BG-en_2016-07-07-meta.tsv,2016-07-07,0,14,5,0,0
ParlaMint-BG-en_2016-07-08-meta.tsv,2016-07-08,1,18,21,3,0
ParlaMint-BG-en_2016-07-13-meta.tsv,2016-07-13,1,12,14,1,0
ParlaMint-BG-en_2016-07-15-meta.tsv,2016-07-15,1,15,14,3,0
ParlaMint-BG-en_2016-07-20-meta.tsv,2016-07-20,0,11,9,0,0
ParlaMint-BG-en_2016-07-21-meta.tsv,2016-07-21,0,14,14,3,0
ParlaMint-BG-en_2016-07-22-meta.tsv,2016-07-22,0,12,21,4,0
ParlaMint-BG-en_2016-07-26-meta.tsv,2016-07-26,0,9,11,2,0
ParlaMint-BG-en_2016-07-27-meta.tsv,2016-07-27,0,17,13,2,0
ParlaMint-BG-en_2016-07-28-meta.tsv,2016-07-28,0,18,15,6,0
ParlaMint-BG-en_2016-07-29-meta.tsv,2016-07-29,0,11,12,0,0
ParlaMint-BG-en_2016-08-31-meta.tsv,2016-08-31,0,12,14,0,0
ParlaMint-BG-en_2016-09-01-meta.tsv,2016-09-01,0,18,13,0,0
ParlaMint-BG-en_2016-09-02-meta.tsv,2016-09-02,0,16,12,1,0
ParlaMint-BG-en_2016-09-07-meta.tsv,2016-09-07,0,16,12,5,0
ParlaMint-BG-en_2016-09-08-meta.tsv,2016-09-08,0,7,9,1,0
ParlaMint-BG-en_2016-09-09-meta.tsv,2016-09-09,0,15,18,2,0
ParlaMint-BG-en_2016-09-14-meta.tsv,2016-09-14,0,17,12,2,0
ParlaMint-BG-en_2016-09-15-meta.tsv,2016-09-15,1,9,6,2,0
ParlaMint-BG-en_2016-09-16-meta.tsv,2016-09-16,1,14,13,1,0
ParlaMint-BG-en_2016-09-21-meta.tsv,2016-09-21,1,17,16,2,0
ParlaMint-BG-en_2016-09-28-meta.tsv,2016-09-28,0,13,21,2,0
ParlaMint-BG-en_2016-09-29-meta.tsv,2016-09-29,0,1,0,0,0
ParlaMint-BG-en_2016-09-30-meta.tsv,2016-09-30,1,17,20,3,0
ParlaMint-BG-en_2016-10-05-meta.tsv,2016-10-05,0,13,14,2,0
ParlaMint-BG-en_2016-10-07-meta.tsv,2016-10-07,0,4,4,2,0
ParlaMint-BG-en_2016-10-12-meta.tsv,2016-10-12,0,5,5,2,0
ParlaMint-BG-en_2016-10-14-meta.tsv,2016-10-14,0,1,0,0,0
ParlaMint-BG-en_2016-10-18-meta.tsv,2016-10-18,1,16,18,5,0
ParlaMint-BG-en_2016-10-19-meta.tsv,2016-10-19,1,16,20,4,0
ParlaMint-BG-en_2016-10-20-meta.tsv,2016-10-20,1,19,21,2,0
ParlaMint-BG-en_2016-10-21-meta.tsv,2016-10-21,0,28,31,3,0
ParlaMint-BG-en_2016-10-26-meta.tsv,2016-10-26,0,11,13,5,0
ParlaMint-BG-en_2016-10-27-meta.tsv,2016-10-27,0,11,9,3,0
ParlaMint-BG-en_2016-10-28-meta.tsv,2016-10-28,0,19,17,2,0
ParlaMint-BG-en_2016-11-09-meta.tsv,2016-11-09,0,3,4,0,0
ParlaMint-BG-en_2016-11-15-meta.tsv,2016-11-15,0,9,16,0,0
ParlaMint-BG-en_2016-11-16-meta.tsv,2016-11-16,0,8,13,1,0
ParlaMint-BG-en_2016-11-17-meta.tsv,2016-11-17,0,21,22,1,0
ParlaMint-BG-en_2016-11-18-meta.tsv,2016-11-18,0,12,12,1,0
ParlaMint-BG-en_2016-11-23-meta.tsv,2016-11-23,0,10,7,3,0
ParlaMint-BG-en_2016-11-24-meta.tsv,2016-11-24,1,21,14,6,0
ParlaMint-BG-en_2016-11-25-meta.tsv,2016-11-25,1,19,15,3,0
ParlaMint-BG-en_2016-11-30-meta.tsv,2016-11-30,1,16,21,3,0
ParlaMint-BG-en_2016-12-01-meta.tsv,2016-12-01,1,16,16,2,0
ParlaMint-BG-en_2016-12-02-meta.tsv,2016-12-02,0,14,15,0,0
ParlaMint-BG-en_2016-12-07-meta.tsv,2016-12-07,0,12,15,3,0
ParlaMint-BG-en_2016-12-08-meta.tsv,2016-12-08,0,18,8,1,0
ParlaMint-BG-en_2016-12-09-meta.tsv,2016-12-09,0,14,20,2,0
ParlaMint-BG-en_2016-12-14-meta.tsv,2016-12-14,1,11,11,4,0
ParlaMint-BG-en_2016-12-15-meta.tsv,2016-12-15,0,11,14,1,0
ParlaMint-BG-en_2016-12-16-meta.tsv,2016-12-16,0,14,7,0,0
ParlaMint-BG-en_2016-12-20-meta.tsv,2016-12-20,0,8,15,3,0
ParlaMint-BG-en_2016-12-21-meta.tsv,2016-12-21,0,9,12,2,0
ParlaMint-BG-en_2016-12-22-meta.tsv,2016-12-22,0,6,7,2,0
ParlaMint-BG-en_2017-01-11-meta.tsv,2017-01-11,0,16,19,1,0
ParlaMint-BG-en_2017-01-12-meta.tsv,2017-01-12,0,6,13,0,0
ParlaMint-BG-en_2017-01-13-meta.tsv,2017-01-13,0,6,9,2,0
ParlaMint-BG-en_2017-01-18-meta.tsv,2017-01-18,0,15,16,2,0
ParlaMint-BG-en_2017-01-19-meta.tsv,2017-01-19,0,6,2,0,0
ParlaMint-BG-en_2017-01-20-meta.tsv,2017-01-20,0,3,7,1,0
ParlaMint-BG-en_2017-01-24-meta.tsv,2017-01-24,0,5,5,1,0
ParlaMint-BG-en_2017-01-25-meta.tsv,2017-01-25,0,7,8,0,0
ParlaMint-BG-en_2017-01-26-meta.tsv,2017-01-26,0,6,13,1,0
ParlaMint-BG-en_2017-04-19-meta.tsv,2017-04-19,1,3,5,1,0
ParlaMint-BG-en_2017-04-20-meta.tsv,2017-04-20,0,4,5,1,0
ParlaMint-BG-en_2017-04-21-meta.tsv,2017-04-21,1,12,20,3,0
ParlaMint-BG-en_2017-04-26-meta.tsv,2017-04-26,0,10,19,4,0
ParlaMint-BG-en_2017-04-27-meta.tsv,2017-04-27,0,10,19,5,0
ParlaMint-BG-en_2017-04-28-meta.tsv,2017-04-28,0,10,11,3,0
ParlaMint-BG-en_2017-05-03-meta.tsv,2017-05-03,0,12,16,4,0
ParlaMint-BG-en_2017-05-04-meta.tsv,2017-05-04,0,9,14,3,0
ParlaMint-BG-en_2017-05-05-meta.tsv,2017-05-05,0,3,7,0,0
ParlaMint-BG-en_2017-05-10-meta.tsv,2017-05-10,0,2,8,2,0
ParlaMint-BG-en_2017-05-11-meta.tsv,2017-05-11,0,2,8,1,0
ParlaMint-BG-en_2017-05-12-meta.tsv,2017-05-12,0,3,1,0,0
ParlaMint-BG-en_2017-05-17-meta.tsv,2017-05-17,1,2,3,0,0
ParlaMint-BG-en_2017-05-18-meta.tsv,2017-05-18,1,7,3,1,0
ParlaMint-BG-en_2017-05-19-meta.tsv,2017-05-19,0,12,13,3,0
ParlaMint-BG-en_2017-05-25-meta.tsv,2017-05-25,0,4,6,1,0
ParlaMint-BG-en_2017-05-26-meta.tsv,2017-05-26,0,10,8,3,0
ParlaMint-BG-en_2017-05-31-meta.tsv,2017-05-31,0,3,7,1,0
ParlaMint-BG-en_2017-06-01-meta.tsv,2017-06-01,2,15,22,3,0
ParlaMint-BG-en_2017-06-02-meta.tsv,2017-06-02,0,12,14,3,0
ParlaMint-BG-en_2017-06-07-meta.tsv,2017-06-07,1,10,21,2,0
ParlaMint-BG-en_2017-06-08-meta.tsv,2017-06-08,0,9,22,4,0
ParlaMint-BG-en_2017-06-09-meta.tsv,2017-06-09,0,22,15,5,0
ParlaMint-BG-en_2017-06-14-meta.tsv,2017-06-14,0,13,24,4,0
ParlaMint-BG-en_2017-06-15-meta.tsv,2017-06-15,1,15,21,3,0
ParlaMint-BG-en_2017-06-16-meta.tsv,2017-06-16,0,10,18,4,0
ParlaMint-BG-en_2017-06-21-meta.tsv,2017-06-21,1,17,18,3,0
