Session,Date,Coalition,Opposition
ParlaMint-BG-en_2015-03-04-meta.tsv,2015-03-04,18,18
ParlaMint-BG-en_2015-03-05-meta.tsv,2015-03-05,18,11
ParlaMint-BG-en_2015-03-06-meta.tsv,2015-03-06,12,13
ParlaMint-BG-en_2015-03-11-meta.tsv,2015-03-11,14,18
ParlaMint-BG-en_2015-03-12-meta.tsv,2015-03-12,16,17
ParlaMint-BG-en_2015-03-13-meta.tsv,2015-03-13,13,14
ParlaMint-BG-en_2015-03-18-meta.tsv,2015-03-18,14,10
ParlaMint-BG-en_2015-03-19-meta.tsv,2015-03-19,16,22
ParlaMint-BG-en_2015-03-20-meta.tsv,2015-03-20,14,14
ParlaMint-BG-en_2015-03-25-meta.tsv,2015-03-25,8,13
ParlaMint-BG-en_2015-03-26-meta.tsv,2015-03-26,17,17
ParlaMint-BG-en_2015-03-27-meta.tsv,2015-03-27,16,13
ParlaMint-BG-en_2015-04-01-meta.tsv,2015-04-01,18,16
ParlaMint-BG-en_2015-04-02-meta.tsv,2015-04-02,10,15
ParlaMint-BG-en_2015-04-03-meta.tsv,2015-04-03,18,15
ParlaMint-BG-en_2015-04-08-meta.tsv,2015-04-08,17,13
ParlaMint-BG-en_2015-04-09-meta.tsv,2015-04-09,16,15
ParlaMint-BG-en_2015-04-22-meta.tsv,2015-04-22,15,10
ParlaMint-BG-en_2015-04-23-meta.tsv,2015-04-23,12,4
ParlaMint-BG-en_2015-04-24-meta.tsv,2015-04-24,15,20
ParlaMint-BG-en_2015-04-29-meta.tsv,2015-04-29,10,19
ParlaMint-BG-en_2015-04-30-meta.tsv,2015-04-30,11,9
ParlaMint-BG-en_2015-05-07-meta.tsv,2015-05-07,12,12
ParlaMint-BG-en_2015-05-08-meta.tsv,2015-05-08,10,9
ParlaMint-BG-en_2015-05-13-meta.tsv,2015-05-13,19,15
ParlaMint-BG-en_2015-05-14-meta.tsv,2015-05-14,16,11
ParlaMint-BG-en_2015-05-15-meta.tsv,2015-05-15,8,14
ParlaMint-BG-en_2015-05-20-meta.tsv,2015-05-20,16,19
ParlaMint-BG-en_2015-05-21-meta.tsv,2015-05-21,18,13
ParlaMint-BG-en_2015-05-22-meta.tsv,2015-05-22,8,15
ParlaMint-BG-en_2015-05-26-meta.tsv,2015-05-26,10,12
ParlaMint-BG-en_2015-05-27-meta.tsv,2015-05-27,8,11
ParlaMint-BG-en_2015-05-28-meta.tsv,2015-05-28,15,13
ParlaMint-BG-en_2015-05-29-meta.tsv,2015-05-29,10,13
ParlaMint-BG-en_2015-06-03-meta.tsv,2015-06-03,16,15
ParlaMint-BG-en_2015-06-04-meta.tsv,2015-06-04,16,15
ParlaMint-BG-en_2015-06-10-meta.tsv,2015-06-10,13,16
ParlaMint-BG-en_2015-06-11-meta.tsv,2015-06-11,19,15
ParlaMint-BG-en_2015-06-12-meta.tsv,2015-06-12,14,21
ParlaMint-BG-en_2015-06-16-meta.tsv,2015-06-16,16,16
ParlaMint-BG-en_2015-06-17-meta.tsv,2015-06-17,13,15
ParlaMint-BG-en_2015-06-18-meta.tsv,2015-06-18,14,11
ParlaMint-BG-en_2015-06-19-meta.tsv,2015-06-19,14,14
ParlaMint-BG-en_2015-06-24-meta.tsv,2015-06-24,15,13
ParlaMint-BG-en_2015-06-25-meta.tsv,2015-06-25,16,14
ParlaMint-BG-en_2015-06-26-meta.tsv,2015-06-26,11,16
ParlaMint-BG-en_2015-07-01-meta.tsv,2015-07-01,14,15
ParlaMint-BG-en_2015-07-02-meta.tsv,2015-07-02,11,10
ParlaMint-BG-en_2015-07-03-meta.tsv,2015-07-03,11,19
ParlaMint-BG-en_2015-07-08-meta.tsv,2015-07-08,18,21
ParlaMint-BG-en_2015-07-09-meta.tsv,2015-07-09,12,16
ParlaMint-BG-en_2015-07-10-meta.tsv,2015-07-10,12,15
ParlaMint-BG-en_2015-07-14-meta.tsv,2015-07-14,23,20
ParlaMint-BG-en_2015-07-15-meta.tsv,2015-07-15,8,12
ParlaMint-BG-en_2015-07-16-meta.tsv,2015-07-16,13,10
ParlaMint-BG-en_2015-07-17-meta.tsv,2015-07-17,13,19
ParlaMint-BG-en_2015-07-21-meta.tsv,2015-07-21,15,15
ParlaMint-BG-en_2015-07-22-meta.tsv,2015-07-22,9,12
ParlaMint-BG-en_2015-07-23-meta.tsv,2015-07-23,13,11
ParlaMint-BG-en_2015-07-24-meta.tsv,2015-07-24,13,18
ParlaMint-BG-en_2015-07-28-meta.tsv,2015-07-28,22,24
ParlaMint-BG-en_2015-07-29-meta.tsv,2015-07-29,22,25
ParlaMint-BG-en_2015-07-30-meta.tsv,2015-07-30,9,6
ParlaMint-BG-en_2015-07-31-meta.tsv,2015-07-31,20,17
ParlaMint-BG-en_2015-09-02-meta.tsv,2015-09-02,16,13
ParlaMint-BG-en_2015-09-03-meta.tsv,2015-09-03,23,20
ParlaMint-BG-en_2015-09-04-meta.tsv,2015-09-04,9,15
ParlaMint-BG-en_2015-09-09-meta.tsv,2015-09-09,12,12
ParlaMint-BG-en_2015-09-10-meta.tsv,2015-09-10,13,14
ParlaMint-BG-en_2015-09-11-meta.tsv,2015-09-11,12,14
ParlaMint-BG-en_2015-09-16-meta.tsv,2015-09-16,9,13
ParlaMint-BG-en_2015-09-17-meta.tsv,2015-09-17,16,17
ParlaMint-BG-en_2015-09-18-meta.tsv,2015-09-18,10,2
ParlaMint-BG-en_2015-09-23-meta.tsv,2015-09-23,21,17
ParlaMint-BG-en_2015-09-24-meta.tsv,2015-09-24,12,10
ParlaMint-BG-en_2015-09-25-meta.tsv,2015-09-25,14,14
ParlaMint-BG-en_2015-09-29-meta.tsv,2015-09-29,5,5
ParlaMint-BG-en_2015-09-30-meta.tsv,2015-09-30,19,10
ParlaMint-BG-en_2015-10-01-meta.tsv,2015-10-01,11,7
ParlaMint-BG-en_2015-10-02-meta.tsv,2015-10-02,14,7
ParlaMint-BG-en_2015-10-06-meta.tsv,2015-10-06,20,3
ParlaMint-BG-en_2015-10-07-meta.tsv,2015-10-07,27,18
ParlaMint-BG-en_2015-10-08-meta.tsv,2015-10-08,17,7
ParlaMint-BG-en_2015-10-09-meta.tsv,2015-10-09,12,12
ParlaMint-BG-en_2015-10-28-meta.tsv,2015-10-28,16,12
ParlaMint-BG-en_2015-10-29-meta.tsv,2015-10-29,4,10
ParlaMint-BG-en_2015-11-04-meta.tsv,2015-11-04,12,16
ParlaMint-BG-en_2015-11-05-meta.tsv,2015-11-05,19,11
ParlaMint-BG-en_2015-11-06-meta.tsv,2015-11-06,17,7
ParlaMint-BG-en_2015-11-11-meta.tsv,2015-11-11,14,17
ParlaMint-BG-en_2015-11-12-meta.tsv,2015-11-12,11,14
ParlaMint-BG-en_2015-11-13-meta.tsv,2015-11-13,6,12
ParlaMint-BG-en_2015-11-18-meta.tsv,2015-11-18,30,15
ParlaMint-BG-en_2015-11-19-meta.tsv,2015-11-19,15,17
ParlaMint-BG-en_2015-11-20-meta.tsv,2015-11-20,12,11
ParlaMint-BG-en_2015-11-24-meta.tsv,2015-11-24,13,11
ParlaMint-BG-en_2015-11-25-meta.tsv,2015-11-25,17,11
ParlaMint-BG-en_2015-11-26-meta.tsv,2015-11-26,20,12
ParlaMint-BG-en_2015-11-27-meta.tsv,2015-11-27,13,23
ParlaMint-BG-en_2015-12-01-meta.tsv,2015-12-01,16,33
ParlaMint-BG-en_2015-12-02-meta.tsv,2015-12-02,22,37
ParlaMint-BG-en_2015-12-03-meta.tsv,2015-12-03,17,15
ParlaMint-BG-en_2015-12-04-meta.tsv,2015-12-04,18,18
ParlaMint-BG-en_2015-12-09-meta.tsv,2015-12-09,16,12
ParlaMint-BG-en_2015-12-10-meta.tsv,2015-12-10,15,10
ParlaMint-BG-en_2015-12-11-meta.tsv,2015-12-11,12,13
ParlaMint-BG-en_2015-12-15-meta.tsv,2015-12-15,11,2
ParlaMint-BG-en_2015-12-16-meta.tsv,2015-12-16,12,12
ParlaMint-BG-en_2015-12-17-meta.tsv,2015-12-17,19,16
ParlaMint-BG-en_2015-12-18-meta.tsv,2015-12-18,16,18
ParlaMint-BG-en_2016-01-13-meta.tsv,2016-01-13,12,13
ParlaMint-BG-en_2016-01-14-meta.tsv,2016-01-14,23,13
ParlaMint-BG-en_2016-01-15-meta.tsv,2016-01-15,8,9
ParlaMint-BG-en_2016-01-20-meta.tsv,2016-01-20,12,4
ParlaMint-BG-en_2016-01-21-meta.tsv,2016-01-21,18,13
ParlaMint-BG-en_2016-01-22-meta.tsv,2016-01-22,11,18
ParlaMint-BG-en_2016-01-27-meta.tsv,2016-01-27,13,9
ParlaMint-BG-en_2016-01-28-meta.tsv,2016-01-28,10,3
ParlaMint-BG-en_2016-01-29-meta.tsv,2016-01-29,14,17
ParlaMint-BG-en_2016-02-02-meta.tsv,2016-02-02,13,8
ParlaMint-BG-en_2016-02-03-meta.tsv,2016-02-03,18,25
ParlaMint-BG-en_2016-02-04-meta.tsv,2016-02-04,21,10
ParlaMint-BG-en_2016-02-05-meta.tsv,2016-02-05,17,21
ParlaMint-BG-en_2016-02-10-meta.tsv,2016-02-10,18,10
ParlaMint-BG-en_2016-02-11-meta.tsv,2016-02-11,16,11
ParlaMint-BG-en_2016-02-12-meta.tsv,2016-02-12,17,16
ParlaMint-BG-en_2016-02-17-meta.tsv,2016-02-17,13,13
ParlaMint-BG-en_2016-02-18-meta.tsv,2016-02-18,15,6
ParlaMint-BG-en_2016-02-19-meta.tsv,2016-02-19,25,23
ParlaMint-BG-en_2016-02-24-meta.tsv,2016-02-24,19,14
ParlaMint-BG-en_2016-02-25-meta.tsv,2016-02-25,12,7
ParlaMint-BG-en_2016-02-26-meta.tsv,2016-02-26,15,11
ParlaMint-BG-en_2016-03-01-meta.tsv,2016-03-01,16,4
ParlaMint-BG-en_2016-03-02-meta.tsv,2016-03-02,19,12
ParlaMint-BG-en_2016-03-09-meta.tsv,2016-03-09,17,10
ParlaMint-BG-en_2016-03-10-meta.tsv,2016-03-10,16,12
ParlaMint-BG-en_2016-03-11-meta.tsv,2016-03-11,9,16
ParlaMint-BG-en_2016-03-16-meta.tsv,2016-03-16,15,8
ParlaMint-BG-en_2016-03-17-meta.tsv,2016-03-17,16,9
ParlaMint-BG-en_2016-03-18-meta.tsv,2016-03-18,11,12
ParlaMint-BG-en_2016-03-23-meta.tsv,2016-03-23,19,10
ParlaMint-BG-en_2016-03-24-meta.tsv,2016-03-24,12,8
ParlaMint-BG-en_2016-03-25-meta.tsv,2016-03-25,8,15
ParlaMint-BG-en_2016-03-30-meta.tsv,2016-03-30,25,21
ParlaMint-BG-en_2016-03-31-meta.tsv,2016-03-31,12,10
ParlaMint-BG-en_2016-04-01-meta.tsv,2016-04-01,10,16
ParlaMint-BG-en_2016-04-06-meta.tsv,2016-04-06,16,14
ParlaMint-BG-en_2016-04-07-meta.tsv,2016-04-07,14,9
ParlaMint-BG-en_2016-04-08-meta.tsv,2016-04-08,22,15
ParlaMint-BG-en_2016-04-13-meta.tsv,2016-04-13,7,5
ParlaMint-BG-en_2016-04-14-meta.tsv,2016-04-14,13,8
ParlaMint-BG-en_2016-04-15-meta.tsv,2016-04-15,19,19
ParlaMint-BG-en_2016-04-20-meta.tsv,2016-04-20,16,15
ParlaMint-BG-en_2016-04-21-meta.tsv,2016-04-21,16,23
ParlaMint-BG-en_2016-04-22-meta.tsv,2016-04-22,12,15
ParlaMint-BG-en_2016-04-26-meta.tsv,2016-04-26,22,25
ParlaMint-BG-en_2016-04-27-meta.tsv,2016-04-27,29,25
ParlaMint-BG-en_2016-04-28-meta.tsv,2016-04-28,18,20
ParlaMint-BG-en_2016-05-11-meta.tsv,2016-05-11,11,11
ParlaMint-BG-en_2016-05-12-meta.tsv,2016-05-12,19,11
ParlaMint-BG-en_2016-05-13-meta.tsv,2016-05-13,13,11
ParlaMint-BG-en_2016-05-18-meta.tsv,2016-05-18,17,20
ParlaMint-BG-en_2016-05-19-meta.tsv,2016-05-19,12,6
ParlaMint-BG-en_2016-05-20-meta.tsv,2016-05-20,17,14
ParlaMint-BG-en_2016-05-25-meta.tsv,2016-05-25,15,10
ParlaMint-BG-en_2016-05-26-meta.tsv,2016-05-26,12,11
ParlaMint-BG-en_2016-05-27-meta.tsv,2016-05-27,17,15
ParlaMint-BG-en_2016-06-01-meta.tsv,2016-06-01,12,15
ParlaMint-BG-en_2016-06-02-meta.tsv,2016-06-02,20,11
ParlaMint-BG-en_2016-06-03-meta.tsv,2016-06-03,16,13
ParlaMint-BG-en_2016-06-08-meta.tsv,2016-06-08,16,11
ParlaMint-BG-en_2016-06-09-meta.tsv,2016-06-09,15,10
ParlaMint-BG-en_2016-06-10-meta.tsv,2016-06-10,9,17
ParlaMint-BG-en_2016-06-15-meta.tsv,2016-06-15,18,16
ParlaMint-BG-en_2016-06-16-meta.tsv,2016-06-16,11,3
ParlaMint-BG-en_2016-06-17-meta.tsv,2016-06-17,12,15
ParlaMint-BG-en_2016-06-22-meta.tsv,2016-06-22,14,11
ParlaMint-BG-en_2016-06-23-meta.tsv,2016-06-23,20,16
ParlaMint-BG-en_2016-06-24-meta.tsv,2016-06-24,14,11
ParlaMint-BG-en_2016-06-29-meta.tsv,2016-06-29,14,11
ParlaMint-BG-en_2016-06-30-meta.tsv,2016-06-30,18,16
ParlaMint-BG-en_2016-07-01-meta.tsv,2016-07-01,12,17
ParlaMint-BG-en_2016-07-06-meta.tsv,2016-07-06,12,9
ParlaMint-BG-en_2016-07-07-meta.tsv,2016-07-07,9,10
ParlaMint-BG-en_2016-07-08-meta.tsv,2016-07-08,18,12
ParlaMint-BG-en_2016-07-13-meta.tsv,2016-07-13,13,10
ParlaMint-BG-en_2016-07-15-meta.tsv,2016-07-15,9,16
ParlaMint-BG-en_2016-07-20-meta.tsv,2016-07-20,12,7
ParlaMint-BG-en_2016-07-21-meta.tsv,2016-07-21,24,6
ParlaMint-BG-en_2016-07-22-meta.tsv,2016-07-22,11,13
ParlaMint-BG-en_2016-07-26-meta.tsv,2016-07-26,13,9
ParlaMint-BG-en_2016-07-27-meta.tsv,2016-07-27,17,11
ParlaMint-BG-en_2016-07-28-meta.tsv,2016-07-28,16,17
ParlaMint-BG-en_2016-07-29-meta.tsv,2016-07-29,14,7
ParlaMint-BG-en_2016-08-31-meta.tsv,2016-08-31,13,9
ParlaMint-BG-en_2016-09-01-meta.tsv,2016-09-01,20,8
ParlaMint-BG-en_2016-09-02-meta.tsv,2016-09-02,12,10
ParlaMint-BG-en_2016-09-07-meta.tsv,2016-09-07,14,12
ParlaMint-BG-en_2016-09-08-meta.tsv,2016-09-08,10,6
ParlaMint-BG-en_2016-09-09-meta.tsv,2016-09-09,18,11
ParlaMint-BG-en_2016-09-14-meta.tsv,2016-09-14,19,11
ParlaMint-BG-en_2016-09-15-meta.tsv,2016-09-15,12,4
ParlaMint-BG-en_2016-09-16-meta.tsv,2016-09-16,8,10
ParlaMint-BG-en_2016-09-21-meta.tsv,2016-09-21,19,14
ParlaMint-BG-en_2016-09-28-meta.tsv,2016-09-28,19,13
ParlaMint-BG-en_2016-09-29-meta.tsv,2016-09-29,1,0
ParlaMint-BG-en_2016-09-30-meta.tsv,2016-09-30,11,18
ParlaMint-BG-en_2016-10-05-meta.tsv,2016-10-05,13,11
ParlaMint-BG-en_2016-10-07-meta.tsv,2016-10-07,6,4
ParlaMint-BG-en_2016-10-12-meta.tsv,2016-10-12,7,4
ParlaMint-BG-en_2016-10-14-meta.tsv,2016-10-14,1,0
ParlaMint-BG-en_2016-10-18-meta.tsv,2016-10-18,19,16
ParlaMint-BG-en_2016-10-19-meta.tsv,2016-10-19,20,15
ParlaMint-BG-en_2016-10-20-meta.tsv,2016-10-20,21,15
ParlaMint-BG-en_2016-10-21-meta.tsv,2016-10-21,28,22
ParlaMint-BG-en_2016-10-26-meta.tsv,2016-10-26,14,12
ParlaMint-BG-en_2016-10-27-meta.tsv,2016-10-27,12,10
ParlaMint-BG-en_2016-10-28-meta.tsv,2016-10-28,16,13
ParlaMint-BG-en_2016-11-09-meta.tsv,2016-11-09,3,4
ParlaMint-BG-en_2016-11-15-meta.tsv,2016-11-15,15,10
ParlaMint-BG-en_2016-11-16-meta.tsv,2016-11-16,11,6
ParlaMint-BG-en_2016-11-17-meta.tsv,2016-11-17,34,9
ParlaMint-BG-en_2016-11-18-meta.tsv,2016-11-18,14,8
ParlaMint-BG-en_2016-11-23-meta.tsv,2016-11-23,10,10
ParlaMint-BG-en_2016-11-24-meta.tsv,2016-11-24,21,14
ParlaMint-BG-en_2016-11-25-meta.tsv,2016-11-25,12,15
ParlaMint-BG-en_2016-11-30-meta.tsv,2016-11-30,21,16
ParlaMint-BG-en_2016-12-01-meta.tsv,2016-12-01,18,15
ParlaMint-BG-en_2016-12-02-meta.tsv,2016-12-02,11,11
ParlaMint-BG-en_2016-12-07-meta.tsv,2016-12-07,13,12
ParlaMint-BG-en_2016-12-08-meta.tsv,2016-12-08,16,10
ParlaMint-BG-en_2016-12-09-meta.tsv,2016-12-09,17,12
ParlaMint-BG-en_2016-12-14-meta.tsv,2016-12-14,17,6
ParlaMint-BG-en_2016-12-15-meta.tsv,2016-12-15,16,7
ParlaMint-BG-en_2016-12-16-meta.tsv,2016-12-16,11,3
ParlaMint-BG-en_2016-12-20-meta.tsv,2016-12-20,17,9
ParlaMint-BG-en_2016-12-21-meta.tsv,2016-12-21,20,2
ParlaMint-BG-en_2016-12-22-meta.tsv,2016-12-22,12,3
ParlaMint-BG-en_2017-01-11-meta.tsv,2017-01-11,15,14
ParlaMint-BG-en_2017-01-12-meta.tsv,2017-01-12,13,5
ParlaMint-BG-en_2017-01-13-meta.tsv,2017-01-13,12,3
ParlaMint-BG-en_2017-01-18-meta.tsv,2017-01-18,19,9
ParlaMint-BG-en_2017-01-19-meta.tsv,2017-01-19,4,2
ParlaMint-BG-en_2017-01-20-meta.tsv,2017-01-20,9,2
ParlaMint-BG-en_2017-01-24-meta.tsv,2017-01-24,8,3
ParlaMint-BG-en_2017-01-25-meta.tsv,2017-01-25,12,3
ParlaMint-BG-en_2017-01-26-meta.tsv,2017-01-26,15,5
ParlaMint-BG-en_2017-04-19-meta.tsv,2017-04-19,0,0
ParlaMint-BG-en_2017-04-20-meta.tsv,2017-04-20,0,0
ParlaMint-BG-en_2017-04-21-meta.tsv,2017-04-21,0,0
ParlaMint-BG-en_2017-04-26-meta.tsv,2017-04-26,0,0
ParlaMint-BG-en_2017-04-27-meta.tsv,2017-04-27,0,0
ParlaMint-BG-en_2017-04-28-meta.tsv,2017-04-28,0,0
ParlaMint-BG-en_2017-05-03-meta.tsv,2017-05-03,0,0
ParlaMint-BG-en_2017-05-04-meta.tsv,2017-05-04,7,19
ParlaMint-BG-en_2017-05-05-meta.tsv,2017-05-05,6,4
ParlaMint-BG-en_2017-05-10-meta.tsv,2017-05-10,8,4
ParlaMint-BG-en_2017-05-11-meta.tsv,2017-05-11,5,6
ParlaMint-BG-en_2017-05-12-meta.tsv,2017-05-12,1,2
ParlaMint-BG-en_2017-05-17-meta.tsv,2017-05-17,4,2
ParlaMint-BG-en_2017-05-18-meta.tsv,2017-05-18,6,5
ParlaMint-BG-en_2017-05-19-meta.tsv,2017-05-19,9,16
ParlaMint-BG-en_2017-05-25-meta.tsv,2017-05-25,6,4
ParlaMint-BG-en_2017-05-26-meta.tsv,2017-05-26,5,10
ParlaMint-BG-en_2017-05-31-meta.tsv,2017-05-31,4,7
ParlaMint-BG-en_2017-06-01-meta.tsv,2017-06-01,22,18
ParlaMint-BG-en_2017-06-02-meta.tsv,2017-06-02,5,18
ParlaMint-BG-en_2017-06-07-meta.tsv,2017-06-07,17,16
ParlaMint-BG-en_2017-06-08-meta.tsv,2017-06-08,14,20
ParlaMint-BG-en_2017-06-09-meta.tsv,2017-06-09,16,23
ParlaMint-BG-en_2017-06-14-meta.tsv,2017-06-14,20,21
ParlaMint-BG-en_2017-06-15-meta.tsv,2017-06-15,23,17
ParlaMint-BG-en_2017-06-16-meta.tsv,2017-06-16,7,17
ParlaMint-BG-en_2017-06-21-meta.tsv,2017-06-21,17,20
ParlaMint-BG-en_2017-06-22-meta.tsv,2017-06-22,15,18
ParlaMint-BG-en_2017-06-23-meta.tsv,2017-06-23,6,21
ParlaMint-BG-en_2017-06-28-meta.tsv,2017-06-28,21,20
ParlaMint-BG-en_2017-06-29-meta.tsv,2017-06-29,14,8
ParlaMint-BG-en_2017-06-30-meta.tsv,2017-06-30,25,23
ParlaMint-BG-en_2017-07-05-meta.tsv,2017-07-05,20,21
ParlaMint-BG-en_2017-07-06-meta.tsv,2017-07-06,21,19
ParlaMint-BG-en_2017-07-07-meta.tsv,2017-07-07,10,23
ParlaMint-BG-en_2017-07-12-meta.tsv,2017-07-12,16,16
ParlaMint-BG-en_2017-07-13-meta.tsv,2017-07-13,20,8
ParlaMint-BG-en_2017-07-14-meta.tsv,2017-07-14,14,24
ParlaMint-BG-en_2017-07-19-meta.tsv,2017-07-19,24,15
ParlaMint-BG-en_2017-07-20-meta.tsv,2017-07-20,19,15
ParlaMint-BG-en_2017-07-21-meta.tsv,2017-07-21,16,23
ParlaMint-BG-en_2017-07-26-meta.tsv,2017-07-26,10,15
ParlaMint-BG-en_2017-07-27-meta.tsv,2017-07-27,18,23
ParlaMint-BG-en_2017-07-28-meta.tsv,2017-07-28,18,23
ParlaMint-BG-en_2017-09-01-meta.tsv,2017-09-01,12,19
ParlaMint-BG-en_2017-09-07-meta.tsv,2017-09-07,9,9
ParlaMint-BG-en_2017-09-08-meta.tsv,2017-09-08,5,21
ParlaMint-BG-en_2017-09-13-meta.tsv,2017-09-13,16,26
ParlaMint-BG-en_2017-09-14-meta.tsv,2017-09-14,16,19
ParlaMint-BG-en_2017-09-19-meta.tsv,2017-09-19,11,22
ParlaMint-BG-en_2017-09-20-meta.tsv,2017-09-20,10,10
ParlaMint-BG-en_2017-09-21-meta.tsv,2017-09-21,28,25
ParlaMint-BG-en_2017-09-27-meta.tsv,2017-09-27,8,14
ParlaMint-BG-en_2017-09-28-meta.tsv,2017-09-28,7,7
ParlaMint-BG-en_2017-09-29-meta.tsv,2017-09-29,8,14
ParlaMint-BG-en_2017-10-04-meta.tsv,2017-10-04,20,18
ParlaMint-BG-en_2017-10-05-meta.tsv,2017-10-05,28,21
ParlaMint-BG-en_2017-10-06-meta.tsv,2017-10-06,11,25
ParlaMint-BG-en_2017-10-11-meta.tsv,2017-10-11,10,12
ParlaMint-BG-en_2017-10-12-meta.tsv,2017-10-12,12,6
ParlaMint-BG-en_2017-10-13-meta.tsv,2017-10-13,9,19
ParlaMint-BG-en_2017-10-17-meta.tsv,2017-10-17,11,7
ParlaMint-BG-en_2017-10-18-meta.tsv,2017-10-18,18,9
ParlaMint-BG-en_2017-10-19-meta.tsv,2017-10-19,18,11
ParlaMint-BG-en_2017-10-20-meta.tsv,2017-10-20,11,25
ParlaMint-BG-en_2017-10-25-meta.tsv,2017-10-25,11,14
ParlaMint-BG-en_2017-10-26-meta.tsv,2017-10-26,19,16
ParlaMint-BG-en_2017-10-27-meta.tsv,2017-10-27,6,24
ParlaMint-BG-en_2017-11-01-meta.tsv,2017-11-01,19,25
ParlaMint-BG-en_2017-11-02-meta.tsv,2017-11-02,7,6
ParlaMint-BG-en_2017-11-03-meta.tsv,2017-11-03,7,14
ParlaMint-BG-en_2017-11-08-meta.tsv,2017-11-08,36,29
ParlaMint-BG-en_2017-11-09-meta.tsv,2017-11-09,15,22
ParlaMint-BG-en_2017-11-10-meta.tsv,2017-11-10,12,24
ParlaMint-BG-en_2017-11-15-meta.tsv,2017-11-15,10,11
ParlaMint-BG-en_2017-11-16-meta.tsv,2017-11-16,9,6
ParlaMint-BG-en_2017-11-17-meta.tsv,2017-11-17,8,9
ParlaMint-BG-en_2017-11-21-meta.tsv,2017-11-21,2,0
ParlaMint-BG-en_2017-11-22-meta.tsv,2017-11-22,9,12
ParlaMint-BG-en_2017-11-23-meta.tsv,2017-11-23,13,10
ParlaMint-BG-en_2017-11-24-meta.tsv,2017-11-24,2,10
