Session,Date,Male,Female
ParlaMint-BG-en_2016-03-23-meta.tsv,2016-03-23,29,4
ParlaMint-BG-en_2016-03-24-meta.tsv,2016-03-24,15,6
ParlaMint-BG-en_2016-03-25-meta.tsv,2016-03-25,30,5
ParlaMint-BG-en_2016-03-30-meta.tsv,2016-03-30,45,10
ParlaMint-BG-en_2016-03-31-meta.tsv,2016-03-31,21,3
ParlaMint-BG-en_2016-04-01-meta.tsv,2016-04-01,28,11
ParlaMint-BG-en_2016-04-06-meta.tsv,2016-04-06,31,8
ParlaMint-BG-en_2016-04-07-meta.tsv,2016-04-07,19,5
ParlaMint-BG-en_2016-04-08-meta.tsv,2016-04-08,34,9
ParlaMint-BG-en_2016-04-13-meta.tsv,2016-04-13,11,3
ParlaMint-BG-en_2016-04-14-meta.tsv,2016-04-14,17,6
ParlaMint-BG-en_2016-04-15-meta.tsv,2016-04-15,33,12
ParlaMint-BG-en_2016-04-20-meta.tsv,2016-04-20,27,5
ParlaMint-BG-en_2016-04-21-meta.tsv,2016-04-21,39,3
ParlaMint-BG-en_2016-04-22-meta.tsv,2016-04-22,25,5
ParlaMint-BG-en_2016-04-26-meta.tsv,2016-04-26,47,7
ParlaMint-BG-en_2016-04-27-meta.tsv,2016-04-27,53,9
ParlaMint-BG-en_2016-04-28-meta.tsv,2016-04-28,37,5
ParlaMint-BG-en_2016-05-11-meta.tsv,2016-05-11,23,3
ParlaMint-BG-en_2016-05-12-meta.tsv,2016-05-12,28,7
ParlaMint-BG-en_2016-05-13-meta.tsv,2016-05-13,27,6
ParlaMint-BG-en_2016-05-18-meta.tsv,2016-05-18,37,7
ParlaMint-BG-en_2016-05-19-meta.tsv,2016-05-19,16,4
ParlaMint-BG-en_2016-05-20-meta.tsv,2016-05-20,28,11
ParlaMint-BG-en_2016-05-25-meta.tsv,2016-05-25,23,4
ParlaMint-BG-en_2016-05-26-meta.tsv,2016-05-26,20,4
ParlaMint-BG-en_2016-05-27-meta.tsv,2016-05-27,33,8
ParlaMint-BG-en_2016-06-01-meta.tsv,2016-06-01,28,6
ParlaMint-BG-en_2016-06-02-meta.tsv,2016-06-02,33,5
ParlaMint-BG-en_2016-06-03-meta.tsv,2016-06-03,36,8
ParlaMint-BG-en_2016-06-08-meta.tsv,2016-06-08,24,5
ParlaMint-BG-en_2016-06-09-meta.tsv,2016-06-09,24,5
ParlaMint-BG-en_2016-06-10-meta.tsv,2016-06-10,29,6
ParlaMint-BG-en_2016-06-15-meta.tsv,2016-06-15,30,10
ParlaMint-BG-en_2016-06-16-meta.tsv,2016-06-16,13,2
ParlaMint-BG-en_2016-06-17-meta.tsv,2016-06-17,29,4
ParlaMint-BG-en_2016-06-22-meta.tsv,2016-06-22,21,6
ParlaMint-BG-en_2016-06-23-meta.tsv,2016-06-23,34,6
ParlaMint-BG-en_2016-06-24-meta.tsv,2016-06-24,21,6
ParlaMint-BG-en_2016-06-29-meta.tsv,2016-06-29,26,3
ParlaMint-BG-en_2016-06-30-meta.tsv,2016-06-30,36,5
ParlaMint-BG-en_2016-07-01-meta.tsv,2016-07-01,30,8
ParlaMint-BG-en_2016-07-06-meta.tsv,2016-07-06,22,6
ParlaMint-BG-en_2016-07-07-meta.tsv,2016-07-07,14,5
ParlaMint-BG-en_2016-07-08-meta.tsv,2016-07-08,37,7
ParlaMint-BG-en_2016-07-13-meta.tsv,2016-07-13,22,6
ParlaMint-BG-en_2016-07-15-meta.tsv,2016-07-15,30,3
ParlaMint-BG-en_2016-07-20-meta.tsv,2016-07-20,15,5
ParlaMint-BG-en_2016-07-21-meta.tsv,2016-07-21,20,11
ParlaMint-BG-en_2016-07-22-meta.tsv,2016-07-22,32,5
ParlaMint-BG-en_2016-07-26-meta.tsv,2016-07-26,19,3
ParlaMint-BG-en_2016-07-27-meta.tsv,2016-07-27,28,4
ParlaMint-BG-en_2016-07-28-meta.tsv,2016-07-28,35,4
ParlaMint-BG-en_2016-07-29-meta.tsv,2016-07-29,19,4
ParlaMint-BG-en_2016-08-31-meta.tsv,2016-08-31,21,5
ParlaMint-BG-en_2016-09-01-meta.tsv,2016-09-01,22,9
ParlaMint-BG-en_2016-09-02-meta.tsv,2016-09-02,23,6
ParlaMint-BG-en_2016-09-07-meta.tsv,2016-09-07,25,8
ParlaMint-BG-en_2016-09-08-meta.tsv,2016-09-08,13,4
ParlaMint-BG-en_2016-09-09-meta.tsv,2016-09-09,28,7
ParlaMint-BG-en_2016-09-14-meta.tsv,2016-09-14,26,5
ParlaMint-BG-en_2016-09-15-meta.tsv,2016-09-15,15,4
ParlaMint-BG-en_2016-09-16-meta.tsv,2016-09-16,22,8
ParlaMint-BG-en_2016-09-21-meta.tsv,2016-09-21,30,6
ParlaMint-BG-en_2016-09-28-meta.tsv,2016-09-28,30,6
ParlaMint-BG-en_2016-09-29-meta.tsv,2016-09-29,1,0
ParlaMint-BG-en_2016-09-30-meta.tsv,2016-09-30,36,5
ParlaMint-BG-en_2016-10-05-meta.tsv,2016-10-05,25,4
ParlaMint-BG-en_2016-10-07-meta.tsv,2016-10-07,6,4
ParlaMint-BG-en_2016-10-12-meta.tsv,2016-10-12,11,1
ParlaMint-BG-en_2016-10-14-meta.tsv,2016-10-14,1,0
ParlaMint-BG-en_2016-10-18-meta.tsv,2016-10-18,36,4
ParlaMint-BG-en_2016-10-19-meta.tsv,2016-10-19,35,6
ParlaMint-BG-en_2016-10-20-meta.tsv,2016-10-20,38,5
ParlaMint-BG-en_2016-10-21-meta.tsv,2016-10-21,52,10
ParlaMint-BG-en_2016-10-26-meta.tsv,2016-10-26,25,5
ParlaMint-BG-en_2016-10-27-meta.tsv,2016-10-27,18,5
ParlaMint-BG-en_2016-10-28-meta.tsv,2016-10-28,34,4
ParlaMint-BG-en_2016-11-09-meta.tsv,2016-11-09,6,1
ParlaMint-BG-en_2016-11-15-meta.tsv,2016-11-15,20,5
ParlaMint-BG-en_2016-11-16-meta.tsv,2016-11-16,18,4
ParlaMint-BG-en_2016-11-17-meta.tsv,2016-11-17,34,11
ParlaMint-BG-en_2016-11-18-meta.tsv,2016-11-18,22,4
ParlaMint-BG-en_2016-11-23-meta.tsv,2016-11-23,17,3
ParlaMint-BG-en_2016-11-24-meta.tsv,2016-11-24,41,1
ParlaMint-BG-en_2016-11-25-meta.tsv,2016-11-25,32,7
ParlaMint-BG-en_2016-11-30-meta.tsv,2016-11-30,35,6
ParlaMint-BG-en_2016-12-01-meta.tsv,2016-12-01,26,9
ParlaMint-BG-en_2016-12-02-meta.tsv,2016-12-02,22,7
ParlaMint-BG-en_2016-12-07-meta.tsv,2016-12-07,27,3
ParlaMint-BG-en_2016-12-08-meta.tsv,2016-12-08,23,4
ParlaMint-BG-en_2016-12-09-meta.tsv,2016-12-09,27,9
ParlaMint-BG-en_2016-12-14-meta.tsv,2016-12-14,23,4
ParlaMint-BG-en_2016-12-15-meta.tsv,2016-12-15,22,4
ParlaMint-BG-en_2016-12-16-meta.tsv,2016-12-16,16,6
ParlaMint-BG-en_2016-12-20-meta.tsv,2016-12-20,20,6
ParlaMint-BG-en_2016-12-21-meta.tsv,2016-12-21,16,7
ParlaMint-BG-en_2016-12-22-meta.tsv,2016-12-22,10,5
ParlaMint-BG-en_2017-01-11-meta.tsv,2017-01-11,32,4
ParlaMint-BG-en_2017-01-12-meta.tsv,2017-01-12,14,5
ParlaMint-BG-en_2017-01-13-meta.tsv,2017-01-13,10,7
ParlaMint-BG-en_2017-01-18-meta.tsv,2017-01-18,30,4
ParlaMint-BG-en_2017-01-19-meta.tsv,2017-01-19,6,3
ParlaMint-BG-en_2017-01-20-meta.tsv,2017-01-20,9,2
ParlaMint-BG-en_2017-01-24-meta.tsv,2017-01-24,9,2
ParlaMint-BG-en_2017-01-25-meta.tsv,2017-01-25,12,3
ParlaMint-BG-en_2017-01-26-meta.tsv,2017-01-26,15,5
ParlaMint-BG-en_2017-04-19-meta.tsv,2017-04-19,8,2
ParlaMint-BG-en_2017-04-20-meta.tsv,2017-04-20,8,2
ParlaMint-BG-en_2017-04-21-meta.tsv,2017-04-21,28,8
ParlaMint-BG-en_2017-04-26-meta.tsv,2017-04-26,27,6
ParlaMint-BG-en_2017-04-27-meta.tsv,2017-04-27,31,3
ParlaMint-BG-en_2017-04-28-meta.tsv,2017-04-28,18,6
ParlaMint-BG-en_2017-05-03-meta.tsv,2017-05-03,27,5
ParlaMint-BG-en_2017-05-04-meta.tsv,2017-05-04,24,2
ParlaMint-BG-en_2017-05-05-meta.tsv,2017-05-05,9,1
ParlaMint-BG-en_2017-05-10-meta.tsv,2017-05-10,10,2
ParlaMint-BG-en_2017-05-11-meta.tsv,2017-05-11,10,1
ParlaMint-BG-en_2017-05-12-meta.tsv,2017-05-12,4,0
ParlaMint-BG-en_2017-05-17-meta.tsv,2017-05-17,7,0
ParlaMint-BG-en_2017-05-18-meta.tsv,2017-05-18,9,4
ParlaMint-BG-en_2017-05-19-meta.tsv,2017-05-19,20,8
ParlaMint-BG-en_2017-05-25-meta.tsv,2017-05-25,8,3
ParlaMint-BG-en_2017-05-26-meta.tsv,2017-05-26,16,5
ParlaMint-BG-en_2017-05-31-meta.tsv,2017-05-31,10,1
ParlaMint-BG-en_2017-06-01-meta.tsv,2017-06-01,35,7
ParlaMint-BG-en_2017-06-02-meta.tsv,2017-06-02,21,8
ParlaMint-BG-en_2017-06-07-meta.tsv,2017-06-07,24,10
ParlaMint-BG-en_2017-06-08-meta.tsv,2017-06-08,26,9
ParlaMint-BG-en_2017-06-09-meta.tsv,2017-06-09,34,8
ParlaMint-BG-en_2017-06-14-meta.tsv,2017-06-14,32,10
ParlaMint-BG-en_2017-06-15-meta.tsv,2017-06-15,34,6
ParlaMint-BG-en_2017-06-16-meta.tsv,2017-06-16,22,10
ParlaMint-BG-en_2017-06-21-meta.tsv,2017-06-21,28,11
ParlaMint-BG-en_2017-06-22-meta.tsv,2017-06-22,27,7
ParlaMint-BG-en_2017-06-23-meta.tsv,2017-06-23,27,7
ParlaMint-BG-en_2017-06-28-meta.tsv,2017-06-28,35,6
ParlaMint-BG-en_2017-06-29-meta.tsv,2017-06-29,18,4
ParlaMint-BG-en_2017-06-30-meta.tsv,2017-06-30,37,13
ParlaMint-BG-en_2017-07-05-meta.tsv,2017-07-05,35,8
ParlaMint-BG-en_2017-07-06-meta.tsv,2017-07-06,28,12
ParlaMint-BG-en_2017-07-07-meta.tsv,2017-07-07,31,9
ParlaMint-BG-en_2017-07-12-meta.tsv,2017-07-12,22,11
ParlaMint-BG-en_2017-07-13-meta.tsv,2017-07-13,17,11
ParlaMint-BG-en_2017-07-14-meta.tsv,2017-07-14,33,9
ParlaMint-BG-en_2017-07-19-meta.tsv,2017-07-19,31,8
ParlaMint-BG-en_2017-07-20-meta.tsv,2017-07-20,26,8
ParlaMint-BG-en_2017-07-21-meta.tsv,2017-07-21,27,17
ParlaMint-BG-en_2017-07-26-meta.tsv,2017-07-26,18,7
ParlaMint-BG-en_2017-07-27-meta.tsv,2017-07-27,33,10
ParlaMint-BG-en_2017-07-28-meta.tsv,2017-07-28,35,11
ParlaMint-BG-en_2017-09-01-meta.tsv,2017-09-01,25,12
ParlaMint-BG-en_2017-09-07-meta.tsv,2017-09-07,11,7
ParlaMint-BG-en_2017-09-08-meta.tsv,2017-09-08,22,10
ParlaMint-BG-en_2017-09-13-meta.tsv,2017-09-13,35,7
ParlaMint-BG-en_2017-09-14-meta.tsv,2017-09-14,27,8
ParlaMint-BG-en_2017-09-19-meta.tsv,2017-09-19,26,11
ParlaMint-BG-en_2017-09-20-meta.tsv,2017-09-20,18,3
ParlaMint-BG-en_2017-09-21-meta.tsv,2017-09-21,45,9
ParlaMint-BG-en_2017-09-27-meta.tsv,2017-09-27,17,5
ParlaMint-BG-en_2017-09-28-meta.tsv,2017-09-28,14,1
ParlaMint-BG-en_2017-09-29-meta.tsv,2017-09-29,23,6
ParlaMint-BG-en_2017-10-04-meta.tsv,2017-10-04,32,6
ParlaMint-BG-en_2017-10-05-meta.tsv,2017-10-05,41,8
ParlaMint-BG-en_2017-10-06-meta.tsv,2017-10-06,29,11
ParlaMint-BG-en_2017-10-11-meta.tsv,2017-10-11,15,8
ParlaMint-BG-en_2017-10-12-meta.tsv,2017-10-12,12,6
ParlaMint-BG-en_2017-10-13-meta.tsv,2017-10-13,23,8
ParlaMint-BG-en_2017-10-17-meta.tsv,2017-10-17,16,3
ParlaMint-BG-en_2017-10-18-meta.tsv,2017-10-18,24,6
ParlaMint-BG-en_2017-10-19-meta.tsv,2017-10-19,24,5
ParlaMint-BG-en_2017-10-20-meta.tsv,2017-10-20,35,10
ParlaMint-BG-en_2017-10-25-meta.tsv,2017-10-25,20,6
ParlaMint-BG-en_2017-10-26-meta.tsv,2017-10-26,31,8
ParlaMint-BG-en_2017-10-27-meta.tsv,2017-10-27,24,10
ParlaMint-BG-en_2017-11-01-meta.tsv,2017-11-01,32,12
ParlaMint-BG-en_2017-11-02-meta.tsv,2017-11-02,7,6
ParlaMint-BG-en_2017-11-03-meta.tsv,2017-11-03,24,7
ParlaMint-BG-en_2017-11-08-meta.tsv,2017-11-08,47,19
ParlaMint-BG-en_2017-11-09-meta.tsv,2017-11-09,29,11
ParlaMint-BG-en_2017-11-10-meta.tsv,2017-11-10,30,10
ParlaMint-BG-en_2017-11-15-meta.tsv,2017-11-15,14,7
ParlaMint-BG-en_2017-11-16-meta.tsv,2017-11-16,12,3
ParlaMint-BG-en_2017-11-17-meta.tsv,2017-11-17,14,4
ParlaMint-BG-en_2017-11-21-meta.tsv,2017-11-21,2,1
ParlaMint-BG-en_2017-11-22-meta.tsv,2017-11-22,17,4
ParlaMint-BG-en_2017-11-23-meta.tsv,2017-11-23,16,7
ParlaMint-BG-en_2017-11-24-meta.tsv,2017-11-24,12,3
