Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2001-03-01-lower	ParlaMint-NO_2001-03-01-lower.ana.ud2265e34	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 2000-2001, Sitting day 2001-03-01	2001-03-01	Lower house	Term 1997-2001	Session 2000-2001	-	Sitting day 2001-03-01	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.JR	Ringstad, Jorunn	F	1943	
ParlaMint-NO-en_2001-03-01-lower	ParlaMint-NO_2001-03-01-lower.ana.ud2265e42	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 2000-2001, Sitting day 2001-03-01	2001-03-01	Lower house	Term 1997-2001	Session 2000-2001	-	Sitting day 2001-03-01	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.JR	Ringstad, Jorunn	F	1943	
ParlaMint-NO-en_2001-03-01-lower	ParlaMint-NO_2001-03-01-lower.ana.ud2265e68	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 2000-2001, Sitting day 2001-03-01	2001-03-01	Lower house	Term 1997-2001	Session 2000-2001	-	Sitting day 2001-03-01	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.JR	Ringstad, Jorunn	F	1943	
ParlaMint-NO-en_2001-03-01-lower	ParlaMint-NO_2001-03-01-lower.ana.ud2265e118	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 2000-2001, Sitting day 2001-03-01	2001-03-01	Lower house	Term 1997-2001	Session 2000-2001	-	Sitting day 2001-03-01	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.JR	Ringstad, Jorunn	F	1943	
ParlaMint-NO-en_2001-03-01-lower	ParlaMint-NO_2001-03-01-lower.ana.ud2265e127	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 2000-2001, Sitting day 2001-03-01	2001-03-01	Lower house	Term 1997-2001	Session 2000-2001	-	Sitting day 2001-03-01	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.JR	Ringstad, Jorunn	F	1943	
ParlaMint-NO-en_2001-03-01-lower	ParlaMint-NO_2001-03-01-lower.ana.ud2265e136	Hansard from meeting in the Norwegian Parliament, term 1997-2001, Session 2000-2001, Sitting day 2001-03-01	2001-03-01	Lower house	Term 1997-2001	Session 2000-2001	-	Sitting day 2001-03-01	-	Reference	English	Chairperson	MP	notMinister	Sp	Senterpartiet	-	Centre	person.JR	Ringstad, Jorunn	F	1943	
