Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2003-05-27-upper	ParlaMint-NO_2003-05-27-upper.ana.ud1071e74	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2002-2003, Sitting day 2003-05-27	2003-05-27	Upper house	Term 2001-2005	Session 2002-2003	-	Sitting day 2003-05-27	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2003-05-27-upper	ParlaMint-NO_2003-05-27-upper.ana.ud1071e89	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2002-2003, Sitting day 2003-05-27	2003-05-27	Upper house	Term 2001-2005	Session 2002-2003	-	Sitting day 2003-05-27	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2003-05-27-upper	ParlaMint-NO_2003-05-27-upper.ana.ud1071e104	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2002-2003, Sitting day 2003-05-27	2003-05-27	Upper house	Term 2001-2005	Session 2002-2003	-	Sitting day 2003-05-27	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2003-05-27-upper	ParlaMint-NO_2003-05-27-upper.ana.ud1071e119	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2002-2003, Sitting day 2003-05-27	2003-05-27	Upper house	Term 2001-2005	Session 2002-2003	-	Sitting day 2003-05-27	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
ParlaMint-NO-en_2003-05-27-upper	ParlaMint-NO_2003-05-27-upper.ana.ud1071e134	Hansard from meeting in the Norwegian Parliament, term 2001-2005, Session 2002-2003, Sitting day 2003-05-27	2003-05-27	Upper house	Term 2001-2005	Session 2002-2003	-	Sitting day 2003-05-27	-	Reference	English	Chairperson	MP	notMinister	KrF	Kristelig Folkeparti	Coalition	Centre to centre-right	person.OH	Holten, Odd	M	1940	
