Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U1	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Chairperson	MP	notMinister	SDE	Sotsiaaldemokraatlik erakond	Coalition	Centre-left	e_nestor_19530905	Nestor, Eiki	M	1953	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U2	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Chairperson	MP	notMinister	SDE	Sotsiaaldemokraatlik erakond	Coalition	Centre-left	e_nestor_19530905	Nestor, Eiki	M	1953	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U3	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	ü_madise_00000000	Madise, Ü	U	-	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U4	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Chairperson	MP	notMinister	SDE	Sotsiaaldemokraatlik erakond	Coalition	Centre-left	e_nestor_19530905	Nestor, Eiki	M	1953	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U5	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Regular	MP	notMinister	KE	Keskerakond	-	Centre-left	m_reps_19750113	Reps, Mailis	F	1975	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U6	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Chairperson	MP	notMinister	SDE	Sotsiaaldemokraatlik erakond	Coalition	Centre-left	e_nestor_19530905	Nestor, Eiki	M	1953	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U7	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Regular	MP	notMinister	RE	Reformierakond	Coalition	Centre-right	i_gräzin_19520627	Gräzin, Igor	M	1952	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U8	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Chairperson	MP	notMinister	SDE	Sotsiaaldemokraatlik erakond	Coalition	Centre-left	e_nestor_19530905	Nestor, Eiki	M	1953	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U9	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Regular	MP	notMinister	KE	Keskerakond	-	Centre-left	m_stalnuhhin_19610915	Stalnuhhin, Mihhail	M	1961	
ParlaMint-EE-en_2015-03-31	ParlaMint-EE_2015-03-31_U10	XIII Parliament term, I Session, Plenary Assembly regular meeting on Tuesday, 31.03.2015, 10:00	2015-03-31	Unicameralism	XIII Riigikogu	I regular session	-	2015-03-31	-	Reference	English	Chairperson	MP	notMinister	SDE	Sotsiaaldemokraatlik erakond	Coalition	Centre-left	e_nestor_19530905	Nestor, Eiki	M	1953	
