Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u1	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Chairperson	MP	notMinister	PPdeG	People's Party of Galicia	Coalition	Centre-right to right	RojoPilarMilagros	Rojo Noguera, Pilar Milagros	F	1960	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u2	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Regular	MP	notMinister	PSdeG-PSOE	Socialists' Party of Galicia	Opposition	Centre-left	SoneiraMaríaSoledad	Soneira Tajes, María Soledad	F	1954	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u3	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Chairperson	MP	notMinister	PPdeG	People's Party of Galicia	Coalition	Centre-right to right	RojoPilarMilagros	Rojo Noguera, Pilar Milagros	F	1960	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u4	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Chairperson	MP	notMinister	PPdeG	People's Party of Galicia	Coalition	Centre-right to right	RojoPilarMilagros	Rojo Noguera, Pilar Milagros	F	1960	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u5	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Chairperson	MP	notMinister	PPdeG	People's Party of Galicia	Coalition	Centre-right to right	RojoPilarMilagros	Rojo Noguera, Pilar Milagros	F	1960	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u6	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Regular	MP	notMinister	-	-	-	-	MartínezMaríaConsuelo	Martínez García, María Consuelo	F	1961	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u7	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Chairperson	MP	notMinister	PPdeG	People's Party of Galicia	Coalition	Centre-right to right	RojoPilarMilagros	Rojo Noguera, Pilar Milagros	F	1960	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u8	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Regular	MP	notMinister	BNG	Galician Nationalist Bloc	Opposition	Left	PazMaríaTareixa	Paz Franco, María Tareixa	F	1967	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u9	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Chairperson	MP	notMinister	PPdeG	People's Party of Galicia	Coalition	Centre-right to right	RojoPilarMilagros	Rojo Noguera, Pilar Milagros	F	1960	
ParlaMint-ES-GA-en_2015-07-23-DSPGDP008	ParlaMint-ES-GA_2015-07-23-DSPGDP008.u10	Minutes of the Assembly of the Galician Parliament	2015-07-23	Unicameralism	IX Lexislatura	-	Número 008	23.07.2015	-	Reference	English	Regular	MP	notMinister	AGE	Galician Alternativa of the Left	Opposition	Left	BeirasXoséManuel	Beiras Torrado, Xosé Manuel	M	1936	
