Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29541	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29542	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	TadićBoris	Tadić, Boris	U	-	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29543	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29544	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	KoštunicaVojislav	Koštunica, Vojislav	M	1944	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29545	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29546	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	NikolićTomislav	Nikolić, Tomislav	M	1952	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29547	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29548	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	AlbijanićMiloljub	Albijanić, Miloljub	M	1967	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29549	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29550	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	DačićIvica	Dačić, Ivica	M	1966	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29551	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Chairperson	MP	notMinister	SPO	Srpski pokret obnove	Coalition	Centre-right	MihailovićVojislav	Mihailović, Vojislav	M	1951	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29552	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Regular	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29554	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Regular	MP	notMinister	SPO	Srpski pokret obnove	Coalition	Centre-right	StevanovićVeroljub	Stevanović, Veroljub	M	1946	
ParlaMint-RS-en_2006-09-30-0	ParlaMint-RS_2006-09-30-0.u29555	Term 6, Meeting p1	2006-09-30	Unicameralism	6. mandat	-	Zasedanje p1	2006-09-30	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
