Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-LV-en_2018-10-25-PT12-498-meta.tsv,2018-10-25,0,0,0,0,0
ParlaMint-LV-en_2018-11-01-PT12-499-meta.tsv,2018-11-01,0,0,0,0,0
ParlaMint-LV-en_2018-11-06-PT13-500-meta.tsv,2018-11-06,0,0,0,0,0
ParlaMint-LV-en_2018-11-13-PT13-503-meta.tsv,2018-11-13,0,0,0,0,0
ParlaMint-LV-en_2018-11-18-PT13-505-meta.tsv,2018-11-18,0,0,0,0,0
ParlaMint-LV-en_2018-11-20-PT13-504-meta.tsv,2018-11-20,0,0,0,0,0
ParlaMint-LV-en_2018-11-22-PT13-506-meta.tsv,2018-11-22,0,0,0,0,0
ParlaMint-LV-en_2018-11-29-PT13-507-meta.tsv,2018-11-29,0,0,0,0,0
ParlaMint-LV-en_2018-12-06-PT13-508-meta.tsv,2018-12-06,0,0,0,0,0
ParlaMint-LV-en_2018-12-13-PT13-509-meta.tsv,2018-12-13,0,0,0,0,0
ParlaMint-LV-en_2018-12-20-PT13-511-meta.tsv,2018-12-20,0,0,0,0,0
ParlaMint-LV-en_2019-01-10-PT13-512-meta.tsv,2019-01-10,0,0,0,0,0
ParlaMint-LV-en_2019-01-17-PT13-513-meta.tsv,2019-01-17,0,0,0,0,0
ParlaMint-LV-en_2019-01-23-PT13-514-meta.tsv,2019-01-23,0,0,0,0,0
ParlaMint-LV-en_2019-01-24-PT13-515-meta.tsv,2019-01-24,0,0,0,0,0
ParlaMint-LV-en_2019-01-31-PT13-516-meta.tsv,2019-01-31,0,0,0,0,0
ParlaMint-LV-en_2019-01-31-PT13-517-meta.tsv,2019-01-31,0,0,0,0,0
ParlaMint-LV-en_2019-02-07-PT13-518-meta.tsv,2019-02-07,0,0,0,0,0
ParlaMint-LV-en_2019-02-14-PT13-519-meta.tsv,2019-02-14,0,0,0,0,0
ParlaMint-LV-en_2019-02-21-PT13-520-meta.tsv,2019-02-21,0,0,0,0,0
ParlaMint-LV-en_2019-02-28-PT13-521-meta.tsv,2019-02-28,0,0,0,0,0
ParlaMint-LV-en_2019-03-07-PT13-523-meta.tsv,2019-03-07,0,0,0,0,0
ParlaMint-LV-en_2019-03-14-PT13-524-meta.tsv,2019-03-14,0,0,0,0,0
ParlaMint-LV-en_2019-03-20-PT13-526-meta.tsv,2019-03-20,0,0,0,0,0
ParlaMint-LV-en_2019-03-21-PT13-527-meta.tsv,2019-03-21,0,0,0,0,0
ParlaMint-LV-en_2019-03-28-PT13-528-meta.tsv,2019-03-28,0,0,0,0,0
ParlaMint-LV-en_2019-04-03-PT13-530-meta.tsv,2019-04-03,0,0,0,0,0
ParlaMint-LV-en_2019-04-04-PT13-529-meta.tsv,2019-04-04,0,0,0,0,0
ParlaMint-LV-en_2019-04-04-PT13-531-meta.tsv,2019-04-04,0,0,0,0,0
ParlaMint-LV-en_2019-04-11-PT13-532-meta.tsv,2019-04-11,0,0,0,0,0
ParlaMint-LV-en_2019-04-25-PT13-533-meta.tsv,2019-04-25,0,0,0,0,0
ParlaMint-LV-en_2019-05-02-PT13-534-meta.tsv,2019-05-02,0,0,0,0,0
ParlaMint-LV-en_2019-05-04-PT13-535-meta.tsv,2019-05-04,0,0,0,0,0
ParlaMint-LV-en_2019-05-09-PT13-536-meta.tsv,2019-05-09,0,0,0,0,0
ParlaMint-LV-en_2019-05-16-PT13-537-meta.tsv,2019-05-16,0,0,0,0,0
ParlaMint-LV-en_2019-05-23-PT13-538-meta.tsv,2019-05-23,0,0,0,0,0
ParlaMint-LV-en_2019-05-29-PT13-539-meta.tsv,2019-05-29,0,0,0,0,0
ParlaMint-LV-en_2019-05-30-PT13-540-meta.tsv,2019-05-30,0,0,0,0,0
ParlaMint-LV-en_2019-06-06-PT13-541-meta.tsv,2019-06-06,0,0,0,0,0
ParlaMint-LV-en_2019-06-06-PT13-542-meta.tsv,2019-06-06,0,0,0,0,0
ParlaMint-LV-en_2019-06-13-PT13-543-meta.tsv,2019-06-13,0,0,0,0,0
ParlaMint-LV-en_2019-06-20-PT13-544-meta.tsv,2019-06-20,0,0,0,0,0
ParlaMint-LV-en_2019-07-08-PT13-545-meta.tsv,2019-07-08,0,0,0,0,0
ParlaMint-LV-en_2019-07-08-PT13-546-meta.tsv,2019-07-08,0,0,0,0,0
ParlaMint-LV-en_2019-07-08-PT13-547-meta.tsv,2019-07-08,0,0,0,0,0
ParlaMint-LV-en_2019-09-05-PT13-2005-meta.tsv,2019-09-05,0,0,0,0,0
ParlaMint-LV-en_2019-09-12-PT13-2006-meta.tsv,2019-09-12,0,0,0,0,0
ParlaMint-LV-en_2019-09-19-PT13-2009-meta.tsv,2019-09-19,0,0,0,0,0
ParlaMint-LV-en_2019-09-26-PT13-2010-meta.tsv,2019-09-26,0,0,0,0,0
ParlaMint-LV-en_2019-10-03-PT13-2011-meta.tsv,2019-10-03,0,0,0,0,0
ParlaMint-LV-en_2019-10-10-PT13-2012-meta.tsv,2019-10-10,0,0,0,0,0
ParlaMint-LV-en_2019-10-17-PT13-2013-meta.tsv,2019-10-17,0,0,0,0,0
ParlaMint-LV-en_2019-10-24-PT13-2014-meta.tsv,2019-10-24,0,0,0,0,0
ParlaMint-LV-en_2019-10-30-PT13-2015-meta.tsv,2019-10-30,0,0,0,0,0
ParlaMint-LV-en_2019-10-31-PT13-2016-meta.tsv,2019-10-31,0,0,0,0,0
ParlaMint-LV-en_2019-11-07-PT13-2017-meta.tsv,2019-11-07,0,0,0,0,0
ParlaMint-LV-en_2019-11-13-PT13-2018-meta.tsv,2019-11-13,0,0,0,0,0
ParlaMint-LV-en_2019-11-14-PT13-2019-meta.tsv,2019-11-14,0,0,0,0,0
ParlaMint-LV-en_2019-11-18-PT13-2020-meta.tsv,2019-11-18,0,0,0,0,0
ParlaMint-LV-en_2019-11-21-PT13-2021-meta.tsv,2019-11-21,0,0,0,0,0
ParlaMint-LV-en_2019-11-21-PT13-2022-meta.tsv,2019-11-21,0,0,0,0,0
ParlaMint-LV-en_2019-11-28-PT13-2023-meta.tsv,2019-11-28,0,0,0,0,0
ParlaMint-LV-en_2019-12-05-PT13-2024-meta.tsv,2019-12-05,0,0,0,0,0
ParlaMint-LV-en_2019-12-05-PT13-2025-meta.tsv,2019-12-05,0,0,0,0,0
ParlaMint-LV-en_2019-12-12-PT13-2026-meta.tsv,2019-12-12,0,0,0,0,0
ParlaMint-LV-en_2019-12-18-PT13-2027-meta.tsv,2019-12-18,0,0,0,0,0
ParlaMint-LV-en_2019-12-18-PT13-2028-meta.tsv,2019-12-18,0,0,0,0,0
ParlaMint-LV-en_2019-12-18-PT13-2029-meta.tsv,2019-12-18,0,0,0,0,0
ParlaMint-LV-en_2019-12-19-PT13-2030-meta.tsv,2019-12-19,0,0,0,0,0
ParlaMint-LV-en_2019-12-19-PT13-2031-meta.tsv,2019-12-19,0,0,0,0,0
ParlaMint-LV-en_2020-01-09-PT13-2032-meta.tsv,2020-01-09,0,0,0,0,0
ParlaMint-LV-en_2020-01-16-PT13-2033-meta.tsv,2020-01-16,0,0,0,0,0
ParlaMint-LV-en_2020-01-23-PT13-2034-meta.tsv,2020-01-23,0,0,0,0,0
ParlaMint-LV-en_2020-01-30-PT13-2035-meta.tsv,2020-01-30,0,0,0,0,0
ParlaMint-LV-en_2020-01-30-PT13-2036-meta.tsv,2020-01-30,0,0,0,0,0
ParlaMint-LV-en_2020-02-06-PT13-2037-meta.tsv,2020-02-06,0,0,0,0,0
ParlaMint-LV-en_2020-02-06-PT13-2038-meta.tsv,2020-02-06,0,0,0,0,0
ParlaMint-LV-en_2020-02-13-PT13-2039-meta.tsv,2020-02-13,0,0,0,0,0
ParlaMint-LV-en_2020-02-20-PT13-2040-meta.tsv,2020-02-20,0,0,0,0,0
ParlaMint-LV-en_2020-02-20-PT13-2041-meta.tsv,2020-02-20,0,0,0,0,0
ParlaMint-LV-en_2020-02-27-PT13-2043-meta.tsv,2020-02-27,0,0,0,0,0
ParlaMint-LV-en_2020-03-05-PT13-2044-meta.tsv,2020-03-05,0,0,0,0,0
ParlaMint-LV-en_2020-03-05-PT13-2045-meta.tsv,2020-03-05,0,0,0,0,0
ParlaMint-LV-en_2020-03-06-PT13-2046-meta.tsv,2020-03-06,0,0,0,0,0
ParlaMint-LV-en_2020-03-10-PT13-2047-meta.tsv,2020-03-10,0,0,0,0,0
ParlaMint-LV-en_2020-03-11-PT13-2048-meta.tsv,2020-03-11,0,0,0,0,0
ParlaMint-LV-en_2020-03-12-PT13-2049-meta.tsv,2020-03-12,0,0,0,0,0
ParlaMint-LV-en_2020-03-12-PT13-2051-meta.tsv,2020-03-12,0,0,0,0,0
