Session,Date,Coalition,Opposition
ParlaMint-EE-en_2011-11-14-meta.tsv,2011-11-14,3,0
ParlaMint-EE-en_2011-11-15-meta.tsv,2011-11-15,14,0
ParlaMint-EE-en_2011-11-16-meta.tsv,2011-11-16,24,0
ParlaMint-EE-en_2011-11-17-meta.tsv,2011-11-17,18,0
ParlaMint-EE-en_2011-11-21-meta.tsv,2011-11-21,3,0
ParlaMint-EE-en_2011-11-22-meta.tsv,2011-11-22,22,0
ParlaMint-EE-en_2011-11-23-meta.tsv,2011-11-23,23,0
ParlaMint-EE-en_2011-11-24-meta.tsv,2011-11-24,2,0
ParlaMint-EE-en_2011-12-05-meta.tsv,2011-12-05,2,0
ParlaMint-EE-en_2011-12-06-meta.tsv,2011-12-06,8,0
ParlaMint-EE-en_2011-12-07-meta.tsv,2011-12-07,11,0
ParlaMint-EE-en_2011-12-08-meta.tsv,2011-12-08,12,0
ParlaMint-EE-en_2011-12-12-meta.tsv,2011-12-12,3,0
ParlaMint-EE-en_2011-12-13-meta.tsv,2011-12-13,13,0
ParlaMint-EE-en_2011-12-14-meta.tsv,2011-12-14,13,0
ParlaMint-EE-en_2011-12-15-meta.tsv,2011-12-15,2,0
ParlaMint-EE-en_2012-01-09-meta.tsv,2012-01-09,2,0
ParlaMint-EE-en_2012-01-10-meta.tsv,2012-01-10,3,0
ParlaMint-EE-en_2012-01-11-meta.tsv,2012-01-11,13,0
ParlaMint-EE-en_2012-01-12-meta.tsv,2012-01-12,15,0
ParlaMint-EE-en_2012-01-16-meta.tsv,2012-01-16,2,0
ParlaMint-EE-en_2012-01-17-meta.tsv,2012-01-17,14,0
ParlaMint-EE-en_2012-01-18-meta.tsv,2012-01-18,14,0
ParlaMint-EE-en_2012-01-19-meta.tsv,2012-01-19,11,0
ParlaMint-EE-en_2012-01-23-meta.tsv,2012-01-23,2,0
ParlaMint-EE-en_2012-01-24-meta.tsv,2012-01-24,10,0
ParlaMint-EE-en_2012-01-25-meta.tsv,2012-01-25,19,0
ParlaMint-EE-en_2012-01-26-meta.tsv,2012-01-26,5,0
ParlaMint-EE-en_2012-02-06-meta.tsv,2012-02-06,2,0
ParlaMint-EE-en_2012-02-07-meta.tsv,2012-02-07,12,0
ParlaMint-EE-en_2012-02-08-meta.tsv,2012-02-08,17,0
ParlaMint-EE-en_2012-02-09-meta.tsv,2012-02-09,3,0
ParlaMint-EE-en_2012-02-13-meta.tsv,2012-02-13,7,0
ParlaMint-EE-en_2012-02-14-meta.tsv,2012-02-14,19,0
ParlaMint-EE-en_2012-02-15-meta.tsv,2012-02-15,5,0
ParlaMint-EE-en_2012-02-16-meta.tsv,2012-02-16,2,0
ParlaMint-EE-en_2012-02-20-meta.tsv,2012-02-20,5,0
ParlaMint-EE-en_2012-02-21-meta.tsv,2012-02-21,14,0
ParlaMint-EE-en_2012-02-22-meta.tsv,2012-02-22,12,0
ParlaMint-EE-en_2012-02-23-meta.tsv,2012-02-23,22,0
ParlaMint-EE-en_2012-03-05-meta.tsv,2012-03-05,5,0
ParlaMint-EE-en_2012-03-06-meta.tsv,2012-03-06,15,0
ParlaMint-EE-en_2012-03-07-meta.tsv,2012-03-07,15,0
ParlaMint-EE-en_2012-03-08-meta.tsv,2012-03-08,8,0
ParlaMint-EE-en_2012-03-12-meta.tsv,2012-03-12,4,0
ParlaMint-EE-en_2012-03-13-meta.tsv,2012-03-13,3,0
ParlaMint-EE-en_2012-03-14-meta.tsv,2012-03-14,17,0
ParlaMint-EE-en_2012-03-15-meta.tsv,2012-03-15,1,0
ParlaMint-EE-en_2012-03-19-meta.tsv,2012-03-19,1,0
ParlaMint-EE-en_2012-03-20-meta.tsv,2012-03-20,10,0
ParlaMint-EE-en_2012-03-21-meta.tsv,2012-03-21,24,0
ParlaMint-EE-en_2012-03-22-meta.tsv,2012-03-22,8,0
ParlaMint-EE-en_2012-04-02-meta.tsv,2012-04-02,5,0
ParlaMint-EE-en_2012-04-03-meta.tsv,2012-04-03,5,0
ParlaMint-EE-en_2012-04-04-meta.tsv,2012-04-04,19,0
ParlaMint-EE-en_2012-04-05-meta.tsv,2012-04-05,5,0
ParlaMint-EE-en_2012-04-09-meta.tsv,2012-04-09,1,0
ParlaMint-EE-en_2012-04-10-meta.tsv,2012-04-10,4,0
ParlaMint-EE-en_2012-04-11-meta.tsv,2012-04-11,8,0
ParlaMint-EE-en_2012-04-12-meta.tsv,2012-04-12,1,0
ParlaMint-EE-en_2012-04-16-meta.tsv,2012-04-16,1,0
ParlaMint-EE-en_2012-04-17-meta.tsv,2012-04-17,6,0
ParlaMint-EE-en_2012-04-18-meta.tsv,2012-04-18,15,0
ParlaMint-EE-en_2012-04-19-meta.tsv,2012-04-19,8,0
ParlaMint-EE-en_2012-04-30-meta.tsv,2012-04-30,1,0
ParlaMint-EE-en_2012-05-02-meta.tsv,2012-05-02,12,0
ParlaMint-EE-en_2012-05-03-meta.tsv,2012-05-03,2,0
ParlaMint-EE-en_2012-05-07-meta.tsv,2012-05-07,7,0
ParlaMint-EE-en_2012-05-08-meta.tsv,2012-05-08,14,0
ParlaMint-EE-en_2012-05-09-meta.tsv,2012-05-09,15,0
ParlaMint-EE-en_2012-05-10-meta.tsv,2012-05-10,3,0
ParlaMint-EE-en_2012-05-14-meta.tsv,2012-05-14,3,0
ParlaMint-EE-en_2012-05-15-meta.tsv,2012-05-15,18,0
ParlaMint-EE-en_2012-05-16-meta.tsv,2012-05-16,12,0
ParlaMint-EE-en_2012-05-17-meta.tsv,2012-05-17,0,0
ParlaMint-EE-en_2012-05-28-meta.tsv,2012-05-28,4,0
ParlaMint-EE-en_2012-05-29-meta.tsv,2012-05-29,14,0
ParlaMint-EE-en_2012-05-30-meta.tsv,2012-05-30,23,0
ParlaMint-EE-en_2012-05-31-meta.tsv,2012-05-31,10,0
ParlaMint-EE-en_2012-06-04-meta.tsv,2012-06-04,1,0
ParlaMint-EE-en_2012-06-05-meta.tsv,2012-06-05,13,0
ParlaMint-EE-en_2012-06-06-meta.tsv,2012-06-06,18,0
ParlaMint-EE-en_2012-06-07-meta.tsv,2012-06-07,8,0
ParlaMint-EE-en_2012-06-11-meta.tsv,2012-06-11,3,0
ParlaMint-EE-en_2012-06-12-meta.tsv,2012-06-12,19,0
ParlaMint-EE-en_2012-06-13-meta.tsv,2012-06-13,10,0
ParlaMint-EE-en_2012-06-14-meta.tsv,2012-06-14,1,0
ParlaMint-EE-en_2012-08-08-meta.tsv,2012-08-08,30,0
ParlaMint-EE-en_2012-08-30-meta.tsv,2012-08-30,14,0
ParlaMint-EE-en_2012-09-10-meta.tsv,2012-09-10,1,0
ParlaMint-EE-en_2012-09-11-meta.tsv,2012-09-11,1,0
ParlaMint-EE-en_2012-09-12-meta.tsv,2012-09-12,11,0
ParlaMint-EE-en_2012-09-13-meta.tsv,2012-09-13,10,0
ParlaMint-EE-en_2012-09-17-meta.tsv,2012-09-17,4,0
ParlaMint-EE-en_2012-09-18-meta.tsv,2012-09-18,25,0
ParlaMint-EE-en_2012-09-19-meta.tsv,2012-09-19,19,0
ParlaMint-EE-en_2012-09-20-meta.tsv,2012-09-20,18,0
ParlaMint-EE-en_2012-09-24-meta.tsv,2012-09-24,1,0
ParlaMint-EE-en_2012-09-25-meta.tsv,2012-09-25,10,0
ParlaMint-EE-en_2012-09-26-meta.tsv,2012-09-26,18,0
ParlaMint-EE-en_2012-09-27-meta.tsv,2012-09-27,8,0
ParlaMint-EE-en_2012-10-02-meta.tsv,2012-10-02,10,0
ParlaMint-EE-en_2012-10-08-meta.tsv,2012-10-08,5,0
ParlaMint-EE-en_2012-10-09-meta.tsv,2012-10-09,23,0
ParlaMint-EE-en_2012-10-10-meta.tsv,2012-10-10,19,0
ParlaMint-EE-en_2012-10-11-meta.tsv,2012-10-11,18,0
ParlaMint-EE-en_2012-10-15-meta.tsv,2012-10-15,3,0
ParlaMint-EE-en_2012-10-16-meta.tsv,2012-10-16,17,0
ParlaMint-EE-en_2012-10-17-meta.tsv,2012-10-17,14,0
ParlaMint-EE-en_2012-10-18-meta.tsv,2012-10-18,9,0
ParlaMint-EE-en_2012-10-22-meta.tsv,2012-10-22,3,0
ParlaMint-EE-en_2012-10-23-meta.tsv,2012-10-23,10,0
ParlaMint-EE-en_2012-10-24-meta.tsv,2012-10-24,18,0
ParlaMint-EE-en_2012-10-25-meta.tsv,2012-10-25,22,0
ParlaMint-EE-en_2012-11-05-meta.tsv,2012-11-05,2,0
ParlaMint-EE-en_2012-11-06-meta.tsv,2012-11-06,13,0
ParlaMint-EE-en_2012-11-07-meta.tsv,2012-11-07,26,0
ParlaMint-EE-en_2012-11-08-meta.tsv,2012-11-08,1,0
ParlaMint-EE-en_2012-11-12-meta.tsv,2012-11-12,1,0
ParlaMint-EE-en_2012-11-13-meta.tsv,2012-11-13,11,0
ParlaMint-EE-en_2012-11-14-meta.tsv,2012-11-14,16,0
ParlaMint-EE-en_2012-11-15-meta.tsv,2012-11-15,1,0
ParlaMint-EE-en_2012-11-19-meta.tsv,2012-11-19,1,0
ParlaMint-EE-en_2012-11-20-meta.tsv,2012-11-20,1,0
ParlaMint-EE-en_2012-11-21-meta.tsv,2012-11-21,17,0
ParlaMint-EE-en_2012-11-22-meta.tsv,2012-11-22,4,0
ParlaMint-EE-en_2012-11-30-meta.tsv,2012-11-30,22,0
ParlaMint-EE-en_2012-12-03-meta.tsv,2012-12-03,5,0
ParlaMint-EE-en_2012-12-04-meta.tsv,2012-12-04,5,0
ParlaMint-EE-en_2012-12-05-meta.tsv,2012-12-05,12,0
ParlaMint-EE-en_2012-12-06-meta.tsv,2012-12-06,3,0
ParlaMint-EE-en_2012-12-07-meta.tsv,2012-12-07,14,0
ParlaMint-EE-en_2012-12-10-meta.tsv,2012-12-10,2,0
ParlaMint-EE-en_2012-12-11-meta.tsv,2012-12-11,5,0
ParlaMint-EE-en_2012-12-12-meta.tsv,2012-12-12,18,0
ParlaMint-EE-en_2012-12-13-meta.tsv,2012-12-13,4,0
ParlaMint-EE-en_2012-12-17-meta.tsv,2012-12-17,2,0
ParlaMint-EE-en_2012-12-18-meta.tsv,2012-12-18,4,0
ParlaMint-EE-en_2012-12-19-meta.tsv,2012-12-19,13,0
ParlaMint-EE-en_2012-12-20-meta.tsv,2012-12-20,10,0
ParlaMint-EE-en_2013-01-14-meta.tsv,2013-01-14,3,0
ParlaMint-EE-en_2013-01-15-meta.tsv,2013-01-15,15,0
ParlaMint-EE-en_2013-01-16-meta.tsv,2013-01-16,13,0
ParlaMint-EE-en_2013-01-17-meta.tsv,2013-01-17,13,0
ParlaMint-EE-en_2013-01-21-meta.tsv,2013-01-21,2,0
ParlaMint-EE-en_2013-01-22-meta.tsv,2013-01-22,7,0
ParlaMint-EE-en_2013-01-23-meta.tsv,2013-01-23,21,0
ParlaMint-EE-en_2013-01-24-meta.tsv,2013-01-24,1,0
ParlaMint-EE-en_2013-01-28-meta.tsv,2013-01-28,4,0
ParlaMint-EE-en_2013-01-29-meta.tsv,2013-01-29,17,0
ParlaMint-EE-en_2013-01-30-meta.tsv,2013-01-30,16,0
ParlaMint-EE-en_2013-01-31-meta.tsv,2013-01-31,11,0
ParlaMint-EE-en_2013-02-11-meta.tsv,2013-02-11,7,0
ParlaMint-EE-en_2013-02-12-meta.tsv,2013-02-12,6,0
ParlaMint-EE-en_2013-02-13-meta.tsv,2013-02-13,11,0
ParlaMint-EE-en_2013-02-14-meta.tsv,2013-02-14,3,0
ParlaMint-EE-en_2013-02-18-meta.tsv,2013-02-18,6,0
ParlaMint-EE-en_2013-02-19-meta.tsv,2013-02-19,16,0
ParlaMint-EE-en_2013-02-20-meta.tsv,2013-02-20,14,0
ParlaMint-EE-en_2013-02-21-meta.tsv,2013-02-21,14,0
ParlaMint-EE-en_2013-02-25-meta.tsv,2013-02-25,6,0
ParlaMint-EE-en_2013-02-26-meta.tsv,2013-02-26,19,0
ParlaMint-EE-en_2013-02-27-meta.tsv,2013-02-27,19,0
ParlaMint-EE-en_2013-02-28-meta.tsv,2013-02-28,10,0
ParlaMint-EE-en_2013-03-11-meta.tsv,2013-03-11,7,0
ParlaMint-EE-en_2013-03-12-meta.tsv,2013-03-12,12,0
ParlaMint-EE-en_2013-03-13-meta.tsv,2013-03-13,12,0
ParlaMint-EE-en_2013-03-14-meta.tsv,2013-03-14,1,0
ParlaMint-EE-en_2013-03-18-meta.tsv,2013-03-18,3,0
ParlaMint-EE-en_2013-03-19-meta.tsv,2013-03-19,3,0
ParlaMint-EE-en_2013-03-20-meta.tsv,2013-03-20,15,0
ParlaMint-EE-en_2013-03-21-meta.tsv,2013-03-21,4,0
ParlaMint-EE-en_2013-03-25-meta.tsv,2013-03-25,1,0
ParlaMint-EE-en_2013-03-26-meta.tsv,2013-03-26,6,0
ParlaMint-EE-en_2013-03-27-meta.tsv,2013-03-27,5,0
ParlaMint-EE-en_2013-03-28-meta.tsv,2013-03-28,3,0
ParlaMint-EE-en_2013-04-08-meta.tsv,2013-04-08,1,0
ParlaMint-EE-en_2013-04-09-meta.tsv,2013-04-09,7,0
ParlaMint-EE-en_2013-04-10-meta.tsv,2013-04-10,6,0
ParlaMint-EE-en_2013-04-11-meta.tsv,2013-04-11,5,0
ParlaMint-EE-en_2013-04-15-meta.tsv,2013-04-15,4,0
ParlaMint-EE-en_2013-04-16-meta.tsv,2013-04-16,5,0
ParlaMint-EE-en_2013-04-17-meta.tsv,2013-04-17,8,0
ParlaMint-EE-en_2013-04-18-meta.tsv,2013-04-18,7,0
ParlaMint-EE-en_2013-04-22-meta.tsv,2013-04-22,1,0
ParlaMint-EE-en_2013-04-23-meta.tsv,2013-04-23,10,0
ParlaMint-EE-en_2013-04-24-meta.tsv,2013-04-24,14,0
ParlaMint-EE-en_2013-04-25-meta.tsv,2013-04-25,7,0
ParlaMint-EE-en_2013-05-06-meta.tsv,2013-05-06,0,0
ParlaMint-EE-en_2013-05-07-meta.tsv,2013-05-07,4,0
ParlaMint-EE-en_2013-05-08-meta.tsv,2013-05-08,4,0
ParlaMint-EE-en_2013-05-09-meta.tsv,2013-05-09,3,0
ParlaMint-EE-en_2013-05-13-meta.tsv,2013-05-13,1,0
ParlaMint-EE-en_2013-05-14-meta.tsv,2013-05-14,20,0
ParlaMint-EE-en_2013-05-15-meta.tsv,2013-05-15,12,0
ParlaMint-EE-en_2013-05-16-meta.tsv,2013-05-16,11,0
ParlaMint-EE-en_2013-05-20-meta.tsv,2013-05-20,9,0
ParlaMint-EE-en_2013-05-21-meta.tsv,2013-05-21,9,0
ParlaMint-EE-en_2013-05-22-meta.tsv,2013-05-22,9,0
ParlaMint-EE-en_2013-05-23-meta.tsv,2013-05-23,2,0
ParlaMint-EE-en_2013-06-03-meta.tsv,2013-06-03,2,0
ParlaMint-EE-en_2013-06-04-meta.tsv,2013-06-04,8,0
ParlaMint-EE-en_2013-06-05-meta.tsv,2013-06-05,13,0
ParlaMint-EE-en_2013-06-06-meta.tsv,2013-06-06,10,0
ParlaMint-EE-en_2013-06-10-meta.tsv,2013-06-10,1,0
ParlaMint-EE-en_2013-06-11-meta.tsv,2013-06-11,10,0
ParlaMint-EE-en_2013-06-12-meta.tsv,2013-06-12,8,0
ParlaMint-EE-en_2013-06-13-meta.tsv,2013-06-13,2,0
ParlaMint-EE-en_2013-06-17-meta.tsv,2013-06-17,3,0
ParlaMint-EE-en_2013-06-18-meta.tsv,2013-06-18,13,0
ParlaMint-EE-en_2013-06-19-meta.tsv,2013-06-19,20,0
ParlaMint-EE-en_2013-06-20-meta.tsv,2013-06-20,11,0
ParlaMint-EE-en_2013-09-09-meta.tsv,2013-09-09,3,0
ParlaMint-EE-en_2013-09-10-meta.tsv,2013-09-10,7,0
ParlaMint-EE-en_2013-09-11-meta.tsv,2013-09-11,7,0
ParlaMint-EE-en_2013-09-12-meta.tsv,2013-09-12,11,0
ParlaMint-EE-en_2013-09-16-meta.tsv,2013-09-16,1,0
ParlaMint-EE-en_2013-09-17-meta.tsv,2013-09-17,16,0
ParlaMint-EE-en_2013-09-18-meta.tsv,2013-09-18,6,0
ParlaMint-EE-en_2013-09-19-meta.tsv,2013-09-19,7,0
ParlaMint-EE-en_2013-09-23-meta.tsv,2013-09-23,1,0
ParlaMint-EE-en_2013-09-24-meta.tsv,2013-09-24,3,0
ParlaMint-EE-en_2013-09-25-meta.tsv,2013-09-25,13,0
ParlaMint-EE-en_2013-09-26-meta.tsv,2013-09-26,12,0
ParlaMint-EE-en_2013-10-07-meta.tsv,2013-10-07,3,0
ParlaMint-EE-en_2013-10-08-meta.tsv,2013-10-08,12,0
ParlaMint-EE-en_2013-10-09-meta.tsv,2013-10-09,8,0
ParlaMint-EE-en_2013-10-10-meta.tsv,2013-10-10,0,0
ParlaMint-EE-en_2013-10-14-meta.tsv,2013-10-14,2,0
ParlaMint-EE-en_2013-10-15-meta.tsv,2013-10-15,11,0
ParlaMint-EE-en_2013-10-16-meta.tsv,2013-10-16,14,0
ParlaMint-EE-en_2013-10-17-meta.tsv,2013-10-17,11,0
ParlaMint-EE-en_2013-10-21-meta.tsv,2013-10-21,1,0
ParlaMint-EE-en_2013-10-22-meta.tsv,2013-10-22,2,0
ParlaMint-EE-en_2013-10-23-meta.tsv,2013-10-23,15,0
ParlaMint-EE-en_2013-10-24-meta.tsv,2013-10-24,5,0
ParlaMint-EE-en_2013-11-04-meta.tsv,2013-11-04,1,0
ParlaMint-EE-en_2013-11-05-meta.tsv,2013-11-05,13,0
ParlaMint-EE-en_2013-11-06-meta.tsv,2013-11-06,23,0
ParlaMint-EE-en_2013-11-07-meta.tsv,2013-11-07,5,0
ParlaMint-EE-en_2013-11-11-meta.tsv,2013-11-11,1,0
ParlaMint-EE-en_2013-11-12-meta.tsv,2013-11-12,10,0
ParlaMint-EE-en_2013-11-13-meta.tsv,2013-11-13,8,0
ParlaMint-EE-en_2013-11-14-meta.tsv,2013-11-14,6,0
ParlaMint-EE-en_2013-11-15-meta.tsv,2013-11-15,18,0
ParlaMint-EE-en_2013-11-18-meta.tsv,2013-11-18,1,0
ParlaMint-EE-en_2013-11-19-meta.tsv,2013-11-19,14,0
ParlaMint-EE-en_2013-11-20-meta.tsv,2013-11-20,9,0
ParlaMint-EE-en_2013-11-21-meta.tsv,2013-11-21,11,0
ParlaMint-EE-en_2013-12-02-meta.tsv,2013-12-02,2,0
ParlaMint-EE-en_2013-12-03-meta.tsv,2013-12-03,11,0
ParlaMint-EE-en_2013-12-04-meta.tsv,2013-12-04,9,0
ParlaMint-EE-en_2013-12-05-meta.tsv,2013-12-05,3,0
ParlaMint-EE-en_2013-12-09-meta.tsv,2013-12-09,1,0
ParlaMint-EE-en_2013-12-10-meta.tsv,2013-12-10,20,0
ParlaMint-EE-en_2013-12-11-meta.tsv,2013-12-11,16,0
ParlaMint-EE-en_2013-12-12-meta.tsv,2013-12-12,8,0
ParlaMint-EE-en_2013-12-16-meta.tsv,2013-12-16,2,0
ParlaMint-EE-en_2013-12-17-meta.tsv,2013-12-17,11,0
ParlaMint-EE-en_2013-12-18-meta.tsv,2013-12-18,10,0
ParlaMint-EE-en_2013-12-19-meta.tsv,2013-12-19,13,0
ParlaMint-EE-en_2014-01-13-meta.tsv,2014-01-13,3,0
ParlaMint-EE-en_2014-01-14-meta.tsv,2014-01-14,4,0
ParlaMint-EE-en_2014-01-15-meta.tsv,2014-01-15,11,0
ParlaMint-EE-en_2014-01-16-meta.tsv,2014-01-16,4,0
ParlaMint-EE-en_2014-01-20-meta.tsv,2014-01-20,2,0
ParlaMint-EE-en_2014-01-21-meta.tsv,2014-01-21,4,0
ParlaMint-EE-en_2014-01-22-meta.tsv,2014-01-22,12,0
ParlaMint-EE-en_2014-01-23-meta.tsv,2014-01-23,2,0
ParlaMint-EE-en_2014-01-27-meta.tsv,2014-01-27,0,0
ParlaMint-EE-en_2014-01-28-meta.tsv,2014-01-28,9,0
ParlaMint-EE-en_2014-01-29-meta.tsv,2014-01-29,17,0
ParlaMint-EE-en_2014-01-30-meta.tsv,2014-01-30,3,0
ParlaMint-EE-en_2014-02-10-meta.tsv,2014-02-10,1,0
ParlaMint-EE-en_2014-02-11-meta.tsv,2014-02-11,3,0
ParlaMint-EE-en_2014-02-12-meta.tsv,2014-02-12,14,0
ParlaMint-EE-en_2014-02-13-meta.tsv,2014-02-13,1,0
ParlaMint-EE-en_2014-02-17-meta.tsv,2014-02-17,2,0
ParlaMint-EE-en_2014-02-18-meta.tsv,2014-02-18,5,0
ParlaMint-EE-en_2014-02-19-meta.tsv,2014-02-19,15,0
ParlaMint-EE-en_2014-02-20-meta.tsv,2014-02-20,5,0
ParlaMint-EE-en_2014-02-25-meta.tsv,2014-02-25,8,0
ParlaMint-EE-en_2014-02-26-meta.tsv,2014-02-26,9,0
ParlaMint-EE-en_2014-02-27-meta.tsv,2014-02-27,10,0
ParlaMint-EE-en_2014-03-05-meta.tsv,2014-03-05,19,0
ParlaMint-EE-en_2014-03-10-meta.tsv,2014-03-10,2,0
ParlaMint-EE-en_2014-03-11-meta.tsv,2014-03-11,7,0
ParlaMint-EE-en_2014-03-12-meta.tsv,2014-03-12,4,0
ParlaMint-EE-en_2014-03-13-meta.tsv,2014-03-13,1,0
ParlaMint-EE-en_2014-03-17-meta.tsv,2014-03-17,3,0
ParlaMint-EE-en_2014-03-18-meta.tsv,2014-03-18,3,0
ParlaMint-EE-en_2014-03-19-meta.tsv,2014-03-19,10,0
ParlaMint-EE-en_2014-03-20-meta.tsv,2014-03-20,4,0
ParlaMint-EE-en_2014-03-24-meta.tsv,2014-03-24,20,0
ParlaMint-EE-en_2014-03-25-meta.tsv,2014-03-25,2,0
ParlaMint-EE-en_2014-03-26-meta.tsv,2014-03-26,7,0
ParlaMint-EE-en_2014-03-27-meta.tsv,2014-03-27,7,0
ParlaMint-EE-en_2014-04-07-meta.tsv,2014-04-07,2,0
ParlaMint-EE-en_2014-04-08-meta.tsv,2014-04-08,13,0
ParlaMint-EE-en_2014-04-09-meta.tsv,2014-04-09,14,0
ParlaMint-EE-en_2014-04-10-meta.tsv,2014-04-10,0,0
ParlaMint-EE-en_2014-04-14-meta.tsv,2014-04-14,2,0
ParlaMint-EE-en_2014-04-15-meta.tsv,2014-04-15,13,0
ParlaMint-EE-en_2014-04-16-meta.tsv,2014-04-16,18,0
ParlaMint-EE-en_2014-04-17-meta.tsv,2014-04-17,5,0
ParlaMint-EE-en_2014-04-21-meta.tsv,2014-04-21,2,0
ParlaMint-EE-en_2014-04-22-meta.tsv,2014-04-22,11,0
ParlaMint-EE-en_2014-04-23-meta.tsv,2014-04-23,12,0
ParlaMint-EE-en_2014-04-24-meta.tsv,2014-04-24,12,0
ParlaMint-EE-en_2014-05-05-meta.tsv,2014-05-05,1,0
ParlaMint-EE-en_2014-05-06-meta.tsv,2014-05-06,14,0
ParlaMint-EE-en_2014-05-07-meta.tsv,2014-05-07,11,0
