Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u1	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	VerherstraetenServais	Verherstraeten, Servais	M	1960	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u2	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	N-VA	Nieuw-Vlaamse Alliantie	Opposition	Centre-right to right	HoutmeyersKatrien	Houtmeyers, Katrien	F	1981	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u3	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	notMP	notMinister	-	-	-	-	GalantIsabelle	Galant, Isabelle	F	1963	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u4	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	Ecolo	Ecologistes Confédérés pour l'Organisation de Luttes Originales	Opposition	Centre-left to left	LeroyMarieColline	Leroy, Marie-Colline	F	1984	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u5	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	PS	Parti Socialiste	Opposition	Centre-left to left	ThémontSophie	Thémont, Sophie	F	1973	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u6	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	PVDA-PTB	Partij van de Arbeid van België - Parti du Travail de Belgique	Opposition	Left to far-left	DeVuystSteven	De Vuyst, Steven	M	1987	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u7	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	VanrobaeysAnja	Vanrobaeys, Anja	F	1968	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u8	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	VerherstraetenServais	Verherstraeten, Servais	M	1960	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u9	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	MP	notMinister	sp.a	Socialistische Partij Anders	Opposition	Centre-left	VanrobaeysAnja	Vanrobaeys, Anja	F	1968	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u10	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	VerherstraetenServais	Verherstraeten, Servais	M	1960	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u11	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Regular	notMP	Minister	-	-	-	-	DeBlockMaggie	De Block, Maggie	F	1962	
ParlaMint-BE-en_2020-07-13-55-commissie-ic234x	ParlaMint-BE_2020-07-13-55-commissie-ic234x.u12	Belgian parliamentary corpus ParlaMint-BE-en, committee meeting of 13-07-2020	2020-07-13	Committee	Zittingperiode 55	-	-	-	-	COVID	English	Chairperson	MP	notMinister	CD&V	Christen-Democratisch en Vlaams	Coalition	Centre to centre-right	VerherstraetenServais	Verherstraeten, Servais	M	1960	
