Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6327	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6328	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Regular	MP	notMinister	DSS	Demokratska stranka Srbije	Opposition	Right	AligrudićMiloš	Aligrudić, Miloš	M	1964	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6329	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6330	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	NikolićTomislav	Nikolić, Tomislav	M	1952	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6331	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6332	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	PajtićBojan	Pajtić, Bojan	M	1970	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6333	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6334	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	PaunovićGoran	Paunović, Goran	U	-	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6335	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6336	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Regular	MP	notMinister	NS	Nova Srbija	Coalition	Right	ĆirkovićZoran	Ćirković, Zoran	M	1948	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6337	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6338	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	DačićIvica	Dačić, Ivica	M	1966	
ParlaMint-RS-en_2004-08-17-0	ParlaMint-RS_2004-08-17-0.u6339	Term 6, Meeting v9	2004-08-17	Unicameralism	6. mandat	-	Zasedanje v9	2005-08-22	-	Reference	English	Chairperson	MP	notMinister	G17	G17 Plus	Coalition	Centre-right	MarkovićPredrag	Marković, Predrag	M	1955	
