Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u1	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u2	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u3	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	SDP	Social Democratic Party of Finland	Opposition	Centre-left	PilviTorsti	Torsti, Pilvi	F	1976	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u4	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	VAS	Left Alliance	Opposition	Left	LiAndersson	Andersson, Li	F	1987	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u5	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u6	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	SamiSavio	Savio, Sami	M	1975	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u7	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	RitvaElomaa	Elomaa, Ritva	F	1955	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u8	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u9	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	SamiSavio	Savio, Sami	M	1975	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u10	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	RitvaElomaa	Elomaa, Ritva	F	1955	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u11	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u12	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Chairperson	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	PaulaRisikko	Risikko, Paula	F	1960	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u13	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Opposition	Centre	MatsLöfström	Löfström, Mats	M	1983	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u14	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	PS	Finns Party	Opposition	Right to far-right	JaniMäkelä	Mäkelä, Jani	M	1976	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u15	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	AnttiKurvinen	Kurvinen, Antti	M	1986	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u16	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u17	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	VIHR	Green League	Opposition	Centre-left	KristaMikkonen	Mikkonen, Krista	F	1972	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u18	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	SIN	Blue Reform	Coalition	Right	SimonElo	Elo, Simon	M	1986	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u19	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Opposition	Centre	MatsLöfström	Löfström, Mats	M	1983	
ParlaMint-FI-en_2018-06-15-ps-67	ParlaMint-FI_2018-06-15-ps-67.u20	Minutes of the Finnish Parliament's plenary session 67/2018, 2018-06-15	2018-06-15	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 67	2018-06-15	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Opposition	Centre	MatsNylund	Nylund, Mats	M	1964	
