Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u1	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MauriPekkarinen	Pekkarinen, Mauri	M	1947	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u2	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u3	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	VeeraRuoho	Ruoho, Veera	F	1969	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u4	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	TimoHeinonen	Heinonen, Timo	M	1975	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u5	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	SIN	Blue Reform	Coalition	Right	KariKulmala	Kulmala, Kari	M	1965	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u6	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	VAS	Left Alliance	Opposition	Left	JariMyllykoski	Myllykoski, Jari	M	1959	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u7	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	KD	Christian Democrats	Opposition	Centre-right	PäiviRäsänen	Räsänen, Päivi	F	1959	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u8	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	KESK	Centre Party	Coalition	Centre	OlaviAlaNissilä	Ala-Nissilä, Olavi	M	1949	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u9	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	VAS	Left Alliance	Opposition	Left	JariMyllykoski	Myllykoski, Jari	M	1959	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u10	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	KOK	National Coalition Party	Coalition	Centre-right	EeroLehti	Lehti, Eero	M	1944	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u11	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MauriPekkarinen	Pekkarinen, Mauri	M	1947	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u12	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Regular	MP	notMinister	RKP	Swedish People's Party of Finland	Opposition	Centre	AnnaMajaHenriksson	Henriksson, Anna-Maja	F	1964	
ParlaMint-FI-en_2018-05-18-ps-52	ParlaMint-FI_2018-05-18-ps-52.u13	Minutes of the Finnish Parliament's plenary session 52/2018, 2018-05-18	2018-05-18	Unicameralism	Vaalikausi 2015	Valtiopäivät 2018	Täysistunto 52	2018-05-18	-	Reference	English	Chairperson	MP	notMinister	KESK	Centre Party	Coalition	Centre	MauriPekkarinen	Pekkarinen, Mauri	M	1947	
